cmd_id,origin_cycle,ts_received,breaker_DT
0,0,1780251355.318847,1:1;2:1;3:1;4:1;5:1
0,0,1780251356.545956,1:1;2:1;3:1;4:1;5:1
0,0,1780251357.552049,1:1;2:1;3:1;4:1;5:1
0,0,1780251358.553557,1:1;2:1;3:1;4:1;5:1
0,0,1780251359.554469,1:1;2:1;3:1;4:1;5:1
0,0,1780251360.557129,1:1;2:1;3:1;4:1;5:1
0,0,1780251361.629226,1:1;2:1;3:1;4:1;5:1
30,72,1780251905.013329,1:1;2:1;3:1;4:1;5:1
31,82,1780251906.014713,1:1;2:1;3:1;4:1;5:1
32,87,1780251907.025916,1:1;2:1;3:1;4:1;5:1
32,87,1780251908.036476,1:1;2:1;3:1;4:1;5:1
34,90,1780251909.056885,1:1;2:1;3:1;4:1;5:1
35,91,1780251910.082876,1:1;2:1;3:1;4:1;5:1
35,91,1780251911.082425,1:1;2:1;3:1;4:1;5:1
