cmd_id,origin_cycle,ts_received,ts_sent,bus,breaker_DT
0,0,1780254139.635999,1780254139.637537,1,1
0,0,1780254139.635999,1780254139.637537,2,1
0,0,1780254139.635999,1780254139.637537,3,1
0,0,1780254139.635999,1780254139.637537,4,1
0,0,1780254139.635999,1780254139.637537,5,1
0,0,1780254140.654169,1780254140.655975,1,1
0,0,1780254140.654169,1780254140.655975,2,1
0,0,1780254140.654169,1780254140.655975,3,1
0,0,1780254140.654169,1780254140.655975,4,1
0,0,1780254140.654169,1780254140.655975,5,1
0,0,1780254141.667004,1780254141.668999,1,1
0,0,1780254141.667004,1780254141.668999,2,1
0,0,1780254141.667004,1780254141.668999,3,1
0,0,1780254141.667004,1780254141.668999,4,1
0,0,1780254141.667004,1780254141.668999,5,1
0,0,1780254142.669487,1780254142.671392,1,1
0,0,1780254142.669487,1780254142.671392,2,1
0,0,1780254142.669487,1780254142.671392,3,1
0,0,1780254142.669487,1780254142.671392,4,1
0,0,1780254142.669487,1780254142.671392,5,1
0,0,1780254143.671114,1780254143.672558,1,1
0,0,1780254143.671114,1780254143.672558,2,1
0,0,1780254143.671114,1780254143.672558,3,1
0,0,1780254143.671114,1780254143.672558,4,1
0,0,1780254143.671114,1780254143.672558,5,1
1,6,1780254144.720875,1780254144.722190,1,1
1,6,1780254144.720875,1780254144.722190,2,1
1,6,1780254144.720875,1780254144.722190,3,1
1,6,1780254144.720875,1780254144.722190,4,1
1,6,1780254144.720875,1780254144.722190,5,1
24,89,1780254690.179606,1780254690.183390,1,1
24,89,1780254690.179606,1780254690.183390,2,1
24,89,1780254690.179606,1780254690.183390,3,1
24,89,1780254690.179606,1780254690.183390,4,1
24,89,1780254690.179606,1780254690.183390,5,1
25,90,1780254691.211586,1780254691.213216,1,1
25,90,1780254691.211586,1780254691.213216,2,1
25,90,1780254691.211586,1780254691.213216,3,1
25,90,1780254691.211586,1780254691.213216,4,1
25,90,1780254691.211586,1780254691.213216,5,1
26,91,1780254692.213341,1780254692.215438,1,1
26,91,1780254692.213341,1780254692.215438,2,1
26,91,1780254692.213341,1780254692.215438,3,1
26,91,1780254692.213341,1780254692.215438,4,1
26,91,1780254692.213341,1780254692.215438,5,1
27,92,1780254693.214097,1780254693.215593,1,1
27,92,1780254693.214097,1780254693.215593,2,1
27,92,1780254693.214097,1780254693.215593,3,1
27,92,1780254693.214097,1780254693.215593,4,1
27,92,1780254693.214097,1780254693.215593,5,1
28,93,1780254694.214555,1780254694.215894,1,1
28,93,1780254694.214555,1780254694.215894,2,1
28,93,1780254694.214555,1780254694.215894,3,1
28,93,1780254694.214555,1780254694.215894,4,1
28,93,1780254694.214555,1780254694.215894,5,1
28,93,1780254695.215603,1780254695.218059,1,1
28,93,1780254695.215603,1780254695.218059,2,1
28,93,1780254695.215603,1780254695.218059,3,1
28,93,1780254695.215603,1780254695.218059,4,1
28,93,1780254695.215603,1780254695.218059,5,1
