cmd_id,origin_cycle,ts_sent,bus,breaker_DT
39,75,1780254506.227272,1,1
39,75,1780254506.227272,2,1
39,75,1780254506.227272,3,1
39,75,1780254506.227272,4,1
39,75,1780254506.227272,5,1
1,14,1780254527.962350,1,1
1,14,1780254527.962350,2,1
1,14,1780254527.962350,3,1
1,14,1780254527.962350,4,1
1,14,1780254527.962350,5,1
2,18,1780254533.359456,1,1
2,18,1780254533.359456,2,1
2,18,1780254533.359456,3,1
2,18,1780254533.359456,4,1
2,18,1780254533.359456,5,1
3,24,1780254537.450987,1,1
3,24,1780254537.450987,2,1
3,24,1780254537.450987,3,1
3,24,1780254537.450987,4,1
3,24,1780254537.450987,5,1
4,30,1780254540.858150,1,1
4,30,1780254540.858150,2,1
4,30,1780254540.858150,3,1
4,30,1780254540.858150,4,1
4,30,1780254540.858150,5,1
5,32,1780254544.322745,1,1
5,32,1780254544.322745,2,1
5,32,1780254544.322745,3,0
5,32,1780254544.322745,4,1
5,32,1780254544.322745,5,1
6,36,1780254547.701589,1,1
6,36,1780254547.701589,2,1
6,36,1780254547.701589,3,1
6,36,1780254547.701589,4,1
6,36,1780254547.701589,5,1
7,39,1780254551.415734,1,1
7,39,1780254551.415734,2,1
7,39,1780254551.415734,3,1
7,39,1780254551.415734,4,1
7,39,1780254551.415734,5,1
8,44,1780254554.421466,1,1
8,44,1780254554.421466,2,1
8,44,1780254554.421466,3,1
8,44,1780254554.421466,4,1
8,44,1780254554.421466,5,1
9,46,1780254557.244393,1,0
9,46,1780254557.244393,2,0
9,46,1780254557.244393,3,0
9,46,1780254557.244393,4,1
9,46,1780254557.244393,5,1
10,50,1780254560.086313,1,0
10,50,1780254560.086313,2,0
10,50,1780254560.086313,3,0
10,50,1780254560.086313,4,1
10,50,1780254560.086313,5,1
11,52,1780254563.123765,1,1
11,52,1780254563.123765,2,0
11,52,1780254563.123765,3,0
11,52,1780254563.123765,4,1
11,52,1780254563.123765,5,1
12,55,1780254566.234512,1,1
12,55,1780254566.234512,2,0
12,55,1780254566.234512,3,0
12,55,1780254566.234512,4,1
12,55,1780254566.234512,5,1
13,59,1780254569.157441,1,1
13,59,1780254569.157441,2,1
13,59,1780254569.157441,3,0
13,59,1780254569.157441,4,1
13,59,1780254569.157441,5,1
14,61,1780254572.269726,1,1
14,61,1780254572.269726,2,1
14,61,1780254572.269726,3,0
14,61,1780254572.269726,4,1
14,61,1780254572.269726,5,1
15,64,1780254575.235563,1,1
15,64,1780254575.235563,2,1
15,64,1780254575.235563,3,1
15,64,1780254575.235563,4,1
15,64,1780254575.235563,5,1
16,67,1780254578.252299,1,1
16,67,1780254578.252299,2,1
16,67,1780254578.252299,3,1
16,67,1780254578.252299,4,1
16,67,1780254578.252299,5,1
17,70,1780254581.369161,1,1
17,70,1780254581.369161,2,1
17,70,1780254581.369161,3,1
17,70,1780254581.369161,4,1
17,70,1780254581.369161,5,1
18,73,1780254591.770522,1,1
18,73,1780254591.770522,2,0
18,73,1780254591.770522,3,0
18,73,1780254591.770522,4,1
18,73,1780254591.770522,5,1
