cmd_id,origin_cycle,ts_received,bus,breaker_DT
0,0,1780254718.865589,1,1
0,0,1780254718.865589,2,1
0,0,1780254718.865589,3,1
0,0,1780254718.865589,4,1
0,0,1780254718.865589,5,1
0,0,1780254719.866167,1,1
0,0,1780254719.866167,2,1
0,0,1780254719.866167,3,1
0,0,1780254719.866167,4,1
0,0,1780254719.866167,5,1
0,0,1780254720.885192,1,1
0,0,1780254720.885192,2,1
0,0,1780254720.885192,3,1
0,0,1780254720.885192,4,1
0,0,1780254720.885192,5,1
0,0,1780254721.898406,1,1
0,0,1780254721.898406,2,1
0,0,1780254721.898406,3,1
0,0,1780254721.898406,4,1
0,0,1780254721.898406,5,1
0,0,1780254722.904889,1,1
0,0,1780254722.904889,2,1
0,0,1780254722.904889,3,1
0,0,1780254722.904889,4,1
0,0,1780254722.904889,5,1
0,0,1780254724.085098,1,1
0,0,1780254724.085098,2,1
0,0,1780254724.085098,3,1
0,0,1780254724.085098,4,1
0,0,1780254724.085098,5,1
0,0,1780254725.088108,1,1
0,0,1780254725.088108,2,1
0,0,1780254725.088108,3,1
0,0,1780254725.088108,4,1
0,0,1780254725.088108,5,1
0,0,1780254726.107268,1,1
0,0,1780254726.107268,2,1
0,0,1780254726.107268,3,1
0,0,1780254726.107268,4,1
0,0,1780254726.107268,5,1
1,6,1780254727.123424,1,1
1,6,1780254727.123424,2,1
1,6,1780254727.123424,3,1
1,6,1780254727.123424,4,1
1,6,1780254727.123424,5,1
3,8,1780254728.134783,1,1
3,8,1780254728.134783,2,1
3,8,1780254728.134783,3,1
3,8,1780254728.134783,4,1
3,8,1780254728.134783,5,1
4,9,1780254729.153424,1,1
4,9,1780254729.153424,2,1
4,9,1780254729.153424,3,1
4,9,1780254729.153424,4,1
4,9,1780254729.153424,5,1
5,10,1780254730.157688,1,1
5,10,1780254730.157688,2,1
5,10,1780254730.157688,3,1
5,10,1780254730.157688,4,1
5,10,1780254730.157688,5,1
6,11,1780254731.159811,1,1
6,11,1780254731.159811,2,1
6,11,1780254731.159811,3,1
6,11,1780254731.159811,4,1
6,11,1780254731.159811,5,1
81,87,1780255008.296041,1,0
81,87,1780255008.296041,2,0
81,87,1780255008.296041,3,0
81,87,1780255008.296041,4,1
81,87,1780255008.296041,5,1
82,88,1780255009.312428,1,1
82,88,1780255009.312428,2,1
82,88,1780255009.312428,3,0
82,88,1780255009.312428,4,1
82,88,1780255009.312428,5,1
83,89,1780255010.316003,1,1
83,89,1780255010.316003,2,0
83,89,1780255010.316003,3,0
83,89,1780255010.316003,4,1
83,89,1780255010.316003,5,1
84,90,1780255011.322984,1,1
84,90,1780255011.322984,2,1
84,90,1780255011.322984,3,1
84,90,1780255011.322984,4,1
84,90,1780255011.322984,5,1
85,91,1780255012.326228,1,1
85,91,1780255012.326228,2,1
85,91,1780255012.326228,3,0
85,91,1780255012.326228,4,1
85,91,1780255012.326228,5,1
86,92,1780255013.327056,1,0
86,92,1780255013.327056,2,0
86,92,1780255013.327056,3,0
86,92,1780255013.327056,4,1
86,92,1780255013.327056,5,1
87,93,1780255014.328806,1,1
87,93,1780255014.328806,2,1
87,93,1780255014.328806,3,1
87,93,1780255014.328806,4,1
87,93,1780255014.328806,5,1
88,94,1780255015.330494,1,1
88,94,1780255015.330494,2,0
88,94,1780255015.330494,3,0
88,94,1780255015.330494,4,1
88,94,1780255015.330494,5,1
89,95,1780255016.334097,1,0
89,95,1780255016.334097,2,0
89,95,1780255016.334097,3,0
89,95,1780255016.334097,4,1
89,95,1780255016.334097,5,1
90,96,1780255017.335545,1,1
90,96,1780255017.335545,2,1
90,96,1780255017.335545,3,0
90,96,1780255017.335545,4,1
90,96,1780255017.335545,5,1
