cycle_id,ts_received,bus,line,V_DT,I_line,breaker_actual
6,1780250114.649153,1,1,1.020000,830.442576,1
6,1780250114.649153,2,2,1.010010,401.223943,1
6,1780250114.649153,3,3,1.008586,166.043884,1
6,1780250114.649153,4,4,1.010000,502.400532,1
6,1780250114.649153,5,,1.006996,0.000000,1
7,1780250115.650481,1,1,1.020000,839.313751,1
7,1780250115.650481,2,2,1.010802,444.192838,1
7,1780250115.650481,3,3,1.009240,95.788033,1
7,1780250115.650481,4,4,1.010000,476.797802,1
7,1780250115.650481,5,,1.007112,0.000000,1
8,1780250116.652835,1,1,1.020000,909.353434,1
8,1780250116.652835,2,2,1.010105,510.968160,1
8,1780250116.652835,3,3,1.008387,173.053584,1
8,1780250116.652835,4,4,1.010000,502.685575,1
8,1780250116.652835,5,,1.006629,0.000000,1
9,1780250117.653890,1,1,1.020000,682.070896,1
9,1780250117.653890,2,2,1.010979,365.314707,1
9,1780250117.653890,3,3,1.009226,83.242377,1
9,1780250117.653890,4,4,1.010000,464.460983,1
9,1780250117.653890,5,,1.007012,0.000000,1
10,1780250118.654205,1,1,1.020000,787.105581,1
10,1780250118.654205,2,2,1.010297,410.271809,1
10,1780250118.654205,3,3,1.008631,137.171269,1
10,1780250118.654205,4,4,1.010000,460.748004,1
10,1780250118.654205,5,,1.007540,0.000000,1
11,1780250119.821395,1,1,1.020000,748.845706,1
11,1780250119.821395,2,2,1.010977,378.097674,1
11,1780250119.821395,3,3,1.009396,75.512852,1
11,1780250119.821395,4,4,1.010000,469.441420,1
11,1780250119.821395,5,,1.007042,0.000000,1
254,1780250366.474742,1,1,1.020000,0.000000,0
254,1780250366.474742,2,2,0.000000,0.000000,0
254,1780250366.474742,3,3,0.000000,0.000000,0
254,1780250366.474742,4,4,0.000000,0.000000,1
254,1780250366.474742,5,,0.000000,0.000000,1
255,1780250367.624054,1,1,1.020000,372.174602,1
255,1780250367.624054,2,2,1.015587,0.000000,0
255,1780250367.624054,3,3,0.000000,0.000000,0
255,1780250367.624054,4,4,0.000000,0.000000,1
255,1780250367.624054,5,,0.000000,0.000000,1
256,1780250368.635792,1,1,1.020000,339.006148,1
256,1780250368.635792,2,2,1.015368,0.000000,0
256,1780250368.635792,3,3,0.000000,0.000000,0
256,1780250368.635792,4,4,0.000000,0.000000,1
256,1780250368.635792,5,,0.000000,0.000000,1
257,1780250369.791126,1,1,1.020000,700.567837,1
257,1780250369.791126,2,2,1.010944,390.555834,1
257,1780250369.791126,3,3,1.008802,0.000000,0
257,1780250369.791126,4,4,0.000000,0.000000,1
257,1780250369.791126,5,,0.000000,0.000000,1
258,1780250370.793896,1,1,1.020000,772.591656,1
258,1780250370.793896,2,2,1.009165,344.415307,1
258,1780250370.793896,3,3,1.007227,0.000000,0
258,1780250370.793896,4,4,0.000000,0.000000,1
258,1780250370.793896,5,,0.000000,0.000000,1
259,1780250371.794583,1,1,1.020000,1183.514383,1
259,1780250371.794583,2,2,1.010502,881.624079,1
259,1780250371.794583,3,3,1.008985,544.985419,1
259,1780250371.794583,4,4,1.010000,484.429907,1
259,1780250371.794583,5,,1.007050,0.000000,1
260,1780250372.839317,1,1,1.020000,1290.396298,1
260,1780250372.839317,2,2,1.009819,898.228400,1
260,1780250372.839317,3,3,1.008202,557.782863,1
260,1780250372.839317,4,4,1.010000,467.523962,1
260,1780250372.839317,5,,1.006948,0.000000,1
261,1780250373.855171,1,1,1.020000,0.000000,0
261,1780250373.855171,2,2,0.000000,0.000000,0
261,1780250373.855171,3,3,0.000000,0.000000,0
261,1780250373.855171,4,4,0.000000,0.000000,1
261,1780250373.855171,5,,0.000000,0.000000,1
262,1780250374.936403,1,1,1.020000,0.000000,0
262,1780250374.936403,2,2,0.000000,0.000000,0
262,1780250374.936403,3,3,0.000000,0.000000,0
262,1780250374.936403,4,4,0.000000,0.000000,1
262,1780250374.936403,5,,0.000000,0.000000,1
263,1780250375.942128,1,1,1.020000,291.146573,1
263,1780250375.942128,2,2,1.016303,0.000000,0
263,1780250375.942128,3,3,0.000000,0.000000,0
263,1780250375.942128,4,4,0.000000,0.000000,1
263,1780250375.942128,5,,0.000000,0.000000,1
264,1780250376.949529,1,1,1.020000,342.027088,1
264,1780250376.949529,2,2,1.015487,0.000000,0
264,1780250376.949529,3,3,0.000000,0.000000,0
264,1780250376.949529,4,4,0.000000,0.000000,1
264,1780250376.949529,5,,0.000000,0.000000,1
265,1780250378.019589,1,1,1.020000,632.394191,1
265,1780250378.019589,2,2,1.011645,339.462965,1
265,1780250378.019589,3,3,1.009666,0.000000,0
265,1780250378.019589,4,4,0.000000,0.000000,1
265,1780250378.019589,5,,0.000000,0.000000,1
266,1780250379.095527,1,1,1.020000,698.019989,1
266,1780250379.095527,2,2,1.010000,384.774498,1
266,1780250379.095527,3,3,1.007852,0.000000,0
266,1780250379.095527,4,4,0.000000,0.000000,1
266,1780250379.095527,5,,0.000000,0.000000,1
267,1780250380.104147,1,1,1.020000,1213.954868,1
267,1780250380.104147,2,2,1.010599,822.341750,1
267,1780250380.104147,3,3,1.009060,530.944159,1
267,1780250380.104147,4,4,1.010000,468.621575,1
267,1780250380.104147,5,,1.007362,0.000000,1
