cmd_id,origin_cycle,ts_received,ts_sent,breaker_DT
0,0,1780251043.402323,1780251043.403970,1:1;2:1;3:1;4:1;5:1
0,0,1780251044.428782,1780251044.431440,1:1;2:1;3:1;4:1;5:1
0,0,1780251045.439993,1780251045.441691,1:1;2:1;3:1;4:1;5:1
0,0,1780251046.444117,1780251046.445393,1:1;2:1;3:1;4:1;5:1
0,0,1780251047.445686,1780251047.447323,1:1;2:1;3:1;4:1;5:1
1,6,1780251048.446209,1780251048.449036,1:1;2:1;3:1;4:1;5:1
2,7,1780251049.448041,1780251049.449936,1:1;2:1;3:1;4:1;5:1
3,8,1780251050.458829,1780251050.461391,1:1;2:1;3:1;4:1;5:1
4,9,1780251051.460256,1780251051.461998,1:1;2:1;3:1;4:1;5:1
5,10,1780251052.461628,1780251052.463214,1:1;2:1;3:1;4:1;5:1
6,11,1780251053.465381,1780251053.468698,1:1;2:1;3:1;4:1;5:1
7,12,1780251054.495455,1780251054.498294,1:1;2:1;3:1;4:1;5:1
8,13,1780251055.538530,1780251055.543482,1:1;2:1;3:1;4:1;5:1
9,14,1780251056.543809,1780251056.545561,1:1;2:1;3:1;4:1;5:1
10,15,1780251057.545285,1780251057.552868,1:1;2:1;3:1;4:1;5:1
11,16,1780251058.546321,1780251058.549268,1:1;2:1;3:1;4:1;5:1
12,17,1780251059.642527,1780251059.651973,1:1;2:1;3:1;4:1;5:1
13,18,1780251060.643875,1780251060.649168,1:1;2:1;3:1;4:1;5:1
14,19,1780251061.646117,1780251061.650847,1:1;2:1;3:1;4:1;5:1
15,20,1780251062.646673,1780251062.653580,1:1;2:1;3:1;4:1;5:1
16,21,1780251063.647514,1780251063.652725,1:1;2:1;3:1;4:1;5:1
17,22,1780251064.649504,1780251064.656311,1:1;2:1;3:1;4:1;5:1
18,23,1780251065.650723,1780251065.655586,1:1;2:1;3:1;4:1;5:1
19,24,1780251066.688898,1780251066.696084,1:1;2:1;3:1;4:1;5:1
20,25,1780251067.725621,1780251067.730540,1:1;2:1;3:1;4:1;5:1
21,26,1780251068.738844,1780251068.740185,1:1;2:1;3:1;4:1;5:1
22,27,1780251069.744528,1780251069.749571,1:1;2:1;3:1;4:1;5:1
23,28,1780251070.772596,1780251070.773948,1:1;2:1;3:1;4:1;5:1
24,29,1780251071.774272,1780251071.781748,1:1;2:1;3:1;4:1;5:1
25,30,1780251072.819845,1780251072.821417,1:1;2:1;3:1;4:1;5:1
26,31,1780251073.820809,1780251073.822947,1:1;2:1;3:1;4:1;5:1
27,32,1780251074.838630,1780251074.845075,1:1;2:1;3:1;4:1;5:1
28,33,1780251075.869571,1780251075.876714,1:1;2:1;3:1;4:1;5:1
29,34,1780251076.889139,1780251076.890841,1:1;2:1;3:1;4:1;5:1
30,35,1780251077.901127,1780251077.903780,1:1;2:1;3:1;4:1;5:1
31,36,1780251078.918864,1780251078.921494,1:1;2:1;3:1;4:1;5:1
32,37,1780251080.058209,1780251080.062009,1:1;2:1;3:1;4:1;5:1
33,38,1780251081.058280,1780251081.059648,1:1;2:1;3:1;4:1;5:1
34,39,1780251082.068192,1780251082.070045,1:1;2:1;3:1;4:1;5:1
35,40,1780251083.077498,1780251083.079243,1:1;2:1;3:1;4:1;5:1
35,40,1780251084.080272,1780251084.082376,1:1;2:1;3:1;4:1;5:1
36,41,1780251085.082473,1780251085.085300,1:1;2:1;3:1;4:1;5:1
37,42,1780251086.083619,1780251086.084973,1:1;2:1;3:1;4:1;5:1
38,43,1780251087.086988,1780251087.088398,1:1;2:1;3:1;4:1;5:1
39,44,1780251088.088821,1780251088.090480,1:1;2:1;3:1;4:1;5:1
40,45,1780251089.090704,1780251089.092195,1:1;2:1;3:1;4:1;5:1
41,46,1780251090.091045,1780251090.092472,1:1;2:1;3:1;4:1;5:1
42,47,1780251091.095009,1780251091.096695,1:1;2:1;3:1;4:1;5:1
43,49,1780251092.098229,1780251092.100039,1:1;2:1;3:1;4:1;5:1
44,50,1780251093.107342,1780251093.109673,1:1;2:1;3:1;4:1;5:1
45,51,1780251094.111839,1780251094.113462,1:1;2:1;3:1;4:1;5:1
46,52,1780251095.114173,1780251095.116568,1:1;2:1;3:1;4:1;5:1
47,53,1780251096.117594,1780251096.119705,1:1;2:1;3:1;4:1;5:1
48,54,1780251097.151018,1780251097.157675,1:1;2:1;3:1;4:1;5:1
49,55,1780251098.164176,1780251098.170787,1:1;2:1;3:1;4:1;5:1
50,55,1780251099.167388,1780251099.169720,1:1;2:1;3:1;4:1;5:1
51,57,1780251100.200191,1780251100.206816,1:1;2:1;3:1;4:1;5:1
52,58,1780251101.203761,1780251101.205804,1:1;2:1;3:1;4:1;5:1
53,59,1780251102.205534,1780251102.208455,1:1;2:1;3:1;4:1;5:1
54,60,1780251103.213063,1780251103.218364,1:1;2:1;3:1;4:1;5:1
55,61,1780251104.213595,1780251104.218849,1:1;2:1;3:1;4:1;5:1
56,62,1780251105.315899,1780251105.321014,1:1;2:1;3:1;4:1;5:1
57,63,1780251106.318094,1780251106.323850,1:1;2:1;3:1;4:1;5:1
58,64,1780251107.328863,1780251107.335631,1:1;2:1;3:1;4:1;5:1
59,64,1780251108.331214,1780251108.336189,1:1;2:1;3:1;4:1;5:1
60,65,1780251109.332592,1780251109.337679,1:1;2:1;3:1;4:1;5:1
61,66,1780251110.374108,1780251110.379740,1:1;2:1;3:1;4:1;5:1
62,68,1780251111.379717,1780251111.381785,1:1;2:1;3:1;4:1;5:1
63,69,1780251112.390834,1780251112.395631,1:1;2:1;3:1;4:1;5:1
64,70,1780251113.400003,1780251113.405540,1:1;2:1;3:1;4:1;5:1
65,70,1780251114.406501,1780251114.413420,1:1;2:1;3:1;4:1;5:1
66,71,1780251115.433974,1780251115.436598,1:1;2:1;3:1;4:1;5:1
67,73,1780251116.434832,1780251116.437516,1:1;2:1;3:1;4:1;5:1
68,74,1780251117.436480,1780251117.438835,1:1;2:1;3:1;4:1;5:1
69,74,1780251118.438973,1780251118.441231,1:1;2:1;3:1;4:1;5:1
69,74,1780251119.439391,1780251119.444209,1:1;2:1;3:1;4:1;5:1
70,75,1780251120.442394,1780251120.444191,1:1;2:1;3:1;4:1;5:1
