cycle_id,ts_received,bus,line,V_DT,I_line,breaker_actual
7,1780251138.075197,1,1,1.020000,863.300051,1
7,1780251138.075197,2,2,1.010792,469.728760,1
7,1780251138.075197,3,3,1.009233,119.309670,1
7,1780251138.075197,4,4,1.010000,502.400532,1
7,1780251138.075197,5,,1.006996,0.000000,1
7,1780251139.076064,1,1,1.020000,839.313751,1
7,1780251139.076064,2,2,1.010802,444.192838,1
7,1780251139.076064,3,3,1.009240,95.788033,1
7,1780251139.076064,4,4,1.010000,476.797802,1
7,1780251139.076064,5,,1.007112,0.000000,1
8,1780251140.077314,1,1,1.020000,909.353434,1
8,1780251140.077314,2,2,1.010105,510.968160,1
8,1780251140.077314,3,3,1.008387,173.053584,1
8,1780251140.077314,4,4,1.010000,502.685575,1
8,1780251140.077314,5,,1.006629,0.000000,1
8,1780251141.078078,1,1,1.020000,878.443990,1
8,1780251141.078078,2,2,1.010268,479.279538,1
8,1780251141.078078,3,3,1.008566,136.854756,1
8,1780251141.078078,4,4,1.010000,464.460983,1
8,1780251141.078078,5,,1.007012,0.000000,1
9,1780251142.080267,1,1,1.020000,682.035325,1
9,1780251142.080267,2,2,1.010979,365.276885,1
9,1780251142.080267,3,3,1.009226,83.210255,1
9,1780251142.080267,4,4,1.010000,452.016542,1
9,1780251142.080267,5,,1.007573,0.000000,1
10,1780251143.082502,1,1,1.020000,787.105581,1
10,1780251143.082502,2,2,1.010297,410.271809,1
10,1780251143.082502,3,3,1.008631,137.171269,1
10,1780251143.082502,4,4,1.010000,460.748004,1
10,1780251143.082502,5,,1.007540,0.000000,1
11,1780251144.094625,1,1,1.020000,748.845706,1
11,1780251144.094625,2,2,1.010977,378.097674,1
11,1780251144.094625,3,3,1.009396,75.512852,1
11,1780251144.094625,4,4,1.010000,469.441420,1
11,1780251144.094625,5,,1.007042,0.000000,1
12,1780251145.098186,1,1,1.020000,900.386837,1
12,1780251145.098186,2,2,1.010221,472.972835,1
12,1780251145.098186,3,3,1.008695,157.167901,1
12,1780251145.098186,4,4,1.010000,497.969795,1
12,1780251145.098186,5,,1.007170,0.000000,1
13,1780251146.099272,1,1,1.020000,723.107467,1
13,1780251146.099272,2,2,1.010637,405.390787,1
13,1780251146.099272,3,3,1.008886,116.103820,1
13,1780251146.099272,4,4,1.010000,459.860957,1
13,1780251146.099272,5,,1.007550,0.000000,1
14,1780251147.172872,1,1,1.020000,776.849508,1
14,1780251147.172872,2,2,1.010523,458.961178,1
14,1780251147.172872,3,3,1.008662,147.263558,1
14,1780251147.172872,4,4,1.010000,479.369353,1
14,1780251147.172872,5,,1.007396,0.000000,1
15,1780251148.174316,1,1,1.020000,842.684655,1
15,1780251148.174316,2,2,1.010110,501.413618,1
15,1780251148.174316,3,3,1.008272,162.051498,1
15,1780251148.174316,4,4,1.010000,470.470515,1
15,1780251148.174316,5,,1.006847,0.000000,1
16,1780251149.202839,1,1,1.020000,766.332713,1
16,1780251149.202839,2,2,1.010865,475.876321,1
16,1780251149.202839,3,3,1.008790,118.933416,1
16,1780251149.202839,4,4,1.010000,463.234648,1
16,1780251149.202839,5,,1.007083,0.000000,1
18,1780251150.210162,1,1,1.020000,914.913063,1
18,1780251150.210162,2,2,1.009994,489.559113,1
18,1780251150.210162,3,3,1.008461,143.896661,1
18,1780251150.210162,4,4,1.010000,452.960099,1
18,1780251150.210162,5,,1.007381,0.000000,1
18,1780251151.491031,1,1,1.020000,914.913063,1
18,1780251151.491031,2,2,1.009994,489.559113,1
18,1780251151.491031,3,3,1.008461,143.896661,1
