cmd_id,origin_cycle,ts_received,bus,breaker_DT
0,0,1780260217.609632,1,1
0,0,1780260217.609632,2,0
0,0,1780260217.609632,3,0
0,0,1780260217.609632,4,0
0,0,1780260217.609632,5,0
3,7,1780260218.612222,1,1
3,7,1780260218.612222,2,1
3,7,1780260218.612222,3,1
3,7,1780260218.612222,4,0
3,7,1780260218.612222,5,0
3,7,1780260219.613309,1,1
3,7,1780260219.613309,2,1
3,7,1780260219.613309,3,1
3,7,1780260219.613309,4,0
3,7,1780260219.613309,5,0
5,9,1780260220.614659,1,0
5,9,1780260220.614659,2,0
5,9,1780260220.614659,3,0
5,9,1780260220.614659,4,1
5,9,1780260220.614659,5,1
7,11,1780260221.642399,1,1
7,11,1780260221.642399,2,1
7,11,1780260221.642399,3,0
7,11,1780260221.642399,4,0
7,11,1780260221.642399,5,1
9,13,1780260222.658246,1,1
9,13,1780260222.658246,2,1
9,13,1780260222.658246,3,1
9,13,1780260222.658246,4,1
9,13,1780260222.658246,5,0
11,15,1780260223.658194,1,1
11,15,1780260223.658194,2,1
11,15,1780260223.658194,3,0
11,15,1780260223.658194,4,1
11,15,1780260223.658194,5,1
11,15,1780260224.658674,1,1
11,15,1780260224.658674,2,1
11,15,1780260224.658674,3,1
11,15,1780260224.658674,4,0
11,15,1780260224.658674,5,1
13,17,1780260225.659446,1,0
13,17,1780260225.659446,2,0
13,17,1780260225.659446,3,0
13,17,1780260225.659446,4,1
13,17,1780260225.659446,5,0
14,18,1780260226.661960,1,1
14,18,1780260226.661960,2,1
14,18,1780260226.661960,3,1
14,18,1780260226.661960,4,1
14,18,1780260226.661960,5,1
15,19,1780260227.662286,1,1
15,19,1780260227.662286,2,1
15,19,1780260227.662286,3,1
15,19,1780260227.662286,4,0
15,19,1780260227.662286,5,0
16,20,1780260228.663630,1,1
16,20,1780260228.663630,2,0
16,20,1780260228.663630,3,0
16,20,1780260228.663630,4,1
16,20,1780260228.663630,5,0
16,20,1780260229.663986,1,0
16,20,1780260229.663986,2,0
16,20,1780260229.663986,3,0
16,20,1780260229.663986,4,1
16,20,1780260229.663986,5,0
17,21,1780260230.667848,1,1
17,21,1780260230.667848,2,0
17,21,1780260230.667848,3,0
17,21,1780260230.667848,4,1
17,21,1780260230.667848,5,0
18,22,1780260231.668055,1,1
18,22,1780260231.668055,2,1
18,22,1780260231.668055,3,0
18,22,1780260231.668055,4,1
18,22,1780260231.668055,5,0
20,24,1780260232.668693,1,1
20,24,1780260232.668693,2,0
20,24,1780260232.668693,3,0
20,24,1780260232.668693,4,1
20,24,1780260232.668693,5,0
21,25,1780260233.668877,1,1
21,25,1780260233.668877,2,1
21,25,1780260233.668877,3,1
21,25,1780260233.668877,4,1
21,25,1780260233.668877,5,0
21,25,1780260234.670504,1,1
21,25,1780260234.670504,2,1
21,25,1780260234.670504,3,1
21,25,1780260234.670504,4,1
21,25,1780260234.670504,5,0
21,25,1780260235.671619,1,1
21,25,1780260235.671619,2,1
21,25,1780260235.671619,3,0
21,25,1780260235.671619,4,1
21,25,1780260235.671619,5,0
23,27,1780260236.671775,1,0
23,27,1780260236.671775,2,0
23,27,1780260236.671775,3,0
23,27,1780260236.671775,4,1
23,27,1780260236.671775,5,0
24,28,1780260237.673051,1,1
24,28,1780260237.673051,2,1
24,28,1780260237.673051,3,0
24,28,1780260237.673051,4,1
24,28,1780260237.673051,5,0
26,30,1780260238.674160,1,1
26,30,1780260238.674160,2,0
26,30,1780260238.674160,3,0
26,30,1780260238.674160,4,1
26,30,1780260238.674160,5,0
27,31,1780260239.674432,1,1
27,31,1780260239.674432,2,1
27,31,1780260239.674432,3,1
27,31,1780260239.674432,4,1
27,31,1780260239.674432,5,0
28,32,1780260240.674782,1,1
28,32,1780260240.674782,2,1
28,32,1780260240.674782,3,0
28,32,1780260240.674782,4,1
28,32,1780260240.674782,5,0
29,33,1780260241.675470,1,0
29,33,1780260241.675470,2,0
29,33,1780260241.675470,3,0
29,33,1780260241.675470,4,1
29,33,1780260241.675470,5,0
29,33,1780260242.676628,1,0
29,33,1780260242.676628,2,0
29,33,1780260242.676628,3,0
29,33,1780260242.676628,4,1
29,33,1780260242.676628,5,0
31,35,1780260243.677113,1,1
31,35,1780260243.677113,2,1
31,35,1780260243.677113,3,1
31,35,1780260243.677113,4,1
31,35,1780260243.677113,5,0
32,36,1780260244.690598,1,1
32,36,1780260244.690598,2,0
32,36,1780260244.690598,3,0
32,36,1780260244.690598,4,1
32,36,1780260244.690598,5,0
32,36,1780260245.690926,1,0
32,36,1780260245.690926,2,0
32,36,1780260245.690926,3,0
32,36,1780260245.690926,4,1
32,36,1780260245.690926,5,0
34,38,1780260246.695850,1,1
34,38,1780260246.695850,2,1
34,38,1780260246.695850,3,1
34,38,1780260246.695850,4,1
34,38,1780260246.695850,5,0
35,39,1780260247.696928,1,1
35,39,1780260247.696928,2,0
35,39,1780260247.696928,3,0
35,39,1780260247.696928,4,1
35,39,1780260247.696928,5,0
36,40,1780260248.698625,1,1
36,40,1780260248.698625,2,1
36,40,1780260248.698625,3,1
36,40,1780260248.698625,4,1
36,40,1780260248.698625,5,0
37,41,1780260249.700063,1,1
37,41,1780260249.700063,2,0
37,41,1780260249.700063,3,0
37,41,1780260249.700063,4,1
37,41,1780260249.700063,5,0
38,42,1780260250.700979,1,1
38,42,1780260250.700979,2,1
38,42,1780260250.700979,3,0
38,42,1780260250.700979,4,1
38,42,1780260250.700979,5,0
39,43,1780260251.894716,1,1
39,43,1780260251.894716,2,1
39,43,1780260251.894716,3,0
39,43,1780260251.894716,4,1
39,43,1780260251.894716,5,0
40,44,1780260252.898559,1,1
40,44,1780260252.898559,2,1
40,44,1780260252.898559,3,1
40,44,1780260252.898559,4,1
40,44,1780260252.898559,5,0
41,45,1780260253.898771,1,1
41,45,1780260253.898771,2,1
41,45,1780260253.898771,3,1
41,45,1780260253.898771,4,1
41,45,1780260253.898771,5,0
42,46,1780260254.899962,1,0
42,46,1780260254.899962,2,0
42,46,1780260254.899962,3,0
42,46,1780260254.899962,4,1
42,46,1780260254.899962,5,0
43,47,1780260255.901598,1,0
43,47,1780260255.901598,2,0
43,47,1780260255.901598,3,0
43,47,1780260255.901598,4,1
43,47,1780260255.901598,5,0
44,48,1780260256.903287,1,1
44,48,1780260256.903287,2,0
44,48,1780260256.903287,3,0
44,48,1780260256.903287,4,1
44,48,1780260256.903287,5,0
45,49,1780260257.904333,1,1
45,49,1780260257.904333,2,0
45,49,1780260257.904333,3,0
45,49,1780260257.904333,4,1
45,49,1780260257.904333,5,0
46,50,1780260258.907830,1,1
46,50,1780260258.907830,2,1
46,50,1780260258.907830,3,0
46,50,1780260258.907830,4,1
46,50,1780260258.907830,5,0
47,51,1780260259.908202,1,1
47,51,1780260259.908202,2,1
47,51,1780260259.908202,3,0
47,51,1780260259.908202,4,1
47,51,1780260259.908202,5,0
48,52,1780260260.908719,1,1
48,52,1780260260.908719,2,1
48,52,1780260260.908719,3,1
48,52,1780260260.908719,4,1
48,52,1780260260.908719,5,0
49,53,1780260261.908984,1,1
49,53,1780260261.908984,2,1
49,53,1780260261.908984,3,1
49,53,1780260261.908984,4,1
49,53,1780260261.908984,5,0
50,54,1780260263.019593,1,1
50,54,1780260263.019593,2,1
50,54,1780260263.019593,3,1
50,54,1780260263.019593,4,1
50,54,1780260263.019593,5,0
51,55,1780260264.019812,1,0
51,55,1780260264.019812,2,0
51,55,1780260264.019812,3,0
51,55,1780260264.019812,4,1
51,55,1780260264.019812,5,0
52,56,1780260265.022619,1,1
52,56,1780260265.022619,2,0
52,56,1780260265.022619,3,0
52,56,1780260265.022619,4,1
52,56,1780260265.022619,5,0
53,57,1780260266.023016,1,1
53,57,1780260266.023016,2,0
53,57,1780260266.023016,3,1
53,57,1780260266.023016,4,1
53,57,1780260266.023016,5,0
54,58,1780260267.048483,1,1
54,58,1780260267.048483,2,1
54,58,1780260267.048483,3,0
54,58,1780260267.048483,4,1
54,58,1780260267.048483,5,0
55,59,1780260268.048583,1,1
55,59,1780260268.048583,2,1
55,59,1780260268.048583,3,0
55,59,1780260268.048583,4,1
55,59,1780260268.048583,5,0
56,59,1780260269.049388,1,0
56,59,1780260269.049388,2,0
56,59,1780260269.049388,3,0
56,59,1780260269.049388,4,1
56,59,1780260269.049388,5,0
56,59,1780260270.049959,1,0
56,59,1780260270.049959,2,0
56,59,1780260270.049959,3,0
56,59,1780260270.049959,4,1
56,59,1780260270.049959,5,0
58,62,1780260271.050500,1,1
58,62,1780260271.050500,2,1
58,62,1780260271.050500,3,1
58,62,1780260271.050500,4,1
58,62,1780260271.050500,5,0
59,63,1780260272.055355,1,1
59,63,1780260272.055355,2,0
59,63,1780260272.055355,3,0
59,63,1780260272.055355,4,1
59,63,1780260272.055355,5,0
59,63,1780260273.061489,1,0
59,63,1780260273.061489,2,0
59,63,1780260273.061489,3,0
59,63,1780260273.061489,4,1
59,63,1780260273.061489,5,0
59,63,1780260274.062756,1,0
59,63,1780260274.062756,2,0
59,63,1780260274.062756,3,0
59,63,1780260274.062756,4,1
59,63,1780260274.062756,5,0
61,65,1780260275.063451,1,1
61,65,1780260275.063451,2,0
61,65,1780260275.063451,3,0
61,65,1780260275.063451,4,1
61,65,1780260275.063451,5,0
