cmd_id,origin_cycle,ts_sent,bus,breaker_DT
3,7,1780260217.345210,1,1
3,7,1780260217.345210,2,1
3,7,1780260217.345210,3,1
3,7,1780260217.345210,4,0
3,7,1780260217.345210,5,0
4,8,1780260218.343133,1,1
4,8,1780260218.343133,2,1
4,8,1780260218.343133,3,1
4,8,1780260218.343133,4,1
4,8,1780260218.343133,5,0
5,9,1780260219.009368,1,0
5,9,1780260219.009368,2,0
5,9,1780260219.009368,3,0
5,9,1780260219.009368,4,1
5,9,1780260219.009368,5,1
6,10,1780260219.843151,1,0
6,10,1780260219.843151,2,0
6,10,1780260219.843151,3,0
6,10,1780260219.843151,4,1
6,10,1780260219.843151,5,1
7,11,1780260220.426531,1,1
7,11,1780260220.426531,2,1
7,11,1780260220.426531,3,0
7,11,1780260220.426531,4,0
7,11,1780260220.426531,5,1
8,12,1780260220.960764,1,1
8,12,1780260220.960764,2,1
8,12,1780260220.960764,3,0
8,12,1780260220.960764,4,0
8,12,1780260220.960764,5,0
9,13,1780260221.507347,1,1
9,13,1780260221.507347,2,1
9,13,1780260221.507347,3,1
9,13,1780260221.507347,4,1
9,13,1780260221.507347,5,0
10,14,1780260222.015652,1,1
10,14,1780260222.015652,2,0
10,14,1780260222.015652,3,0
10,14,1780260222.015652,4,0
10,14,1780260222.015652,5,0
11,15,1780260222.611881,1,1
11,15,1780260222.611881,2,1
11,15,1780260222.611881,3,0
11,15,1780260222.611881,4,1
11,15,1780260222.611881,5,1
12,16,1780260223.218641,1,1
12,16,1780260223.218641,2,1
12,16,1780260223.218641,3,1
12,16,1780260223.218641,4,0
12,16,1780260223.218641,5,1
13,17,1780260224.637179,1,0
13,17,1780260224.637179,2,0
13,17,1780260224.637179,3,0
13,17,1780260224.637179,4,1
13,17,1780260224.637179,5,0
14,18,1780260225.455420,1,1
14,18,1780260225.455420,2,1
14,18,1780260225.455420,3,1
14,18,1780260225.455420,4,1
14,18,1780260225.455420,5,1
15,19,1780260226.202424,1,1
15,19,1780260226.202424,2,1
15,19,1780260226.202424,3,1
15,19,1780260226.202424,4,0
15,19,1780260226.202424,5,0
16,20,1780260227.168151,1,1
16,20,1780260227.168151,2,0
16,20,1780260227.168151,3,0
16,20,1780260227.168151,4,1
16,20,1780260227.168151,5,0
17,21,1780260228.046100,1,0
17,21,1780260228.046100,2,0
17,21,1780260228.046100,3,0
17,21,1780260228.046100,4,1
17,21,1780260228.046100,5,1
18,22,1780260229.420478,1,1
18,22,1780260229.420478,2,1
18,22,1780260229.420478,3,1
18,22,1780260229.420478,4,1
18,22,1780260229.420478,5,0
19,23,1780260230.334723,1,1
19,23,1780260230.334723,2,1
19,23,1780260230.334723,3,0
19,23,1780260230.334723,4,1
19,23,1780260230.334723,5,0
20,24,1780260231.346431,1,1
20,24,1780260231.346431,2,0
20,24,1780260231.346431,3,0
20,24,1780260231.346431,4,1
20,24,1780260231.346431,5,0
21,25,1780260232.225726,1,1
21,25,1780260232.225726,2,1
21,25,1780260232.225726,3,1
21,25,1780260232.225726,4,1
21,25,1780260232.225726,5,0
22,26,1780260233.851210,1,1
22,26,1780260233.851210,2,1
22,26,1780260233.851210,3,0
22,26,1780260233.851210,4,1
22,26,1780260233.851210,5,0
23,27,1780260234.417461,1,1
23,27,1780260234.417461,2,1
23,27,1780260234.417461,3,0
23,27,1780260234.417461,4,1
23,27,1780260234.417461,5,0
24,28,1780260235.681334,1,0
24,28,1780260235.681334,2,0
24,28,1780260235.681334,3,0
24,28,1780260235.681334,4,1
24,28,1780260235.681334,5,0
25,29,1780260236.843106,1,1
25,29,1780260236.843106,2,1
25,29,1780260236.843106,3,1
25,29,1780260236.843106,4,1
25,29,1780260236.843106,5,0
26,30,1780260237.290883,1,1
26,30,1780260237.290883,2,0
26,30,1780260237.290883,3,0
26,30,1780260237.290883,4,1
26,30,1780260237.290883,5,0
27,31,1780260238.179750,1,1
27,31,1780260238.179750,2,1
27,31,1780260238.179750,3,1
27,31,1780260238.179750,4,1
27,31,1780260238.179750,5,0
28,32,1780260239.198650,1,1
28,32,1780260239.198650,2,1
28,32,1780260239.198650,3,0
28,32,1780260239.198650,4,1
28,32,1780260239.198650,5,0
29,33,1780260240.339958,1,0
29,33,1780260240.339958,2,0
29,33,1780260240.339958,3,0
29,33,1780260240.339958,4,1
29,33,1780260240.339958,5,0
30,34,1780260241.303814,1,0
30,34,1780260241.303814,2,0
30,34,1780260241.303814,3,0
30,34,1780260241.303814,4,1
30,34,1780260241.303814,5,0
31,35,1780260242.393004,1,1
31,35,1780260242.393004,2,1
31,35,1780260242.393004,3,1
31,35,1780260242.393004,4,1
31,35,1780260242.393004,5,0
32,36,1780260243.312232,1,1
32,36,1780260243.312232,2,0
32,36,1780260243.312232,3,0
32,36,1780260243.312232,4,1
32,36,1780260243.312232,5,0
33,37,1780260244.906628,1,0
33,37,1780260244.906628,2,0
33,37,1780260244.906628,3,0
33,37,1780260244.906628,4,1
33,37,1780260244.906628,5,0
34,38,1780260245.457350,1,1
34,38,1780260245.457350,2,1
34,38,1780260245.457350,3,1
34,38,1780260245.457350,4,1
34,38,1780260245.457350,5,0
35,39,1780260246.229610,1,1
35,39,1780260246.229610,2,0
35,39,1780260246.229610,3,0
35,39,1780260246.229610,4,1
35,39,1780260246.229610,5,0
36,40,1780260247.340365,1,1
36,40,1780260247.340365,2,1
36,40,1780260247.340365,3,1
36,40,1780260247.340365,4,1
36,40,1780260247.340365,5,0
37,41,1780260248.237045,1,1
37,41,1780260248.237045,2,0
37,41,1780260248.237045,3,0
37,41,1780260248.237045,4,1
37,41,1780260248.237045,5,0
38,42,1780260249.078648,1,1
38,42,1780260249.078648,2,1
38,42,1780260249.078648,3,0
38,42,1780260249.078648,4,1
38,42,1780260249.078648,5,0
39,43,1780260250.026737,1,1
39,43,1780260250.026737,2,1
39,43,1780260250.026737,3,0
39,43,1780260250.026737,4,1
39,43,1780260250.026737,5,0
40,44,1780260251.045782,1,1
40,44,1780260251.045782,2,1
40,44,1780260251.045782,3,1
40,44,1780260251.045782,4,1
40,44,1780260251.045782,5,0
41,45,1780260252.350226,1,1
41,45,1780260252.350226,2,1
41,45,1780260252.350226,3,1
41,45,1780260252.350226,4,1
41,45,1780260252.350226,5,0
42,46,1780260253.219791,1,0
42,46,1780260253.219791,2,0
42,46,1780260253.219791,3,0
42,46,1780260253.219791,4,1
42,46,1780260253.219791,5,0
43,47,1780260254.229984,1,0
43,47,1780260254.229984,2,0
43,47,1780260254.229984,3,0
43,47,1780260254.229984,4,1
43,47,1780260254.229984,5,0
