cmd_id,origin_cycle,ts_received,ts_sent,breaker_DT
8,13,1780248342.624408,1780248342.628921,1:1;2:1;3:1;4:1;5:1
9,13,1780248343.624527,1780248343.629194,1:1;2:1;3:1;4:1;5:1
10,13,1780248344.625899,1780248344.628663,1:1;2:1;3:1;4:1;5:1
11,13,1780248345.631267,1780248345.637533,1:1;2:1;3:1;4:1;5:1
12,13,1780248346.631739,1780248346.636976,1:1;2:1;3:1;4:1;5:1
13,18,1780248347.639932,1780248347.647531,1:1;2:1;3:1;4:1;5:1
14,19,1780248348.645885,1780248348.650371,1:1;2:1;3:1;4:1;5:1
15,20,1780248349.647548,1780248349.650829,1:1;2:1;3:1;4:1;5:1
16,21,1780248350.649000,1780248350.652566,1:1;2:1;3:1;4:1;5:1
17,22,1780248351.653563,1780248351.659197,1:1;2:0;3:0;4:1;5:1
18,23,1780248352.654675,1780248352.659360,1:1;2:1;3:1;4:1;5:1
19,24,1780248353.665399,1780248353.669778,1:1;2:1;3:0;4:1;5:1
20,25,1780248354.776758,1780248354.780286,1:1;2:0;3:0;4:1;5:1
21,26,1780248355.843236,1780248355.847162,1:1;2:1;3:1;4:1;5:1
22,27,1780248356.842529,1780248356.845203,1:1;2:1;3:0;4:1;5:1
23,28,1780248357.889386,1780248357.895207,1:1;2:1;3:0;4:1;5:1
24,29,1780248359.030030,1780248359.037794,1:1;2:0;3:0;4:1;5:1
25,30,1780248360.042641,1780248360.049151,1:1;2:1;3:1;4:1;5:1
26,31,1780248361.083679,1780248361.092920,1:1;2:1;3:0;4:1;5:1
27,32,1780248362.136790,1780248362.146682,1:1;2:1;3:0;4:1;5:1
28,33,1780248363.138843,1780248363.144039,1:1;2:1;3:1;4:1;5:1
29,34,1780248364.141252,1780248364.147428,1:1;2:1;3:1;4:1;5:1
30,35,1780248365.142167,1780248365.149026,1:0;2:0;3:0;4:1;5:1
31,36,1780248366.143677,1780248366.148485,1:0;2:0;3:0;4:1;5:1
32,37,1780248367.145258,1780248367.151928,1:1;2:0;3:0;4:1;5:1
