cmd_id,origin_cycle,ts_received,breaker_DT
6,11,1780248342.636660,1:1;2:1;3:1;4:1;5:1
6,11,1780248343.649884,1:1;2:1;3:1;4:1;5:1
6,11,1780248344.656927,1:1;2:1;3:1;4:1;5:1
0,13,1780248345.658119,1:1;2:1;3:1;4:1;5:1
11,13,1780248346.666698,1:1;2:1;3:1;4:1;5:1
12,13,1780248347.666771,1:1;2:1;3:1;4:1;5:1
13,18,1780248348.667595,1:1;2:1;3:1;4:1;5:1
14,19,1780248349.675271,1:1;2:1;3:1;4:1;5:1
15,20,1780248350.675744,1:1;2:1;3:1;4:1;5:1
16,21,1780248351.686046,1:1;2:1;3:1;4:1;5:1
17,22,1780248352.687584,1:1;2:0;3:0;4:1;5:1
18,23,1780248353.689184,1:1;2:1;3:1;4:1;5:1
19,24,1780248354.775826,1:1;2:1;3:0;4:1;5:1
19,25,1780248355.839498,1:1;2:0;3:0;4:1;5:1
20,25,1780248356.840953,1:1;2:1;3:0;4:1;5:1
21,26,1780248357.860883,1:1;2:1;3:1;4:1;5:1
22,27,1780248359.035593,1:1;2:1;3:0;4:1;5:1
23,29,1780248360.046808,1:1;2:0;3:0;4:1;5:1
24,29,1780248361.081544,1:1;2:0;3:0;4:1;5:1
25,30,1780248362.103880,1:1;2:1;3:0;4:1;5:1
26,31,1780248363.105211,1:1;2:1;3:0;4:1;5:1
27,32,1780248364.108721,1:1;2:1;3:1;4:1;5:1
28,33,1780248365.110730,1:1;2:1;3:1;4:1;5:1
29,34,1780248366.112210,1:0;2:0;3:0;4:1;5:1
30,35,1780248367.113710,1:0;2:0;3:0;4:1;5:1
31,36,1780248368.116742,1:1;2:0;3:0;4:1;5:1
32,37,1780248369.132785,1:1;2:0;3:0;4:1;5:1
33,38,1780248370.133392,1:1;2:1;3:0;4:1;5:1
34,39,1780248371.134218,1:1;2:1;3:0;4:1;5:1
36,41,1780248372.186534,1:1;2:1;3:1;4:1;5:1
36,41,1780248373.197123,1:1;2:1;3:1;4:1;5:1
37,42,1780248374.208279,1:0;2:0;3:0;4:1;5:1
38,43,1780248375.223791,1:0;2:0;3:0;4:1;5:1
39,44,1780248376.271713,1:1;2:0;3:0;4:1;5:1
41,46,1780248377.272858,1:1;2:0;3:0;4:1;5:1
42,47,1780248378.274087,1:1;2:1;3:0;4:1;5:1
43,48,1780248379.275579,1:1;2:1;3:0;4:1;5:1
44,49,1780248380.333184,1:1;2:1;3:1;4:1;5:1
45,50,1780248381.333537,1:1;2:1;3:1;4:1;5:1
46,51,1780248382.337201,1:1;2:0;3:0;4:1;5:1
47,52,1780248383.338775,1:1;2:0;3:0;4:1;5:1
48,53,1780248384.339145,1:1;2:1;3:0;4:1;5:1
48,53,1780248385.339377,1:1;2:1;3:0;4:1;5:1
49,54,1780248386.344268,1:1;2:1;3:0;4:1;5:1
50,55,1780248387.345095,1:1;2:1;3:1;4:1;5:1
51,57,1780248388.346207,1:1;2:1;3:1;4:1;5:1
52,58,1780248389.346348,1:1;2:0;3:0;4:1;5:1
53,59,1780248390.358256,1:1;2:0;3:0;4:1;5:1
54,60,1780248391.359482,1:1;2:1;3:0;4:1;5:1
55,61,1780248392.360142,1:1;2:1;3:0;4:1;5:1
56,62,1780248393.361723,1:1;2:1;3:1;4:1;5:1
57,63,1780248394.362789,1:1;2:1;3:1;4:1;5:1
58,64,1780248395.364132,1:1;2:0;3:0;4:1;5:1
59,65,1780248396.365390,1:0;2:0;3:0;4:1;5:1
60,66,1780248397.366009,1:1;2:1;3:0;4:1;5:1
61,67,1780248398.366980,1:1;2:0;3:0;4:1;5:1
62,68,1780248399.374689,1:1;2:1;3:1;4:1;5:1
63,69,1780248400.380693,1:1;2:1;3:0;4:1;5:1
64,70,1780248401.402153,1:0;2:0;3:0;4:1;5:1
64,70,1780248402.405481,1:1;2:1;3:1;4:1;5:1
65,70,1780248403.446011,1:1;2:0;3:0;4:1;5:1
66,72,1780248404.447687,1:1;2:1;3:0;4:1;5:1
67,73,1780248405.457339,1:1;2:1;3:0;4:1;5:1
68,74,1780248406.474410,1:1;2:1;3:0;4:1;5:1
70,76,1780248407.474729,1:1;2:1;3:1;4:1;5:1
70,76,1780248408.482912,1:1;2:1;3:1;4:1;5:1
71,77,1780248409.495080,1:0;2:0;3:0;4:1;5:1
72,78,1780248410.511250,1:0;2:0;3:0;4:1;5:1
73,79,1780248411.513344,1:1;2:1;3:1;4:1;5:1
75,81,1780248412.515527,1:1;2:0;3:0;4:1;5:1
76,82,1780248413.517286,1:1;2:0;3:0;4:1;5:1
76,82,1780248414.518780,1:1;2:0;3:0;4:1;5:1
78,84,1780248415.519956,1:1;2:1;3:0;4:1;5:1
79,85,1780248416.520755,1:1;2:1;3:0;4:1;5:1
80,86,1780248417.522471,1:1;2:1;3:0;4:1;5:1
81,86,1780248418.528907,1:1;2:1;3:1;4:1;5:1
82,88,1780248419.544856,1:1;2:1;3:1;4:1;5:1
83,89,1780248420.545528,1:0;2:0;3:0;4:1;5:1
84,89,1780248421.547659,1:1;2:1;3:0;4:1;5:1
85,91,1780248422.548751,1:1;2:0;3:0;4:1;5:1
86,92,1780248423.562032,1:1;2:1;3:1;4:1;5:1
