timestamp,run,layer,source,destination,throughput_Mbps
2026-04-17 01:04:17.509535,1,field,h2,h3,4.16
2026-04-17 01:04:24.885642,2,field,h2,h3,3.42
2026-04-17 01:04:32.493697,3,field,h2,h3,3.83
2026-04-17 01:04:40.065850,1,system,h3,h4,3.45
2026-04-17 01:04:47.905634,2,system,h3,h4,3.69
2026-04-17 01:04:55.309087,3,system,h3,h4,4.42
