cycle_id,ts_received,ts_sent,bus,V_sent,I_sent,power_factor,breaker_actual
13,1780259694.194203,1780259694.195017,1,1.014078,722.582813,0.956500,1
13,1780259694.201608,1780259694.202163,2,1.013527,324.516512,0.902600,1
13,1780259694.209503,1780259694.210240,3,1.008448,401.229292,0.904100,1
13,1780259694.216037,1780259694.216591,4,1.006066,456.781826,0.915000,1
13,1780259694.222457,1780259694.223015,5,1.009656,459.208125,0.987700,1
14,1780259695.195340,1780259695.195963,1,1.020975,902.374746,0.980000,1
14,1780259695.201917,1780259695.202367,2,1.010361,430.351824,0.925200,1
14,1780259695.210288,1780259695.211332,3,1.006015,452.311229,0.915600,1
14,1780259695.218917,1780259695.219566,4,1.013125,518.406865,0.802000,1
14,1780259695.227139,1780259695.227830,5,1.004359,508.219683,0.968400,1
15,1780259696.204302,1780259696.205083,1,1.024396,778.999428,0.969300,1
15,1780259696.211562,1780259696.212309,2,1.006860,327.031211,0.919700,1
15,1780259696.219047,1780259696.219607,3,1.008553,442.053001,0.903600,1
15,1780259696.225332,1780259696.225955,4,1.014214,468.692929,0.884100,1
15,1780259696.232279,1780259696.232822,5,1.010782,478.164184,0.985900,1
16,1780259697.206108,1780259697.206960,1,1.017639,841.080615,0.975100,1
16,1780259697.214603,1780259697.215461,2,1.013386,352.288504,0.917500,1
16,1780259697.223296,1780259697.223912,3,1.009036,505.813535,0.925900,1
16,1780259697.233037,1780259697.233518,4,1.010457,515.729587,0.807500,1
16,1780259697.244607,1780259697.245071,5,1.006471,470.882821,0.951900,1
17,1780259698.216079,1780259698.216658,1,1.021718,761.301259,0.972400,1
17,1780259698.224611,1780259698.225073,2,1.013292,292.048817,0.950200,1
17,1780259698.231166,1780259698.231725,3,1.015032,475.220747,0.918000,1
17,1780259698.236878,1780259698.237544,4,1.008717,476.841173,0.870800,1
17,1780259698.243280,1780259698.243827,5,1.006961,463.752344,0.965300,1
18,1780259699.224088,1780259699.224716,1,1.018990,918.845406,0.984600,1
18,1780259699.231144,1780259699.231685,2,1.015512,436.686314,0.942300,1
18,1780259699.238931,1780259699.239594,3,1.004628,484.865846,0.957500,1
18,1780259699.245952,1780259699.246596,4,1.011195,479.091193,0.868400,1
18,1780259699.252728,1780259699.253260,5,1.005707,454.049386,0.978800,1
19,1780259700.233860,1780259700.234404,1,1.020846,771.316923,0.971200,1
19,1780259700.241274,1780259700.241810,2,1.018290,388.532699,0.943000,1
19,1780259700.247449,1780259700.248205,3,1.007337,377.050827,0.937700,1
19,1780259700.255250,1780259700.255803,4,1.009323,463.939221,0.895900,1
19,1780259700.263366,1780259700.263980,5,0.998816,463.202985,0.967400,1
20,1780259701.242736,1780259701.243328,1,1.023026,842.547157,0.983100,1
20,1780259701.249502,1780259701.250649,2,1.010800,339.796925,0.976300,1
20,1780259701.256973,1780259701.257538,3,1.011569,499.069911,0.903700,1
20,1780259701.266831,1780259701.267400,4,1.004896,505.969936,0.820800,1
20,1780259701.275130,1780259701.275753,5,1.005977,491.168268,0.957100,1
21,1780259702.248268,1780259702.248938,1,1.023275,827.009089,0.983000,1
21,1780259702.255464,1780259702.256081,2,1.014266,412.195352,0.969600,1
21,1780259702.262106,1780259702.263005,3,1.011049,380.295126,0.937500,1
21,1780259702.269961,1780259702.270929,4,1.010528,482.891982,0.864100,1
21,1780259702.277112,1780259702.277731,5,1.006552,496.986655,0.956100,1
22,1780259703.244797,1780259703.245589,1,1.022391,855.912066,0.978000,1
22,1780259703.252757,1780259703.253321,2,1.009735,403.766551,0.943200,1
22,1780259703.259733,1780259703.260320,3,1.011145,467.225944,0.927700,1
22,1780259703.266034,1780259703.266665,4,1.018236,493.413075,0.839700,1
22,1780259703.273684,1780259703.274352,5,1.009744,459.668095,0.963000,1
23,1780259704.250362,1780259704.250911,1,1.020397,766.724175,0.982700,1
23,1780259704.256188,1780259704.256714,2,1.011667,270.357968,0.974300,1
23,1780259704.262363,1780259704.262980,3,1.004418,468.035733,0.954800,1
23,1780259704.268619,1780259704.269147,4,1.011845,468.455262,0.884700,1
23,1780259704.275434,1780259704.275995,5,1.003920,479.961458,0.952300,1
24,1780259705.275340,1780259705.275893,1,1.023799,769.419837,0.976000,1
24,1780259705.282040,1780259705.282621,2,1.015419,404.760060,0.975800,1
24,1780259705.289780,1780259705.290698,3,1.009003,350.522873,0.923700,1
24,1780259705.297680,1780259705.298432,4,1.012298,447.250801,0.934500,1
24,1780259705.304948,1780259705.305597,5,1.004329,457.707164,0.980400,1
25,1780259706.287877,1780259706.289310,1,1.022964,827.699915,0.970700,1
25,1780259706.295434,1780259706.295960,2,1.004084,418.709948,0.910300,1
25,1780259706.300896,1780259706.301405,3,1.008711,414.862424,0.929500,1
25,1780259706.307629,1780259706.308084,4,1.011199,471.714947,0.882500,1
25,1780259706.313723,1780259706.314408,5,1.011494,462.103122,0.984900,1
26,1780259707.307109,1780259707.307792,1,1.023409,781.664374,0.971000,1
26,1780259707.313632,1780259707.314342,2,1.015357,354.829063,0.916900,1
26,1780259707.322454,1780259707.322850,3,1.006768,420.561192,0.945700,1
26,1780259707.328966,1780259707.329410,4,1.010346,476.419618,0.873000,1
26,1780259707.335371,1780259707.335766,5,1.011273,470.804845,0.962500,1
27,1780259708.286247,1780259708.286799,1,1.013110,844.385880,0.977800,1
27,1780259708.298619,1780259708.299311,2,1.004438,437.028175,0.952000,1
27,1780259708.305648,1780259708.306338,3,1.009951,409.816523,0.926600,1
27,1780259708.313021,1780259708.313457,4,1.009971,490.682269,0.849400,1
27,1780259708.319984,1780259708.320653,5,1.007237,470.556449,0.959000,1
28,1780259709.307756,1780259709.308345,1,1.019816,717.227169,0.961800,1
28,1780259709.314789,1780259709.315539,2,1.015474,332.114839,0.947100,1
28,1780259709.327750,1780259709.328536,3,1.006985,388.053190,0.899800,1
28,1780259709.334620,1780259709.335242,4,1.004372,455.741643,0.909000,1
28,1780259709.342248,1780259709.342824,5,1.001112,459.536812,0.975200,1
29,1780259710.317640,1780259710.318380,1,1.016304,797.280854,0.976600,1
29,1780259710.323776,1780259710.324324,2,1.010423,303.657104,0.972400,1
29,1780259710.329916,1780259710.330644,3,1.006225,504.083828,0.886400,1
29,1780259710.336034,1780259710.336804,4,1.015374,483.266403,0.860400,1
29,1780259710.353284,1780259710.354057,5,1.008593,467.667446,0.976800,1
30,1780259711.312151,1780259711.312723,1,1.019406,818.477130,0.975800,1
30,1780259711.319366,1780259711.319986,2,1.008334,323.510392,0.910600,1
30,1780259711.326225,1780259711.326825,3,1.004061,491.169898,0.931400,1
30,1780259711.332486,1780259711.333105,4,1.013022,480.822438,0.866800,1
30,1780259711.339005,1780259711.339598,5,1.007023,477.607854,0.981400,1
31,1780259712.298159,1780259712.298736,1,1.020498,784.631627,0.965600,1
31,1780259712.304155,1780259712.304698,2,1.005308,420.374905,0.915200,1
31,1780259712.310164,1780259712.310702,3,1.011768,355.351682,0.918800,1
31,1780259712.316114,1780259712.316661,4,1.007293,477.710226,0.868200,1
31,1780259712.322182,1780259712.322720,5,1.002405,479.957421,0.968700,1
32,1780259713.351423,1780259713.351954,1,1.016461,902.779552,0.981000,1
32,1780259713.357806,1780259713.358701,2,1.002920,392.125005,0.953900,1
32,1780259713.364495,1780259713.365137,3,1.006075,521.586778,0.888900,1
32,1780259713.381329,1780259713.382066,4,1.012174,529.853404,0.784000,1
32,1780259713.389072,1780259713.389637,5,1.000310,480.287405,0.963600,1
33,1780259714.351715,1780259714.352575,1,1.020873,806.745460,0.968900,1
33,1780259714.359190,1780259714.359840,2,1.012340,429.554669,0.919900,1
33,1780259714.365314,1780259714.366081,3,1.010999,371.956605,0.920400,1
33,1780259714.372371,1780259714.372962,4,1.014001,491.556418,0.847500,1
33,1780259714.378402,1780259714.378973,5,1.008354,480.740698,0.961100,1
34,1780259715.391470,1780259715.392268,1,1.022690,749.097471,0.980900,1
34,1780259715.401240,1780259715.401856,2,1.011109,305.629072,0.973900,1
34,1780259715.411029,1780259715.411694,3,1.015821,395.262801,0.957500,1
34,1780259715.419155,1780259715.419719,4,1.011407,466.468907,0.898200,1
34,1780259715.430280,1780259715.431288,5,1.004217,496.667716,0.952000,1
35,1780259716.409706,1780259716.410474,1,1.025659,955.853017,0.991900,1
35,1780259716.415759,1780259716.416291,2,1.011684,431.053863,0.966900,1
35,1780259716.421860,1780259716.422669,3,1.006283,480.933023,0.963400,1
35,1780259716.428057,1780259716.428548,4,1.010878,505.804744,0.823900,1
35,1780259716.434557,1780259716.435095,5,1.006896,509.240323,0.956700,1
35,1780259717.404571,1780259717.405719,1,1.016952,781.761537,0.964300,1
35,1780259717.411539,1780259717.412057,2,1.012675,365.952615,0.917100,1
35,1780259717.418381,1780259717.419021,3,1.005441,422.204261,0.885300,1
35,1780259717.425043,1780259717.425731,4,1.018000,470.309841,0.887200,1
35,1780259717.431914,1780259717.432448,5,1.009912,463.577288,0.989400,1
36,1780259718.409145,1780259718.411030,1,1.021864,783.021040,0.978700,1
36,1780259718.417014,1780259718.417595,2,1.016052,313.141641,0.962700,1
36,1780259718.423539,1780259718.423895,3,1.008798,418.017000,0.918100,1
36,1780259718.430329,1780259718.430865,4,1.004167,452.783213,0.921300,1
36,1780259718.436793,1780259718.437287,5,1.007975,496.746893,0.989800,1
38,1780259719.412766,1780259719.413186,1,1.023977,779.114009,0.975700,1
38,1780259719.418850,1780259719.419175,2,1.006793,360.533832,0.957500,1
38,1780259719.423295,1780259719.423604,3,1.009874,371.075198,0.906700,1
38,1780259719.430327,1780259719.430759,4,1.008805,469.172017,0.883400,1
38,1780259719.438258,1780259719.439102,5,1.013361,508.722748,0.973200,1
39,1780259720.422209,1780259720.423048,1,1.016417,734.049155,0.972300,1
39,1780259720.429334,1780259720.430261,2,1.016109,359.850390,0.959800,1
39,1780259720.435578,1780259720.438376,3,1.015463,345.281882,0.932600,1
39,1780259720.445392,1780259720.446024,4,1.007384,441.990998,0.941400,1
39,1780259720.450934,1780259720.451471,5,1.000520,475.511155,0.984100,1
39,1780259721.440937,1780259721.441973,1,1.019823,686.750799,0.968100,1
39,1780259721.447467,1780259721.448156,2,1.009817,290.480330,0.976900,1
39,1780259721.454567,1780259721.455273,3,1.011376,362.365033,0.896700,1
39,1780259721.463289,1780259721.463581,4,1.011914,447.313473,0.930000,1
39,1780259721.470751,1780259721.471451,5,1.006028,486.317069,0.977000,1
41,1780259722.428524,1780259722.429121,1,1.020148,824.260857,0.973000,1
41,1780259722.434932,1780259722.435546,2,1.008122,325.932811,0.909600,1
41,1780259722.441842,1780259722.442739,3,1.007671,500.568825,0.902200,1
41,1780259722.448458,1780259722.449015,4,1.009999,503.863804,0.825500,1
41,1780259722.454429,1780259722.455359,5,1.006597,484.345686,0.974800,1
42,1780259723.430772,1780259723.431814,1,1.021264,772.647202,0.977400,1
42,1780259723.438178,1780259723.438867,2,1.012304,342.849464,0.946700,1
42,1780259723.444727,1780259723.445312,3,1.010339,406.751448,0.964100,1
42,1780259723.452168,1780259723.452740,4,1.004312,447.089355,0.930000,1
42,1780259723.459074,1780259723.459774,5,1.004209,464.543123,0.978600,1
43,1780259724.411434,1780259724.411967,1,1.016748,773.990566,0.970300,1
43,1780259724.417648,1780259724.418169,2,1.007881,321.000478,0.931700,1
43,1780259724.423069,1780259724.423539,3,1.007855,457.779208,0.907000,1
43,1780259724.428278,1780259724.428963,4,1.007710,474.648015,0.877300,1
