cycle_id,ts_received,ts_sent,bus,V_received,I_received,P_sent,Q_sent,breaker_actual
12,1780259694.154793,1780259694.154932,1,1.020000,895.933333,171.483096,30.143034,1
12,1780259694.155972,1780259694.156117,2,1.014000,436.133333,80.146099,25.999881,1
12,1780259694.156350,1780259694.156476,3,1.010000,424.700000,76.952618,27.519672,1
12,1780259694.156695,1780259694.156848,4,1.005000,479.766667,79.922433,45.294130,1
12,1780259694.157090,1780259694.157270,5,1.009000,497.066667,93.740686,18.538652,1
13,1780259695.157019,1780259695.157145,1,1.014000,722.566667,133.522411,40.724311,1
13,1780259695.157585,1780259695.157729,2,1.013000,324.500000,56.529193,26.960670,1
13,1780259695.158250,1780259695.158436,3,1.008000,401.200000,69.661246,32.925240,1
13,1780259695.158703,1780259695.158812,4,1.006000,456.766667,80.106322,35.321533,1
13,1780259695.159016,1780259695.159121,5,1.009000,459.200000,87.190950,13.803027,1
14,1780259696.158510,1780259696.158665,1,1.020000,902.366667,171.855171,34.896681,1
14,1780259696.159020,1780259696.159144,2,1.010000,430.333333,76.615263,31.424502,1
14,1780259696.159307,1780259696.159424,3,1.006000,452.300000,79.374987,34.857924,1
14,1780259696.159626,1780259696.159746,4,1.013000,518.400000,80.242069,59.763736,1
14,1780259696.159977,1780259696.160098,5,1.004000,508.200000,94.140493,24.244984,1
15,1780259697.166109,1780259697.167123,1,1.024000,778.966667,147.309364,37.367778,1
15,1780259697.167512,1780259697.167641,2,1.006000,327.000000,57.642822,24.607840,1
15,1780259697.169219,1780259697.169325,3,1.008000,442.033333,76.708782,36.365975,1
15,1780259697.169491,1780259697.169593,4,1.014000,468.666667,80.049150,42.310585,1
15,1780259697.169852,1780259697.169946,5,1.010000,478.133333,90.710294,15.396144,1
16,1780259698.194328,1780259698.194432,1,1.017000,841.066667,158.910957,36.140895,1
16,1780259698.194768,1780259698.194875,2,1.013000,352.266667,62.379283,27.041387,1
16,1780259698.196745,1780259698.196906,3,1.009000,505.800000,90.030029,36.732397,1
16,1780259698.200658,1780259698.200764,4,1.010000,515.700000,80.133544,58.536444,1
16,1780259698.200994,1780259698.201159,5,1.006000,470.866667,85.909377,27.653529,1
17,1780259699.206850,1780259699.207013,1,1.021000,761.300000,144.005750,34.553092,1
17,1780259699.209325,1780259699.209440,2,1.013000,292.033333,53.556256,17.565052,1
17,1780259699.209771,1780259699.211414,3,1.015000,475.200000,84.360368,36.444082,1
17,1780259699.211842,1780259699.211978,4,1.008000,476.833333,79.744157,45.022063,1
17,1780259699.212381,1780259699.212515,5,1.006000,463.733333,85.798938,23.211263,1
18,1780259700.219573,1780259700.219682,1,1.018000,918.833333,175.467894,31.155497,1
18,1780259700.221196,1780259700.221312,2,1.015000,436.666667,79.571691,28.269326,1
18,1780259700.221469,1780259700.221559,3,1.004000,484.833333,88.801086,26.750065,1
18,1780259700.222993,1780259700.223185,4,1.011000,479.066667,80.134630,45.757606,1
18,1780259700.223453,1780259700.223618,5,1.005000,454.033333,85.094418,17.806395,1
19,1780259701.220983,1780259701.221126,1,1.020000,771.300000,145.574561,35.713993,1
19,1780259701.222489,1780259701.222678,2,1.018000,388.500000,71.056499,25.076443,1
19,1780259701.225272,1780259701.225455,3,1.007000,377.033333,67.830723,25.133318,1
19,1780259701.225664,1780259701.226040,4,1.009000,463.933333,79.902357,39.621703,1
19,1780259701.226294,1780259701.226448,5,0.998000,463.200000,85.203706,22.305273,1
20,1780259702.225739,1780259702.225869,1,1.023000,842.533333,161.440961,30.062957,1
20,1780259702.226781,1780259702.226940,2,1.010000,339.766667,63.832043,14.149988,1
20,1780259702.227304,1780259702.227474,3,1.011000,499.066667,86.873499,41.160006,1
20,1780259702.228629,1780259702.228778,4,1.004000,505.966667,79.441288,55.285222,1
20,1780259702.230119,1780259702.230261,5,1.005000,491.166667,90.013070,27.251061,1
21,1780259703.228215,1780259703.228341,1,1.023000,827.000000,158.448442,29.595131,1
21,1780259703.230805,1780259703.230960,2,1.014000,412.166667,77.207011,19.484530,1
21,1780259703.231749,1780259703.231882,3,1.011000,380.266667,68.669519,25.489047,1
21,1780259703.232370,1780259703.232533,4,1.010000,482.866667,80.290824,46.767725,1
21,1780259703.233752,1780259703.233916,5,1.006000,496.966667,91.071370,27.912989,1
22,1780259704.234557,1780259704.234710,1,1.022000,855.900000,162.991925,34.765759,1
22,1780259704.235046,1780259704.235191,2,1.009000,403.733333,73.205360,25.785289,1
22,1780259704.235394,1780259704.235492,3,1.011000,467.200000,83.486232,33.596665,1
22,1780259704.235692,1780259704.235783,4,1.018000,493.400000,80.357125,51.968538,1
22,1780259704.235931,1780259704.236012,5,1.009000,459.666667,85.096907,23.814886,1
23,1780259705.235364,1780259705.235496,1,1.020000,766.700000,146.419832,27.595007,1
23,1780259705.235841,1780259705.235947,2,1.011000,270.333333,50.733727,11.729438,1
23,1780259705.236133,1780259705.236251,3,1.004000,468.033333,85.482304,26.612409,1
23,1780259705.236491,1780259705.236592,4,1.011000,468.433333,79.826720,42.061817,1
23,1780259705.236741,1780259705.236827,5,1.003000,479.933333,87.339147,27.987727,1
24,1780259706.237762,1780259706.237908,1,1.023000,769.400000,146.362880,32.657296,1
24,1780259706.238556,1780259706.238695,2,1.015000,404.733333,76.374634,17.114630,1
24,1780259706.238912,1780259706.239021,3,1.009000,350.500000,62.239120,25.814484,1
24,1780259706.239223,1780259706.239372,4,1.012000,447.233333,80.583717,30.695379,1
24,1780259706.239560,1780259706.239654,5,1.004000,457.700000,85.836350,17.249338,1
25,1780259707.247502,1780259707.247654,1,1.022000,827.666667,156.438882,38.726098,1
25,1780259707.249741,1780259707.250047,2,1.004000,418.700000,72.907890,33.154081,1
25,1780259707.255232,1780259707.258386,3,1.008000,414.833333,74.052016,29.383562,1
25,1780259707.259417,1780259707.259985,4,1.011000,471.700000,80.183509,42.732349,1
25,1780259707.262818,1780259707.263541,5,1.011000,462.100000,87.666279,15.409843,1
26,1780259708.249629,1780259708.249784,1,1.023000,781.633333,147.928294,36.422884,1
26,1780259708.251171,1780259708.251321,2,1.015000,354.800000,62.910761,27.384399,1
26,1780259708.252357,1780259708.252509,3,1.006000,420.533333,76.226347,26.199293,1
26,1780259708.253010,1780259708.253358,4,1.010000,476.400000,80.031450,44.711289,1
26,1780259708.253644,1780259708.253790,5,1.011000,470.800000,87.285411,24.601489,1
27,1780259709.251966,1780259709.252166,1,1.013000,844.366667,159.346992,34.147704,1
27,1780259709.254590,1780259709.254741,2,1.004000,437.000000,79.580270,25.587567,1
27,1780259709.255844,1780259709.255956,3,1.009000,409.800000,72.997625,29.625128,1
27,1780259709.256970,1780259709.257066,4,1.009000,490.666667,80.120434,49.780465,1
27,1780259709.258074,1780259709.258166,5,1.007000,470.533333,86.574857,25.584818,1
28,1780259710.253012,1780259710.253661,1,1.019000,717.200000,133.922192,38.117712,1
28,1780259710.255424,1780259710.255767,2,1.015000,332.100000,60.825273,20.611528,1
28,1780259710.256118,1780259710.256247,3,1.006000,388.033333,66.921600,32.449509,1
28,1780259710.258184,1780259710.258316,4,1.004000,455.733333,79.243145,36.334692,1
28,1780259710.258744,1780259710.258876,5,1.001000,459.533333,85.466930,19.397055,1
29,1780259711.255841,1780259711.256067,1,1.016000,797.266667,150.718772,33.190818,1
29,1780259711.256616,1780259711.256833,2,1.010000,303.633333,56.815794,13.632521,1
