cmd_id,origin_cycle,ts_received,ts_sent,bus,breaker_DT
0,0,1780254239.448925,1780254239.492854,1,1
0,0,1780254239.448925,1780254239.492854,2,1
0,0,1780254239.448925,1780254239.492854,3,1
0,0,1780254239.448925,1780254239.492854,4,1
0,0,1780254239.448925,1780254239.492854,5,1
0,0,1780254240.450183,1780254240.457797,1,1
0,0,1780254240.450183,1780254240.457797,2,1
0,0,1780254240.450183,1780254240.457797,3,1
0,0,1780254240.450183,1780254240.457797,4,1
0,0,1780254240.450183,1780254240.457797,5,1
0,0,1780254241.450899,1780254241.457109,1,1
0,0,1780254241.450899,1780254241.457109,2,1
0,0,1780254241.450899,1780254241.457109,3,1
0,0,1780254241.450899,1780254241.457109,4,1
0,0,1780254241.450899,1780254241.457109,5,1
0,0,1780254242.606893,1780254242.619269,1,1
0,0,1780254242.606893,1780254242.619269,2,1
0,0,1780254242.606893,1780254242.619269,3,1
0,0,1780254242.606893,1780254242.619269,4,1
0,0,1780254242.606893,1780254242.619269,5,1
0,0,1780254243.607359,1780254243.620826,1,1
0,0,1780254243.607359,1780254243.620826,2,1
0,0,1780254243.607359,1780254243.620826,3,1
0,0,1780254243.607359,1780254243.620826,4,1
0,0,1780254243.607359,1780254243.620826,5,1
1,6,1780254244.609085,1780254244.619093,1,1
1,6,1780254244.609085,1780254244.619093,2,1
1,6,1780254244.609085,1780254244.619093,3,1
1,6,1780254244.609085,1780254244.619093,4,1
1,6,1780254244.609085,1780254244.619093,5,1
2,7,1780254245.609924,1780254245.618994,1,1
2,7,1780254245.609924,1780254245.618994,2,1
2,7,1780254245.609924,1780254245.618994,3,1
2,7,1780254245.609924,1780254245.618994,4,1
2,7,1780254245.609924,1780254245.618994,5,1
3,8,1780254246.611114,1780254246.622880,1,1
3,8,1780254246.611114,1780254246.622880,2,1
3,8,1780254246.611114,1780254246.622880,3,1
3,8,1780254246.611114,1780254246.622880,4,1
3,8,1780254246.611114,1780254246.622880,5,1
4,9,1780254247.613965,1780254247.623681,1,1
4,9,1780254247.613965,1780254247.623681,2,1
4,9,1780254247.613965,1780254247.623681,3,1
4,9,1780254247.613965,1780254247.623681,4,1
4,9,1780254247.613965,1780254247.623681,5,1
5,10,1780254248.614267,1780254248.624355,1,1
5,10,1780254248.614267,1780254248.624355,2,1
5,10,1780254248.614267,1780254248.624355,3,1
5,10,1780254248.614267,1780254248.624355,4,1
5,10,1780254248.614267,1780254248.624355,5,1
6,11,1780254249.614702,1780254249.624573,1,1
6,11,1780254249.614702,1780254249.624573,2,1
6,11,1780254249.614702,1780254249.624573,3,1
6,11,1780254249.614702,1780254249.624573,4,1
6,11,1780254249.614702,1780254249.624573,5,1
7,12,1780254250.615645,1780254250.626460,1,1
7,12,1780254250.615645,1780254250.626460,2,1
7,12,1780254250.615645,1780254250.626460,3,1
7,12,1780254250.615645,1780254250.626460,4,1
7,12,1780254250.615645,1780254250.626460,5,1
8,13,1780254251.616361,1780254251.628067,1,1
8,13,1780254251.616361,1780254251.628067,2,1
8,13,1780254251.616361,1780254251.628067,3,1
8,13,1780254251.616361,1780254251.628067,4,1
8,13,1780254251.616361,1780254251.628067,5,1
9,14,1780254252.617023,1780254252.628553,1,1
9,14,1780254252.617023,1780254252.628553,2,1
9,14,1780254252.617023,1780254252.628553,3,1
9,14,1780254252.617023,1780254252.628553,4,1
9,14,1780254252.617023,1780254252.628553,5,1
10,15,1780254253.618222,1780254253.627608,1,1
10,15,1780254253.618222,1780254253.627608,2,1
10,15,1780254253.618222,1780254253.627608,3,1
10,15,1780254253.618222,1780254253.627608,4,1
10,15,1780254253.618222,1780254253.627608,5,1
11,16,1780254254.619038,1780254254.627963,1,1
11,16,1780254254.619038,1780254254.627963,2,1
11,16,1780254254.619038,1780254254.627963,3,1
11,16,1780254254.619038,1780254254.627963,4,1
11,16,1780254254.619038,1780254254.627963,5,1
12,17,1780254255.619204,1780254255.630456,1,1
12,17,1780254255.619204,1780254255.630456,2,1
12,17,1780254255.619204,1780254255.630456,3,1
12,17,1780254255.619204,1780254255.630456,4,1
12,17,1780254255.619204,1780254255.630456,5,1
13,18,1780254256.619761,1780254256.630440,1,1
13,18,1780254256.619761,1780254256.630440,2,1
13,18,1780254256.619761,1780254256.630440,3,1
13,18,1780254256.619761,1780254256.630440,4,1
13,18,1780254256.619761,1780254256.630440,5,1
14,19,1780254257.620129,1780254257.628793,1,1
14,19,1780254257.620129,1780254257.628793,2,1
14,19,1780254257.620129,1780254257.628793,3,1
14,19,1780254257.620129,1780254257.628793,4,1
14,19,1780254257.620129,1780254257.628793,5,1
15,20,1780254258.621435,1780254258.632518,1,1
15,20,1780254258.621435,1780254258.632518,2,1
