timestamp,run,layer,source,destination,packet_loss_percent
2026-05-05 16:04:25.947650,1,field,h2,h3,0.0
2026-05-05 16:04:46.413768,2,field,h2,h3,0.0
2026-05-05 16:05:06.871927,3,field,h2,h3,0.0
2026-05-05 16:05:37.320147,1,system,h3,h4,100.0
2026-05-05 16:06:07.795128,2,system,h3,h4,100.0
2026-05-05 16:06:28.336270,3,system,h3,h4,0.0
