timestamp,run,layer,source,destination,latency_ms
2026-05-05 13:45:08.951178,1,field,h2,h3,6.63
2026-05-05 13:45:08.951207,1,field,h2,h3,0.587
2026-05-05 13:45:08.951213,1,field,h2,h3,0.126
2026-05-05 13:45:08.951218,1,field,h2,h3,0.115
2026-05-05 13:45:08.951222,1,field,h2,h3,0.128
2026-05-05 13:45:08.951227,1,field,h2,h3,0.14
2026-05-05 13:45:08.951231,1,field,h2,h3,0.155
2026-05-05 13:45:08.951235,1,field,h2,h3,0.113
2026-05-05 13:45:08.951239,1,field,h2,h3,0.134
2026-05-05 13:45:08.951243,1,field,h2,h3,0.12
2026-05-05 13:45:08.951248,1,field,h2,h3,0.122
2026-05-05 13:45:08.951252,1,field,h2,h3,0.099
2026-05-05 13:45:08.951256,1,field,h2,h3,0.167
2026-05-05 13:45:08.951260,1,field,h2,h3,0.136
2026-05-05 13:45:08.951264,1,field,h2,h3,0.152
2026-05-05 13:45:08.951268,1,field,h2,h3,0.172
2026-05-05 13:45:08.951271,1,field,h2,h3,0.085
2026-05-05 13:45:08.951276,1,field,h2,h3,0.138
2026-05-05 13:45:08.951280,1,field,h2,h3,0.152
2026-05-05 13:45:08.951284,1,field,h2,h3,0.115
2026-05-05 13:45:29.498657,1,system,h3,h4,3.36
2026-05-05 13:45:29.498683,1,system,h3,h4,0.425
2026-05-05 13:45:29.498688,1,system,h3,h4,0.089
2026-05-05 13:45:29.498691,1,system,h3,h4,0.113
2026-05-05 13:45:29.498694,1,system,h3,h4,0.118
2026-05-05 13:45:29.498698,1,system,h3,h4,0.093
2026-05-05 13:45:29.498701,1,system,h3,h4,0.112
2026-05-05 13:45:29.498704,1,system,h3,h4,0.112
2026-05-05 13:45:29.498707,1,system,h3,h4,0.131
2026-05-05 13:45:29.498710,1,system,h3,h4,0.15
2026-05-05 13:45:29.498713,1,system,h3,h4,0.133
2026-05-05 13:45:29.498716,1,system,h3,h4,0.104
2026-05-05 13:45:29.498719,1,system,h3,h4,0.131
2026-05-05 13:45:29.498722,1,system,h3,h4,0.178
2026-05-05 13:45:29.498725,1,system,h3,h4,0.128
2026-05-05 13:45:29.498728,1,system,h3,h4,0.104
2026-05-05 13:45:29.498731,1,system,h3,h4,0.097
2026-05-05 13:45:29.498735,1,system,h3,h4,0.114
2026-05-05 13:45:29.498738,1,system,h3,h4,0.109
2026-05-05 13:45:29.498741,1,system,h3,h4,0.119
