cycle_id,ts_received,bus,line,V_DT,I_line,breaker_actual
13,1780259838.051629,1,1,1.020000,900.386837,1
13,1780259838.051629,2,2,1.010221,472.972835,1
13,1780259838.051629,3,3,1.008695,157.167901,1
13,1780259838.051629,4,4,1.010000,497.969795,1
13,1780259838.051629,5,,1.007170,0.000000,1
14,1780259839.063485,1,1,1.020000,815.784911,1
14,1780259839.063485,2,2,1.009807,401.394264,1
14,1780259839.063485,3,3,1.008386,156.677625,1
14,1780259839.063485,4,4,1.010000,459.860957,1
14,1780259839.063485,5,,1.007550,0.000000,1
15,1780259840.072344,1,1,1.020000,900.055473,1
15,1780259840.072344,2,2,1.009782,487.967001,1
15,1780259840.072344,3,3,1.008226,194.882838,1
15,1780259840.072344,4,4,1.010000,506.755467,1
15,1780259840.072344,5,,1.006862,0.000000,1
16,1780259841.076936,1,1,1.020000,865.222766,1
16,1780259841.076936,2,2,1.010100,525.875438,1
16,1780259841.076936,3,3,1.008266,178.728154,1
16,1780259841.076936,4,4,1.010000,479.369353,1
16,1780259841.076936,5,,1.007396,0.000000,1
17,1780259842.078787,1,1,1.020000,766.865069,1
17,1780259842.078787,2,2,1.010865,476.429783,1
17,1780259842.078787,3,3,1.008790,119.334570,1
17,1780259842.078787,4,4,1.010000,470.470515,1
17,1780259842.078787,5,,1.006847,0.000000,1
18,1780259843.084013,1,1,1.020000,918.333782,1
18,1780259843.084013,2,2,1.009992,493.273667,1
18,1780259843.084013,3,3,1.008460,146.175738,1
18,1780259843.084013,4,4,1.010000,463.234648,1
18,1780259843.084013,5,,1.007083,0.000000,1
19,1780259844.091291,1,1,1.020000,871.110662,1
19,1780259844.091291,2,2,1.010340,489.679108,1
19,1780259844.091291,3,3,1.008669,126.628018,1
19,1780259844.091291,4,4,1.010000,452.960099,1
19,1780259844.091291,5,,1.007381,0.000000,1
20,1780259845.095724,1,1,1.020000,728.349264,1
20,1780259845.095724,2,2,1.011386,389.050968,1
20,1780259845.095724,3,3,1.009546,56.886159,1
20,1780259845.095724,4,4,1.010000,458.995219,1
20,1780259845.095724,5,,1.007143,0.000000,1
21,1780259846.096778,1,1,1.020000,823.619570,1
21,1780259846.096778,2,2,1.010797,412.266900,1
21,1780259846.096778,3,3,1.009174,105.394209,1
21,1780259846.096778,4,4,1.010000,490.295215,1
21,1780259846.096778,5,,1.006786,0.000000,1
22,1780259847.101975,1,1,1.020000,888.159873,1
22,1780259847.101975,2,2,1.010113,494.917896,1
22,1780259847.101975,3,3,1.008416,169.147431,1
22,1780259847.101975,4,4,1.010000,498.091942,1
22,1780259847.101975,5,,1.006720,0.000000,1
23,1780259848.104636,1,1,1.020000,747.901201,1
23,1780259848.104636,2,2,1.011501,478.034892,1
23,1780259848.104636,3,3,1.009403,67.245838,1
23,1780259848.104636,4,4,1.010000,460.549766,1
23,1780259848.104636,5,,1.007065,0.000000,1
24,1780259849.110309,1,1,1.020000,774.589923,1
24,1780259849.110309,2,2,1.011019,368.426336,1
24,1780259849.110309,3,3,1.009364,79.690233,1
24,1780259849.110309,4,4,1.010000,478.121456,1
24,1780259849.110309,5,,1.006801,0.000000,1
25,1780259850.113003,1,1,1.020000,761.541097,1
25,1780259850.113003,2,2,1.010292,356.325736,1
25,1780259850.113003,3,3,1.008927,107.914787,1
25,1780259850.113003,4,4,1.010000,456.157198,1
25,1780259850.113003,5,,1.007396,0.000000,1
26,1780259851.121962,1,1,1.020000,783.775853,1
26,1780259851.121962,2,2,1.010589,438.424449,1
26,1780259851.121962,3,3,1.008957,112.255953,1
26,1780259851.121962,4,4,1.010000,463.725632,1
26,1780259851.121962,5,,1.007456,0.000000,1
27,1780259852.123613,1,1,1.020000,844.560238,1
27,1780259852.123613,2,2,1.010261,416.083487,1
27,1780259852.123613,3,3,1.008708,128.336761,1
27,1780259852.123613,4,4,1.010000,470.560136,1
27,1780259852.123613,5,,1.006943,0.000000,1
