cycle_id,ts_received,bus,line,V_DT,I_line,breaker_actual
6,1780254739.692773,1,1,1.020000,1059.337513,1
6,1780254739.692773,2,2,1.009901,652.337090,1
6,1780254739.692773,3,3,1.008511,407.498967,1
6,1780254739.692773,4,4,1.010000,754.720618,1
6,1780254739.692773,5,,1.005479,0.000000,1
7,1780254740.694449,1,1,1.020000,1256.067936,1
7,1780254740.694449,2,2,1.009322,693.351795,1
7,1780254740.694449,3,3,1.008341,377.055445,1
7,1780254740.694449,4,4,1.010000,716.232737,1
7,1780254740.694449,5,,1.005656,0.000000,1
8,1780254741.728317,1,1,1.020000,1138.022499,1
8,1780254741.728317,2,2,1.003980,728.054724,1
8,1780254741.728317,3,3,0.999756,0.000000,0
8,1780254741.728317,4,4,0.000000,0.000000,0
8,1780254741.728317,5,,0.000000,0.000000,1
9,1780254742.738469,1,1,1.020000,0.000000,0
9,1780254742.738469,2,2,0.000000,0.000000,0
9,1780254742.738469,3,3,0.000000,0.000000,0
9,1780254742.738469,4,4,0.000000,0.000000,0
9,1780254742.738469,5,,0.000000,0.000000,1
10,1780254743.739218,1,1,1.020000,315.814532,1
10,1780254743.739218,2,2,1.015401,0.000000,0
10,1780254743.739218,3,3,0.000000,0.000000,1
10,1780254743.739218,4,4,0.000000,0.000000,0
10,1780254743.739218,5,,0.000000,0.000000,1
11,1780254744.743552,1,1,1.020000,372.527042,1
11,1780254744.743552,2,2,1.014976,0.000000,0
11,1780254744.743552,3,3,0.000000,0.000000,0
11,1780254744.743552,4,4,0.000000,0.000000,0
11,1780254744.743552,5,,0.000000,0.000000,1
12,1780254745.831595,1,1,1.020000,767.632174,1
12,1780254745.831595,2,2,1.010370,331.448833,1
12,1780254745.831595,3,3,1.008863,96.260742,1
12,1780254745.831595,4,4,1.010000,0.000000,0
12,1780254745.831595,5,,0.000000,0.000000,1
13,1780254746.840388,1,1,1.020000,727.645086,1
13,1780254746.840388,2,2,1.008869,401.849850,1
13,1780254746.840388,3,3,1.006370,0.000000,0
13,1780254746.840388,4,4,0.000000,0.000000,0
13,1780254746.840388,5,,0.000000,0.000000,1
14,1780254747.842068,1,1,1.020000,1505.077326,1
14,1780254747.842068,2,2,1.008426,1123.780301,1
14,1780254747.842068,3,3,1.006556,682.656260,1
14,1780254747.842068,4,4,1.010000,504.318154,1
14,1780254747.842068,5,,1.006618,0.000000,1
15,1780254748.848949,1,1,1.020000,728.130971,1
15,1780254748.848949,2,2,1.010543,406.581305,1
15,1780254748.848949,3,3,1.008675,112.175040,1
15,1780254748.848949,4,4,1.010000,0.000000,0
15,1780254748.848949,5,,0.000000,0.000000,1
16,1780254749.855687,1,1,1.020000,0.000000,0
16,1780254749.855687,2,2,0.000000,0.000000,0
16,1780254749.855687,3,3,0.000000,0.000000,0
16,1780254749.855687,4,4,0.000000,0.000000,1
16,1780254749.855687,5,,0.000000,0.000000,1
17,1780254750.886765,1,1,1.020000,1517.174642,1
17,1780254750.886765,2,2,1.009712,1215.514840,1
17,1780254750.886765,3,3,1.007975,847.208812,1
17,1780254750.886765,4,4,1.010000,722.083292,1
17,1780254750.886765,5,,1.006070,0.000000,1
18,1780254751.911789,1,1,1.020000,437.109924,1
18,1780254751.911789,2,2,1.013971,0.000000,0
18,1780254751.911789,3,3,0.000000,0.000000,0
18,1780254751.911789,4,4,0.000000,0.000000,1
18,1780254751.911789,5,,0.000000,0.000000,1
19,1780254752.913149,1,1,1.020000,0.000000,0
19,1780254752.913149,2,2,0.000000,0.000000,0
19,1780254752.913149,3,3,0.000000,0.000000,0
19,1780254752.913149,4,4,0.000000,0.000000,0
19,1780254752.913149,5,,0.000000,0.000000,1
20,1780254753.924409,1,1,1.020000,878.763985,1
20,1780254753.924409,2,2,1.008185,488.865119,1
20,1780254753.924409,3,3,1.005596,0.000000,0
20,1780254753.924409,4,4,0.000000,0.000000,1
20,1780254753.924409,5,,0.000000,0.000000,1
21,1780254755.115556,1,1,1.020000,794.131647,1
21,1780254755.115556,2,2,1.009513,381.595167,1
21,1780254755.115556,3,3,1.007338,0.000000,0
21,1780254755.115556,4,4,0.000000,0.000000,0
21,1780254755.115556,5,,0.000000,0.000000,1
22,1780254756.116614,1,1,1.020000,1262.112456,1
22,1780254756.116614,2,2,1.009914,892.651199,1
22,1780254756.116614,3,3,1.008275,549.979711,1
22,1780254756.116614,4,4,1.010000,453.395198,1
22,1780254756.116614,5,,1.007379,0.000000,1
23,1780254757.142586,1,1,1.020000,723.330039,1
23,1780254757.142586,2,2,1.011511,453.198206,1
23,1780254757.142586,3,3,1.009410,49.986604,1
23,1780254757.142586,4,4,1.010000,0.000000,0
23,1780254757.142586,5,,0.000000,0.000000,1
24,1780254758.144459,1,1,1.020000,0.000000,0
24,1780254758.144459,2,2,0.000000,0.000000,0
24,1780254758.144459,3,3,0.000000,0.000000,0
24,1780254758.144459,4,4,0.000000,0.000000,1
24,1780254758.144459,5,,0.000000,0.000000,1
25,1780254759.146154,1,1,1.020000,1585.821408,1
25,1780254759.146154,2,2,1.009805,1205.450251,1
25,1780254759.146154,3,3,1.007959,824.710768,1
25,1780254759.146154,4,4,1.010000,725.135040,1
25,1780254759.146154,5,,1.005142,0.000000,1
26,1780254760.182376,1,1,1.020000,354.887615,1
26,1780254760.182376,2,2,1.014749,0.000000,0
26,1780254760.182376,3,3,0.000000,0.000000,0
26,1780254760.182376,4,4,0.000000,0.000000,1
26,1780254760.182376,5,,0.000000,0.000000,1
27,1780254761.185464,1,1,1.020000,0.000000,0
27,1780254761.185464,2,2,0.000000,0.000000,0
27,1780254761.185464,3,3,0.000000,0.000000,0
27,1780254761.185464,4,4,0.000000,0.000000,0
27,1780254761.185464,5,,0.000000,0.000000,1
28,1780254762.254318,1,1,1.020000,1299.949997,1
28,1780254762.254318,2,2,1.002305,635.057830,1
28,1780254762.254318,3,3,0.998780,0.000000,0
28,1780254762.254318,4,4,0.000000,0.000000,1
28,1780254762.254318,5,,0.000000,0.000000,1
29,1780254763.255851,1,1,1.020000,433.510751,1
29,1780254763.255851,2,2,1.014221,0.000000,0
29,1780254763.255851,3,3,0.000000,0.000000,0
