timestamp,run,fase,layer,source,destination,throughput_Mbps,status,error,raw_output_tail
2026-05-12 22:24:18.935306,1,dos_light,field,h2,h3,3.03,ok,,
2026-05-12 22:24:26.790343,2,dos_light,field,h2,h3,2.81,ok,,
2026-05-12 22:24:35.269536,3,dos_light,field,h2,h3,2.91,ok,,
2026-05-12 22:24:42.798808,1,dos_light,system,h3,h4,4.79,ok,,
2026-05-12 22:24:50.276660,2,dos_light,system,h3,h4,4.94,ok,,
2026-05-12 22:24:58.282039,3,dos_light,system,h3,h4,4.97,ok,,
