timestamp,run,layer,source,destination,latency_ms
2026-03-12 08:55:27.545526,1,field,h2,h3,158.0
2026-03-12 08:55:27.545563,1,field,h2,h3,250.0
2026-03-12 08:55:27.545573,1,field,h2,h3,22.0
2026-03-12 08:55:27.545581,1,field,h2,h3,1.77
2026-03-12 08:55:27.545589,1,field,h2,h3,53.4
2026-03-12 08:55:27.545597,1,field,h2,h3,0.084
2026-03-12 08:55:27.545604,1,field,h2,h3,7.35
2026-03-12 08:55:27.545611,1,field,h2,h3,35.6
2026-03-12 08:55:27.545617,1,field,h2,h3,70.0
2026-03-12 08:55:27.545625,1,field,h2,h3,1.22
2026-03-12 08:55:27.545632,1,field,h2,h3,171.0
2026-03-12 08:55:27.545638,1,field,h2,h3,1.02
2026-03-12 08:55:27.545645,1,field,h2,h3,19.8
2026-03-12 08:55:27.545652,1,field,h2,h3,0.108
2026-03-12 08:55:27.545658,1,field,h2,h3,2.09
2026-03-12 08:55:27.545665,1,field,h2,h3,23.2
2026-03-12 08:55:27.545671,1,field,h2,h3,0.113
2026-03-12 08:55:27.545678,1,field,h2,h3,1.29
2026-03-12 08:55:27.545685,1,field,h2,h3,12.4
2026-03-12 08:55:27.545691,1,field,h2,h3,0.842
2026-03-12 08:55:47.935824,2,field,h2,h3,46.1
2026-03-12 08:55:47.935871,2,field,h2,h3,0.145
2026-03-12 08:55:47.935884,2,field,h2,h3,1.07
2026-03-12 08:55:47.935895,2,field,h2,h3,0.085
2026-03-12 08:55:47.935905,2,field,h2,h3,0.783
2026-03-12 08:55:47.935915,2,field,h2,h3,12.7
2026-03-12 08:55:47.935926,2,field,h2,h3,0.3
2026-03-12 08:55:47.935937,2,field,h2,h3,5.09
2026-03-12 08:55:47.935947,2,field,h2,h3,7.08
2026-03-12 08:55:47.935957,2,field,h2,h3,0.102
2026-03-12 08:55:47.936312,2,field,h2,h3,0.092
2026-03-12 08:55:47.936328,2,field,h2,h3,17.5
2026-03-12 08:55:47.936340,2,field,h2,h3,0.305
2026-03-12 08:55:47.936350,2,field,h2,h3,0.121
2026-03-12 08:55:47.936360,2,field,h2,h3,29.9
2026-03-12 08:55:47.936370,2,field,h2,h3,0.073
2026-03-12 08:55:47.936381,2,field,h2,h3,0.595
2026-03-12 08:55:47.936394,2,field,h2,h3,98.3
2026-03-12 08:55:47.936404,2,field,h2,h3,9.72
2026-03-12 08:55:47.936414,2,field,h2,h3,30.1
2026-03-12 08:56:08.775219,3,field,h2,h3,27.6
2026-03-12 08:56:08.775269,3,field,h2,h3,5.83
2026-03-12 08:56:08.775285,3,field,h2,h3,91.0
2026-03-12 08:56:08.775298,3,field,h2,h3,27.8
2026-03-12 08:56:08.775311,3,field,h2,h3,20.6
2026-03-12 08:56:08.775324,3,field,h2,h3,9.16
2026-03-12 08:56:08.775336,3,field,h2,h3,8.19
2026-03-12 08:56:08.775349,3,field,h2,h3,2.58
2026-03-12 08:56:08.775363,3,field,h2,h3,0.601
2026-03-12 08:56:08.775376,3,field,h2,h3,51.1
2026-03-12 08:56:08.775389,3,field,h2,h3,0.122
2026-03-12 08:56:08.775402,3,field,h2,h3,64.2
2026-03-12 08:56:08.775414,3,field,h2,h3,5.53
2026-03-12 08:56:08.775428,3,field,h2,h3,1.03
2026-03-12 08:56:08.775441,3,field,h2,h3,0.371
2026-03-12 08:56:08.775454,3,field,h2,h3,33.7
2026-03-12 08:56:08.775466,3,field,h2,h3,0.081
2026-03-12 08:56:08.775478,3,field,h2,h3,0.088
2026-03-12 08:56:08.775491,3,field,h2,h3,7.21
2026-03-12 08:56:08.775505,3,field,h2,h3,23.4
2026-03-12 08:56:29.711424,4,field,h2,h3,0.108
2026-03-12 08:56:29.711463,4,field,h2,h3,31.3
2026-03-12 08:56:29.711473,4,field,h2,h3,6.49
2026-03-12 08:56:29.711481,4,field,h2,h3,3.04
2026-03-12 08:56:29.711487,4,field,h2,h3,0.843
2026-03-12 08:56:29.711494,4,field,h2,h3,0.093
2026-03-12 08:56:29.711501,4,field,h2,h3,25.8
2026-03-12 08:56:29.711508,4,field,h2,h3,124.0
2026-03-12 08:56:29.711514,4,field,h2,h3,45.7
2026-03-12 08:56:29.711521,4,field,h2,h3,6.78
2026-03-12 08:56:29.711527,4,field,h2,h3,0.105
2026-03-12 08:56:29.711534,4,field,h2,h3,3.02
2026-03-12 08:56:29.711540,4,field,h2,h3,11.7
2026-03-12 08:56:29.711548,4,field,h2,h3,0.108
2026-03-12 08:56:29.711554,4,field,h2,h3,0.121
2026-03-12 08:56:29.711562,4,field,h2,h3,115.0
2026-03-12 08:56:29.711569,4,field,h2,h3,49.9
2026-03-12 08:56:29.711575,4,field,h2,h3,168.0
2026-03-12 08:56:29.711581,4,field,h2,h3,81.5
2026-03-12 08:56:29.711588,4,field,h2,h3,68.5
2026-03-12 08:56:50.025989,5,field,h2,h3,117.0
2026-03-12 08:56:50.026040,5,field,h2,h3,189.0
2026-03-12 08:56:50.026055,5,field,h2,h3,0.107
2026-03-12 08:56:50.026065,5,field,h2,h3,65.2
2026-03-12 08:56:50.026073,5,field,h2,h3,94.4
2026-03-12 08:56:50.026079,5,field,h2,h3,43.2
2026-03-12 08:56:50.026086,5,field,h2,h3,31.9
2026-03-12 08:56:50.026092,5,field,h2,h3,33.8
2026-03-12 08:56:50.026099,5,field,h2,h3,85.8
2026-03-12 08:56:50.026106,5,field,h2,h3,22.4
2026-03-12 08:56:50.026113,5,field,h2,h3,30.0
2026-03-12 08:56:50.026121,5,field,h2,h3,29.0
2026-03-12 08:56:50.026127,5,field,h2,h3,48.2
2026-03-12 08:56:50.026134,5,field,h2,h3,5.86
2026-03-12 08:56:50.026140,5,field,h2,h3,3.83
2026-03-12 08:56:50.026147,5,field,h2,h3,7.23
2026-03-12 08:56:50.026153,5,field,h2,h3,4.43
2026-03-12 08:56:50.026159,5,field,h2,h3,10.6
2026-03-12 08:56:50.026166,5,field,h2,h3,20.3
2026-03-12 08:56:50.026172,5,field,h2,h3,61.2
2026-03-12 08:57:10.079600,1,system,h3,h4,77.2
2026-03-12 08:57:10.079646,1,system,h3,h4,80.5
2026-03-12 08:57:10.079657,1,system,h3,h4,38.4
2026-03-12 08:57:10.079666,1,system,h3,h4,126.0
2026-03-12 08:57:10.079673,1,system,h3,h4,250.0
2026-03-12 08:57:10.079680,1,system,h3,h4,89.0
2026-03-12 08:57:10.079686,1,system,h3,h4,55.7
2026-03-12 08:57:10.079837,1,system,h3,h4,100.0
2026-03-12 08:57:10.079854,1,system,h3,h4,9.49
2026-03-12 08:57:10.079864,1,system,h3,h4,200.0
2026-03-12 08:57:10.079872,1,system,h3,h4,9.36
2026-03-12 08:57:10.079879,1,system,h3,h4,4.57
2026-03-12 08:57:10.079886,1,system,h3,h4,203.0
2026-03-12 08:57:10.079892,1,system,h3,h4,67.0
2026-03-12 08:57:10.079899,1,system,h3,h4,4.19
2026-03-12 08:57:10.079905,1,system,h3,h4,66.0
2026-03-12 08:57:10.079911,1,system,h3,h4,59.1
2026-03-12 08:57:10.079918,1,system,h3,h4,0.952
2026-03-12 08:57:10.079926,1,system,h3,h4,74.9
2026-03-12 08:57:10.079932,1,system,h3,h4,0.104
2026-03-12 08:57:30.616438,2,system,h3,h4,20.2
2026-03-12 08:57:30.616476,2,system,h3,h4,67.5
2026-03-12 08:57:30.616486,2,system,h3,h4,62.0
2026-03-12 08:57:30.616494,2,system,h3,h4,0.579
2026-03-12 08:57:30.616502,2,system,h3,h4,22.7
2026-03-12 08:57:30.616509,2,system,h3,h4,32.3
2026-03-12 08:57:30.616516,2,system,h3,h4,37.8
2026-03-12 08:57:30.616522,2,system,h3,h4,11.3
2026-03-12 08:57:30.616529,2,system,h3,h4,70.8
2026-03-12 08:57:30.616536,2,system,h3,h4,3.99
2026-03-12 08:57:30.616543,2,system,h3,h4,37.4
2026-03-12 08:57:30.616550,2,system,h3,h4,153.0
2026-03-12 08:57:30.616556,2,system,h3,h4,200.0
2026-03-12 08:57:30.616562,2,system,h3,h4,1.51
2026-03-12 08:57:30.616569,2,system,h3,h4,8.54
2026-03-12 08:57:30.616575,2,system,h3,h4,43.5
2026-03-12 08:57:30.616582,2,system,h3,h4,33.7
2026-03-12 08:57:30.616589,2,system,h3,h4,0.527
2026-03-12 08:57:30.616595,2,system,h3,h4,12.1
2026-03-12 08:57:30.616601,2,system,h3,h4,39.7
2026-03-12 08:57:51.568384,3,system,h3,h4,9.44
2026-03-12 08:57:51.568424,3,system,h3,h4,55.1
2026-03-12 08:57:51.568435,3,system,h3,h4,7.57
2026-03-12 08:57:51.568443,3,system,h3,h4,32.7
2026-03-12 08:57:51.568449,3,system,h3,h4,3.43
2026-03-12 08:57:51.568456,3,system,h3,h4,245.0
2026-03-12 08:57:51.568464,3,system,h3,h4,0.506
2026-03-12 08:57:51.568473,3,system,h3,h4,4.4
2026-03-12 08:57:51.568480,3,system,h3,h4,13.3
2026-03-12 08:57:51.568487,3,system,h3,h4,16.2
2026-03-12 08:57:51.568494,3,system,h3,h4,0.353
2026-03-12 08:57:51.568501,3,system,h3,h4,0.129
2026-03-12 08:57:51.568509,3,system,h3,h4,25.5
2026-03-12 08:57:51.568516,3,system,h3,h4,0.231
2026-03-12 08:57:51.568522,3,system,h3,h4,0.086
2026-03-12 08:57:51.568529,3,system,h3,h4,122.0
2026-03-12 08:57:51.568535,3,system,h3,h4,0.105
2026-03-12 08:57:51.568542,3,system,h3,h4,0.087
2026-03-12 08:57:51.568548,3,system,h3,h4,68.5
2026-03-12 08:57:51.568556,3,system,h3,h4,67.6
2026-03-12 08:58:11.646209,4,system,h3,h4,48.1
2026-03-12 08:58:11.646250,4,system,h3,h4,0.157
2026-03-12 08:58:11.646261,4,system,h3,h4,1.83
2026-03-12 08:58:11.646269,4,system,h3,h4,3.68
2026-03-12 08:58:11.646276,4,system,h3,h4,0.097
2026-03-12 08:58:11.646283,4,system,h3,h4,5.96
2026-03-12 08:58:11.646289,4,system,h3,h4,5.25
2026-03-12 08:58:11.646296,4,system,h3,h4,2.26
2026-03-12 08:58:11.646303,4,system,h3,h4,3.15
2026-03-12 08:58:11.646310,4,system,h3,h4,1.28
2026-03-12 08:58:11.646316,4,system,h3,h4,2.89
2026-03-12 08:58:11.646415,4,system,h3,h4,1.34
2026-03-12 08:58:11.646426,4,system,h3,h4,9.73
2026-03-12 08:58:11.646435,4,system,h3,h4,10.5
2026-03-12 08:58:11.646442,4,system,h3,h4,0.083
2026-03-12 08:58:11.646449,4,system,h3,h4,49.1
2026-03-12 08:58:11.646455,4,system,h3,h4,4.75
2026-03-12 08:58:11.646462,4,system,h3,h4,3.52
2026-03-12 08:58:11.646468,4,system,h3,h4,3.73
2026-03-12 08:58:11.646474,4,system,h3,h4,2.11
2026-03-12 08:58:31.887566,5,system,h3,h4,34.9
2026-03-12 08:58:31.887625,5,system,h3,h4,10.3
2026-03-12 08:58:31.887643,5,system,h3,h4,12.6
2026-03-12 08:58:31.887659,5,system,h3,h4,0.085
2026-03-12 08:58:31.887674,5,system,h3,h4,0.549
2026-03-12 08:58:31.887694,5,system,h3,h4,2.05
2026-03-12 08:58:31.887710,5,system,h3,h4,4.42
2026-03-12 08:58:31.887725,5,system,h3,h4,0.126
2026-03-12 08:58:31.887741,5,system,h3,h4,0.279
2026-03-12 08:58:31.887757,5,system,h3,h4,11.8
2026-03-12 08:58:31.887773,5,system,h3,h4,0.667
2026-03-12 08:58:31.887789,5,system,h3,h4,5.31
2026-03-12 08:58:31.887807,5,system,h3,h4,0.154
2026-03-12 08:58:31.887823,5,system,h3,h4,0.104
2026-03-12 08:58:31.888147,5,system,h3,h4,10.4
2026-03-12 08:58:31.888177,5,system,h3,h4,0.078
2026-03-12 08:58:31.888195,5,system,h3,h4,3.24
2026-03-12 08:58:31.888210,5,system,h3,h4,2.26
2026-03-12 08:58:31.888226,5,system,h3,h4,0.726
2026-03-12 08:58:31.888240,5,system,h3,h4,5.59
