timestamp,run,fase,layer,source,destination,latency_ms
2026-05-12 23:50:57.030104,1,normal,field,h2,h3,7.89
2026-05-12 23:50:57.030140,1,normal,field,h2,h3,2.22
2026-05-12 23:50:57.030149,1,normal,field,h2,h3,0.447
2026-05-12 23:50:57.030157,1,normal,field,h2,h3,0.076
2026-05-12 23:50:57.030162,1,normal,field,h2,h3,0.102
2026-05-12 23:50:57.030168,1,normal,field,h2,h3,0.148
2026-05-12 23:50:57.030173,1,normal,field,h2,h3,0.127
2026-05-12 23:50:57.030179,1,normal,field,h2,h3,0.149
2026-05-12 23:50:57.030184,1,normal,field,h2,h3,0.132
2026-05-12 23:50:57.030189,1,normal,field,h2,h3,0.1
2026-05-12 23:50:57.030195,1,normal,field,h2,h3,0.111
2026-05-12 23:50:57.030200,1,normal,field,h2,h3,0.122
2026-05-12 23:50:57.030206,1,normal,field,h2,h3,1.18
2026-05-12 23:50:57.030211,1,normal,field,h2,h3,0.106
2026-05-12 23:50:57.030216,1,normal,field,h2,h3,0.088
2026-05-12 23:50:57.030221,1,normal,field,h2,h3,0.359
2026-05-12 23:50:57.030226,1,normal,field,h2,h3,0.272
2026-05-12 23:50:57.030231,1,normal,field,h2,h3,0.124
2026-05-12 23:50:57.030237,1,normal,field,h2,h3,0.115
2026-05-12 23:50:57.030242,1,normal,field,h2,h3,0.125
2026-05-12 23:51:17.631314,2,normal,field,h2,h3,0.092
2026-05-12 23:51:17.631409,2,normal,field,h2,h3,0.087
2026-05-12 23:51:17.631422,2,normal,field,h2,h3,0.093
2026-05-12 23:51:17.631431,2,normal,field,h2,h3,0.084
2026-05-12 23:51:17.631442,2,normal,field,h2,h3,0.09
2026-05-12 23:51:17.631451,2,normal,field,h2,h3,0.096
2026-05-12 23:51:17.631459,2,normal,field,h2,h3,0.1
2026-05-12 23:51:17.631490,2,normal,field,h2,h3,0.096
2026-05-12 23:51:17.631500,2,normal,field,h2,h3,0.112
2026-05-12 23:51:17.631507,2,normal,field,h2,h3,0.128
2026-05-12 23:51:17.631515,2,normal,field,h2,h3,0.148
2026-05-12 23:51:17.631524,2,normal,field,h2,h3,0.061
2026-05-12 23:51:17.631532,2,normal,field,h2,h3,0.11
2026-05-12 23:51:17.631539,2,normal,field,h2,h3,0.103
2026-05-12 23:51:17.631545,2,normal,field,h2,h3,0.149
2026-05-12 23:51:17.631554,2,normal,field,h2,h3,0.105
2026-05-12 23:51:17.631563,2,normal,field,h2,h3,0.142
2026-05-12 23:51:17.631569,2,normal,field,h2,h3,0.56
2026-05-12 23:51:17.631576,2,normal,field,h2,h3,0.11
2026-05-12 23:51:17.631583,2,normal,field,h2,h3,0.087
2026-05-12 23:51:38.933779,3,normal,field,h2,h3,0.118
2026-05-12 23:51:38.933813,3,normal,field,h2,h3,0.173
2026-05-12 23:51:38.933821,3,normal,field,h2,h3,0.118
2026-05-12 23:51:38.933826,3,normal,field,h2,h3,0.171
2026-05-12 23:51:38.933830,3,normal,field,h2,h3,0.203
2026-05-12 23:51:38.933835,3,normal,field,h2,h3,0.38
2026-05-12 23:51:38.933840,3,normal,field,h2,h3,1.02
2026-05-12 23:51:38.933876,3,normal,field,h2,h3,0.32
2026-05-12 23:51:38.933884,3,normal,field,h2,h3,0.167
2026-05-12 23:51:38.933889,3,normal,field,h2,h3,0.157
2026-05-12 23:51:38.933894,3,normal,field,h2,h3,0.305
2026-05-12 23:51:38.933899,3,normal,field,h2,h3,0.079
2026-05-12 23:51:38.933903,3,normal,field,h2,h3,0.304
2026-05-12 23:51:38.933907,3,normal,field,h2,h3,0.646
2026-05-12 23:51:38.933911,3,normal,field,h2,h3,0.359
2026-05-12 23:51:38.933915,3,normal,field,h2,h3,0.104
2026-05-12 23:51:38.933920,3,normal,field,h2,h3,0.126
2026-05-12 23:51:38.933924,3,normal,field,h2,h3,0.213
2026-05-12 23:51:38.933928,3,normal,field,h2,h3,0.117
2026-05-12 23:51:38.933933,3,normal,field,h2,h3,0.121
2026-05-12 23:52:00.168107,1,normal,system,h3,h4,4.15
2026-05-12 23:52:00.168138,1,normal,system,h3,h4,2.48
2026-05-12 23:52:00.168144,1,normal,system,h3,h4,0.428
2026-05-12 23:52:00.168149,1,normal,system,h3,h4,0.107
2026-05-12 23:52:00.168153,1,normal,system,h3,h4,0.289
2026-05-12 23:52:00.168156,1,normal,system,h3,h4,0.139
2026-05-12 23:52:00.168160,1,normal,system,h3,h4,0.105
2026-05-12 23:52:00.168163,1,normal,system,h3,h4,0.152
2026-05-12 23:52:00.168166,1,normal,system,h3,h4,0.127
2026-05-12 23:52:00.168169,1,normal,system,h3,h4,0.099
2026-05-12 23:52:00.168172,1,normal,system,h3,h4,0.107
2026-05-12 23:52:00.168175,1,normal,system,h3,h4,0.103
2026-05-12 23:52:00.168178,1,normal,system,h3,h4,0.111
2026-05-12 23:52:00.168181,1,normal,system,h3,h4,0.115
2026-05-12 23:52:00.168184,1,normal,system,h3,h4,0.058
2026-05-12 23:52:00.168191,1,normal,system,h3,h4,0.117
2026-05-12 23:52:00.168194,1,normal,system,h3,h4,0.108
2026-05-12 23:52:00.168198,1,normal,system,h3,h4,0.108
2026-05-12 23:52:00.168201,1,normal,system,h3,h4,0.126
2026-05-12 23:52:00.168204,1,normal,system,h3,h4,0.126
2026-05-12 23:52:20.990851,2,normal,system,h3,h4,0.115
2026-05-12 23:52:20.990891,2,normal,system,h3,h4,0.05
2026-05-12 23:52:20.990898,2,normal,system,h3,h4,0.14
2026-05-12 23:52:20.990903,2,normal,system,h3,h4,0.111
2026-05-12 23:52:20.990906,2,normal,system,h3,h4,0.53
2026-05-12 23:52:20.990909,2,normal,system,h3,h4,0.085
2026-05-12 23:52:20.990913,2,normal,system,h3,h4,0.12
2026-05-12 23:52:20.990917,2,normal,system,h3,h4,0.148
2026-05-12 23:52:20.990920,2,normal,system,h3,h4,0.263
2026-05-12 23:52:20.990923,2,normal,system,h3,h4,0.27
2026-05-12 23:52:20.990926,2,normal,system,h3,h4,0.127
2026-05-12 23:52:20.990930,2,normal,system,h3,h4,0.142
2026-05-12 23:52:20.990933,2,normal,system,h3,h4,0.115
2026-05-12 23:52:20.990936,2,normal,system,h3,h4,0.088
2026-05-12 23:52:20.990940,2,normal,system,h3,h4,0.156
2026-05-12 23:52:20.990942,2,normal,system,h3,h4,0.255
2026-05-12 23:52:20.990946,2,normal,system,h3,h4,0.101
2026-05-12 23:52:20.990949,2,normal,system,h3,h4,0.149
2026-05-12 23:52:20.990952,2,normal,system,h3,h4,0.194
2026-05-12 23:52:20.990955,2,normal,system,h3,h4,0.115
2026-05-12 23:52:42.062085,3,normal,system,h3,h4,0.137
2026-05-12 23:52:42.062144,3,normal,system,h3,h4,0.79
2026-05-12 23:52:42.062153,3,normal,system,h3,h4,0.128
