timestamp,run,layer,source,destination,packet_loss_percent
2026-05-05 15:53:53.851661,1,field,h2,h3,0.0
2026-05-05 15:54:14.331498,2,field,h2,h3,0.0
2026-05-05 15:54:34.744645,3,field,h2,h3,0.0
2026-05-05 15:55:05.193278,1,system,h3,h4,100.0
2026-05-05 15:55:27.108569,2,system,h3,h4,0.0
2026-05-05 15:55:47.607489,3,system,h3,h4,0.0
