cycle_id,ts_sent,bus,V_sent,I_sent,P_bus,Q_bus,power_factor,breaker_actual
14,1780260732.132784,1,1.020000,426.913650,-76.564412,-31.953685,0.922855,1
14,1780260732.132784,2,1.013810,426.913650,76.291029,31.297566,0.925174,0
15,1780260733.144086,1,1.020000,0.000000,0.000000,0.000000,1.000000,0
16,1780260734.158023,1,1.020000,859.473725,-153.170753,-66.608281,0.917043,1
16,1780260734.158023,2,1.007392,351.954135,61.982015,26.860718,0.917546,1
16,1780260734.158023,3,1.004398,507.554626,89.926128,36.701843,0.925857,0
17,1780260735.160952,1,1.020000,289.688534,-53.415353,-17.780482,0.948814,1
17,1780260735.160952,2,1.016117,289.688534,53.289474,17.478372,0.950196,0
18,1780260736.190592,1,1.020000,568.611372,-89.679249,-64.562076,0.811564,1
18,1780260736.190592,2,1.010108,440.488004,79.883641,28.372319,0.942329,1
18,1780260736.190592,3,1.008523,484.474649,89.132351,26.859906,0.957470,1
18,1780260736.190592,4,1.010000,417.665094,-80.000000,7.720208,0.995376,0
19,1780260737.226842,1,1.020000,766.432968,-139.422900,-52.402718,0.936066,1
19,1780260737.226842,2,1.009321,388.520658,70.451311,24.872954,0.942958,1
19,1780260737.226842,3,1.007169,377.942825,68.004756,25.200793,0.937687,0
20,1780260738.237515,1,1.020000,844.291750,-161.310965,-29.997108,0.983146,1
20,1780260738.237515,2,1.010652,338.373633,63.611711,14.099519,0.976305,1
20,1780260738.237515,3,1.008533,496.841232,86.275588,40.875483,0.903705,1
20,1780260738.237515,4,1.010000,506.508729,-80.000000,-55.677572,0.820783,1
20,1780260738.237515,5,1.006787,490.231820,90.005861,27.233251,0.957146,1
21,1780260739.228492,1,1.020000,0.000000,0.000000,0.000000,1.000000,0
22,1780260740.230442,1,1.020000,0.000000,0.000000,0.000000,1.000000,0
23,1780260741.306485,1,1.020000,267.993420,-50.692033,-11.946846,0.973334,1
23,1780260741.306485,2,1.016794,267.993420,50.584302,11.688292,0.974328,0
24,1780260742.310779,1,1.020000,404.490867,-76.585707,-17.712082,0.974284,1
24,1780260742.310779,2,1.015198,404.490867,76.340288,17.123075,0.975756,0
25,1780260743.329372,1,1.020000,513.952147,-67.812739,-73.330336,0.678946,1
25,1780260743.329372,2,1.010129,416.555723,72.975033,33.190716,0.910271,1
25,1780260743.329372,3,1.008618,415.743055,74.258471,29.469602,0.929482,1
25,1780260743.329372,4,1.010000,418.510443,-80.000000,9.261555,0.993365,0
26,1780260744.331956,1,1.020000,775.120712,-139.880084,-55.894051,0.928609,1
26,1780260744.331956,2,1.008962,355.677119,62.694138,27.281910,0.916944,1
26,1780260744.331956,3,1.006633,420.009958,76.178883,26.184605,0.945694,0
27,1780260745.338232,1,1.020000,844.959162,-160.554605,-34.436198,0.977763,1
27,1780260745.338232,2,1.010247,435.798496,79.854481,25.678542,0.951990,1
27,1780260745.338232,3,1.008696,410.747762,73.143003,29.688245,0.926582,1
27,1780260745.338232,4,1.010000,489.424615,-80.000000,-49.698554,0.849434,1
27,1780260745.338232,5,1.006955,468.577240,86.210042,25.481010,0.958988,1
28,1780260746.343884,1,1.020000,715.680194,-133.772880,-38.062554,0.961824,1
28,1780260746.343884,2,1.010945,329.701978,60.142567,20.387558,0.947065,1
28,1780260746.343884,3,1.009110,386.724040,66.903442,32.436999,0.899820,1
28,1780260746.343884,4,1.010000,457.364131,-80.000000,-36.686921,0.908978,1
28,1780260746.343884,5,1.007283,457.944479,85.709931,19.434232,0.975244,1
29,1780260747.331129,1,1.020000,0.000000,0.000000,0.000000,1.000000,0
30,1780260748.350994,1,1.020000,0.000000,0.000000,0.000000,1.000000,0
31,1780260749.360300,1,1.020000,419.884081,-74.489364,-33.311738,0.912875,1
31,1780260749.360300,2,1.013761,419.884081,74.224910,32.677049,0.915233,0
32,1780260750.359443,1,1.020000,389.690400,-72.100063,-23.167909,0.952056,1
32,1780260750.359443,2,1.014845,389.690400,71.872275,22.621218,0.953869,0
