cycle_id,ts_received,ts_sent,bus,V_sent,I_sent,power_factor,breaker_actual
14,1780260732.427256,1780260732.427566,1,1.014078,425.949480,0.922900,0
14,1780260732.434267,1780260732.435032,2,1.016527,424.183179,0.925200,0
14,1780260732.440399,1780260732.440907,3,1.008448,401.229292,0.904100,0
14,1780260732.445105,1780260732.445414,4,1.006066,456.781826,0.915000,0
14,1780260732.449401,1780260732.450031,5,1.009656,459.208125,0.987700,1
15,1780260733.426938,1780260733.427434,1,1.020975,0.974746,1.000000,1
15,1780260733.434036,1780260733.434664,2,1.014361,428.618490,0.925200,1
15,1780260733.440622,1780260733.441070,3,1.007015,399.077896,0.904100,0
15,1780260733.451423,1780260733.451900,4,1.013125,454.406865,0.915000,0
15,1780260733.458189,1780260733.458660,5,1.005359,460.853016,0.987700,1
16,1780260734.428820,1780260734.429278,1,1.024396,858.799428,0.917000,1
16,1780260734.435797,1780260734.436368,2,1.002860,351.764544,0.917500,0
16,1780260734.442800,1780260734.443282,3,1.003553,507.119667,0.925900,0
16,1780260734.449456,1780260734.449908,4,1.014214,452.826262,0.915000,0
16,1780260734.456225,1780260734.456679,5,1.011782,457.530850,0.987700,1
17,1780260735.430787,1780260735.431273,1,1.017639,290.647282,0.948800,1
17,1780260735.437417,1780260735.438026,2,1.019386,290.988504,0.950200,1
17,1780260735.444216,1780260735.444708,3,1.005036,507.780201,0.925900,1
17,1780260735.451050,1780260735.451516,4,1.010457,455.229587,0.915000,0
17,1780260735.457931,1780260735.458561,5,1.007471,459.849487,0.987700,1
18,1780260736.435420,1780260736.435939,1,1.021718,568.601259,0.811600,1
18,1780260736.442440,1780260736.442932,2,1.012292,441.348817,0.942300,1
18,1780260736.449535,1780260736.450205,3,1.015032,484.954081,0.957500,0
18,1780260736.457241,1780260736.457833,4,1.008717,417.107840,0.995400,0
18,1780260736.464149,1780260736.464672,5,1.007961,460.819010,0.987700,1
19,1780260737.436104,1780260737.436581,1,1.018990,767.012072,0.936100,1
19,1780260737.443245,1780260737.443584,2,1.014512,384.686314,0.943000,1
19,1780260737.454188,1780260737.454667,3,1.003628,378.299179,0.937700,1
19,1780260737.460944,1780260737.461447,4,1.011195,418.024527,0.995400,1
19,1780260737.468451,1780260737.468947,5,1.006707,460.416053,0.987700,1
20,1780260738.440233,1780260738.440689,1,1.020846,843.516923,0.983100,0
20,1780260738.447383,1780260738.447869,2,1.018290,338.899366,0.976300,0
20,1780260738.455452,1780260738.455942,3,1.007337,496.684161,0.903700,1
20,1780260738.463161,1780260738.463682,4,1.009323,506.405888,0.820800,0
20,1780260738.470931,1780260738.471408,5,0.998816,489.502985,0.957100,1
21,1780260739.439655,1780260739.440186,1,1.023026,0.000000,1.000000,0
21,1780260739.447542,1780260739.448081,2,1.010800,339.796925,0.976300,0
21,1780260739.455849,1780260739.456339,3,1.011569,499.069911,0.903700,0
21,1780260739.463532,1780260739.464055,4,1.004896,505.969936,0.820800,1
21,1780260739.472239,1780260739.472747,5,1.005977,491.168268,0.957100,1
22,1780260740.442276,1780260740.442937,1,1.023275,0.000000,1.000000,1
22,1780260740.449555,1780260740.450190,2,1.014266,336.195352,0.976300,0
22,1780260740.456764,1780260740.457234,3,1.011049,494.595126,0.903700,1
