cmd_id,origin_cycle,ts_sent,breaker_DT
1,6,1780248335.092485,1:1;2:1;3:1;4:1;5:1
2,6,1780248336.092285,1:1;2:1;3:1;4:1;5:1
3,8,1780248337.106609,1:1;2:1;3:1;4:1;5:1
4,9,1780248338.101499,1:1;2:1;3:1;4:1;5:1
5,10,1780248339.183841,1:1;2:1;3:1;4:1;5:1
6,11,1780248340.181413,1:1;2:1;3:1;4:1;5:1
7,12,1780248341.194167,1:1;2:1;3:1;4:1;5:1
89,95,1780248424.650595,1:1;2:1;3:1;4:1;5:1
90,96,1780248425.640304,1:1;2:0;3:0;4:1;5:1
91,97,1780248426.669882,1:1;2:0;3:0;4:1;5:1
92,98,1780248427.673732,1:1;2:1;3:0;4:1;5:1
93,99,1780248428.842071,1:1;2:1;3:0;4:1;5:1
94,100,1780248429.843900,1:1;2:1;3:1;4:1;5:1
95,100,1780248430.842804,1:1;2:1;3:1;4:1;5:1
96,102,1780248431.898603,1:1;2:0;3:0;4:1;5:1
97,103,1780248432.902511,1:1;2:0;3:0;4:1;5:1
98,104,1780248433.903406,1:1;2:1;3:0;4:1;5:1
99,105,1780248434.909552,1:1;2:1;3:0;4:1;5:1
100,105,1780248435.907288,1:1;2:1;3:1;4:1;5:1
101,106,1780248436.905192,1:1;2:1;3:1;4:1;5:1
102,108,1780248437.909217,1:1;2:0;3:0;4:1;5:1
103,109,1780248438.915755,1:1;2:0;3:0;4:1;5:1
104,109,1780248439.925327,1:1;2:1;3:0;4:1;5:1
105,110,1780248440.927853,1:1;2:1;3:0;4:1;5:1
106,112,1780248441.931798,1:1;2:1;3:1;4:1;5:1
107,112,1780248442.932603,1:1;2:1;3:1;4:1;5:1
108,113,1780248443.935256,1:1;2:0;3:0;4:1;5:1
109,114,1780248444.934608,1:1;2:0;3:0;4:1;5:1
110,115,1780248445.937282,1:1;2:1;3:1;4:1;5:1
111,116,1780248446.936701,1:1;2:1;3:0;4:1;5:1
112,117,1780248447.937775,1:1;2:1;3:0;4:1;5:1
113,118,1780248448.941360,1:1;2:0;3:0;4:1;5:1
114,119,1780248449.938238,1:1;2:1;3:1;4:1;5:1
115,120,1780248450.949193,1:1;2:1;3:1;4:1;5:1
116,121,1780248451.967212,1:1;2:1;3:1;4:1;5:1
117,123,1780248452.980061,1:0;2:0;3:0;4:1;5:1
118,124,1780248453.972800,1:1;2:0;3:0;4:1;5:1
119,125,1780248454.969600,1:1;2:0;3:0;4:1;5:1
120,126,1780248455.974460,1:1;2:1;3:0;4:1;5:1
121,127,1780248456.976519,1:1;2:1;3:0;4:1;5:1
122,128,1780248457.989820,1:1;2:1;3:1;4:1;5:1
123,129,1780248459.002916,1:1;2:1;3:1;4:1;5:1
124,130,1780248460.012902,1:0;2:0;3:0;4:1;5:1
125,131,1780248461.018182,1:1;2:0;3:0;4:1;5:1
126,132,1780248462.181614,1:1;2:0;3:0;4:1;5:1
127,133,1780248463.197133,1:1;2:1;3:0;4:1;5:1
128,134,1780248464.198012,1:1;2:1;3:0;4:1;5:1
129,135,1780248465.205671,1:1;2:1;3:1;4:1;5:1
