cmd_id,origin_cycle,ts_received,ts_sent,breaker_DT
0,0,1780248331.552821,1780248331.593197,1:1;2:1;3:1;4:1;5:1
0,0,1780248332.554633,1780248332.603078,1:1;2:1;3:1;4:1;5:1
0,0,1780248333.555024,1780248333.562347,1:1;2:1;3:1;4:1;5:1
0,0,1780248334.556320,1780248334.564054,1:1;2:1;3:1;4:1;5:1
0,0,1780248335.583192,1780248335.647372,1:1;2:1;3:1;4:1;5:1
1,6,1780248336.585166,1780248336.643508,1:1;2:1;3:1;4:1;5:1
2,6,1780248337.590789,1780248337.646542,1:1;2:1;3:1;4:1;5:1
3,8,1780248338.614525,1780248338.650667,1:1;2:1;3:1;4:1;5:1
4,9,1780248339.615599,1780248339.671929,1:1;2:1;3:1;4:1;5:1
5,10,1780248340.617041,1780248340.627433,1:1;2:1;3:1;4:1;5:1
6,11,1780248341.618315,1780248341.630824,1:1;2:1;3:1;4:1;5:1
88,94,1780248424.995132,1780248425.009753,1:0;2:0;3:0;4:1;5:1
89,95,1780248425.999746,1780248426.014805,1:1;2:1;3:1;4:1;5:1
90,96,1780248427.056043,1780248427.069781,1:1;2:0;3:0;4:1;5:1
91,97,1780248428.132162,1780248428.148340,1:1;2:0;3:0;4:1;5:1
92,98,1780248429.147322,1780248429.166021,1:1;2:1;3:0;4:1;5:1
93,99,1780248430.198834,1780248430.218417,1:1;2:1;3:0;4:1;5:1
94,100,1780248431.199940,1780248431.211737,1:1;2:1;3:1;4:1;5:1
95,100,1780248432.205066,1780248432.216892,1:1;2:1;3:1;4:1;5:1
96,102,1780248433.259480,1780248433.273255,1:1;2:0;3:0;4:1;5:1
97,103,1780248434.284258,1780248434.298139,1:1;2:0;3:0;4:1;5:1
98,104,1780248435.300824,1780248435.320852,1:1;2:1;3:0;4:1;5:1
99,105,1780248436.335106,1780248436.348577,1:1;2:1;3:0;4:1;5:1
100,105,1780248437.342180,1780248437.357427,1:1;2:1;3:1;4:1;5:1
101,106,1780248438.342400,1780248438.357392,1:1;2:1;3:1;4:1;5:1
102,108,1780248439.593377,1780248439.611369,1:1;2:0;3:0;4:1;5:1
103,109,1780248440.594740,1780248440.604566,1:1;2:0;3:0;4:1;5:1
104,109,1780248441.599744,1780248441.615373,1:1;2:1;3:0;4:1;5:1
105,110,1780248442.752440,1780248442.770681,1:1;2:1;3:0;4:1;5:1
106,112,1780248443.752956,1780248443.768346,1:1;2:1;3:1;4:1;5:1
107,112,1780248444.830642,1780248444.846152,1:1;2:1;3:1;4:1;5:1
108,113,1780248445.832797,1780248445.846448,1:1;2:0;3:0;4:1;5:1
109,114,1780248446.835019,1780248446.847672,1:1;2:0;3:0;4:1;5:1
110,115,1780248447.836340,1780248447.847532,1:1;2:1;3:1;4:1;5:1
111,116,1780248448.850971,1780248448.897191,1:1;2:1;3:0;4:1;5:1
112,117,1780248449.852449,1780248449.865341,1:1;2:1;3:0;4:1;5:1
113,118,1780248450.853997,1780248450.865277,1:1;2:0;3:0;4:1;5:1
114,119,1780248451.909226,1780248451.927992,1:1;2:1;3:1;4:1;5:1
115,120,1780248452.916249,1780248452.938431,1:1;2:1;3:1;4:1;5:1
116,123,1780248453.917317,1780248453.930879,1:0;2:0;3:0;4:1;5:1
118,124,1780248454.921030,1780248454.947124,1:1;2:0;3:0;4:1;5:1
119,125,1780248455.922390,1780248455.960198,1:1;2:0;3:0;4:1;5:1
120,126,1780248456.926487,1780248456.961909,1:1;2:1;3:0;4:1;5:1
120,127,1780248457.928537,1780248457.973606,1:1;2:1;3:0;4:1;5:1
122,128,1780248458.957737,1780248458.987960,1:1;2:1;3:1;4:1;5:1
123,129,1780248459.959275,1780248459.993373,1:1;2:1;3:1;4:1;5:1
123,130,1780248460.960164,1780248461.000126,1:0;2:0;3:0;4:1;5:1
125,131,1780248462.133438,1780248462.167612,1:1;2:0;3:0;4:1;5:1
125,131,1780248463.135769,1780248463.174574,1:1;2:0;3:0;4:1;5:1
126,133,1780248464.136392,1780248464.173311,1:1;2:1;3:0;4:1;5:1
127,133,1780248465.137605,1780248465.175924,1:1;2:1;3:0;4:1;5:1
