cycle_id,ts_received,ts_sent,bus,V_sent,I_sent,power_factor,breaker_actual
4,1780251546.311049,1780251546.315719,1,1.019232,738.433814,0.966900,1
4,1780251546.344355,1780251546.344990,2,1.010322,287.494064,0.915900,1
4,1780251546.362464,1780251546.362984,3,1.006210,444.813380,0.929000,1
4,1780251546.386869,1780251546.387474,4,1.013336,466.636220,0.892200,1
4,1780251546.402851,1780251546.403187,5,1.010111,467.140021,0.973600,1
5,1780251547.268585,1780251547.269051,1,1.021184,887.311323,0.976700,1
5,1780251547.273771,1780251547.274198,2,1.005002,430.082876,0.900500,1
5,1780251547.279111,1780251547.279519,3,1.009519,465.514894,0.942800,1
5,1780251547.283592,1780251547.284032,4,1.004926,515.217501,0.802800,1
5,1780251547.288333,1780251547.288755,5,1.004331,481.231049,0.956200,1
6,1780251548.270851,1780251548.271153,1,1.020916,828.331132,0.970900,1
6,1780251548.274000,1780251548.274307,2,1.011563,440.336648,0.926900,1
6,1780251548.277419,1780251548.277717,3,1.009926,368.224565,0.888700,1
6,1780251548.285146,1780251548.285461,4,1.008017,494.542962,0.845000,1
6,1780251548.288508,1780251548.288817,5,1.008670,501.928841,0.974100,1
7,1780251549.421534,1780251549.422130,1,1.018139,837.657393,0.984200,1
7,1780251549.428036,1780251549.428336,2,1.009968,401.940368,0.958400,1
7,1780251549.432603,1780251549.433101,3,1.010896,409.339308,0.967600,1
7,1780251549.436857,1780251549.437158,4,1.008658,458.431298,0.904000,1
7,1780251549.441240,1780251549.441545,5,1.005438,477.831382,0.972100,1
8,1780251550.412570,1780251550.413062,1,1.017576,911.300471,0.985100,1
8,1780251550.417531,1780251550.417980,2,1.011280,407.565385,0.949500,1
8,1780251550.427923,1780251550.428440,3,1.008145,481.426032,0.932000,1
8,1780251550.435298,1780251550.436053,4,1.003957,523.284276,0.793700,1
8,1780251550.441444,1780251550.441900,5,1.006682,503.007443,0.951800,1
9,1780251551.413108,1780251551.413751,1,1.021492,682.173247,0.951700,1
9,1780251551.420084,1780251551.420613,2,1.006606,320.875102,0.923200,1
9,1780251551.426560,1780251551.427116,3,1.011008,361.585429,0.901000,1
9,1780251551.433483,1780251551.434491,4,1.014322,465.410032,0.894300,1
9,1780251551.441041,1780251551.441550,5,1.007358,464.484581,0.961100,1
10,1780251552.409107,1780251552.409544,1,1.021846,791.749028,0.967700,1
10,1780251552.414727,1780251552.415174,2,1.008642,384.302818,0.929200,1
10,1780251552.419908,1780251552.420305,3,1.006097,410.869985,0.898900,1
10,1780251552.424651,1780251552.425141,4,1.013867,462.418979,0.893200,1
10,1780251552.429704,1780251552.430317,5,1.003627,462.859027,0.987500,1
11,1780251553.412989,1780251553.413463,1,1.024330,754.701079,0.971400,1
11,1780251553.418501,1780251553.418958,2,1.005300,376.222648,0.948700,1
11,1780251553.424638,1780251553.425150,3,1.010072,357.062274,0.945600,1
11,1780251553.430568,1780251553.431000,4,1.006641,459.399390,0.907800,1
11,1780251553.435700,1780251553.436280,5,1.010305,468.069211,0.965200,1
12,1780251554.412759,1780251554.413277,1,1.020737,895.951544,0.984900,1
12,1780251554.418551,1780251554.418952,2,1.014782,436.161876,0.951200,1
12,1780251554.426453,1780251554.427004,3,1.010556,424.721606,0.941600,1
12,1780251554.433337,1780251554.434045,4,1.005295,479.789267,0.870000,1
12,1780251554.439477,1780251554.440046,5,1.009865,497.094436,0.981000,1
13,1780251555.415987,1780251555.416429,1,1.014078,722.582813,0.956500,1
13,1780251555.421216,1780251555.422148,2,1.013527,324.516512,0.902600,1
13,1780251555.426597,1780251555.427093,3,1.008448,401.229292,0.904100,1
13,1780251555.431838,1780251555.432377,4,1.006066,456.781826,0.915000,1
13,1780251555.437535,1780251555.438074,5,1.009656,459.208125,0.987700,1
14,1780251556.422155,1780251556.422754,1,1.020975,902.374746,0.980000,1
14,1780251556.428059,1780251556.428566,2,1.010361,430.351824,0.925200,1
14,1780251556.433478,1780251556.434061,3,1.006015,452.311229,0.915600,1
14,1780251556.439432,1780251556.439951,4,1.013125,518.406865,0.802000,1
14,1780251556.445187,1780251556.445793,5,1.004359,508.219683,0.968400,1
15,1780251557.423780,1780251557.424367,1,1.024396,778.999428,0.969300,1
15,1780251557.430797,1780251557.431322,2,1.006860,327.031211,0.919700,1
15,1780251557.438093,1780251557.438419,3,1.008553,442.053001,0.903600,1
15,1780251557.445057,1780251557.445716,4,1.014214,468.692929,0.884100,1
15,1780251557.451349,1780251557.451837,5,1.010782,478.164184,0.985900,1
16,1780251558.420770,1780251558.421360,1,1.017639,841.080615,0.975100,1
16,1780251558.427215,1780251558.428067,2,1.013386,352.288504,0.917500,1
16,1780251558.434214,1780251558.434600,3,1.009036,505.813535,0.925900,1
16,1780251558.440246,1780251558.440934,4,1.010457,515.729587,0.807500,1
16,1780251558.447858,1780251558.448495,5,1.006471,470.882821,0.951900,1
17,1780251559.422243,1780251559.422900,1,1.021718,761.301259,0.972400,1
17,1780251559.431867,1780251559.432578,2,1.013292,292.048817,0.950200,1
17,1780251559.439359,1780251559.439917,3,1.015032,475.220747,0.918000,1
17,1780251559.445417,1780251559.446312,4,1.008717,476.841173,0.870800,1
17,1780251559.453033,1780251559.453585,5,1.006961,463.752344,0.965300,1
18,1780251560.421283,1780251560.421837,1,1.018990,918.845406,0.984600,1
18,1780251560.428169,1780251560.428726,2,1.015512,436.686314,0.942300,1
18,1780251560.435320,1780251560.435817,3,1.004628,484.865846,0.957500,1
