cycle_id,ts_received,ts_sent,bus,V_received,I_received,P_sent,Q_sent,breaker_actual
0,1780252239.119088,1780252239.119270,1,0.000000,0.000000,0.000000,0.000000,0
0,1780252239.120200,1780252239.120336,2,0.000000,0.000000,0.000000,0.000000,0
0,1780252239.120565,1780252239.120709,3,0.000000,0.000000,0.000000,0.000000,0
0,1780252239.120901,1780252239.121013,4,0.000000,0.000000,0.000000,0.000000,0
0,1780252239.121310,1780252239.121424,5,0.000000,0.000000,0.000000,0.000000,0
4,1780252240.119855,1780252240.119984,1,1.019000,738.433333,138.618230,36.580019,1
4,1780252240.120321,1780252240.120440,2,1.010000,287.466667,50.665256,22.204786,1
4,1780252240.120617,1780252240.120725,3,1.006000,444.800000,79.201204,31.550872,1
4,1780252240.120892,1780252240.120997,4,1.013000,466.633333,80.352748,40.675361,1
4,1780252240.121162,1780252240.121298,5,1.010000,467.133333,87.517743,20.518569,1
5,1780252241.122618,1780252241.122712,1,1.021000,887.300000,168.581814,37.042294,1
5,1780252241.122966,1780252241.123056,2,1.005000,430.066667,74.154733,35.809696,1
5,1780252241.123181,1780252241.123265,3,1.009000,465.500000,84.369162,29.831578,1
5,1780252241.123384,1780252241.123468,4,1.004000,515.200000,79.117079,58.761126,1
5,1780252241.123586,1780252241.123666,5,1.004000,481.200000,88.015950,26.943644,1
6,1780252242.126429,1780252242.126589,1,1.020000,828.300000,156.284406,38.549605,1
6,1780252242.126906,1780252242.127059,2,1.011000,440.333333,78.617443,31.832761,1
6,1780252242.127246,1780252242.127357,3,1.009000,368.200000,62.904750,32.453186,1
6,1780252242.127526,1780252242.127633,4,1.008000,494.533333,80.253896,50.789443,1
6,1780252242.127796,1780252242.127897,5,1.008000,501.900000,93.893296,21.795433,1
7,1780252243.127539,1780252243.127704,1,1.018000,837.633333,159.896296,28.765790,1
7,1780252243.128021,1780252243.128139,2,1.009000,401.933333,74.053452,22.054432,1
7,1780252243.128314,1780252243.128423,3,1.010000,409.333333,76.216264,19.888073,1
7,1780252243.128590,1780252243.128694,4,1.008000,458.400000,79.584205,37.638087,1
7,1780252243.128858,1780252243.128962,5,1.005000,477.800000,88.935769,21.460117,1
8,1780252244.129089,1780252244.129344,1,1.017000,911.300000,173.946604,30.368264,1
8,1780252244.130869,1780252244.131016,2,1.011000,407.533333,74.535398,24.630596,1
8,1780252244.131197,1780252244.131318,3,1.008000,481.400000,86.165982,33.510272,1
8,1780252244.131493,1780252244.131599,4,1.003000,523.266667,79.365854,60.827761,1
8,1780252244.131756,1780252244.131855,5,1.006000,503.000000,91.762445,29.570622,1
9,1780252245.134267,1780252245.134446,1,1.021000,682.166667,126.290190,40.742685,1
9,1780252245.134818,1780252245.134936,2,1.006000,320.866667,56.776902,23.635714,1
9,1780252245.135104,1780252245.135215,3,1.011000,361.566667,62.750566,30.213533,1
9,1780252245.135414,1780252245.135556,4,1.014000,465.400000,80.408299,40.232732,1
9,1780252245.135868,1780252245.136012,5,1.007000,464.466667,85.645769,24.612856,1
10,1780252246.136091,1780252246.136226,1,1.021000,791.733333,149.038587,38.827434,1
10,1780252246.136607,1780252246.136741,2,1.008000,384.300000,68.579360,27.276553,1
10,1780252246.136931,1780252246.137050,3,1.006000,410.866667,70.788642,34.504745,1
10,1780252246.137223,1780252246.137365,4,1.013000,462.400000,79.713026,40.129566,1
10,1780252246.137538,1780252246.137655,5,1.003000,462.833333,87.340561,13.940792,1
11,1780252247.136537,1780252247.136669,1,1.024000,754.700000,143.029532,34.962140,1
11,1780252247.137027,1780252247.137144,2,1.005000,376.200000,68.338756,22.775575,1
11,1780252247.137317,1780252247.137423,3,1.010000,357.033333,64.966716,22.351655,1
11,1780252247.137584,1780252247.137687,4,1.006000,459.366667,79.928369,36.926883,1
11,1780252247.138027,1780252247.138211,5,1.010000,468.066667,86.936012,23.554582,1
12,1780252248.211244,1780252248.211373,1,1.020000,895.933333,171.483096,30.143034,1
12,1780252248.211731,1780252248.211849,2,1.014000,436.133333,80.146099,25.999881,1
12,1780252248.212253,1780252248.213192,3,1.010000,424.700000,76.952618,27.519672,1
12,1780252248.215359,1780252248.215493,4,1.005000,479.766667,79.922433,45.294130,1
12,1780252248.215719,1780252248.215832,5,1.009000,497.066667,93.740686,18.538652,1
13,1780252249.212075,1780252249.212254,1,1.014000,722.566667,133.522411,40.724311,1
13,1780252249.212718,1780252249.212950,2,1.013000,324.500000,56.529193,26.960670,1
13,1780252249.213861,1780252249.213971,3,1.008000,401.200000,69.661246,32.925240,1
13,1780252249.214183,1780252249.214275,4,1.006000,456.766667,80.106322,35.321533,1
13,1780252249.214401,1780252249.214483,5,1.009000,459.200000,87.190950,13.803027,1
