timestamp,run,layer,source,destination,latency_ms
2026-05-05 13:39:54.907261,1,field,h2,h3,4.75
2026-05-05 13:39:54.907290,1,field,h2,h3,0.434
2026-05-05 13:39:54.907297,1,field,h2,h3,0.098
2026-05-05 13:39:54.907302,1,field,h2,h3,0.094
2026-05-05 13:39:54.907306,1,field,h2,h3,0.122
2026-05-05 13:39:54.907310,1,field,h2,h3,0.115
2026-05-05 13:39:54.907314,1,field,h2,h3,0.107
2026-05-05 13:39:54.907318,1,field,h2,h3,0.166
2026-05-05 13:39:54.907322,1,field,h2,h3,0.105
2026-05-05 13:39:54.907326,1,field,h2,h3,0.129
2026-05-05 13:39:54.907331,1,field,h2,h3,0.111
2026-05-05 13:39:54.907335,1,field,h2,h3,0.123
2026-05-05 13:39:54.907339,1,field,h2,h3,0.084
2026-05-05 13:39:54.907344,1,field,h2,h3,0.113
2026-05-05 13:39:54.907348,1,field,h2,h3,0.139
2026-05-05 13:39:54.907352,1,field,h2,h3,0.087
2026-05-05 13:39:54.907356,1,field,h2,h3,0.106
2026-05-05 13:39:54.907360,1,field,h2,h3,0.118
2026-05-05 13:39:54.907364,1,field,h2,h3,0.106
2026-05-05 13:39:54.907368,1,field,h2,h3,0.083
2026-05-05 13:40:15.514593,1,system,h3,h4,5.33
2026-05-05 13:40:15.514625,1,system,h3,h4,0.602
2026-05-05 13:40:15.514632,1,system,h3,h4,0.13
2026-05-05 13:40:15.514637,1,system,h3,h4,0.162
2026-05-05 13:40:15.514641,1,system,h3,h4,0.134
2026-05-05 13:40:15.514646,1,system,h3,h4,0.113
2026-05-05 13:40:15.514650,1,system,h3,h4,0.116
2026-05-05 13:40:15.514655,1,system,h3,h4,0.177
2026-05-05 13:40:15.514659,1,system,h3,h4,0.132
2026-05-05 13:40:15.514663,1,system,h3,h4,0.103
2026-05-05 13:40:15.514667,1,system,h3,h4,0.112
2026-05-05 13:40:15.514671,1,system,h3,h4,0.124
2026-05-05 13:40:15.514675,1,system,h3,h4,0.115
2026-05-05 13:40:15.514679,1,system,h3,h4,0.134
2026-05-05 13:40:15.514683,1,system,h3,h4,0.117
2026-05-05 13:40:15.514687,1,system,h3,h4,0.137
2026-05-05 13:40:15.514691,1,system,h3,h4,0.124
2026-05-05 13:40:15.514695,1,system,h3,h4,0.109
2026-05-05 13:40:15.514699,1,system,h3,h4,0.136
2026-05-05 13:40:15.514703,1,system,h3,h4,0.12
