cycle_id,ts_received,ts_sent,bus,V_sent,I_sent,power_factor,breaker_actual
3,1780248331.607240,1780248331.609223,1,1.019232,842.700481,0.966900,1
3,1780248331.615520,1780248331.616064,2,1.010322,287.494064,0.915900,1
3,1780248331.621088,1780248331.621632,3,1.006210,444.813380,0.929000,1
3,1780248331.627496,1780248331.628003,4,1.013336,466.636220,0.892200,1
3,1780248331.633530,1780248331.634212,5,1.010111,467.140021,0.973600,1
4,1780248332.621493,1780248332.625603,1,1.021184,737.944657,0.966900,1
4,1780248332.634427,1780248332.634831,2,1.005002,430.082876,0.900500,1
4,1780248332.640752,1780248332.641160,3,1.009519,465.514894,0.942800,1
4,1780248332.648112,1780248332.648657,4,1.004926,515.217501,0.802800,1
4,1780248332.655020,1780248332.655567,5,1.004331,481.231049,0.956200,1
5,1780248333.563990,1780248333.564400,1,1.020916,886.964466,0.976700,1
5,1780248333.608003,1780248333.608483,2,1.011563,427.836648,0.926900,1
5,1780248333.618262,1780248333.618579,3,1.009926,368.224565,0.888700,1
5,1780248333.623768,1780248333.624133,4,1.008017,494.542962,0.845000,1
5,1780248333.629295,1780248333.629619,5,1.008670,501.928841,0.974100,1
6,1780248334.566029,1780248334.566529,1,1.018139,827.290726,0.970900,1
6,1780248334.570739,1780248334.571095,2,1.008968,441.140368,0.926900,1
6,1780248334.574131,1780248334.574386,3,1.010896,368.005974,0.888700,1
6,1780248334.576875,1780248334.577171,4,1.008658,490.531298,0.845000,1
6,1780248334.579851,1780248334.580110,5,1.005438,501.964715,0.974100,1
8,1780248335.651080,1780248335.651488,1,1.017576,911.300471,0.985100,1
8,1780248335.657326,1780248335.658095,2,1.011280,407.565385,0.949500,1
8,1780248335.664216,1780248335.664727,3,1.008145,481.426032,0.932000,1
8,1780248335.671821,1780248335.672375,4,1.003957,523.284276,0.793700,1
8,1780248335.678634,1780248335.679285,5,1.006682,503.007443,0.951800,1
8,1780248336.649219,1780248336.650269,1,1.021492,682.173247,0.951700,1
8,1780248336.656789,1780248336.657306,2,1.006606,320.875102,0.923200,1
8,1780248336.663690,1780248336.664238,3,1.011008,361.585429,0.901000,1
8,1780248336.669434,1780248336.670125,4,1.014322,465.410032,0.894300,1
