cycle_id,ts_sent,bus,V_sent,I_sent,P_bus,Q_bus,power_factor,breaker_actual
1,1780248329.290337,1,1.020000,741.291907,-141.111070,-28.998029,0.979531,1
1,1780248329.290337,2,1.011542,320.906592,60.000000,15.000000,0.970143,1
1,1780248329.290337,3,1.009743,378.419571,70.000000,20.000000,0.961524,1
1,1780248329.290337,4,1.010000,461.882952,-80.000000,-38.726580,0.900085,1
1,1780248329.290337,5,1.006642,494.644234,90.000000,30.000000,0.948683,1
2,1780248329.314490,1,1.020000,804.360270,-151.073882,-40.142854,0.966463,1
2,1780248329.314490,2,1.010061,398.556823,69.182804,33.113699,0.902001,1
2,1780248329.314490,3,1.008550,394.613696,68.250880,33.038210,0.900089,1
2,1780248329.314490,4,1.010000,488.221553,-80.000000,-49.258432,0.851527,1
2,1780248329.314490,5,1.007114,492.662348,92.364712,20.128586,0.977068,1
3,1780248330.589062,1,1.020000,841.937627,-157.965479,-42.638524,0.965448,1
3,1780248330.589062,2,1.009547,440.047820,76.765387,35.653007,0.906955,1
3,1780248330.589062,3,1.008058,428.586237,72.657655,38.685523,0.882682,1
3,1780248330.589062,4,1.010000,509.801014,-80.000000,-56.779331,0.815482,1
3,1780248330.589062,5,1.007131,468.318897,87.186380,21.769191,0.970214,1
4,1780248331.604969,1,1.020000,737.654575,-138.605651,-36.585947,0.966884,1
4,1780248331.604969,2,1.010899,287.950501,50.796079,22.261064,0.915907,1
4,1780248331.604969,3,1.008976,445.120125,79.496533,31.657385,0.929045,1
4,1780248331.604969,4,1.010000,465.985315,-80.000000,-40.505549,0.892161,1
4,1780248331.604969,5,1.007200,466.769034,87.204406,20.456943,0.973571,1
5,1780248332.626946,1,1.020000,887.031306,-168.374014,-36.956950,0.976748,1
5,1780248332.626946,2,1.009695,428.797316,74.282914,35.867403,0.900520,1
5,1780248332.626946,3,1.008253,464.754561,84.174578,29.753530,0.942833,1
5,1780248332.626946,4,1.010000,517.847389,-80.000000,-59.414516,0.802811,1
5,1780248332.626946,5,1.006829,481.945800,88.402505,27.055641,0.956219,1
6,1780248333.606146,1,1.020000,828.405488,-156.302664,-38.561184,0.970890,1
6,1780248333.606146,2,1.010011,441.306300,78.716392,31.866097,0.926928,1
6,1780248333.606146,3,1.008590,367.631390,62.782375,32.389276,0.888704,1
6,1780248333.606146,4,1.010000,491.969929,-80.000000,-50.620595,0.845039,1
6,1780248333.606146,5,1.007010,500.129602,93.474944,21.676946,0.974149,1
7,1780248334.621290,1,1.020000,838.769081,-160.430226,-28.847138,0.984216,1
7,1780248334.621290,2,1.010799,402.096055,74.213848,22.108274,0.958379,1
7,1780248334.621290,3,1.009240,408.954208,76.086843,19.860603,0.967580,1
7,1780248334.621290,4,1.010000,459.883204,-80.000000,-37.835054,0.903999,1
7,1780248334.621290,5,1.007117,475.998211,88.785344,21.431179,0.972082,1
8,1780248335.642568,1,1.020000,910.923821,-174.390578,-30.428815,0.985116,1
8,1780248335.642568,2,1.010099,409.802398,74.882140,24.750054,0.949482,1
8,1780248335.642568,3,1.008389,479.476223,85.851207,33.398299,0.931962,1
8,1780248335.642568,4,1.010000,523.765384,-80.000000,-61.305342,0.793740,1
8,1780248335.642568,5,1.006619,504.224864,92.045718,29.650982,0.951833,1
9,1780248336.646164,1,1.020000,682.264784,-126.181937,-40.717026,0.951680,1
9,1780248336.646164,2,1.010985,319.639147,56.836948,23.669206,0.923151,1
9,1780248336.646164,3,1.009238,360.158078,62.393759,30.050384,0.900951,1
9,1780248336.646164,4,1.010000,464.858021,-80.000000,-40.023032,0.894324,1
9,1780248336.646164,5,1.007000,466.432873,86.010014,24.711145,0.961119,1
10,1780248337.646488,1,1.020000,792.652229,-149.062485,-38.845691,0.967681,1
10,1780248337.646488,2,1.010267,386.189504,69.070533,27.474817,0.929187,1
10,1780248337.646488,3,1.008606,411.659461,71.105429,34.668068,0.898856,1
10,1780248337.646488,4,1.010000,465.464265,-80.000000,-40.283097,0.893159,1
10,1780248337.646488,5,1.007529,462.505309,87.669778,14.012616,0.987466,1
11,1780248338.695731,1,1.020000,753.816903,-142.309806,-34.761525,0.971439,1
11,1780248338.695731,2,1.010931,380.013074,69.441062,23.135506,0.948730,1
11,1780248338.695731,3,1.009366,358.170242,65.134159,22.404469,0.945621,1
11,1780248338.695731,4,1.010000,457.938712,-80.000000,-36.951382,0.907837,1
11,1780248338.695731,5,1.007052,467.816682,86.634025,23.480506,0.965178,1
12,1780248339.693366,1,1.020000,895.289729,-171.356396,-30.141360,0.984880,1
12,1780248339.693366,2,1.010245,435.239576,79.685701,25.850530,0.951200,1
12,1780248339.693366,3,1.008714,423.885351,76.708492,27.428441,0.941615,1
12,1780248339.693366,4,1.010000,477.854777,-80.000000,-45.338039,0.870000,1
12,1780248339.693366,5,1.007181,496.286075,93.428519,18.456892,0.981040,1
13,1780248340.691035,1,1.020000,723.536937,-134.492066,-41.022831,0.956494,1
13,1780248340.691035,2,1.010627,327.242695,56.871442,27.129086,0.902568,1
13,1780248340.691035,3,1.008884,399.712606,69.463591,32.832479,0.904097,1
13,1780248340.691035,4,1.010000,454.374220,-80.000000,-35.284370,0.914959,1
13,1780248340.691035,5,1.007553,459.424211,87.109828,13.780823,0.987716,1
14,1780248341.710710,1,1.020000,901.416562,-171.681665,-34.823273,0.980042,1
14,1780248341.710710,2,1.009775,428.619748,76.291029,31.297566,0.925174,1
14,1780248341.710710,3,1.008216,452.941001,79.663160,34.982853,0.915607,1
14,1780248341.710710,4,1.010000,518.378698,-80.000000,-59.585834,0.801989,1
14,1780248341.710710,5,1.006861,506.806900,94.145476,24.264748,0.968354,1
96,1780248424.595455,1,1.020000,745.956455,-139.557479,-39.229186,0.962689,1
96,1780248424.595455,2,1.010603,405.937044,75.487269,20.270277,0.965786,1
96,1780248424.595455,3,1.008878,340.019423,63.166166,16.782265,0.966471,0
97,1780248425.582749,1,1.020000,0.000000,0.000000,0.000000,1.000000,0
98,1780248426.639564,1,1.020000,782.160521,-148.085411,-34.283039,0.974233,1
98,1780248426.639564,2,1.010751,365.917526,66.145187,24.296046,0.938680,1
98,1780248426.639564,3,1.009113,401.822054,73.067235,25.090272,0.945792,1
98,1780248426.639564,4,1.010000,451.421030,-80.000000,-33.851633,0.920945,1
98,1780248426.639564,5,1.007433,464.221649,87.683955,15.841675,0.984069,1
99,1780248427.639821,1,1.020000,427.806000,-75.196458,-35.460467,0.904476,1
99,1780248427.639821,2,1.013523,427.806000,74.921931,34.801603,0.906933,0
100,1780248428.642591,1,1.020000,351.841222,-61.555367,-29.768088,0.900255,1
100,1780248428.642591,2,1.014623,351.841222,61.369679,29.322436,0.902296,0
101,1780248429.656742,1,1.020000,786.266949,-142.303993,-55.654558,0.931309,1
101,1780248429.656742,2,1.008890,322.782778,60.210165,14.977716,0.970426,1
101,1780248429.656742,3,1.005989,467.245773,81.035513,38.123788,0.904864,0
102,1780248430.757670,1,1.020000,694.756368,-128.050504,-42.807178,0.948408,1
102,1780248430.757670,2,1.010707,285.075033,52.568389,15.814403,0.957606,1
102,1780248430.757670,3,1.008455,409.776032,74.657335,25.003229,0.948235,0
103,1780248431.757869,1,1.020000,744.119241,-140.547637,-34.032214,0.971913,1
103,1780248431.757869,2,1.011072,348.748264,64.724640,18.000750,0.963435,1
103,1780248431.757869,3,1.009276,362.846472,62.791601,30.421376,0.899944,1
103,1780248431.757869,4,1.010000,472.276978,-80.000000,-43.119531,0.880275,1
103,1780248431.757869,5,1.006814,497.978087,91.917872,25.999105,0.962248,1
104,1780248432.773064,1,1.020000,827.697046,-157.190575,-34.121862,0.977241,1
104,1780248432.773064,2,1.010410,373.569317,67.446668,24.955489,0.937861,1
104,1780248432.773064,3,1.008691,430.235537,75.927658,32.733976,0.918295,1
104,1780248432.773064,4,1.010000,497.764886,-80.000000,-52.676627,0.835201,1
104,1780248432.773064,5,1.006814,500.400140,92.459354,25.789501,0.963232,1
105,1780248433.772393,1,1.020000,399.157716,-71.324639,-30.496194,0.919478,1
105,1780248433.772393,2,1.014161,399.157716,71.085648,29.922617,0.921673,0
106,1780248434.788681,1,1.020000,355.405796,-66.265389,-19.475915,0.959420,1
106,1780248434.788681,2,1.015438,355.405796,66.075919,19.021187,0.960975,0
107,1780248435.787077,1,1.020000,838.923533,-148.940981,-66.305242,0.913563,1
107,1780248435.787077,2,1.007588,438.520026,79.298211,28.259858,0.941971,1
107,1780248435.787077,3,1.005009,402.326492,68.489961,35.268930,0.889047,0
108,1780248436.789912,1,1.020000,758.470594,-132.385625,-64.809573,0.898149,1
108,1780248436.789912,2,1.008387,319.896365,55.383246,26.645529,0.901132,1
108,1780248436.789912,3,1.005664,438.577297,76.024053,35.804520,0.904688,0
109,1780248437.866422,1,1.020000,904.758730,-172.312370,-34.981149,0.980009,1
109,1780248437.866422,2,1.009735,405.073090,70.922522,32.292108,0.910102,1
109,1780248437.866422,3,1.008114,484.787263,86.053836,35.565700,0.924179,1
109,1780248437.866422,4,1.010000,516.736312,-80.000000,-59.055221,0.804538,1
109,1780248437.866422,5,1.006975,502.108307,93.727197,22.249058,0.972963,1
110,1780248438.870222,1,1.020000,771.077293,-145.226568,-36.928490,0.969158,1
110,1780248438.870222,2,1.010605,355.859700,64.081908,24.257299,0.935238,1
110,1780248438.870222,3,1.008867,385.390053,65.530910,34.542820,0.884624,1
110,1780248438.870222,4,1.010000,487.106880,-80.000000,-48.848086,0.853475,1
110,1780248438.870222,5,1.006868,507.834684,94.410636,24.026910,0.969109,1
111,1780248439.872285,1,1.020000,414.601992,-74.921312,-29.642299,0.929866,1
111,1780248439.872285,2,1.014101,414.601992,74.663469,29.023478,0.932057,0
112,1780248440.873071,1,1.020000,374.353532,-67.095399,-28.121682,0.922268,1
112,1780248440.873071,2,1.014562,374.353532,66.885188,27.617176,0.924307,0
113,1780248441.875880,1,1.020000,847.730317,-150.587991,-66.813484,0.914069,1
113,1780248441.875880,2,1.007474,418.352771,73.722225,31.836226,0.918055,1
113,1780248441.875880,3,1.004905,429.379049,75.677176,32.113580,0.920546,0
114,1780248442.880506,1,1.020000,888.605310,-159.632030,-65.869506,0.924395,1
114,1780248442.880506,2,1.007211,449.278486,79.700938,32.878638,0.924430,1
114,1780248442.880506,3,1.004685,439.399734,78.630820,29.858630,0.934867,0
115,1780248443.879433,1,1.020000,768.059273,-143.975981,-39.369474,0.964588,1
115,1780248443.879433,2,1.010416,318.587991,56.233637,24.480930,0.916882,1
115,1780248443.879433,3,1.008478,464.568559,79.812844,39.971553,0.894135,1
115,1780248443.879433,4,1.010000,506.202164,-80.000000,-55.574237,0.821280,1
115,1780248443.879433,5,1.006835,474.465359,86.738135,27.574291,0.953003,1
116,1780248444.892001,1,1.020000,726.421707,-136.290444,-36.795013,0.965435,1
116,1780248444.892001,2,1.010969,277.767086,50.080272,18.827062,0.936040,1
116,1780248444.892001,3,1.008921,446.702688,77.814336,36.306590,0.906213,1
116,1780248444.892001,4,1.010000,463.625371,-80.000000,-39.490035,0.896702,1
116,1780248444.892001,5,1.007300,465.064285,87.314762,18.501909,0.978278,1
117,1780248445.899682,1,1.020000,392.810813,-71.321077,-27.215632,0.934288,1
117,1780248445.899682,2,1.014481,392.810813,71.089627,26.660151,0.936323,0
118,1780248446.893275,1,1.020000,370.290432,-70.041164,-16.510358,0.973324,1
118,1780248446.893275,2,1.015576,370.290432,69.835491,16.016744,0.974693,0
119,1780248447.895839,1,1.020000,816.529161,-153.563843,-39.972933,0.967751,1
119,1780248447.895839,2,1.009980,429.179356,74.798935,35.007415,0.905713,1
119,1780248447.895839,3,1.008607,372.523462,64.977684,30.041275,0.907685,1
119,1780248447.895839,4,1.010000,491.044233,-80.000000,-50.286666,0.846632,1
119,1780248447.895839,5,1.007011,495.559526,92.489577,22.037329,0.972768,1
120,1780248448.900782,1,1.020000,780.866189,-140.352721,-57.700302,0.924891,1
120,1780248448.900782,2,1.008767,335.404275,58.658318,26.734352,0.909948,1
120,1780248448.900782,3,1.006269,446.161336,80.660340,28.472253,0.942976,0
121,1780248449.899679,1,1.020000,718.870562,-126.857118,-58.515474,0.908052,1
121,1780248449.899679,2,1.009221,371.870422,64.813857,30.199376,0.906435,1
121,1780248449.899679,3,1.007136,347.072599,61.195824,26.275019,0.918883,0
122,1780248450.901758,1,1.020000,278.682351,-52.856302,-11.802743,0.975964,1
122,1780248450.901758,2,1.016722,278.682351,52.739807,11.523153,0.976953,0
123,1780248451.893019,1,1.020000,394.026947,-70.401333,-30.119391,0.919394,1
123,1780248451.893019,2,1.014235,394.026947,70.168448,29.560465,0.921561,0
124,1780248452.899482,1,1.020000,876.712072,-166.435358,-36.435252,0.976866,1
124,1780248452.899482,2,1.009822,440.363144,77.482184,34.274677,0.914519,1
124,1780248452.899482,3,1.008416,430.768563,77.559889,28.882586,0.937131,1
124,1780248452.899482,4,1.010000,515.638097,-80.000000,-58.698689,0.806251,1
124,1780248452.899482,5,1.006729,491.573222,89.917258,28.372906,0.953650,1
125,1780248453.912360,1,1.020000,790.790312,-150.076097,-33.082209,0.976555,1
125,1780248453.912360,2,1.010790,338.671790,60.438832,24.516199,0.926665,1
125,1780248453.912360,3,1.009088,435.282319,80.104005,24.222157,0.957196,1
125,1780248453.912360,4,1.010000,459.411867,-80.000000,-37.622419,0.904926,1
125,1780248453.912360,5,1.007257,470.577111,88.298037,18.945442,0.977747,1
126,1780248454.937436,1,1.020000,0.000000,0.000000,0.000000,1.000000,0
127,1780248455.956145,1,1.020000,315.366920,-59.847398,-13.206327,0.976508,1
127,1780248455.956145,2,1.016305,315.366920,59.698214,12.848284,0.977615,0
128,1780248456.960215,1,1.020000,367.391722,-66.480273,-26.037909,0.931129,1
128,1780248456.960215,2,1.014790,367.391722,66.277808,25.551993,0.933060,0
129,1780248457.971707,1,1.020000,825.441798,-150.401148,-55.784139,0.937586,1
129,1780248457.971707,2,1.008559,413.470661,72.799716,31.822318,0.916285,1
129,1780248457.971707,3,1.006426,413.947914,76.476589,21.251917,0.963491,0
130,1780248458.982713,1,1.020000,732.719176,-132.837130,-51.286329,0.932886,1
130,1780248458.982713,2,1.009690,285.165415,53.642783,11.481666,0.977852,1
130,1780248458.982713,3,1.006860,452.551494,78.266150,37.564700,0.901537,0
131,1780248459.984576,1,1.020000,877.785943,-167.459057,-32.509631,0.981672,1
131,1780248459.984576,2,1.010166,381.145322,66.567542,30.820264,0.907457,1
131,1780248459.984576,3,1.008587,485.517281,89.767714,25.421034,0.962164,1
131,1780248459.984576,4,1.010000,505.539653,-80.000000,-55.350476,0.822356,1
131,1780248459.984576,5,1.006758,489.365448,89.614479,27.932344,0.954699,1
