timestamp,run,layer,source,destination,latency_ms
2026-05-05 14:49:17.962001,1,field,h2,h3,0.631
2026-05-05 14:49:17.962031,1,field,h2,h3,0.092
2026-05-05 14:49:17.962036,1,field,h2,h3,0.056
2026-05-05 14:49:17.962040,1,field,h2,h3,0.135
2026-05-05 14:49:17.962043,1,field,h2,h3,0.085
2026-05-05 14:49:17.962046,1,field,h2,h3,0.062
2026-05-05 14:49:17.962049,1,field,h2,h3,0.074
2026-05-05 14:49:17.962053,1,field,h2,h3,0.072
2026-05-05 14:49:17.962055,1,field,h2,h3,0.087
2026-05-05 14:49:17.962059,1,field,h2,h3,0.106
2026-05-05 14:49:17.962062,1,field,h2,h3,0.067
2026-05-05 14:49:17.962066,1,field,h2,h3,0.069
2026-05-05 14:49:17.962069,1,field,h2,h3,0.068
2026-05-05 14:49:17.962072,1,field,h2,h3,0.111
2026-05-05 14:49:17.962075,1,field,h2,h3,18.3
2026-05-05 14:49:17.962079,1,field,h2,h3,0.057
2026-05-05 14:49:17.962082,1,field,h2,h3,34.2
2026-05-05 14:49:17.962086,1,field,h2,h3,0.728
2026-05-05 14:49:17.962089,1,field,h2,h3,0.103
2026-05-05 14:49:17.962092,1,field,h2,h3,16.3
2026-05-05 14:49:38.145561,1,system,h3,h4,16.8
2026-05-05 14:49:38.145590,1,system,h3,h4,0.546
2026-05-05 14:49:38.145596,1,system,h3,h4,0.061
2026-05-05 14:49:38.145601,1,system,h3,h4,3.59
2026-05-05 14:49:38.145605,1,system,h3,h4,0.697
2026-05-05 14:49:38.145609,1,system,h3,h4,0.155
2026-05-05 14:49:38.145613,1,system,h3,h4,0.223
2026-05-05 14:49:38.145617,1,system,h3,h4,0.071
2026-05-05 14:49:38.145621,1,system,h3,h4,45.7
2026-05-05 14:49:38.145625,1,system,h3,h4,49.8
2026-05-05 14:49:38.145629,1,system,h3,h4,22.5
2026-05-05 14:49:38.145633,1,system,h3,h4,31.1
2026-05-05 14:49:38.145637,1,system,h3,h4,45.7
2026-05-05 14:49:38.145641,1,system,h3,h4,24.6
2026-05-05 14:49:38.145645,1,system,h3,h4,16.7
2026-05-05 14:49:38.145648,1,system,h3,h4,64.1
2026-05-05 14:49:38.145652,1,system,h3,h4,73.7
2026-05-05 14:49:38.145656,1,system,h3,h4,74.1
2026-05-05 14:49:38.145660,1,system,h3,h4,1.02
2026-05-05 14:49:38.145664,1,system,h3,h4,0.558
