cmd_id,origin_cycle,ts_received,breaker_DT
0,0,1780252237.264205,1:1;2:1;3:1;4:1;5:1
0,0,1780252238.265620,1:1;2:1;3:1;4:1;5:1
0,0,1780252239.266591,1:1;2:1;3:1;4:1;5:1
0,0,1780252240.270025,1:1;2:1;3:1;4:1;5:1
0,0,1780252241.270302,1:1;2:1;3:1;4:1;5:1
0,0,1780252242.309479,1:1;2:1;3:1;4:1;5:1
0,0,1780252243.313232,1:1;2:1;3:1;4:1;5:1
0,0,1780252244.314944,1:1;2:1;3:1;4:1;5:1
1,7,1780252245.315551,1:1;2:1;3:1;4:1;5:1
2,8,1780252246.319097,1:1;2:1;3:1;4:1;5:1
3,9,1780252247.424007,1:1;2:1;3:1;4:1;5:1
4,10,1780252248.452526,1:1;2:1;3:1;4:1;5:1
5,11,1780252249.460950,1:1;2:1;3:1;4:1;5:1
