cmd_id,origin_cycle,ts_received,ts_sent,breaker_DT
0,0,1780252239.119028,1780252239.121613,1:1;2:1;3:1;4:1;5:1
0,0,1780252240.119798,1780252240.121480,1:1;2:1;3:1;4:1;5:1
0,0,1780252241.122581,1780252241.123786,1:1;2:1;3:1;4:1;5:1
0,0,1780252242.126388,1780252242.128131,1:1;2:1;3:1;4:1;5:1
0,0,1780252243.127489,1780252243.129129,1:1;2:1;3:1;4:1;5:1
1,7,1780252244.129024,1780252244.132058,1:1;2:1;3:1;4:1;5:1
2,8,1780252245.134192,1780252245.136534,1:1;2:1;3:1;4:1;5:1
3,9,1780252246.136019,1780252246.137832,1:1;2:1;3:1;4:1;5:1
4,10,1780252247.136466,1780252247.138442,1:1;2:1;3:1;4:1;5:1
5,11,1780252248.211183,1780252248.216014,1:1;2:1;3:1;4:1;5:1
6,12,1780252249.212002,1780252249.214822,1:1;2:1;3:1;4:1;5:1
