cmd_id,origin_cycle,ts_received,bus,breaker_DT
6,10,1780260122.372246,1,1
6,10,1780260122.372246,2,1
6,10,1780260122.372246,3,1
6,10,1780260122.372246,4,1
6,10,1780260122.372246,5,1
7,11,1780260123.391065,1,1
7,11,1780260123.391065,2,1
7,11,1780260123.391065,3,1
7,11,1780260123.391065,4,1
7,11,1780260123.391065,5,1
8,12,1780260124.403265,1,1
8,12,1780260124.403265,2,1
8,12,1780260124.403265,3,1
8,12,1780260124.403265,4,1
8,12,1780260124.403265,5,1
9,13,1780260125.405320,1,1
9,13,1780260125.405320,2,1
9,13,1780260125.405320,3,1
9,13,1780260125.405320,4,1
9,13,1780260125.405320,5,1
10,14,1780260126.434631,1,1
10,14,1780260126.434631,2,1
10,14,1780260126.434631,3,1
10,14,1780260126.434631,4,1
10,14,1780260126.434631,5,1
11,15,1780260127.435934,1,1
11,15,1780260127.435934,2,1
11,15,1780260127.435934,3,1
11,15,1780260127.435934,4,1
11,15,1780260127.435934,5,1
12,16,1780260128.436772,1,1
12,16,1780260128.436772,2,1
12,16,1780260128.436772,3,1
12,16,1780260128.436772,4,1
12,16,1780260128.436772,5,1
13,17,1780260129.441904,1,1
13,17,1780260129.441904,2,1
13,17,1780260129.441904,3,1
13,17,1780260129.441904,4,1
13,17,1780260129.441904,5,1
14,18,1780260130.442801,1,1
14,18,1780260130.442801,2,1
14,18,1780260130.442801,3,1
14,18,1780260130.442801,4,1
14,18,1780260130.442801,5,1
15,19,1780260131.444391,1,1
15,19,1780260131.444391,2,1
15,19,1780260131.444391,3,1
15,19,1780260131.444391,4,1
15,19,1780260131.444391,5,1
16,20,1780260132.444729,1,1
16,20,1780260132.444729,2,1
16,20,1780260132.444729,3,1
16,20,1780260132.444729,4,1
16,20,1780260132.444729,5,1
17,21,1780260133.445130,1,1
17,21,1780260133.445130,2,1
17,21,1780260133.445130,3,1
17,21,1780260133.445130,4,1
17,21,1780260133.445130,5,1
17,21,1780260134.448127,1,1
17,21,1780260134.448127,2,1
17,21,1780260134.448127,3,1
17,21,1780260134.448127,4,1
17,21,1780260134.448127,5,1
17,21,1780260135.448508,1,1
17,21,1780260135.448508,2,1
17,21,1780260135.448508,3,1
17,21,1780260135.448508,4,1
17,21,1780260135.448508,5,1
17,21,1780260136.449715,1,1
17,21,1780260136.449715,2,1
17,21,1780260136.449715,3,1
17,21,1780260136.449715,4,1
17,21,1780260136.449715,5,1
17,21,1780260137.450159,1,1
17,21,1780260137.450159,2,1
17,21,1780260137.450159,3,1
17,21,1780260137.450159,4,1
17,21,1780260137.450159,5,1
17,21,1780260138.450582,1,1
17,21,1780260138.450582,2,1
17,21,1780260138.450582,3,1
17,21,1780260138.450582,4,1
17,21,1780260138.450582,5,1
17,21,1780260139.451640,1,1
17,21,1780260139.451640,2,1
17,21,1780260139.451640,3,1
17,21,1780260139.451640,4,1
17,21,1780260139.451640,5,1
19,23,1780260140.452147,1,1
19,23,1780260140.452147,2,1
19,23,1780260140.452147,3,1
19,23,1780260140.452147,4,1
19,23,1780260140.452147,5,1
19,23,1780260141.452914,1,1
19,23,1780260141.452914,2,1
19,23,1780260141.452914,3,1
19,23,1780260141.452914,4,1
19,23,1780260141.452914,5,1
19,23,1780260142.454061,1,1
19,23,1780260142.454061,2,1
19,23,1780260142.454061,3,1
19,23,1780260142.454061,4,1
19,23,1780260142.454061,5,1
19,23,1780260143.454426,1,1
19,23,1780260143.454426,2,1
19,23,1780260143.454426,3,1
19,23,1780260143.454426,4,1
19,23,1780260143.454426,5,1
21,27,1780260144.455731,1,1
21,27,1780260144.455731,2,1
21,27,1780260144.455731,3,1
21,27,1780260144.455731,4,1
21,27,1780260144.455731,5,1
21,27,1780260145.456234,1,1
21,27,1780260145.456234,2,1
21,27,1780260145.456234,3,1
21,27,1780260145.456234,4,1
21,27,1780260145.456234,5,1
21,27,1780260146.458066,1,1
21,27,1780260146.458066,2,1
21,27,1780260146.458066,3,1
21,27,1780260146.458066,4,1
21,27,1780260146.458066,5,1
23,31,1780260147.458450,1,1
23,31,1780260147.458450,2,1
23,31,1780260147.458450,3,1
23,31,1780260147.458450,4,1
23,31,1780260147.458450,5,1
23,31,1780260148.458975,1,1
23,31,1780260148.458975,2,1
23,31,1780260148.458975,3,1
23,31,1780260148.458975,4,1
23,31,1780260148.458975,5,1
23,31,1780260149.463396,1,1
23,31,1780260149.463396,2,1
23,31,1780260149.463396,3,1
23,31,1780260149.463396,4,1
23,31,1780260149.463396,5,1
26,35,1780260150.466367,1,1
