cycle_id,ts_received,bus,line,V_DT,I_line,breaker_actual
6,1780251047.622706,1,1,1.020000,830.442576,1
6,1780251047.622706,2,2,1.010010,401.223943,1
6,1780251047.622706,3,3,1.008586,166.043884,1
6,1780251047.622706,4,4,1.010000,502.400532,1
6,1780251047.622706,5,,1.006996,0.000000,1
7,1780251048.623794,1,1,1.020000,839.313751,1
7,1780251048.623794,2,2,1.010802,444.192838,1
7,1780251048.623794,3,3,1.009240,95.788033,1
7,1780251048.623794,4,4,1.010000,476.797802,1
7,1780251048.623794,5,,1.007112,0.000000,1
8,1780251049.625897,1,1,1.020000,909.353434,1
8,1780251049.625897,2,2,1.010105,510.968160,1
8,1780251049.625897,3,3,1.008387,173.053584,1
8,1780251049.625897,4,4,1.010000,502.685575,1
8,1780251049.625897,5,,1.006629,0.000000,1
9,1780251050.648526,1,1,1.020000,682.070896,1
9,1780251050.648526,2,2,1.010979,365.314707,1
9,1780251050.648526,3,3,1.009226,83.242377,1
9,1780251050.648526,4,4,1.010000,464.460983,1
9,1780251050.648526,5,,1.007012,0.000000,1
10,1780251051.649743,1,1,1.020000,787.105581,1
10,1780251051.649743,2,2,1.010297,410.271809,1
10,1780251051.649743,3,3,1.008631,137.171269,1
10,1780251051.649743,4,4,1.010000,460.748004,1
10,1780251051.649743,5,,1.007540,0.000000,1
11,1780251052.769927,1,1,1.020000,748.845706,1
11,1780251052.769927,2,2,1.010977,378.097674,1
11,1780251052.769927,3,3,1.009396,75.512852,1
11,1780251052.769927,4,4,1.010000,469.441420,1
11,1780251052.769927,5,,1.007042,0.000000,1
12,1780251053.792078,1,1,1.020000,900.386837,1
12,1780251053.792078,2,2,1.010221,472.972835,1
12,1780251053.792078,3,3,1.008695,157.167901,1
12,1780251053.792078,4,4,1.010000,497.969795,1
12,1780251053.792078,5,,1.007170,0.000000,1
13,1780251054.822133,1,1,1.020000,723.107467,1
13,1780251054.822133,2,2,1.010637,405.390787,1
13,1780251054.822133,3,3,1.008886,116.103820,1
13,1780251054.822133,4,4,1.010000,459.860957,1
13,1780251054.822133,5,,1.007550,0.000000,1
14,1780251055.827614,1,1,1.020000,901.616930,1
14,1780251055.827614,2,2,1.009769,487.970302,1
14,1780251055.827614,3,3,1.008218,195.489661,1
14,1780251055.827614,4,4,1.010000,506.755467,1
14,1780251055.827614,5,,1.006862,0.000000,1
15,1780251056.828299,1,1,1.020000,776.849508,1
15,1780251056.828299,2,2,1.010523,458.961178,1
15,1780251056.828299,3,3,1.008662,147.263558,1
15,1780251056.828299,4,4,1.010000,479.369353,1
15,1780251056.828299,5,,1.007396,0.000000,1
16,1780251057.834445,1,1,1.020000,842.684655,1
16,1780251057.834445,2,2,1.010110,501.413618,1
16,1780251057.834445,3,3,1.008272,162.051498,1
16,1780251057.834445,4,4,1.010000,470.470515,1
16,1780251057.834445,5,,1.006847,0.000000,1
17,1780251058.871676,1,1,1.020000,766.332713,1
17,1780251058.871676,2,2,1.010865,475.876321,1
17,1780251058.871676,3,3,1.008790,118.933416,1
17,1780251058.871676,4,4,1.010000,463.234648,1
17,1780251058.871676,5,,1.007083,0.000000,1
18,1780251059.890763,1,1,1.020000,914.913063,1
18,1780251059.890763,2,2,1.009994,489.559113,1
18,1780251059.890763,3,3,1.008461,143.896661,1
18,1780251059.890763,4,4,1.010000,452.960099,1
18,1780251059.890763,5,,1.007381,0.000000,1
19,1780251060.894077,1,1,1.020000,770.091673,1
19,1780251060.894077,2,2,1.010682,383.377088,1
19,1780251060.894077,3,3,1.009123,89.872818,1
19,1780251060.894077,4,4,1.010000,458.995219,1
19,1780251060.894077,5,,1.007143,0.000000,1
20,1780251061.922076,1,1,1.020000,848.453502,1
20,1780251061.922076,2,2,1.010628,509.608681,1
20,1780251061.922076,3,3,1.008506,156.966387,1
20,1780251061.922076,4,4,1.010000,490.295215,1
20,1780251061.922076,5,,1.006786,0.000000,1
21,1780251062.923342,1,1,1.020000,828.679936,1
21,1780251062.923342,2,2,1.010795,417.547707,1
21,1780251062.923342,3,3,1.009173,110.245986,1
21,1780251062.923342,4,4,1.010000,496.606156,1
21,1780251062.923342,5,,1.006730,0.000000,1
22,1780251064.005298,1,1,1.020000,858.446859,1
22,1780251064.005298,2,2,1.010126,462.960001,1
22,1780251064.005298,3,3,1.008424,146.922921,1
22,1780251064.005298,4,4,1.010000,460.549766,1
22,1780251064.005298,5,,1.007065,0.000000,1
23,1780251065.007860,1,1,1.020000,758.564962,1
23,1780251065.007860,2,2,1.011496,488.864610,1
23,1780251065.007860,3,3,1.009400,77.006609,1
23,1780251065.007860,4,4,1.010000,478.121456,1
23,1780251065.007860,5,,1.006801,0.000000,1
24,1780251066.056812,1,1,1.020000,767.512965,1
24,1780251066.056812,2,2,1.011022,361.263955,1
24,1780251066.056812,3,3,1.009366,73.127296,1
24,1780251066.056812,4,4,1.010000,456.157198,1
24,1780251066.056812,5,,1.007396,0.000000,1
25,1780251067.080580,1,1,1.020000,826.671079,1
25,1780251067.080580,2,2,1.010017,426.416838,1
25,1780251067.080580,3,3,1.008556,144.428962,1
25,1780251067.080580,4,4,1.010000,463.725632,1
25,1780251067.080580,5,,1.007456,0.000000,1
26,1780251068.081168,1,1,1.020000,782.052477,1
26,1780251068.081168,2,2,1.010590,436.538193,1
26,1780251068.081168,3,3,1.008957,110.794689,1
26,1780251068.081168,4,4,1.010000,472.679412,1
26,1780251068.081168,5,,1.006980,0.000000,1
27,1780251069.154137,1,1,1.020000,844.560238,1
27,1780251069.154137,2,2,1.010261,416.083487,1
27,1780251069.154137,3,3,1.008708,128.336761,1
27,1780251069.154137,4,4,1.010000,470.560136,1
27,1780251069.154137,5,,1.006943,0.000000,1
