cmd_id,origin_cycle,ts_received,ts_sent,breaker_DT
6,11,1780249111.686511,1780249111.704125,1:1;2:1;3:1;4:1;5:1
7,12,1780249112.795558,1780249112.815626,1:1;2:1;3:1;4:1;5:1
8,13,1780249113.804784,1780249113.823542,1:1;2:1;3:1;4:1;5:1
9,13,1780249114.805471,1780249114.825339,1:1;2:1;3:1;4:1;5:1
10,15,1780249115.808672,1780249115.824868,1:1;2:1;3:1;4:1;5:1
11,16,1780249116.811352,1780249116.827846,1:1;2:1;3:1;4:1;5:1
12,16,1780249117.838767,1780249117.851448,1:1;2:1;3:1;4:1;5:1
13,18,1780249118.859718,1780249118.872089,1:1;2:1;3:1;4:1;5:1
14,19,1780249119.974885,1780249119.995745,1:1;2:1;3:1;4:1;5:1
15,19,1780249120.975368,1780249120.993965,1:1;2:1;3:1;4:1;5:1
16,21,1780249121.977892,1780249121.997525,1:1;2:1;3:1;4:1;5:1
18,23,1780249123.253460,1780249123.276530,1:1;2:1;3:1;4:1;5:1
18,23,1780249124.265353,1780249124.282339,1:1;2:1;3:1;4:1;5:1
19,24,1780249125.823151,1780249125.874559,1:1;2:1;3:1;4:1;5:1
20,25,1780249126.829355,1780249126.865373,1:1;2:1;3:1;4:1;5:1
21,26,1780249127.898484,1780249127.911829,1:1;2:1;3:1;4:1;5:1
22,28,1780249128.901518,1780249128.918907,1:1;2:1;3:1;4:1;5:1
23,28,1780249129.930716,1780249129.952789,1:1;2:1;3:1;4:1;5:1
25,30,1780249130.931649,1780249130.948623,1:1;2:1;3:1;4:1;5:1
25,30,1780249131.934932,1780249131.944844,1:1;2:1;3:1;4:1;5:1
26,31,1780249132.939179,1780249132.947482,1:1;2:1;3:1;4:1;5:1
27,32,1780249133.940898,1780249133.948223,1:1;2:1;3:1;4:1;5:1
28,33,1780249134.942785,1780249134.954141,1:1;2:1;3:1;4:1;5:1
29,34,1780249135.984688,1780249136.011543,1:1;2:1;3:1;4:1;5:1
30,37,1780249137.009349,1780249137.051649,1:1;2:1;3:1;4:1;5:1
32,38,1780249138.022982,1780249138.063738,1:1;2:1;3:1;4:1;5:1
32,38,1780249139.025701,1780249139.048420,1:1;2:1;3:1;4:1;5:1
33,40,1780249140.046231,1780249140.060275,1:1;2:1;3:1;4:1;5:1
35,41,1780249141.054258,1780249141.067159,1:1;2:1;3:1;4:1;5:1
36,42,1780249142.055528,1780249142.086983,1:1;2:1;3:1;4:1;5:1
37,42,1780249143.057052,1780249143.096699,1:1;2:1;3:1;4:1;5:1
38,44,1780249144.120689,1780249144.133385,1:1;2:1;3:1;4:1;5:1
39,45,1780249145.126809,1780249145.138076,1:1;2:1;3:1;4:1;5:1
39,45,1780249146.146015,1780249146.157338,1:1;2:1;3:1;4:1;5:1
40,46,1780249147.380242,1780249147.424877,1:1;2:1;3:1;4:1;5:1
41,47,1780249148.386364,1780249148.426021,1:1;2:1;3:1;4:1;5:1
42,48,1780249149.395441,1780249149.437434,1:1;2:1;3:1;4:1;5:1
44,50,1780249150.398440,1780249150.430408,1:1;2:1;3:1;4:1;5:1
45,51,1780249151.403875,1780249151.441066,1:1;2:1;3:1;4:1;5:1
46,52,1780249152.443996,1780249152.473236,1:1;2:1;3:1;4:1;5:1
47,53,1780249153.465335,1780249153.474328,1:1;2:1;3:1;4:1;5:1
47,53,1780249154.467740,1780249154.519812,1:1;2:1;3:1;4:1;5:1
48,54,1780249155.518047,1780249155.545063,1:1;2:1;3:1;4:1;5:1
49,55,1780249156.554908,1780249156.606861,1:1;2:1;3:1;4:1;5:1
51,56,1780249157.602445,1780249157.618078,1:1;2:1;3:1;4:1;5:1
51,56,1780249158.613835,1780249158.623574,1:1;2:1;3:1;4:1;5:1
53,59,1780249159.859513,1780249159.907691,1:1;2:1;3:1;4:1;5:1
53,59,1780249160.861239,1780249160.897492,1:1;2:1;3:1;4:1;5:1
54,60,1780249161.870438,1780249161.878600,1:1;2:1;3:1;4:1;5:1
55,61,1780249162.874156,1780249162.910388,1:1;2:1;3:1;4:1;5:1
56,62,1780249163.949019,1780249163.960056,1:1;2:1;3:1;4:1;5:1
58,64,1780249165.030084,1780249165.084543,1:1;2:1;3:1;4:1;5:1
59,65,1780249166.031706,1780249166.077221,1:1;2:1;3:1;4:1;5:1
60,66,1780249167.031999,1780249167.063788,1:1;2:1;3:1;4:1;5:1
61,67,1780249168.034588,1780249168.073080,1:1;2:1;3:1;4:1;5:1
62,68,1780249169.035576,1780249169.081637,1:1;2:1;3:1;4:1;5:1
63,69,1780249170.036012,1780249170.078408,1:1;2:1;3:1;4:1;5:1
63,69,1780249171.053051,1780249171.089400,1:1;2:1;3:1;4:1;5:1
64,70,1780249172.068609,1780249172.110274,1:1;2:1;3:1;4:1;5:1
65,70,1780249173.072237,1780249173.115695,1:1;2:1;3:1;4:1;5:1
66,72,1780249174.073359,1780249174.110699,1:1;2:1;3:1;4:1;5:1
67,73,1780249175.106612,1780249175.126124,1:1;2:1;3:1;4:1;5:1
69,75,1780249176.107670,1780249176.117767,1:1;2:1;3:1;4:1;5:1
70,76,1780249177.151242,1780249177.170401,1:1;2:1;3:1;4:1;5:1
71,77,1780249178.152895,1780249178.161933,1:1;2:1;3:1;4:1;5:1
72,78,1780249179.154215,1780249179.164438,1:1;2:1;3:1;4:1;5:1
