cmd_id,origin_cycle,ts_received,ts_sent,breaker_DT
7,12,1780249111.686801,1780249111.698011,1:1;2:1;3:1;4:1;5:1
8,13,1780249112.796419,1780249112.808905,1:1;2:1;3:1;4:1;5:1
9,13,1780249113.806537,1780249113.820146,1:1;2:1;3:1;4:1;5:1
10,15,1780249114.807229,1780249114.819643,1:1;2:1;3:1;4:1;5:1
11,16,1780249115.813355,1780249115.823908,1:1;2:1;3:1;4:1;5:1
12,16,1780249116.814351,1780249116.824990,1:1;2:1;3:1;4:1;5:1
13,18,1780249117.848661,1780249117.853632,1:1;2:1;3:1;4:1;5:1
14,19,1780249118.870323,1780249118.876724,1:1;2:1;3:1;4:1;5:1
15,19,1780249119.975200,1780249119.989774,1:1;2:1;3:1;4:1;5:1
16,21,1780249120.975981,1780249120.989494,1:1;2:1;3:1;4:1;5:1
17,22,1780249121.978077,1780249121.994115,1:1;2:1;3:1;4:1;5:1
18,23,1780249123.255125,1780249123.258351,1:1;2:1;3:1;4:1;5:1
19,24,1780249124.265555,1780249124.276139,1:1;2:1;3:1;4:1;5:1
20,25,1780249125.823224,1780249125.838321,1:1;2:1;3:1;4:1;5:1
21,26,1780249126.831499,1780249126.840861,1:1;2:1;3:1;4:1;5:1
22,28,1780249127.898395,1780249127.908332,1:1;2:1;3:1;4:1;5:1
23,28,1780249128.902159,1780249128.908655,1:1;2:1;3:1;4:1;5:1
24,29,1780249129.926536,1780249129.938512,1:1;2:1;3:1;4:1;5:1
25,30,1780249130.927989,1780249130.929713,1:1;2:1;3:1;4:1;5:1
26,31,1780249131.951513,1780249131.953036,1:1;2:1;3:1;4:1;5:1
27,32,1780249132.953230,1780249132.961201,1:1;2:1;3:1;4:1;5:1
28,33,1780249133.954536,1780249133.955807,1:1;2:1;3:1;4:1;5:1
29,34,1780249134.956536,1780249134.958440,1:1;2:1;3:1;4:1;5:1
30,35,1780249135.985646,1780249135.999554,1:1;2:1;3:1;4:1;5:1
31,37,1780249137.009505,1780249137.019965,1:1;2:1;3:1;4:1;5:1
32,38,1780249138.022618,1780249138.026705,1:1;2:1;3:1;4:1;5:1
33,39,1780249139.025122,1780249139.027983,1:1;2:1;3:1;4:1;5:1
34,40,1780249140.045492,1780249140.052085,1:1;2:1;3:1;4:1;5:1
35,41,1780249141.048349,1780249141.056758,1:1;2:1;3:1;4:1;5:1
36,42,1780249142.049476,1780249142.053489,1:1;2:1;3:1;4:1;5:1
37,42,1780249143.050542,1780249143.054796,1:1;2:1;3:1;4:1;5:1
38,44,1780249144.057942,1780249144.062249,1:1;2:1;3:1;4:1;5:1
39,45,1780249145.090858,1780249145.093302,1:1;2:1;3:1;4:1;5:1
40,46,1780249146.167844,1780249146.169258,1:1;2:1;3:1;4:1;5:1
41,47,1780249147.386421,1780249147.394645,1:1;2:1;3:1;4:1;5:1
42,48,1780249148.386709,1780249148.393421,1:1;2:1;3:1;4:1;5:1
43,49,1780249149.395830,1780249149.405050,1:1;2:1;3:1;4:1;5:1
