cmd_id,origin_cycle,ts_received,breaker_DT
77,83,1780251130.289131,1:1;2:1;3:1;4:1;5:1
0,0,1780251132.498620,1:1;2:1;3:1;4:1;5:1
0,0,1780251133.841154,1:1;2:1;3:1;4:1;5:1
0,0,1780251134.842216,1:1;2:1;3:1;4:1;5:1
0,0,1780251135.866580,1:1;2:1;3:1;4:1;5:1
0,0,1780251136.868177,1:1;2:1;3:1;4:1;5:1
0,0,1780251138.000364,1:1;2:1;3:1;4:1;5:1
0,0,1780251139.074691,1:1;2:1;3:1;4:1;5:1
0,0,1780251140.075736,1:1;2:1;3:1;4:1;5:1
1,7,1780251141.076832,1:1;2:1;3:1;4:1;5:1
2,7,1780251142.078837,1:1;2:1;3:1;4:1;5:1
3,8,1780251143.081426,1:1;2:1;3:1;4:1;5:1
4,8,1780251144.159249,1:1;2:1;3:1;4:1;5:1
5,9,1780251145.160450,1:1;2:1;3:1;4:1;5:1
7,10,1780251146.161851,1:1;2:1;3:1;4:1;5:1
8,12,1780251147.172936,1:1;2:1;3:1;4:1;5:1
8,12,1780251148.174356,1:1;2:1;3:1;4:1;5:1
9,13,1780251149.207417,1:1;2:1;3:1;4:1;5:1
10,14,1780251150.211740,1:1;2:1;3:1;4:1;5:1
12,16,1780251151.492491,1:1;2:1;3:1;4:1;5:1
12,16,1780251152.538249,1:1;2:1;3:1;4:1;5:1
14,18,1780251153.543653,1:1;2:1;3:1;4:1;5:1
14,18,1780251154.545494,1:1;2:1;3:1;4:1;5:1
15,20,1780251155.545877,1:1;2:1;3:1;4:1;5:1
16,21,1780251156.547685,1:1;2:1;3:1;4:1;5:1
18,23,1780251157.558609,1:1;2:1;3:1;4:1;5:1
18,24,1780251158.637237,1:1;2:1;3:1;4:1;5:1
20,25,1780251159.651338,1:1;2:1;3:1;4:1;5:1
20,26,1780251160.660328,1:1;2:1;3:1;4:1;5:1
22,27,1780251161.661678,1:1;2:1;3:1;4:1;5:1
22,27,1780251162.662563,1:1;2:1;3:1;4:1;5:1
23,28,1780251163.668955,1:1;2:1;3:1;4:1;5:1
24,29,1780251164.678200,1:1;2:1;3:1;4:1;5:1
26,31,1780251165.683169,1:1;2:1;3:1;4:1;5:1
26,31,1780251166.738280,1:1;2:1;3:1;4:1;5:1
27,32,1780251167.739517,1:1;2:1;3:1;4:1;5:1
28,33,1780251168.757597,1:1;2:1;3:1;4:1;5:1
29,34,1780251169.763931,1:1;2:1;3:1;4:1;5:1
31,36,1780251170.770888,1:1;2:1;3:1;4:1;5:1
32,37,1780251171.783680,1:1;2:1;3:1;4:1;5:1
