timestamp,run,fase,layer,source,destination,packet_loss_percent
2026-06-01 03:38:02.060679,1,dos_light,field,h2,h3,0.0
2026-06-01 03:38:22.271031,1,dos_light,system,h3,h4,0.0
2026-06-01 03:39:36.863152,2,dos_light,field,h2,h3,0.0
2026-06-01 03:39:56.993663,2,dos_light,system,h3,h4,0.0
2026-06-01 03:41:11.871940,3,dos_light,field,h2,h3,0.0
2026-06-01 03:41:32.131063,3,dos_light,system,h3,h4,0.0
