cmd_id,origin_cycle,ts_received,ts_sent,bus,breaker_DT
0,0,1780254600.834783,1780254600.838839,1,1
0,0,1780254600.834783,1780254600.838839,2,1
0,0,1780254600.834783,1780254600.838839,3,1
0,0,1780254600.834783,1780254600.838839,4,1
0,0,1780254600.834783,1780254600.838839,5,1
0,0,1780254601.835365,1780254601.839128,1,1
0,0,1780254601.835365,1780254601.839128,2,1
0,0,1780254601.835365,1780254601.839128,3,1
0,0,1780254601.835365,1780254601.839128,4,1
0,0,1780254601.835365,1780254601.839128,5,1
0,0,1780254602.836769,1780254602.839173,1,1
0,0,1780254602.836769,1780254602.839173,2,1
0,0,1780254602.836769,1780254602.839173,3,1
0,0,1780254602.836769,1780254602.839173,4,1
0,0,1780254602.836769,1780254602.839173,5,1
0,0,1780254603.837209,1780254603.839372,1,1
0,0,1780254603.837209,1780254603.839372,2,1
0,0,1780254603.837209,1780254603.839372,3,1
0,0,1780254603.837209,1780254603.839372,4,1
0,0,1780254603.837209,1780254603.839372,5,1
0,0,1780254604.842013,1780254604.844956,1,1
0,0,1780254604.842013,1780254604.844956,2,1
0,0,1780254604.842013,1780254604.844956,3,1
0,0,1780254604.842013,1780254604.844956,4,1
0,0,1780254604.842013,1780254604.844956,5,1
0,0,1780254605.844153,1780254605.847571,1,1
0,0,1780254605.844153,1780254605.847571,2,1
0,0,1780254605.844153,1780254605.847571,3,1
0,0,1780254605.844153,1780254605.847571,4,1
0,0,1780254605.844153,1780254605.847571,5,1
0,0,1780254606.850350,1780254606.853804,1,1
0,0,1780254606.850350,1780254606.853804,2,1
0,0,1780254606.850350,1780254606.853804,3,1
0,0,1780254606.850350,1780254606.853804,4,1
0,0,1780254606.850350,1780254606.853804,5,1
0,0,1780254607.852597,1780254607.856012,1,1
0,0,1780254607.852597,1780254607.856012,2,1
0,0,1780254607.852597,1780254607.856012,3,1
0,0,1780254607.852597,1780254607.856012,4,1
0,0,1780254607.852597,1780254607.856012,5,1
0,0,1780254608.854256,1780254608.860557,1,1
0,0,1780254608.854256,1780254608.860557,2,1
0,0,1780254608.854256,1780254608.860557,3,1
0,0,1780254608.854256,1780254608.860557,4,1
0,0,1780254608.854256,1780254608.860557,5,1
0,0,1780254609.855216,1780254609.857723,1,1
0,0,1780254609.855216,1780254609.857723,2,1
0,0,1780254609.855216,1780254609.857723,3,1
0,0,1780254609.855216,1780254609.857723,4,1
0,0,1780254609.855216,1780254609.857723,5,1
0,0,1780254610.856513,1780254610.859145,1,1
0,0,1780254610.856513,1780254610.859145,2,1
0,0,1780254610.856513,1780254610.859145,3,1
0,0,1780254610.856513,1780254610.859145,4,1
0,0,1780254610.856513,1780254610.859145,5,1
0,0,1780254611.857592,1780254611.862574,1,1
0,0,1780254611.857592,1780254611.862574,2,1
0,0,1780254611.857592,1780254611.862574,3,1
0,0,1780254611.857592,1780254611.862574,4,1
0,0,1780254611.857592,1780254611.862574,5,1
0,0,1780254612.859595,1780254612.862140,1,1
0,0,1780254612.859595,1780254612.862140,2,1
0,0,1780254612.859595,1780254612.862140,3,1
0,0,1780254612.859595,1780254612.862140,4,1
0,0,1780254612.859595,1780254612.862140,5,1
0,0,1780254613.863471,1780254613.865500,1,1
0,0,1780254613.863471,1780254613.865500,2,1
0,0,1780254613.863471,1780254613.865500,3,1
0,0,1780254613.863471,1780254613.865500,4,1
0,0,1780254613.863471,1780254613.865500,5,1
0,0,1780254614.864353,1780254614.867977,1,1
0,0,1780254614.864353,1780254614.867977,2,1
0,0,1780254614.864353,1780254614.867977,3,1
0,0,1780254614.864353,1780254614.867977,4,1
0,0,1780254614.864353,1780254614.867977,5,1
0,0,1780254615.865694,1780254615.867704,1,1
0,0,1780254615.865694,1780254615.867704,2,1
0,0,1780254615.865694,1780254615.867704,3,1
0,0,1780254615.865694,1780254615.867704,4,1
0,0,1780254615.865694,1780254615.867704,5,1
0,0,1780254616.870273,1780254616.874364,1,1
0,0,1780254616.870273,1780254616.874364,2,1
0,0,1780254616.870273,1780254616.874364,3,1
0,0,1780254616.870273,1780254616.874364,4,1
0,0,1780254616.870273,1780254616.874364,5,1
0,0,1780254617.873361,1780254617.878083,1,1
0,0,1780254617.873361,1780254617.878083,2,1
0,0,1780254617.873361,1780254617.878083,3,1
0,0,1780254617.873361,1780254617.878083,4,1
0,0,1780254617.873361,1780254617.878083,5,1
0,0,1780254618.874554,1780254618.877851,1,1
0,0,1780254618.874554,1780254618.877851,2,1
0,0,1780254618.874554,1780254618.877851,3,1
0,0,1780254618.874554,1780254618.877851,4,1
0,0,1780254618.874554,1780254618.877851,5,1
0,0,1780254619.875365,1780254619.878760,1,1
0,0,1780254619.875365,1780254619.878760,2,1
0,0,1780254619.875365,1780254619.878760,3,1
