cmd_id,origin_cycle,ts_received,bus,breaker_DT
0,0,1780254599.434790,1,1
0,0,1780254599.434790,2,1
0,0,1780254599.434790,3,1
0,0,1780254599.434790,4,1
0,0,1780254599.434790,5,1
0,0,1780254600.435725,1,1
0,0,1780254600.435725,2,1
0,0,1780254600.435725,3,1
0,0,1780254600.435725,4,1
0,0,1780254600.435725,5,1
0,0,1780254601.436043,1,1
0,0,1780254601.436043,2,1
0,0,1780254601.436043,3,1
0,0,1780254601.436043,4,1
0,0,1780254601.436043,5,1
0,0,1780254602.437463,1,1
0,0,1780254602.437463,2,1
0,0,1780254602.437463,3,1
0,0,1780254602.437463,4,1
0,0,1780254602.437463,5,1
0,0,1780254603.441499,1,1
0,0,1780254603.441499,2,1
0,0,1780254603.441499,3,1
0,0,1780254603.441499,4,1
0,0,1780254603.441499,5,1
0,0,1780254604.443072,1,1
0,0,1780254604.443072,2,1
0,0,1780254604.443072,3,1
0,0,1780254604.443072,4,1
0,0,1780254604.443072,5,1
0,0,1780254605.443907,1,1
0,0,1780254605.443907,2,1
0,0,1780254605.443907,3,1
0,0,1780254605.443907,4,1
0,0,1780254605.443907,5,1
0,0,1780254606.461501,1,1
0,0,1780254606.461501,2,1
0,0,1780254606.461501,3,1
0,0,1780254606.461501,4,1
0,0,1780254606.461501,5,1
0,0,1780254607.465906,1,1
0,0,1780254607.465906,2,1
0,0,1780254607.465906,3,1
0,0,1780254607.465906,4,1
0,0,1780254607.465906,5,1
0,0,1780254608.466361,1,1
0,0,1780254608.466361,2,1
0,0,1780254608.466361,3,1
0,0,1780254608.466361,4,1
0,0,1780254608.466361,5,1
0,0,1780254609.466648,1,1
0,0,1780254609.466648,2,1
0,0,1780254609.466648,3,1
0,0,1780254609.466648,4,1
0,0,1780254609.466648,5,1
0,0,1780254610.466877,1,1
0,0,1780254610.466877,2,1
0,0,1780254610.466877,3,1
0,0,1780254610.466877,4,1
0,0,1780254610.466877,5,1
0,0,1780254611.467839,1,1
0,0,1780254611.467839,2,1
0,0,1780254611.467839,3,1
0,0,1780254611.467839,4,1
0,0,1780254611.467839,5,1
0,0,1780254612.469285,1,1
0,0,1780254612.469285,2,1
0,0,1780254612.469285,3,1
0,0,1780254612.469285,4,1
0,0,1780254612.469285,5,1
0,0,1780254613.479048,1,1
0,0,1780254613.479048,2,1
0,0,1780254613.479048,3,1
0,0,1780254613.479048,4,1
0,0,1780254613.479048,5,1
0,0,1780254614.486748,1,1
0,0,1780254614.486748,2,1
0,0,1780254614.486748,3,1
0,0,1780254614.486748,4,1
0,0,1780254614.486748,5,1
0,0,1780254615.487747,1,1
0,0,1780254615.487747,2,1
0,0,1780254615.487747,3,1
0,0,1780254615.487747,4,1
0,0,1780254615.487747,5,1
0,0,1780254616.645201,1,1
0,0,1780254616.645201,2,1
0,0,1780254616.645201,3,1
0,0,1780254616.645201,4,1
0,0,1780254616.645201,5,1
0,0,1780254617.645459,1,1
0,0,1780254617.645459,2,1
0,0,1780254617.645459,3,1
0,0,1780254617.645459,4,1
0,0,1780254617.645459,5,1
0,0,1780254618.650033,1,1
0,0,1780254618.650033,2,1
0,0,1780254618.650033,3,1
0,0,1780254618.650033,4,1
0,0,1780254618.650033,5,1
0,0,1780254619.650614,1,1
0,0,1780254619.650614,2,1
0,0,1780254619.650614,3,1
0,0,1780254619.650614,4,1
0,0,1780254619.650614,5,1
0,0,1780254620.650844,1,1
0,0,1780254620.650844,2,1
0,0,1780254620.650844,3,1
0,0,1780254620.650844,4,1
0,0,1780254620.650844,5,1
0,0,1780254621.651021,1,1
0,0,1780254621.651021,2,1
0,0,1780254621.651021,3,1
0,0,1780254621.651021,4,1
0,0,1780254621.651021,5,1
0,0,1780254622.652603,1,1
0,0,1780254622.652603,2,1
0,0,1780254622.652603,3,1
0,0,1780254622.652603,4,1
0,0,1780254622.652603,5,1
0,0,1780254623.652802,1,1
0,0,1780254623.652802,2,1
0,0,1780254623.652802,3,1
0,0,1780254623.652802,4,1
0,0,1780254623.652802,5,1
0,0,1780254624.655205,1,1
0,0,1780254624.655205,2,1
0,0,1780254624.655205,3,1
0,0,1780254624.655205,4,1
0,0,1780254624.655205,5,1
0,0,1780254625.662687,1,1
0,0,1780254625.662687,2,1
0,0,1780254625.662687,3,1
0,0,1780254625.662687,4,1
0,0,1780254625.662687,5,1
0,0,1780254626.663914,1,1
0,0,1780254626.663914,2,1
0,0,1780254626.663914,3,1
0,0,1780254626.663914,4,1
0,0,1780254626.663914,5,1
0,0,1780254627.683099,1,1
0,0,1780254627.683099,2,1
0,0,1780254627.683099,3,1
0,0,1780254627.683099,4,1
0,0,1780254627.683099,5,1
0,0,1780254628.683388,1,1
0,0,1780254628.683388,2,1
0,0,1780254628.683388,3,1
0,0,1780254628.683388,4,1
0,0,1780254628.683388,5,1
1,15,1780254629.683693,1,1
1,15,1780254629.683693,2,1
1,15,1780254629.683693,3,1
1,15,1780254629.683693,4,1
1,15,1780254629.683693,5,1
1,15,1780254630.770121,1,1
1,15,1780254630.770121,2,1
1,15,1780254630.770121,3,1
1,15,1780254630.770121,4,1
1,15,1780254630.770121,5,1
1,15,1780254631.770298,1,1
1,15,1780254631.770298,2,1
1,15,1780254631.770298,3,1
1,15,1780254631.770298,4,1
1,15,1780254631.770298,5,1
1,15,1780254632.774441,1,1
1,15,1780254632.774441,2,1
1,15,1780254632.774441,3,1
1,15,1780254632.774441,4,1
1,15,1780254632.774441,5,1
1,15,1780254633.777473,1,1
1,15,1780254633.777473,2,1
1,15,1780254633.777473,3,1
1,15,1780254633.777473,4,1
1,15,1780254633.777473,5,1
1,15,1780254634.778188,1,1
1,15,1780254634.778188,2,1
1,15,1780254634.778188,3,1
1,15,1780254634.778188,4,1
1,15,1780254634.778188,5,1
3,28,1780254635.779282,1,1
3,28,1780254635.779282,2,1
3,28,1780254635.779282,3,1
3,28,1780254635.779282,4,1
3,28,1780254635.779282,5,1
3,28,1780254636.779563,1,1
3,28,1780254636.779563,2,1
3,28,1780254636.779563,3,1
3,28,1780254636.779563,4,1
3,28,1780254636.779563,5,1
3,28,1780254637.780106,1,1
3,28,1780254637.780106,2,1
3,28,1780254637.780106,3,1
3,28,1780254637.780106,4,1
3,28,1780254637.780106,5,1
3,28,1780254638.795529,1,1
3,28,1780254638.795529,2,1
3,28,1780254638.795529,3,1
3,28,1780254638.795529,4,1
3,28,1780254638.795529,5,1
3,28,1780254639.796153,1,1
3,28,1780254639.796153,2,1
3,28,1780254639.796153,3,1
3,28,1780254639.796153,4,1
3,28,1780254639.796153,5,1
3,28,1780254640.796323,1,1
3,28,1780254640.796323,2,1
3,28,1780254640.796323,3,1
3,28,1780254640.796323,4,1
3,28,1780254640.796323,5,1
4,35,1780254641.796344,1,1
4,35,1780254641.796344,2,1
4,35,1780254641.796344,3,1
4,35,1780254641.796344,4,1
4,35,1780254641.796344,5,1
4,35,1780254642.800316,1,1
4,35,1780254642.800316,2,1
4,35,1780254642.800316,3,1
4,35,1780254642.800316,4,1
4,35,1780254642.800316,5,1
4,35,1780254643.801082,1,1
4,35,1780254643.801082,2,1
4,35,1780254643.801082,3,1
4,35,1780254643.801082,4,1
4,35,1780254643.801082,5,1
4,35,1780254644.802771,1,1
4,35,1780254644.802771,2,1
4,35,1780254644.802771,3,1
4,35,1780254644.802771,4,1
4,35,1780254644.802771,5,1
4,35,1780254645.803190,1,1
4,35,1780254645.803190,2,1
4,35,1780254645.803190,3,1
4,35,1780254645.803190,4,1
4,35,1780254645.803190,5,1
5,40,1780254646.803866,1,1
5,40,1780254646.803866,2,1
5,40,1780254646.803866,3,1
5,40,1780254646.803866,4,1
5,40,1780254646.803866,5,1
5,40,1780254647.804933,1,1
5,40,1780254647.804933,2,1
5,40,1780254647.804933,3,1
5,40,1780254647.804933,4,1
5,40,1780254647.804933,5,1
5,40,1780254648.806199,1,1
5,40,1780254648.806199,2,1
5,40,1780254648.806199,3,1
5,40,1780254648.806199,4,1
5,40,1780254648.806199,5,1
5,40,1780254649.806468,1,1
5,40,1780254649.806468,2,1
5,40,1780254649.806468,3,1
5,40,1780254649.806468,4,1
5,40,1780254649.806468,5,1
6,45,1780254650.839773,1,1
6,45,1780254650.839773,2,1
6,45,1780254650.839773,3,1
6,45,1780254650.839773,4,1
6,45,1780254650.839773,5,1
6,45,1780254651.842266,1,1
6,45,1780254651.842266,2,1
6,45,1780254651.842266,3,1
6,45,1780254651.842266,4,1
6,45,1780254651.842266,5,1
6,45,1780254652.842772,1,1
6,45,1780254652.842772,2,1
6,45,1780254652.842772,3,1
6,45,1780254652.842772,4,1
6,45,1780254652.842772,5,1
6,45,1780254653.844245,1,1
6,45,1780254653.844245,2,1
6,45,1780254653.844245,3,1
6,45,1780254653.844245,4,1
6,45,1780254653.844245,5,1
7,49,1780254654.844400,1,1
7,49,1780254654.844400,2,1
7,49,1780254654.844400,3,1
7,49,1780254654.844400,4,1
7,49,1780254654.844400,5,1
7,49,1780254655.844906,1,1
7,49,1780254655.844906,2,1
7,49,1780254655.844906,3,1
7,49,1780254655.844906,4,1
7,49,1780254655.844906,5,1
7,49,1780254656.845615,1,1
7,49,1780254656.845615,2,1
7,49,1780254656.845615,3,1
7,49,1780254656.845615,4,1
7,49,1780254656.845615,5,1
8,52,1780254657.845963,1,1
8,52,1780254657.845963,2,1
8,52,1780254657.845963,3,1
8,52,1780254657.845963,4,1
8,52,1780254657.845963,5,1
8,52,1780254658.846520,1,1
8,52,1780254658.846520,2,1
8,52,1780254658.846520,3,1
8,52,1780254658.846520,4,1
8,52,1780254658.846520,5,1
9,56,1780254659.846823,1,1
9,56,1780254659.846823,2,1
9,56,1780254659.846823,3,1
9,56,1780254659.846823,4,1
9,56,1780254659.846823,5,1
9,56,1780254660.847687,1,1
9,56,1780254660.847687,2,1
9,56,1780254660.847687,3,1
9,56,1780254660.847687,4,1
9,56,1780254660.847687,5,1
11,58,1780254661.848721,1,1
11,58,1780254661.848721,2,1
11,58,1780254661.848721,3,1
11,58,1780254661.848721,4,1
11,58,1780254661.848721,5,1
11,58,1780254662.850184,1,1
11,58,1780254662.850184,2,1
11,58,1780254662.850184,3,1
11,58,1780254662.850184,4,1
11,58,1780254662.850184,5,1
11,60,1780254663.851008,1,1
11,60,1780254663.851008,2,1
11,60,1780254663.851008,3,1
11,60,1780254663.851008,4,1
11,60,1780254663.851008,5,1
12,62,1780254664.851801,1,1
12,62,1780254664.851801,2,1
12,62,1780254664.851801,3,1
12,62,1780254664.851801,4,1
12,62,1780254664.851801,5,1
13,63,1780254665.852104,1,1
13,63,1780254665.852104,2,1
13,63,1780254665.852104,3,1
13,63,1780254665.852104,4,1
13,63,1780254665.852104,5,1
15,65,1780254666.852010,1,1
15,65,1780254666.852010,2,1
15,65,1780254666.852010,3,1
15,65,1780254666.852010,4,1
15,65,1780254666.852010,5,1
16,66,1780254667.853577,1,1
16,66,1780254667.853577,2,1
16,66,1780254667.853577,3,1
16,66,1780254667.853577,4,1
16,66,1780254667.853577,5,1
16,66,1780254668.853960,1,1
16,66,1780254668.853960,2,1
16,66,1780254668.853960,3,1
16,66,1780254668.853960,4,1
16,66,1780254668.853960,5,1
17,66,1780254669.854179,1,1
17,66,1780254669.854179,2,1
17,66,1780254669.854179,3,1
17,66,1780254669.854179,4,1
17,66,1780254669.854179,5,1
17,67,1780254670.854267,1,1
17,67,1780254670.854267,2,1
17,67,1780254670.854267,3,1
17,67,1780254670.854267,4,1
17,67,1780254670.854267,5,1
18,69,1780254671.854553,1,1
18,69,1780254671.854553,2,1
18,69,1780254671.854553,3,1
18,69,1780254671.854553,4,1
18,69,1780254671.854553,5,1
