cycle_id,ts_received,bus,line,V_DT,I_line,breaker_actual
13,1780260731.642998,1,1,1.020000,493.435924,1
13,1780260731.642998,2,2,1.012458,0.000000,0
13,1780260731.642998,3,3,0.000000,0.000000,0
13,1780260731.642998,4,4,0.000000,0.000000,0
13,1780260731.642998,5,,0.000000,0.000000,1
14,1780260732.666444,1,1,1.020000,0.000000,0
14,1780260732.666444,2,2,0.000000,0.000000,0
14,1780260732.666444,3,3,0.000000,0.000000,0
14,1780260732.666444,4,4,0.000000,0.000000,0
14,1780260732.666444,5,,0.000000,0.000000,1
15,1780260733.642906,1,1,1.020000,830.819153,1
15,1780260733.642906,2,2,1.007612,399.810860,1
15,1780260733.642906,3,3,1.005126,0.000000,0
15,1780260733.642906,4,4,0.000000,0.000000,0
15,1780260733.642906,5,,0.000000,0.000000,1
16,1780260734.658260,1,1,1.020000,347.272948,1
16,1780260734.658260,2,2,1.014870,0.000000,0
16,1780260734.658260,3,3,0.000000,0.000000,0
16,1780260734.658260,4,4,0.000000,0.000000,0
16,1780260734.658260,5,,0.000000,0.000000,1
17,1780260735.874218,1,1,1.020000,766.545517,1
17,1780260735.874218,2,2,1.010784,475.143435,1
17,1780260735.874218,3,3,1.008679,111.852016,1
17,1780260735.874218,4,4,1.010000,0.000000,0
17,1780260735.874218,5,,0.000000,0.000000,1
18,1780260736.832411,1,1,1.020000,1409.568697,1
18,1780260736.832411,2,2,1.000891,740.559242,1
18,1780260736.832411,3,3,0.996964,0.000000,0
18,1780260736.832411,4,4,0.000000,0.000000,0
18,1780260736.832411,5,,0.000000,0.000000,1
19,1780260737.902637,1,1,1.020000,1536.643451,1
19,1780260737.902637,2,2,1.008222,1015.806522,1
19,1780260737.902637,3,3,1.006972,632.212683,1
19,1780260737.902637,4,4,1.010000,459.691420,1
19,1780260737.902637,5,,1.007551,0.000000,1
20,1780260738.954586,1,1,1.020000,0.000000,0
20,1780260738.954586,2,2,0.000000,0.000000,0
20,1780260738.954586,3,3,0.000000,0.000000,1
20,1780260738.954586,4,4,0.000000,0.000000,0
20,1780260738.954586,5,,0.000000,0.000000,1
21,1780260739.869574,1,1,1.020000,0.000000,0
21,1780260739.869574,2,2,0.000000,0.000000,0
21,1780260739.869574,3,3,0.000000,0.000000,0
21,1780260739.869574,4,4,0.000000,0.000000,1
21,1780260739.869574,5,,0.000000,0.000000,1
22,1780260740.876489,1,1,1.020000,335.493738,1
22,1780260740.876489,2,2,1.016034,0.000000,0
22,1780260740.876489,3,3,0.000000,0.000000,1
22,1780260740.876489,4,4,0.000000,0.000000,0
22,1780260740.876489,5,,0.000000,0.000000,1
23,1780260741.955040,1,1,1.020000,270.062227,1
23,1780260741.955040,2,2,1.016769,0.000000,0
23,1780260741.955040,3,3,0.000000,0.000000,0
23,1780260741.955040,4,4,0.000000,0.000000,1
23,1780260741.955040,5,,0.000000,0.000000,1
24,1780260742.980062,1,1,1.020000,857.215399,1
24,1780260742.980062,2,2,1.010262,450.331357,1
24,1780260742.980062,3,3,1.008317,142.549087,1
24,1780260742.980062,4,4,1.010000,0.000000,0
24,1780260742.980062,5,,0.000000,0.000000,1
25,1780260744.062757,1,1,1.020000,833.023365,1
25,1780260744.062757,2,2,1.007718,415.527252,1
25,1780260744.062757,3,3,1.005291,0.000000,0
25,1780260744.062757,4,4,0.000000,0.000000,1
25,1780260744.062757,5,,0.000000,0.000000,1
26,1780260745.210890,1,1,1.020000,1192.965754,1
26,1780260745.210890,2,2,1.010398,879.174184,1
26,1780260745.210890,3,3,1.008825,551.047575,1
26,1780260745.210890,4,4,1.010000,490.746807,1
26,1780260745.210890,5,,1.006783,0.000000,1
27,1780260746.042715,1,1,1.020000,1250.548308,1
27,1780260746.042715,2,2,1.010031,846.266791,1
27,1780260746.042715,3,3,1.008544,543.981078,1
27,1780260746.042715,4,4,1.010000,470.051543,1
27,1780260746.042715,5,,1.006946,0.000000,1
28,1780260747.185627,1,1,1.020000,0.000000,0
28,1780260747.185627,2,2,0.000000,0.000000,0
28,1780260747.185627,3,3,0.000000,0.000000,0
28,1780260747.185627,4,4,0.000000,0.000000,1
28,1780260747.185627,5,,0.000000,0.000000,1
29,1780260748.350124,1,1,1.020000,0.000000,0
29,1780260748.350124,2,2,0.000000,0.000000,0
29,1780260748.350124,3,3,0.000000,0.000000,0
29,1780260748.350124,4,4,0.000000,0.000000,1
29,1780260748.350124,5,,0.000000,0.000000,1
30,1780260749.180319,1,1,1.020000,327.830241,1
30,1780260749.180319,2,2,1.015555,0.000000,0
30,1780260749.180319,3,3,0.000000,0.000000,0
30,1780260749.180319,4,4,0.000000,0.000000,1
30,1780260749.180319,5,,0.000000,0.000000,1
31,1780260750.261525,1,1,1.020000,633.156714,1
31,1780260750.261525,2,2,1.010577,0.000000,0
31,1780260750.261525,3,3,0.000000,0.000000,0
31,1780260750.261525,4,4,0.000000,0.000000,1
31,1780260750.261525,5,,0.000000,0.000000,1
32,1780260751.118448,1,1,1.020000,1169.298741,1
32,1780260751.118448,2,2,1.003117,585.493934,1
32,1780260751.118448,3,3,0.999441,0.000000,0
32,1780260751.118448,4,4,0.000000,0.000000,1
32,1780260751.118448,5,,0.000000,0.000000,1
33,1780260752.148654,1,1,1.020000,795.006676,1
33,1780260752.148654,2,2,1.008283,368.803821,1
33,1780260752.148654,3,3,1.006077,0.000000,0
33,1780260752.148654,4,4,0.000000,0.000000,1
33,1780260752.148654,5,,0.000000,0.000000,1
34,1780260753.209906,1,1,1.020000,1127.622455,1
34,1780260753.209906,2,2,1.011371,832.753300,1
34,1780260753.209906,3,3,1.009536,494.251962,1
34,1780260753.209906,4,4,1.010000,455.116330,1
34,1780260753.209906,5,,1.007299,0.000000,1
35,1780260754.246264,1,1,1.020000,1369.548194,1
35,1780260754.246264,2,2,1.010163,969.834872,1
35,1780260754.246264,3,3,1.008583,580.562225,1
35,1780260754.246264,4,4,1.010000,509.219607,1
35,1780260754.246264,5,,1.006656,0.000000,1
36,1780260755.267342,1,1,1.020000,365.834404,1
36,1780260755.267342,2,2,1.014590,0.000000,0
36,1780260755.267342,3,3,0.000000,0.000000,0
36,1780260755.267342,4,4,0.000000,0.000000,1
36,1780260755.267342,5,,0.000000,0.000000,1
37,1780260756.328040,1,1,1.020000,0.000000,0
37,1780260756.328040,2,2,0.000000,0.000000,0
37,1780260756.328040,3,3,0.000000,0.000000,0
37,1780260756.328040,4,4,0.000000,0.000000,1
37,1780260756.328040,5,,0.000000,0.000000,1
38,1780260757.158127,1,1,1.020000,735.611961,1
38,1780260757.158127,2,2,1.009244,424.442544,1
38,1780260757.158127,3,3,1.006504,0.000000,0
38,1780260757.158127,4,4,0.000000,0.000000,1
38,1780260757.158127,5,,0.000000,0.000000,1
39,1780260758.217921,1,1,1.020000,532.099798,1
39,1780260758.217921,2,2,1.013122,0.000000,0
39,1780260758.217921,3,3,0.000000,0.000000,0
39,1780260758.217921,4,4,0.000000,0.000000,1
39,1780260758.217921,5,,0.000000,0.000000,1
40,1780260759.109017,1,1,1.020000,1070.224240,1
40,1780260759.109017,2,2,1.011594,786.786724,1
40,1780260759.109017,3,3,1.009734,502.882401,1
40,1780260759.109017,4,4,1.010000,463.287770,1
40,1780260759.109017,5,,1.007580,0.000000,1
41,1780260760.359471,1,1,1.020000,1252.601014,1
41,1780260760.359471,2,2,1.000822,761.056059,1
41,1780260760.359471,3,3,0.996066,0.000000,0
41,1780260760.359471,4,4,0.000000,0.000000,1
41,1780260760.359471,5,,0.000000,0.000000,1
42,1780260761.182000,1,1,1.020000,340.940436,1
42,1780260761.182000,2,2,1.015370,0.000000,0
42,1780260761.182000,3,3,0.000000,0.000000,0
42,1780260761.182000,4,4,0.000000,0.000000,1
42,1780260761.182000,5,,0.000000,0.000000,1
43,1780260762.188641,1,1,1.020000,0.000000,0
43,1780260762.188641,2,2,0.000000,0.000000,0
43,1780260762.188641,3,3,0.000000,0.000000,1
43,1780260762.188641,4,4,0.000000,0.000000,1
43,1780260762.188641,5,,0.000000,0.000000,1
44,1780260763.217330,1,1,1.020000,724.587583,1
44,1780260763.217330,2,2,1.010265,405.786949,1
44,1780260763.217330,3,3,1.008181,0.000000,0
44,1780260763.217330,4,4,0.000000,0.000000,1
44,1780260763.217330,5,,0.000000,0.000000,1
45,1780260764.310095,1,1,1.020000,307.599480,1
45,1780260764.310095,2,2,1.016328,0.000000,0
45,1780260764.310095,3,3,0.000000,0.000000,1
45,1780260764.310095,4,4,0.000000,0.000000,1
45,1780260764.310095,5,,0.000000,0.000000,1
46,1780260765.267494,1,1,1.020000,1326.289871,1
46,1780260765.267494,2,2,1.010169,948.907806,1
46,1780260765.267494,3,3,1.008585,570.622254,1
46,1780260765.267494,4,4,1.010000,490.059389,1
46,1780260765.267494,5,,1.007083,0.000000,1
47,1780260766.325139,1,1,1.020000,1256.132491,1
47,1780260766.325139,2,2,1.010036,884.912496,1
47,1780260766.325139,3,3,1.008677,538.015928,1
47,1780260766.325139,4,4,1.010000,472.531377,1
47,1780260766.325139,5,,1.006869,0.000000,1
48,1780260767.362114,1,1,1.020000,0.000000,0
48,1780260767.362114,2,2,0.000000,0.000000,0
48,1780260767.362114,3,3,0.000000,0.000000,0
48,1780260767.362114,4,4,0.000000,0.000000,1
48,1780260767.362114,5,,0.000000,0.000000,1
49,1780260768.444990,1,1,1.020000,0.000000,0
49,1780260768.444990,2,2,0.000000,0.000000,0
49,1780260768.444990,3,3,0.000000,0.000000,0
49,1780260768.444990,4,4,0.000000,0.000000,1
49,1780260768.444990,5,,0.000000,0.000000,1
50,1780260769.308448,1,1,1.020000,288.005718,1
50,1780260769.308448,2,2,1.016059,0.000000,0
50,1780260769.308448,3,3,0.000000,0.000000,0
50,1780260769.308448,4,4,0.000000,0.000000,1
50,1780260769.308448,5,,0.000000,0.000000,1
51,1780260770.352954,1,1,1.020000,393.040922,1
51,1780260770.352954,2,2,1.014613,0.000000,0
51,1780260770.352954,3,3,0.000000,0.000000,0
51,1780260770.352954,4,4,0.000000,0.000000,1
51,1780260770.352954,5,,0.000000,0.000000,1
52,1780260771.355564,1,1,1.020000,1015.793801,1
52,1780260771.355564,2,2,1.005816,381.332722,1
52,1780260771.355564,3,3,1.003621,0.000000,0
52,1780260771.355564,4,4,0.000000,0.000000,1
52,1780260771.355564,5,,0.000000,0.000000,1
53,1780260772.445900,1,1,1.020000,772.730927,1
