cmd_id,origin_cycle,ts_received,ts_sent,bus,breaker_DT
7,11,1780259694.181489,1780259694.190997,1,1
7,11,1780259694.181489,1780259694.190997,2,1
7,11,1780259694.181489,1780259694.190997,3,1
7,11,1780259694.181489,1780259694.190997,4,1
7,11,1780259694.181489,1780259694.190997,5,1
8,12,1780259695.182254,1780259695.192413,1,1
8,12,1780259695.182254,1780259695.192413,2,1
8,12,1780259695.182254,1780259695.192413,3,1
8,12,1780259695.182254,1780259695.192413,4,1
8,12,1780259695.182254,1780259695.192413,5,1
9,13,1780259696.187967,1780259696.200644,1,1
9,13,1780259696.187967,1780259696.200644,2,1
9,13,1780259696.187967,1780259696.200644,3,1
9,13,1780259696.187967,1780259696.200644,4,1
9,13,1780259696.187967,1780259696.200644,5,1
10,14,1780259697.189155,1780259697.201697,1,1
10,14,1780259697.189155,1780259697.201697,2,1
10,14,1780259697.189155,1780259697.201697,3,1
10,14,1780259697.189155,1780259697.201697,4,1
10,14,1780259697.189155,1780259697.201697,5,1
10,14,1780259698.193210,1780259698.212527,1,1
10,14,1780259698.193210,1780259698.212527,2,1
10,14,1780259698.193210,1780259698.212527,3,1
10,14,1780259698.193210,1780259698.212527,4,1
10,14,1780259698.193210,1780259698.212527,5,1
11,15,1780259699.204515,1780259699.220682,1,1
11,15,1780259699.204515,1780259699.220682,2,1
11,15,1780259699.204515,1780259699.220682,3,1
11,15,1780259699.204515,1780259699.220682,4,1
11,15,1780259699.204515,1780259699.220682,5,1
12,16,1780259700.216459,1780259700.230887,1,1
12,16,1780259700.216459,1780259700.230887,2,1
12,16,1780259700.216459,1780259700.230887,3,1
12,16,1780259700.216459,1780259700.230887,4,1
12,16,1780259700.216459,1780259700.230887,5,1
13,18,1780259701.220743,1780259701.239566,1,1
13,18,1780259701.220743,1780259701.239566,2,1
13,18,1780259701.220743,1780259701.239566,3,1
13,18,1780259701.220743,1780259701.239566,4,1
13,18,1780259701.220743,1780259701.239566,5,1
14,18,1780259702.226706,1780259702.244836,1,1
14,18,1780259702.226706,1780259702.244836,2,1
14,18,1780259702.226706,1780259702.244836,3,1
14,18,1780259702.226706,1780259702.244836,4,1
14,18,1780259702.226706,1780259702.244836,5,1
15,19,1780259703.228190,1780259703.241113,1,1
15,19,1780259703.228190,1780259703.241113,2,1
15,19,1780259703.228190,1780259703.241113,3,1
15,19,1780259703.228190,1780259703.241113,4,1
15,19,1780259703.228190,1780259703.241113,5,1
17,21,1780259704.237362,1780259704.247086,1,1
17,21,1780259704.237362,1780259704.247086,2,1
17,21,1780259704.237362,1780259704.247086,3,1
17,21,1780259704.237362,1780259704.247086,4,1
17,21,1780259704.237362,1780259704.247086,5,1
18,22,1780259705.238496,1780259705.272017,1,1
18,22,1780259705.238496,1780259705.272017,2,1
18,22,1780259705.238496,1780259705.272017,3,1
18,22,1780259705.238496,1780259705.272017,4,1
18,22,1780259705.238496,1780259705.272017,5,1
19,23,1780259706.241049,1780259706.281267,1,1
19,23,1780259706.241049,1780259706.281267,2,1
19,23,1780259706.241049,1780259706.281267,3,1
19,23,1780259706.241049,1780259706.281267,4,1
19,23,1780259706.241049,1780259706.281267,5,1
19,23,1780259707.246847,1780259707.303401,1,1
19,23,1780259707.246847,1780259707.303401,2,1
19,23,1780259707.246847,1780259707.303401,3,1
19,23,1780259707.246847,1780259707.303401,4,1
19,23,1780259707.246847,1780259707.303401,5,1
20,24,1780259708.249354,1780259708.283012,1,1
20,24,1780259708.249354,1780259708.283012,2,1
20,24,1780259708.249354,1780259708.283012,3,1
20,24,1780259708.249354,1780259708.283012,4,1
20,24,1780259708.249354,1780259708.283012,5,1
21,25,1780259709.251714,1780259709.304192,1,1
21,25,1780259709.251714,1780259709.304192,2,1
21,25,1780259709.251714,1780259709.304192,3,1
21,25,1780259709.251714,1780259709.304192,4,1
21,25,1780259709.251714,1780259709.304192,5,1
22,26,1780259710.252772,1780259710.314610,1,1
22,26,1780259710.252772,1780259710.314610,2,1
22,26,1780259710.252772,1780259710.314610,3,1
22,26,1780259710.252772,1780259710.314610,4,1
22,26,1780259710.252772,1780259710.314610,5,1
23,27,1780259711.254123,1780259711.308926,1,1
23,27,1780259711.254123,1780259711.308926,2,1
23,27,1780259711.254123,1780259711.308926,3,1
23,27,1780259711.254123,1780259711.308926,4,1
23,27,1780259711.254123,1780259711.308926,5,1
24,28,1780259712.277471,1780259712.295184,1,1
24,28,1780259712.277471,1780259712.295184,2,1
24,28,1780259712.277471,1780259712.295184,3,1
24,28,1780259712.277471,1780259712.295184,4,1
24,28,1780259712.277471,1780259712.295184,5,1
25,29,1780259713.290748,1780259713.348159,1,1
25,29,1780259713.290748,1780259713.348159,2,1
25,29,1780259713.290748,1780259713.348159,3,1
25,29,1780259713.290748,1780259713.348159,4,1
25,29,1780259713.290748,1780259713.348159,5,1
26,30,1780259714.292401,1780259714.341771,1,1
26,30,1780259714.292401,1780259714.341771,2,1
26,30,1780259714.292401,1780259714.341771,3,1
26,30,1780259714.292401,1780259714.341771,4,1
26,30,1780259714.292401,1780259714.341771,5,1
27,31,1780259715.331859,1780259715.387347,1,1
27,31,1780259715.331859,1780259715.387347,2,1
27,31,1780259715.331859,1780259715.387347,3,1
27,31,1780259715.331859,1780259715.387347,4,1
27,31,1780259715.331859,1780259715.387347,5,1
29,33,1780259716.344571,1780259716.406749,1,1
29,33,1780259716.344571,1780259716.406749,2,1
29,33,1780259716.344571,1780259716.406749,3,1
29,33,1780259716.344571,1780259716.406749,4,1
29,33,1780259716.344571,1780259716.406749,5,1
29,33,1780259717.346043,1780259717.394333,1,1
29,33,1780259717.346043,1780259717.394333,2,1
29,33,1780259717.346043,1780259717.394333,3,1
29,33,1780259717.346043,1780259717.394333,4,1
29,33,1780259717.346043,1780259717.394333,5,1
31,35,1780259718.352031,1780259718.380462,1,1
31,35,1780259718.352031,1780259718.380462,2,1
31,35,1780259718.352031,1780259718.380462,3,1
31,35,1780259718.352031,1780259718.380462,4,1
31,35,1780259718.352031,1780259718.380462,5,1
31,36,1780259719.355222,1780259719.409870,1,1
31,36,1780259719.355222,1780259719.409870,2,1
31,36,1780259719.355222,1780259719.409870,3,1
31,36,1780259719.355222,1780259719.409870,4,1
31,36,1780259719.355222,1780259719.409870,5,1
32,36,1780259720.358450,1780259720.408842,1,1
32,36,1780259720.358450,1780259720.408842,2,1
32,36,1780259720.358450,1780259720.408842,3,1
32,36,1780259720.358450,1780259720.408842,4,1
32,36,1780259720.358450,1780259720.408842,5,1
33,37,1780259721.362324,1780259721.399862,1,1
33,37,1780259721.362324,1780259721.399862,2,1
33,37,1780259721.362324,1780259721.399862,3,1
33,37,1780259721.362324,1780259721.399862,4,1
33,37,1780259721.362324,1780259721.399862,5,1
34,38,1780259722.364374,1780259722.423336,1,1
34,38,1780259722.364374,1780259722.423336,2,1
34,38,1780259722.364374,1780259722.423336,3,1
34,38,1780259722.364374,1780259722.423336,4,1
34,38,1780259722.364374,1780259722.423336,5,1
35,39,1780259723.365269,1780259723.420196,1,1
35,39,1780259723.365269,1780259723.420196,2,1
35,39,1780259723.365269,1780259723.420196,3,1
