Memulai Server OPC UA
Endpoints other than open requested but private key and certificate are not set.
Listening on 10.0.2.2:4840


[2026-05-07 23:39:04] [iter 1] [Bus 1] P/Q/CMD -> V_in=0.0000 pu, I_in=0.0000 A, V_out=0.0000 pu, I_out=0.0000 A, V_DT=1.0000 pu, P=0.0000 MW, Q=0.0000 MVar
[2026-05-07 23:39:28] [iter 7] [Bus 1] P/Q/CMD -> V_in=1.0200 pu, I_in=183.7241 A, V_out=1.0200 pu, I_out=183.7241 A, V_DT=1.0371 pu, P=62.0664 MW, Q=18.1027 MVar
[2026-05-07 23:39:28] [iter 7] [Bus 2] P/Q/CMD -> V_in=0.9720 pu, I_in=383.7241 A, V_out=0.9720 pu, I_out=383.7241 A, V_DT=1.0394 pu, P=146.6930 MW, Q=48.2157 MVar
[2026-05-07 23:39:28] [iter 7] [Bus 3] P/Q/CMD -> V_in=0.9570 pu, I_in=344.5862 A, V_out=0.9570 pu, I_out=344.5862 A, V_DT=1.0359 pu, P=110.3572 MW, Q=27.6581 MVar
[2026-05-07 23:39:28] [iter 7] [Bus 4] P/Q/CMD -> V_in=0.9600 pu, I_in=379.7241 A, V_out=0.9600 pu, I_out=379.7241 A, V_DT=1.0344 pu, P=135.9516 MW, Q=49.3438 MVar
[2026-05-07 23:39:28] [iter 7] [Bus 5] P/Q/CMD -> V_in=1.0120 pu, I_in=425.0690 A, V_out=1.0120 pu, I_out=425.0690 A, V_DT=1.0360 pu, P=142.4722 MW, Q=41.5544 MVar


[2026-05-07 23:39:32] [iter 8] [Bus 1] P/Q/CMD -> V_in=0.9870 pu, I_in=316.4483 A, V_out=0.9870 pu, I_out=316.4483 A, V_DT=1.0402 pu, P=103.4452 MW, Q=30.1715 MVar
[2026-05-07 23:39:32] [iter 8] [Bus 2] P/Q/CMD -> V_in=0.9760 pu, I_in=887.6897 A, V_out=0.9760 pu, I_out=887.6897 A, V_DT=1.0412 pu, P=340.7493 MW, Q=111.9989 MVar
[2026-05-07 23:39:32] [iter 8] [Bus 3] P/Q/CMD -> V_in=1.0140 pu, I_in=608.1724 A, V_out=1.0140 pu, I_out=608.1724 A, V_DT=1.0371 pu, P=206.3742 MW, Q=51.7223 MVar
[2026-05-07 23:39:32] [iter 8] [Bus 4] P/Q/CMD -> V_in=0.9670 pu, I_in=732.7931 A, V_out=0.9670 pu, I_out=732.7931 A, V_DT=1.0352 pu, P=264.2729 MW, Q=95.9183 MVar
[2026-05-07 23:39:32] [iter 8] [Bus 5] P/Q/CMD -> V_in=0.9660 pu, I_in=457.3793 A, V_out=0.9660 pu, I_out=457.3793 A, V_DT=1.0367 pu, P=146.3336 MW, Q=42.6806 MVar


[2026-05-07 23:39:36] [iter 9] [Bus 1] P/Q/CMD -> V_in=1.0480 pu, I_in=610.8276 A, V_out=1.0480 pu, I_out=610.8276 A, V_DT=1.0409 pu, P=212.0168 MW, Q=61.8382 MVar
[2026-05-07 23:39:36] [iter 9] [Bus 2] P/Q/CMD -> V_in=1.0040 pu, I_in=670.9310 A, V_out=1.0040 pu, I_out=670.9310 A, V_DT=1.0387 pu, P=264.9327 MW, Q=87.0792 MVar
[2026-05-07 23:39:36] [iter 9] [Bus 3] P/Q/CMD -> V_in=1.0340 pu, I_in=719.7586 A, V_out=1.0340 pu, I_out=719.7586 A, V_DT=1.0350 pu, P=249.0567 MW, Q=62.4195 MVar
[2026-05-07 23:39:36] [iter 9] [Bus 4] P/Q/CMD -> V_in=0.9720 pu, I_in=181.9655 A, V_out=0.9720 pu, I_out=181.9655 A, V_DT=1.0330 pu, P=65.9630 MW, Q=23.9414 MVar
[2026-05-07 23:39:36] [iter 9] [Bus 5] P/Q/CMD -> V_in=0.9810 pu, I_in=363.4828 A, V_out=0.9810 pu, I_out=363.4828 A, V_DT=1.0348 pu, P=118.0982 MW, Q=34.4453 MVar


[2026-05-07 23:39:40] [iter 10] [Bus 1] P/Q/CMD -> V_in=0.9710 pu, I_in=897.7241 A, V_out=0.9710 pu, I_out=897.7241 A, V_DT=1.0392 pu, P=288.7038 MW, Q=84.2053 MVar
[2026-05-07 23:39:40] [iter 10] [Bus 2] P/Q/CMD -> V_in=1.0370 pu, I_in=378.3103 A, V_out=1.0370 pu, I_out=378.3103 A, V_DT=1.0386 pu, P=154.2947 MW, Q=50.7142 MVar
[2026-05-07 23:39:40] [iter 10] [Bus 3] P/Q/CMD -> V_in=1.0140 pu, I_in=447.3793 A, V_out=1.0140 pu, I_out=447.3793 A, V_DT=1.0353 pu, P=151.8115 MW, Q=38.0475 MVar
[2026-05-07 23:39:40] [iter 10] [Bus 4] P/Q/CMD -> V_in=1.0410 pu, I_in=482.5517 A, V_out=1.0410 pu, I_out=482.5517 A, V_DT=1.0357 pu, P=187.3438 MW, Q=67.9967 MVar
[2026-05-07 23:39:40] [iter 10] [Bus 5] P/Q/CMD -> V_in=0.9760 pu, I_in=348.8621 A, V_out=0.9760 pu, I_out=348.8621 A, V_DT=1.0371 pu, P=112.7701 MW, Q=32.8913 MVar


[2026-05-07 23:39:44] [iter 11] [Bus 1] P/Q/CMD -> V_in=0.9710 pu, I_in=897.7241 A, V_out=0.9710 pu, I_out=897.7241 A, V_DT=1.0363 pu, P=288.7038 MW, Q=84.2053 MVar
[2026-05-07 23:39:44] [iter 11] [Bus 2] P/Q/CMD -> V_in=1.0370 pu, I_in=378.3103 A, V_out=1.0370 pu, I_out=378.3103 A, V_DT=1.0401 pu, P=154.2947 MW, Q=50.7142 MVar
[2026-05-07 23:39:44] [iter 11] [Bus 3] P/Q/CMD -> V_in=1.0140 pu, I_in=447.3793 A, V_out=1.0140 pu, I_out=447.3793 A, V_DT=1.0363 pu, P=151.8115 MW, Q=38.0475 MVar
[2026-05-07 23:39:44] [iter 11] [Bus 4] P/Q/CMD -> V_in=1.0410 pu, I_in=482.5517 A, V_out=1.0410 pu, I_out=482.5517 A, V_DT=1.0358 pu, P=187.3438 MW, Q=67.9967 MVar
[2026-05-07 23:39:44] [iter 11] [Bus 5] P/Q/CMD -> V_in=0.9760 pu, I_in=348.8621 A, V_out=0.9760 pu, I_out=348.8621 A, V_DT=1.0373 pu, P=112.7701 MW, Q=32.8913 MVar


[2026-05-07 23:39:48] [iter 12] [Bus 1] P/Q/CMD -> V_in=1.0060 pu, I_in=350.7931 A, V_out=1.0060 pu, I_out=350.7931 A, V_DT=1.0363 pu, P=116.8798 MW, Q=34.0899 MVar
[2026-05-07 23:39:48] [iter 12] [Bus 2] P/Q/CMD -> V_in=1.0080 pu, I_in=830.3448 A, V_out=1.0080 pu, I_out=830.3448 A, V_DT=1.0401 pu, P=329.1872 MW, Q=108.1986 MVar
[2026-05-07 23:39:48] [iter 12] [Bus 3] P/Q/CMD -> V_in=0.9890 pu, I_in=323.0690 A, V_out=0.9890 pu, I_out=323.0690 A, V_DT=1.0363 pu, P=106.9258 MW, Q=26.7981 MVar
[2026-05-07 23:39:48] [iter 12] [Bus 4] P/Q/CMD -> V_in=1.0490 pu, I_in=515.5517 A, V_out=1.0490 pu, I_out=515.5517 A, V_DT=1.0358 pu, P=201.6938 MW, Q=73.2051 MVar
[2026-05-07 23:39:48] [iter 12] [Bus 5] P/Q/CMD -> V_in=0.9590 pu, I_in=196.5172 A, V_out=0.9590 pu, I_out=196.5172 A, V_DT=1.0373 pu, P=62.4180 MW, Q=18.2052 MVar


[2026-05-07 23:39:53] [iter 13] [Bus 1] P/Q/CMD -> V_in=0.9600 pu, I_in=656.7931 A, V_out=0.9600 pu, I_out=656.7931 A, V_DT=1.0382 pu, P=208.8287 MW, Q=60.9084 MVar
[2026-05-07 23:39:53] [iter 13] [Bus 2] P/Q/CMD -> V_in=1.0290 pu, I_in=461.0690 A, V_out=1.0290 pu, I_out=461.0690 A, V_DT=1.0390 pu, P=186.5972 MW, Q=61.3315 MVar
[2026-05-07 23:39:53] [iter 13] [Bus 3] P/Q/CMD -> V_in=0.9560 pu, I_in=463.8621 A, V_out=0.9560 pu, I_out=463.8621 A, V_DT=1.0366 pu, P=148.4013 MW, Q=37.1929 MVar
[2026-05-07 23:39:53] [iter 13] [Bus 4] P/Q/CMD -> V_in=1.0490 pu, I_in=529.8621 A, V_out=1.0490 pu, I_out=529.8621 A, V_DT=1.0359 pu, P=207.2923 MW, Q=75.2370 MVar
[2026-05-07 23:39:53] [iter 13] [Bus 5] P/Q/CMD -> V_in=0.9950 pu, I_in=884.1724 A, V_out=0.9950 pu, I_out=884.1724 A, V_DT=1.0378 pu, P=291.3737 MW, Q=84.9840 MVar


[2026-05-07 23:39:57] [iter 14] [Bus 1] P/Q/CMD -> V_in=0.9510 pu, I_in=738.3448 A, V_out=0.9510 pu, I_out=738.3448 A, V_DT=1.0373 pu, P=232.5574 MW, Q=67.8292 MVar
[2026-05-07 23:39:57] [iter 14] [Bus 2] P/Q/CMD -> V_in=1.0180 pu, I_in=552.1034 A, V_out=1.0180 pu, I_out=552.1034 A, V_DT=1.0394 pu, P=221.0508 MW, Q=72.6559 MVar
[2026-05-07 23:39:57] [iter 14] [Bus 3] P/Q/CMD -> V_in=0.9760 pu, I_in=656.7586 A, V_out=0.9760 pu, I_out=656.7586 A, V_DT=1.0356 pu, P=214.5094 MW, Q=53.7611 MVar
[2026-05-07 23:39:57] [iter 14] [Bus 4] P/Q/CMD -> V_in=0.9610 pu, I_in=503.7241 A, V_out=0.9610 pu, I_out=503.7241 A, V_DT=1.0330 pu, P=180.5348 MW, Q=65.5254 MVar
[2026-05-07 23:39:57] [iter 14] [Bus 5] P/Q/CMD -> V_in=0.9950 pu, I_in=884.1724 A, V_out=0.9950 pu, I_out=884.1724 A, V_DT=1.0346 pu, P=291.3737 MW, Q=84.9840 MVar


[2026-05-07 23:40:01] [iter 15] [Bus 1] P/Q/CMD -> V_in=1.0370 pu, I_in=340.6552 A, V_out=1.0370 pu, I_out=340.6552 A, V_DT=1.0361 pu, P=116.9995 MW, Q=34.1249 MVar
[2026-05-07 23:40:01] [iter 15] [Bus 2] P/Q/CMD -> V_in=1.0000 pu, I_in=288.7931 A, V_out=1.0000 pu, I_out=288.7931 A, V_DT=1.0388 pu, P=113.5823 MW, Q=37.3327 MVar
[2026-05-07 23:40:01] [iter 15] [Bus 3] P/Q/CMD -> V_in=1.0410 pu, I_in=784.2069 A, V_out=1.0410 pu, I_out=784.2069 A, V_DT=1.0342 pu, P=273.1947 MW, Q=68.4690 MVar
[2026-05-07 23:40:01] [iter 15] [Bus 4] P/Q/CMD -> V_in=0.9790 pu, I_in=653.0690 A, V_out=0.9790 pu, I_out=653.0690 A, V_DT=1.0313 pu, P=238.4441 MW, Q=86.5436 MVar
[2026-05-07 23:40:01] [iter 15] [Bus 5] P/Q/CMD -> V_in=1.0100 pu, I_in=266.2069 A, V_out=1.0100 pu, I_out=266.2069 A, V_DT=1.0325 pu, P=89.0494 MW, Q=25.9727 MVar


[2026-05-07 23:40:05] [iter 16] [Bus 1] P/Q/CMD -> V_in=1.0260 pu, I_in=549.5517 A, V_out=1.0260 pu, I_out=549.5517 A, V_DT=1.0383 pu, P=186.7438 MW, Q=54.4670 MVar
[2026-05-07 23:40:05] [iter 16] [Bus 2] P/Q/CMD -> V_in=1.0270 pu, I_in=541.9655 A, V_out=1.0270 pu, I_out=541.9655 A, V_DT=1.0403 pu, P=218.9102 MW, Q=71.9523 MVar
[2026-05-07 23:40:05] [iter 16] [Bus 3] P/Q/CMD -> V_in=0.9500 pu, I_in=420.8276 A, V_out=0.9500 pu, I_out=420.8276 A, V_DT=1.0341 pu, P=133.7885 MW, Q=33.5305 MVar
[2026-05-07 23:40:05] [iter 16] [Bus 4] P/Q/CMD -> V_in=0.9510 pu, I_in=904.6897 A, V_out=0.9510 pu, I_out=904.6897 A, V_DT=1.0316 pu, P=320.8669 MW, Q=116.4591 MVar
[2026-05-07 23:40:05] [iter 16] [Bus 5] P/Q/CMD -> V_in=1.0370 pu, I_in=758.2069 A, V_out=1.0370 pu, I_out=758.2069 A, V_DT=1.0333 pu, P=260.4095 MW, Q=75.9528 MVar


[2026-05-07 23:40:09] [iter 17] [Bus 1] P/Q/CMD -> V_in=0.9800 pu, I_in=200.5862 A, V_out=0.9800 pu, I_out=200.5862 A, V_DT=1.0383 pu, P=65.1055 MW, Q=18.9891 MVar
[2026-05-07 23:40:09] [iter 17] [Bus 2] P/Q/CMD -> V_in=1.0370 pu, I_in=842.9655 A, V_out=1.0370 pu, I_out=842.9655 A, V_DT=1.0403 pu, P=343.8053 MW, Q=113.0033 MVar
[2026-05-07 23:40:09] [iter 17] [Bus 3] P/Q/CMD -> V_in=0.9580 pu, I_in=545.8621 A, V_out=0.9580 pu, I_out=545.8621 A, V_DT=1.0341 pu, P=175.0005 MW, Q=43.8593 MVar
[2026-05-07 23:40:09] [iter 17] [Bus 4] P/Q/CMD -> V_in=0.9560 pu, I_in=765.6897 A, V_out=0.9560 pu, I_out=765.6897 A, V_DT=1.0316 pu, P=272.9955 MW, Q=99.0841 MVar
[2026-05-07 23:40:09] [iter 17] [Bus 5] P/Q/CMD -> V_in=1.0260 pu, I_in=244.0000 A, V_out=1.0260 pu, I_out=244.0000 A, V_DT=1.0333 pu, P=82.9139 MW, Q=24.1832 MVar


[2026-05-07 23:40:13] [iter 18] [Bus 1] P/Q/CMD -> V_in=0.9970 pu, I_in=573.3448 A, V_out=0.9970 pu, I_out=573.3448 A, V_DT=1.0378 pu, P=189.3221 MW, Q=55.2190 MVar
[2026-05-07 23:40:13] [iter 18] [Bus 2] P/Q/CMD -> V_in=0.9760 pu, I_in=837.6897 A, V_out=0.9760 pu, I_out=837.6897 A, V_DT=1.0400 pu, P=321.5562 MW, Q=105.6904 MVar
[2026-05-07 23:40:13] [iter 18] [Bus 3] P/Q/CMD -> V_in=0.9920 pu, I_in=316.5172 A, V_out=0.9920 pu, I_out=316.5172 A, V_DT=1.0343 pu, P=105.0751 MW, Q=26.3343 MVar
[2026-05-07 23:40:13] [iter 18] [Bus 4] P/Q/CMD -> V_in=1.0020 pu, I_in=706.5517 A, V_out=1.0020 pu, I_out=706.5517 A, V_DT=1.0304 pu, P=264.0319 MW, Q=95.8308 MVar
[2026-05-07 23:40:13] [iter 18] [Bus 5] P/Q/CMD -> V_in=0.9700 pu, I_in=402.3448 A, V_out=0.9700 pu, I_out=402.3448 A, V_DT=1.0326 pu, P=129.2589 MW, Q=37.7005 MVar


[2026-05-07 23:40:17] [iter 19] [Bus 1] P/Q/CMD -> V_in=0.9970 pu, I_in=573.3448 A, V_out=0.9970 pu, I_out=573.3448 A, V_DT=1.0375 pu, P=189.3221 MW, Q=55.2190 MVar
[2026-05-07 23:40:17] [iter 19] [Bus 2] P/Q/CMD -> V_in=0.9760 pu, I_in=837.6897 A, V_out=0.9760 pu, I_out=837.6897 A, V_DT=1.0386 pu, P=321.5562 MW, Q=105.6904 MVar
[2026-05-07 23:40:17] [iter 19] [Bus 3] P/Q/CMD -> V_in=0.9920 pu, I_in=316.5172 A, V_out=0.9920 pu, I_out=316.5172 A, V_DT=1.0344 pu, P=105.0751 MW, Q=26.3343 MVar
[2026-05-07 23:40:17] [iter 19] [Bus 4] P/Q/CMD -> V_in=1.0020 pu, I_in=706.5517 A, V_out=1.0020 pu, I_out=706.5517 A, V_DT=1.0305 pu, P=264.0319 MW, Q=95.8308 MVar
[2026-05-07 23:40:17] [iter 19] [Bus 5] P/Q/CMD -> V_in=0.9700 pu, I_in=402.3448 A, V_out=0.9700 pu, I_out=402.3448 A, V_DT=1.0327 pu, P=129.2589 MW, Q=37.7005 MVar


[2026-05-07 23:40:21] [iter 20] [Bus 1] P/Q/CMD -> V_in=1.0490 pu, I_in=617.6552 A, V_out=1.0490 pu, I_out=617.6552 A, V_DT=1.0372 pu, P=214.5912 MW, Q=62.5891 MVar
[2026-05-07 23:40:21] [iter 20] [Bus 2] P/Q/CMD -> V_in=0.9930 pu, I_in=550.7241 A, V_out=0.9930 pu, I_out=550.7241 A, V_DT=1.0376 pu, P=215.0836 MW, Q=70.6946 MVar
[2026-05-07 23:40:21] [iter 20] [Bus 3] P/Q/CMD -> V_in=0.9620 pu, I_in=336.6897 A, V_out=0.9620 pu, I_out=336.6897 A, V_DT=1.0345 pu, P=108.3916 MW, Q=27.1655 MVar
[2026-05-07 23:40:21] [iter 20] [Bus 4] P/Q/CMD -> V_in=0.9830 pu, I_in=611.1724 A, V_out=0.9830 pu, I_out=611.1724 A, V_DT=1.0305 pu, P=224.0588 MW, Q=81.3225 MVar
[2026-05-07 23:40:21] [iter 20] [Bus 5] P/Q/CMD -> V_in=0.9730 pu, I_in=329.4138 A, V_out=0.9730 pu, I_out=329.4138 A, V_DT=1.0328 pu, P=106.1561 MW, Q=30.9622 MVar


[2026-05-07 23:40:25] [iter 21] [Bus 1] P/Q/CMD -> V_in=0.9570 pu, I_in=662.3448 A, V_out=0.9570 pu, I_out=662.3448 A, V_DT=1.0367 pu, P=209.9358 MW, Q=61.2313 MVar
[2026-05-07 23:40:25] [iter 21] [Bus 2] P/Q/CMD -> V_in=0.9720 pu, I_in=866.6552 A, V_out=0.9720 pu, I_out=866.6552 A, V_DT=1.0388 pu, P=331.3115 MW, Q=108.8968 MVar
[2026-05-07 23:40:25] [iter 21] [Bus 3] P/Q/CMD -> V_in=1.0350 pu, I_in=199.4138 A, V_out=1.0350 pu, I_out=199.4138 A, V_DT=1.0357 pu, P=69.0695 MW, Q=17.3105 MVar
[2026-05-07 23:40:25] [iter 21] [Bus 4] P/Q/CMD -> V_in=0.9730 pu, I_in=680.6552 A, V_out=0.9730 pu, I_out=680.6552 A, V_DT=1.0318 pu, P=246.9931 MW, Q=89.6465 MVar
[2026-05-07 23:40:25] [iter 21] [Bus 5] P/Q/CMD -> V_in=0.9710 pu, I_in=260.9310 A, V_out=0.9710 pu, I_out=260.9310 A, V_DT=1.0341 pu, P=83.9142 MW, Q=24.4750 MVar


[2026-05-07 23:40:29] [iter 22] [Bus 1] P/Q/CMD -> V_in=1.0430 pu, I_in=563.5862 A, V_out=1.0430 pu, I_out=563.5862 A, V_DT=1.0363 pu, P=194.6861 MW, Q=56.7835 MVar
[2026-05-07 23:40:29] [iter 22] [Bus 2] P/Q/CMD -> V_in=0.9970 pu, I_in=753.0690 A, V_out=0.9970 pu, I_out=753.0690 A, V_DT=1.0380 pu, P=295.2935 MW, Q=97.0583 MVar
[2026-05-07 23:40:29] [iter 22] [Bus 3] P/Q/CMD -> V_in=1.0300 pu, I_in=288.8966 A, V_out=1.0300 pu, I_out=288.8966 A, V_DT=1.0361 pu, P=99.5796 MW, Q=24.9570 MVar
[2026-05-07 23:40:29] [iter 22] [Bus 4] P/Q/CMD -> V_in=0.9590 pu, I_in=501.5517 A, V_out=0.9590 pu, I_out=501.5517 A, V_DT=1.0325 pu, P=179.3821 MW, Q=65.1070 MVar
[2026-05-07 23:40:29] [iter 22] [Bus 5] P/Q/CMD -> V_in=0.9920 pu, I_in=512.6897 A, V_out=0.9920 pu, I_out=512.6897 A, V_DT=1.0349 pu, P=168.4444 MW, Q=49.1296 MVar


[2026-05-07 23:40:33] [iter 23] [Bus 1] P/Q/CMD -> V_in=1.0220 pu, I_in=651.2414 A, V_out=1.0220 pu, I_out=651.2414 A, V_DT=1.0364 pu, P=220.4364 MW, Q=64.2939 MVar
[2026-05-07 23:40:33] [iter 23] [Bus 2] P/Q/CMD -> V_in=0.9970 pu, I_in=753.0690 A, V_out=0.9970 pu, I_out=753.0690 A, V_DT=1.0379 pu, P=295.2935 MW, Q=97.0583 MVar
[2026-05-07 23:40:33] [iter 23] [Bus 3] P/Q/CMD -> V_in=1.0300 pu, I_in=288.8966 A, V_out=1.0300 pu, I_out=288.8966 A, V_DT=1.0363 pu, P=99.5796 MW, Q=24.9570 MVar
[2026-05-07 23:40:33] [iter 23] [Bus 4] P/Q/CMD -> V_in=0.9590 pu, I_in=501.5517 A, V_out=0.9590 pu, I_out=501.5517 A, V_DT=1.0330 pu, P=179.3821 MW, Q=65.1070 MVar
[2026-05-07 23:40:33] [iter 23] [Bus 5] P/Q/CMD -> V_in=0.9920 pu, I_in=512.6897 A, V_out=0.9920 pu, I_out=512.6897 A, V_DT=1.0351 pu, P=168.4444 MW, Q=49.1296 MVar


[2026-05-07 23:40:37] [iter 24] [Bus 1] P/Q/CMD -> V_in=1.0220 pu, I_in=651.2414 A, V_out=1.0220 pu, I_out=651.2414 A, V_DT=1.0359 pu, P=220.4364 MW, Q=64.2939 MVar
