timestamp,run,fase,layer,source,destination,packet_loss_percent
2026-05-10 01:19:35.388114,1,attack,field,h2,h3,0.0
2026-05-10 01:19:55.837667,2,attack,field,h2,h3,0.0
2026-05-10 01:20:16.285164,3,attack,field,h2,h3,0.0
2026-05-10 01:20:36.735603,1,attack,system,h3,h4,0.0
2026-05-10 01:20:57.179844,2,attack,system,h3,h4,0.0
2026-05-10 01:21:17.627625,3,attack,system,h3,h4,0.0
