timestamp,waktu,iterasi_ke,fase,run_id,bus,v_berfore,v_after,i_before,i_after,v_dt,breaker_cmd,breaker_fb
2026-05-19 14:25:44,1,1,normal,no_attack,1,0.000000,0.000000,0.000000,0.000000,1.000000,1,0
2026-05-19 14:25:44,1,1,normal,no_attack,2,0.000000,0.000000,0.000000,0.000000,1.000000,1,0
2026-05-19 14:25:44,1,1,normal,no_attack,3,0.000000,0.000000,0.000000,0.000000,1.000000,1,0
2026-05-19 14:25:44,1,1,normal,no_attack,4,0.000000,0.000000,0.000000,0.000000,1.000000,1,0
2026-05-19 14:25:44,1,1,normal,no_attack,5,0.000000,0.000000,0.000000,0.000000,1.000000,1,0
2026-05-19 14:25:48,2,1,normal,no_attack,1,1.019000,1.019000,810.466667,810.466667,1.000000,1,1
2026-05-19 14:25:48,2,1,normal,no_attack,2,1.009000,1.009000,398.200000,398.200000,1.000000,1,1
2026-05-19 14:25:48,2,1,normal,no_attack,3,1.004000,1.004000,394.866667,394.866667,1.000000,1,1
2026-05-19 14:25:48,2,1,normal,no_attack,4,1.013000,1.013000,479.100000,479.100000,1.000000,1,1
2026-05-19 14:25:48,2,1,normal,no_attack,5,1.011000,1.011000,492.500000,492.500000,1.000000,1,1
2026-05-19 14:25:52,3,1,normal,no_attack,1,1.021000,1.021000,809.966667,809.966667,1.020000,1,1
2026-05-19 14:25:52,3,1,normal,no_attack,2,1.005000,1.005000,399.966667,399.966667,1.009712,1,1
2026-05-19 14:25:52,3,1,normal,no_attack,3,1.008000,1.008000,395.933333,395.933333,1.007058,1,1
2026-05-19 14:25:52,3,1,normal,no_attack,4,1.004000,1.004000,475.833333,475.833333,1.010000,1,1
2026-05-19 14:25:52,3,1,normal,no_attack,5,1.005000,1.005000,491.400000,491.400000,1.008195,1,1
2026-05-19 14:25:56,4,1,normal,no_attack,1,1.020000,1.020000,850.666667,850.666667,1.020000,1,1
2026-05-19 14:25:56,4,1,normal,no_attack,2,1.010000,1.010000,439.333333,439.333333,1.009692,1,1
2026-05-19 14:25:56,4,1,normal,no_attack,3,1.006000,1.006000,429.966667,429.966667,1.007026,1,1
2026-05-19 14:25:56,4,1,normal,no_attack,4,1.008000,1.008000,495.233333,495.233333,1.010000,1,1
2026-05-19 14:25:56,4,1,normal,no_attack,5,1.009000,1.009000,469.600000,469.600000,1.008209,1,1
2026-05-19 14:26:00,5,1,normal,no_attack,1,1.018000,1.018000,849.633333,849.633333,1.020000,1,1
2026-05-19 14:26:00,5,1,normal,no_attack,2,1.007000,1.007000,440.133333,440.133333,1.008957,1,1
2026-05-19 14:26:00,5,1,normal,no_attack,3,1.007000,1.007000,429.766667,429.766667,1.006183,1,1
2026-05-19 14:26:00,5,1,normal,no_attack,4,1.008000,1.008000,491.200000,491.200000,1.010000,1,1
2026-05-19 14:26:00,5,1,normal,no_attack,5,1.006000,1.006000,469.633333,469.633333,1.008202,1,1
2026-05-19 14:26:04,6,1,normal,no_attack,1,1.017000,1.017000,739.566667,739.566667,1.020000,1,1
2026-05-19 14:26:04,6,1,normal,no_attack,2,1.012000,1.012000,285.700000,285.700000,1.008961,1,1
2026-05-19 14:26:04,6,1,normal,no_attack,3,1.008000,1.008000,447.633333,447.633333,1.006184,1,1
2026-05-19 14:26:04,6,1,normal,no_attack,4,1.003000,1.003000,463.266667,463.266667,1.010000,1,1
2026-05-19 14:26:04,6,1,normal,no_attack,5,1.007000,1.007000,465.033333,465.033333,1.008208,1,1
2026-05-19 14:26:08,7,1,normal,no_attack,1,1.021000,1.021000,739.100000,739.100000,1.020000,1,1
2026-05-19 14:26:08,7,1,normal,no_attack,2,1.006000,1.006000,289.200000,289.200000,1.010803,1,1
2026-05-19 14:26:08,7,1,normal,no_attack,3,1.010000,1.010000,447.100000,447.100000,1.007649,1,1
2026-05-19 14:26:08,7,1,normal,no_attack,4,1.014000,1.014000,464.300000,464.300000,1.010000,1,1
2026-05-19 14:26:08,7,1,normal,no_attack,5,1.008000,1.008000,464.300000,464.300000,1.008261,1,1
2026-05-19 14:26:12,8,1,normal,no_attack,1,1.021000,1.021000,892.566667,892.566667,1.020000,1,1
2026-05-19 14:26:12,8,1,normal,no_attack,2,1.007000,1.007000,427.100000,427.100000,1.010782,1,1
2026-05-19 14:26:12,8,1,normal,no_attack,3,1.004000,1.004000,464.733333,464.733333,1.007632,1,1
2026-05-19 14:26:12,8,1,normal,no_attack,4,1.013000,1.013000,499.366667,499.366667,1.010000,1,1
2026-05-19 14:26:12,8,1,normal,no_attack,5,1.003000,1.003000,481.700000,481.700000,1.008262,1,1
2026-05-19 14:26:16,9,1,normal,no_attack,1,1.024000,1.024000,894.366667,894.366667,1.020000,1,1
2026-05-19 14:26:16,9,1,normal,no_attack,2,1.003000,1.003000,425.200000,425.200000,1.009224,1,1
2026-05-19 14:26:16,9,1,normal,no_attack,3,1.008000,1.008000,464.400000,464.400000,1.006577,1,1
2026-05-19 14:26:16,9,1,normal,no_attack,4,1.006000,1.006000,503.866667,503.866667,1.010000,1,1
2026-05-19 14:26:16,9,1,normal,no_attack,5,1.011000,1.011000,481.600000,481.600000,1.008031,1,1
2026-05-19 14:26:20,10,1,normal,no_attack,1,1.020000,1.020000,834.000000,834.000000,1.020000,1,1
2026-05-19 14:26:20,10,1,normal,no_attack,2,1.014000,1.014000,442.366667,442.366667,1.009250,1,1
2026-05-19 14:26:20,10,1,normal,no_attack,3,1.008000,1.008000,368.966667,368.966667,1.006585,1,1
2026-05-19 14:26:20,10,1,normal,no_attack,4,1.005000,1.005000,483.900000,483.900000,1.010000,1,1
2026-05-19 14:26:20,10,1,normal,no_attack,5,1.010000,1.010000,500.333333,500.333333,1.008015,1,1
2026-05-19 14:26:24,11,1,normal,no_attack,1,1.014000,1.014000,832.400000,832.400000,1.020000,1,1
2026-05-19 14:26:24,11,1,normal,no_attack,2,1.012000,1.012000,438.733333,438.733333,1.009606,1,1
2026-05-19 14:26:24,11,1,normal,no_attack,3,1.006000,1.006000,369.666667,369.666667,1.007096,1,1
2026-05-19 14:26:24,11,1,normal,no_attack,4,1.006000,1.006000,484.400000,484.400000,1.010000,1,1
2026-05-19 14:26:24,11,1,normal,no_attack,5,1.009000,1.009000,499.333333,499.333333,1.008129,1,1
2026-05-19 14:26:28,12,1,normal,no_attack,1,1.020000,1.020000,840.333333,840.333333,1.020000,1,1
2026-05-19 14:26:28,12,1,normal,no_attack,2,1.011000,1.011000,403.833333,403.833333,1.009652,1,1
2026-05-19 14:26:28,12,1,normal,no_attack,3,1.006000,1.006000,408.733333,408.733333,1.007128,1,1
2026-05-19 14:26:28,12,1,normal,no_attack,4,1.013000,1.013000,458.833333,458.833333,1.010000,1,1
2026-05-19 14:26:28,12,1,normal,no_attack,5,1.005000,1.005000,476.900000,476.900000,1.008135,1,1
2026-05-19 14:26:32,13,1,normal,no_attack,1,1.024000,1.024000,838.666667,838.666667,1.020000,1,1
2026-05-19 14:26:32,13,1,normal,no_attack,2,1.006000,1.006000,401.900000,401.900000,1.010740,1,1
2026-05-19 14:26:32,13,1,normal,no_attack,3,1.007000,1.007000,408.900000,408.900000,1.008227,1,1
2026-05-19 14:26:32,13,1,normal,no_attack,4,1.014000,1.014000,457.233333,457.233333,1.010000,1,1
2026-05-19 14:26:32,13,1,normal,no_attack,5,1.011000,1.011000,473.566667,473.566667,1.008203,1,1
2026-05-19 14:26:36,14,1,normal,no_attack,1,1.017000,1.017000,916.066667,916.066667,1.020000,1,1
2026-05-19 14:26:36,14,1,normal,no_attack,2,1.013000,1.013000,411.233333,411.233333,1.010772,1,1
