cycle_id,ts_sent,bus,V_sent,I_sent,P_bus,Q_bus,power_factor,breaker_actual
13,1780260540.243402,1,1.020000,728.531422,-127.227514,-62.113152,0.898627,1
13,1780260540.243402,2,1.008855,327.817683,56.871442,27.129086,0.902568,1
13,1780260540.243402,3,1.006363,400.713884,69.463591,32.832479,0.904097,0
14,1780260541.265694,1,1.020000,884.487560,-157.251745,-69.406961,0.914851,1
14,1780260541.265694,2,1.006958,429.818520,76.291029,31.297566,0.925174,1
14,1780260541.265694,3,1.004204,454.750558,79.663160,34.982853,0.915607,0
15,1780260542.281677,1,1.020000,472.852849,-55.318468,-73.376266,0.601992,1
15,1780260542.281677,2,1.010627,327.206277,57.946405,24.732171,0.919730,1
15,1780260542.281677,3,1.008720,442.456400,76.841044,36.418407,0.903647,1
15,1780260542.281677,4,1.010000,419.597133,-80.000000,10.931679,0.990793,0
16,1780260543.245123,1,1.020000,518.926170,-72.498844,-70.098867,0.718906,1
16,1780260543.245123,2,1.010256,350.956455,61.982015,26.860718,0.917546,1
16,1780260543.245123,3,1.008362,505.559349,89.926128,36.701843,0.925857,1
16,1780260543.245123,4,1.010000,416.577677,-80.000000,5.099946,0.997974,0
17,1780260544.257966,1,1.020000,766.921904,-138.070047,-56.122779,0.926392,1
17,1780260544.257966,2,1.009011,291.728605,53.289474,17.478372,0.950196,1
17,1780260544.257966,3,1.006145,475.986964,83.762381,36.187153,0.917994,0
18,1780260545.246416,1,1.020000,918.272066,-175.707356,-31.185664,0.984612,1
18,1780260545.246416,2,1.009973,440.546687,79.883641,28.372319,0.942329,1
18,1780260545.246416,3,1.008443,484.513247,89.132351,26.859906,0.957470,1
18,1780260545.246416,4,1.010000,478.744338,-80.000000,-45.684224,0.868384,1
18,1780260545.246416,5,1.007381,453.055270,85.114810,17.798134,0.978829,1
19,1780260546.255738,1,1.020000,772.086780,-145.719205,-35.766124,0.971174,1
19,1780260546.255738,2,1.010699,387.991036,70.451311,24.872954,0.942958,1
19,1780260546.255738,3,1.009129,377.208466,68.004756,25.200793,0.937687,1
19,1780260546.255738,4,1.010000,464.018064,-80.000000,-39.660459,0.895943,1
19,1780260546.255738,5,1.007112,463.925951,86.115522,22.547386,0.967391,1
20,1780260547.238575,1,1.020000,0.000000,0.000000,0.000000,1.000000,0
21,1780260548.241632,1,1.020000,0.000000,0.000000,0.000000,1.000000,0
22,1780260549.252434,1,1.020000,399.754078,-73.115029,-26.256579,0.941153,1
22,1780260549.252434,2,1.014503,399.754078,72.875324,25.681287,0.943150,0
23,1780260550.254120,1,1.020000,267.993420,-50.692033,-11.946846,0.973334,1
23,1780260550.254120,2,1.016794,267.993420,50.584302,11.688292,0.974328,0
24,1780260551.270764,1,1.020000,756.427381,-139.842816,-45.313622,0.951304,1
24,1780260551.270764,2,1.009997,406.573466,76.340288,17.123075,0.975756,1
24,1780260551.270764,3,1.007905,352.728864,62.569604,25.944063,0.923739,0
25,1780260552.293081,1,1.020000,834.467347,-148.382407,-65.428124,0.914997,1
25,1780260552.293081,2,1.007696,417.561628,72.975033,33.190716,0.910271,1
25,1780260552.293081,3,1.005260,417.131502,74.258471,29.469602,0.929482,0
26,1780260553.271323,1,1.020000,779.447943,-147.079936,-36.223332,0.970986,1
26,1780260553.271323,2,1.010601,355.100391,62.694138,27.281910,0.916944,1
26,1780260553.271323,3,1.008965,419.039205,76.178883,26.184605,0.945694,1
26,1780260553.271323,4,1.010000,476.234666,-80.000000,-44.702349,0.872960,1
26,1780260553.271323,5,1.006989,471.207306,87.011511,24.535141,0.962469,1
27,1780260554.260370,1,1.020000,844.959162,-160.554605,-34.436198,0.977763,1
27,1780260554.260370,2,1.010247,435.798496,79.854481,25.678542,0.951990,1
27,1780260554.260370,3,1.008696,410.747762,73.143003,29.688245,0.926582,1
