cycle_id,ts_received,ts_sent,bus,V_received,I_received,P_sent,Q_sent,breaker_actual
12,1780260540.252623,1780260540.252812,1,1.020000,1343.900000,257.224644,45.214552,1
12,1780260540.254427,1780260540.254703,2,1.014000,436.133333,80.146099,25.999881,1
12,1780260540.256000,1780260540.256350,3,1.010000,637.066667,115.431946,41.280588,0
12,1780260540.256827,1780260540.257209,4,1.005000,479.766667,79.922433,45.294130,0
12,1780260540.261742,1780260540.262118,5,1.009000,745.600000,140.611029,27.807978,1
13,1780260541.259560,1780260541.260288,1,1.014000,727.566667,126.307889,61.673668,1
13,1780260541.262354,1780260541.262546,2,1.011000,325.100000,56.521902,26.957193,1
13,1780260541.262818,1780260541.262964,3,1.005000,402.200000,69.627036,32.909071,0
13,1780260541.263224,1780260541.263367,4,1.006000,480.266667,80.085334,45.386450,0
13,1780260541.263741,1780260541.263926,5,1.008000,744.100000,140.189071,27.724530,1
14,1780260542.260663,1780260542.260823,1,1.020000,1328.200000,236.151434,104.196898,1
14,1780260542.261283,1780260542.261443,2,1.007000,431.533333,76.600703,31.418530,1
14,1780260542.261750,1780260542.261891,3,1.002000,681.200000,119.069754,52.290081,1
14,1780260542.262149,1780260542.262327,4,1.013000,716.833333,120.364995,68.213986,0
14,1780260542.262623,1780260542.262759,5,1.004000,497.700000,93.395010,18.470290,1
15,1780260543.262066,1780260543.262212,1,1.024000,472.166667,55.455559,73.556556,1
15,1780260543.263949,1780260543.264100,2,1.006000,326.966667,57.636946,24.605332,1
15,1780260543.264925,1780260543.265039,3,1.008000,442.000000,76.702998,36.363232,1
15,1780260543.265265,1780260543.265361,4,1.014000,418.033333,80.018090,10.929742,0
15,1780260543.266243,1780260543.266350,5,1.010000,494.366667,93.323899,18.456226,1
16,1780260544.266603,1780260544.266751,1,1.017000,519.866667,72.416031,70.019977,1
16,1780260544.267439,1780260544.267713,2,1.013000,352.233333,62.373381,27.038828,1
16,1780260544.268427,1780260544.268620,3,1.009000,505.766667,90.024095,36.729977,0
16,1780260544.269321,1780260544.269489,4,1.010000,417.400000,80.159993,5.077382,1
16,1780260544.271793,1780260544.271993,5,1.006000,496.700000,93.393029,18.469898,1
17,1780260545.267238,1780260545.267353,1,1.021000,766.933333,138.208647,56.175741,1
17,1780260545.267649,1780260545.267764,2,1.011000,292.566667,53.548134,17.562388,1
17,1780260545.268390,1780260545.268604,3,1.012000,476.466667,84.335229,36.433222,1
17,1780260545.268921,1780260545.269021,4,1.008000,416.000000,79.732929,5.050332,1
17,1780260545.269202,1780260545.269309,5,1.006000,497.666667,93.574788,18.505843,1
18,1780260546.269028,1780260546.269189,1,1.018000,918.833333,175.467894,31.155497,1
18,1780260546.271089,1780260546.271440,2,1.015000,436.666667,79.571691,28.269326,1
18,1780260546.271863,1780260546.272032,3,1.004000,484.833333,88.801086,26.750065,1
18,1780260546.274297,1780260546.274629,4,1.011000,479.066667,80.134630,45.757606,1
18,1780260546.275578,1780260546.275883,5,1.005000,454.033333,85.094418,17.806395,1
19,1780260547.268830,1780260547.268972,1,1.020000,771.300000,145.574561,35.713993,0
19,1780260547.269543,1780260547.269706,2,1.018000,388.500000,71.056499,25.076443,0
19,1780260547.270334,1780260547.270496,3,1.007000,377.033333,67.830723,25.133318,0
19,1780260547.270887,1780260547.271042,4,1.009000,463.933333,79.902357,39.621703,1
19,1780260547.271462,1780260547.271614,5,0.998000,463.200000,85.203706,22.305273,1
20,1780260548.270485,1780260548.270610,1,1.023000,0.000000,145.574561,35.713993,0
20,1780260548.271017,1780260548.271147,2,1.010000,389.400000,70.661414,24.937015,0
20,1780260548.271386,1780260548.271505,3,1.011000,379.433333,68.533650,25.393774,0
20,1780260548.271821,1780260548.271964,4,1.004000,463.500000,79.432147,39.388536,1
20,1780260548.273465,1780260548.274012,5,1.005000,697.300000,129.165082,33.813815,1
21,1780260549.270906,1780260549.271009,1,1.023000,0.000000,145.574561,35.713993,1
21,1780260549.272032,1780260549.272149,2,1.014000,385.800000,70.285410,24.804320,0
21,1780260549.272311,1780260549.272402,3,1.011000,562.400000,101.581284,37.638913,0
21,1780260549.273111,1780260549.273225,4,1.010000,698.700000,120.455037,59.730824,1
21,1780260549.273412,1780260549.273501,5,1.006000,696.300000,129.108184,33.798920,1
22,1780260550.272406,1780260550.272619,1,1.022000,599.933333,109.948452,39.466717,1
22,1780260550.274048,1780260550.274170,2,1.014000,402.033333,73.258348,25.803953,0
22,1780260550.274379,1780260550.274511,3,1.012000,376.733333,68.113279,25.238013,0
22,1780260550.275271,1780260550.275409,4,1.018000,693.466667,120.499770,59.753006,1
22,1780260550.275591,1780260550.275680,5,1.009000,695.300000,129.307225,33.851026,1
23,1780260551.273481,1780260551.274740,1,1.020000,269.033333,50.886936,12.000843,1
23,1780260551.277003,1780260551.277234,2,1.017000,268.933333,50.770519,11.737944,1
23,1780260551.279114,1780260551.279297,3,1.004000,562.400000,100.877951,37.378307,0
23,1780260551.280251,1780260551.281357,4,1.011000,693.866667,119.740214,59.376360,1
23,1780260551.283497,1780260551.283679,5,1.003000,461.700000,85.353278,22.344429,1
24,1780260552.274647,1780260552.274841,1,1.023000,1136.300000,210.687830,68.272917,1
24,1780260552.277097,1780260552.277389,2,1.014000,405.133333,76.374795,17.114666,1
24,1780260552.281828,1780260552.282134,3,1.008000,351.000000,62.266134,25.825688,0
24,1780260552.282534,1780260552.282729,4,1.012000,699.600000,120.849028,59.926195,1
24,1780260552.283113,1780260552.283293,5,1.004000,466.266667,86.283445,22.587935,1
25,1780260553.275791,1780260553.276000,1,1.022000,834.166667,148.620300,65.531618,1
25,1780260553.276689,1780260553.276985,2,1.002000,419.666667,72.930645,33.164429,1
25,1780260553.277368,1780260553.277627,3,1.004000,416.200000,74.001155,29.363380,1
25,1780260553.280035,1780260553.280243,4,1.011000,464.633333,80.181535,39.760140,1
25,1780260553.280551,1780260553.280746,5,1.011000,462.400000,86.164501,22.556797,1
26,1780260554.277578,1780260554.277766,1,1.023000,781.633333,147.928294,36.422884,1
26,1780260554.278433,1780260554.278713,2,1.015000,354.800000,62.910761,27.384399,1
26,1780260554.278958,1780260554.279060,3,1.006000,420.533333,76.226347,26.199293,1
26,1780260554.279413,1780260554.279513,4,1.010000,476.400000,80.031450,44.711289,1
26,1780260554.279682,1780260554.279770,5,1.011000,470.800000,87.285411,24.601489,1
27,1780260555.292606,1780260555.292731,1,1.013000,844.366667,159.346992,34.147704,0
27,1780260555.294071,1780260555.294258,2,1.004000,437.000000,79.580270,25.587567,0
27,1780260555.294630,1780260555.294805,3,1.009000,409.800000,72.997625,29.625128,0
27,1780260555.296340,1780260555.296500,4,1.009000,490.666667,80.120434,49.780465,1
27,1780260555.297754,1780260555.297892,5,1.007000,470.533333,86.574857,25.584818,1
28,1780260556.308776,1780260556.308938,1,1.019000,1.533333,159.346992,34.147704,0
28,1780260556.310222,1780260556.310379,2,1.014000,438.200000,80.593606,25.913386,0
28,1780260556.311170,1780260556.311312,3,1.006000,412.033333,73.177226,29.698017,0
28,1780260556.311702,1780260556.311812,4,1.004000,487.800000,79.257629,49.244387,1
28,1780260556.312075,1780260556.312185,5,1.001000,470.166667,85.991957,25.412557,1
29,1780260557.315473,1780260557.315643,1,1.016000,0.000000,159.346992,34.147704,1
29,1780260557.316100,1780260557.316236,2,1.009000,435.733333,79.744770,25.640459,0
