cycle_id,ts_sent,bus,V_sent,I_sent,P_bus,Q_bus,power_factor,breaker_actual
1,1780252343.354899,1,1.020000,741.291907,-141.111070,-28.998029,0.979531,1
1,1780252343.354899,2,1.011542,320.906592,60.000000,15.000000,0.970143,1
1,1780252343.354899,3,1.009743,378.419571,70.000000,20.000000,0.961524,1
1,1780252343.354899,4,1.010000,461.882952,-80.000000,-38.726580,0.900085,1
1,1780252343.354899,5,1.006642,494.644234,90.000000,30.000000,0.948683,1
2,1780252343.403664,1,1.020000,804.360270,-151.073882,-40.142854,0.966463,1
2,1780252343.403664,2,1.010061,398.556823,69.182804,33.113699,0.902001,1
2,1780252343.403664,3,1.008550,394.613696,68.250880,33.038210,0.900089,1
2,1780252343.403664,4,1.010000,488.221553,-80.000000,-49.258432,0.851527,1
2,1780252343.403664,5,1.007114,492.662348,92.364712,20.128586,0.977068,1
3,1780252344.402803,1,1.020000,841.937627,-157.965479,-42.638524,0.965448,1
3,1780252344.402803,2,1.009547,440.047820,76.765387,35.653007,0.906955,1
3,1780252344.402803,3,1.008058,428.586237,72.657655,38.685523,0.882682,1
3,1780252344.402803,4,1.010000,509.801014,-80.000000,-56.779331,0.815482,1
3,1780252344.402803,5,1.007131,468.318897,87.186380,21.769191,0.970214,1
4,1780252345.405765,1,1.020000,737.654575,-138.605651,-36.585947,0.966884,1
4,1780252345.405765,2,1.010899,287.950501,50.796079,22.261064,0.915907,1
4,1780252345.405765,3,1.008976,445.120125,79.496533,31.657385,0.929045,1
4,1780252345.405765,4,1.010000,465.985315,-80.000000,-40.505549,0.892161,1
4,1780252345.405765,5,1.007200,466.769034,87.204406,20.456943,0.973571,1
5,1780252346.399254,1,1.020000,887.031306,-168.374014,-36.956950,0.976748,1
5,1780252346.399254,2,1.009695,428.797316,74.282914,35.867403,0.900520,1
5,1780252346.399254,3,1.008253,464.754561,84.174578,29.753530,0.942833,1
5,1780252346.399254,4,1.010000,517.847389,-80.000000,-59.414516,0.802811,1
5,1780252346.399254,5,1.006829,481.945800,88.402505,27.055641,0.956219,1
6,1780252347.521767,1,1.020000,828.405488,-156.302664,-38.561184,0.970890,1
6,1780252347.521767,2,1.010011,441.306300,78.716392,31.866097,0.926928,1
6,1780252347.521767,3,1.008590,367.631390,62.782375,32.389276,0.888704,1
6,1780252347.521767,4,1.010000,491.969929,-80.000000,-50.620595,0.845039,1
6,1780252347.521767,5,1.007010,500.129602,93.474944,21.676946,0.974149,1
7,1780252348.532589,1,1.020000,838.769081,-160.430226,-28.847138,0.984216,1
7,1780252348.532589,2,1.010799,402.096055,74.213848,22.108274,0.958379,1
7,1780252348.532589,3,1.009240,408.954208,76.086843,19.860603,0.967580,1
7,1780252348.532589,4,1.010000,459.883204,-80.000000,-37.835054,0.903999,1
7,1780252348.532589,5,1.007117,475.998211,88.785344,21.431179,0.972082,1
8,1780252349.522135,1,1.020000,910.923821,-174.390578,-30.428815,0.985116,1
8,1780252349.522135,2,1.010099,409.802398,74.882140,24.750054,0.949482,1
8,1780252349.522135,3,1.008389,479.476223,85.851207,33.398299,0.931962,1
8,1780252349.522135,4,1.010000,523.765384,-80.000000,-61.305342,0.793740,1
8,1780252349.522135,5,1.006619,504.224864,92.045718,29.650982,0.951833,1
9,1780252350.522383,1,1.020000,680.524637,-120.003472,-55.582035,0.907395,1
9,1780252350.522383,2,1.009778,320.021176,56.836948,23.669206,0.923151,1
9,1780252350.522383,3,1.007520,360.772094,62.393759,30.050384,0.900951,0
10,1780252351.517927,1,1.020000,792.652229,-149.062485,-38.845691,0.967681,1
10,1780252351.517927,2,1.010267,386.189504,69.070533,27.474817,0.929187,1
10,1780252351.517927,3,1.008606,411.659461,71.105429,34.668068,0.898856,1
10,1780252351.517927,4,1.010000,465.464265,-80.000000,-40.283097,0.893159,1
10,1780252351.517927,5,1.007529,462.505309,87.669778,14.012616,0.987466,1
11,1780252352.528021,1,1.020000,753.816903,-142.309806,-34.761525,0.971439,1
11,1780252352.528021,2,1.010931,380.013074,69.441062,23.135506,0.948730,1
11,1780252352.528021,3,1.009366,358.170242,65.134159,22.404469,0.945621,1
11,1780252352.528021,4,1.010000,457.938712,-80.000000,-36.951382,0.907837,1
11,1780252352.528021,5,1.007052,467.816682,86.634025,23.480506,0.965178,1
12,1780252353.568645,1,1.020000,433.541068,-79.967637,-26.527178,0.949141,1
12,1780252353.568645,2,1.014203,433.541068,79.685701,25.850530,0.951200,0
13,1780252354.506941,1,1.020000,0.000000,0.000000,0.000000,1.000000,0
14,1780252355.553011,1,1.020000,884.487560,-157.251745,-69.406961,0.914851,1
14,1780252355.553011,2,1.006958,429.818520,76.291029,31.297566,0.925174,1
14,1780252355.553011,3,1.004204,454.750558,79.663160,34.982853,0.915607,0
15,1780252356.532750,1,1.020000,325.727788,-58.105553,-25.114126,0.917930,1
15,1780252356.532750,2,1.015215,325.727788,57.946405,24.732171,0.919730,0
16,1780252357.554577,1,1.020000,349.371483,-62.165106,-27.300136,0.915600,1
16,1780252357.554577,2,1.014839,349.371483,61.982015,26.860718,0.917546,0
17,1780252358.559905,1,1.020000,761.287911,-143.856284,-34.544273,0.972359,1
17,1780252358.559905,2,1.010892,291.185949,53.289474,17.478372,0.950196,1
17,1780252358.559905,3,1.008819,474.725528,83.762381,36.187153,0.917994,1
17,1780252358.559905,4,1.010000,477.404985,-80.000000,-45.162234,0.870820,1
17,1780252358.559905,5,1.007088,462.365634,85.635277,23.179383,0.965265,1
18,1780252359.590204,1,1.020000,927.609675,-170.448525,-58.684487,0.945528,1
18,1780252359.590204,2,1.007489,441.633108,79.883641,28.372319,0.942329,1
18,1780252359.590204,3,1.004913,486.214857,89.132351,26.859906,0.957470,0
19,1780252360.672013,1,1.020000,766.432968,-139.422900,-52.402718,0.936066,1
19,1780252360.672013,2,1.009321,388.520658,70.451311,24.872954,0.942958,1
19,1780252360.672013,3,1.007169,377.942825,68.004756,25.200793,0.937687,0
20,1780252361.526620,1,1.020000,0.000000,0.000000,0.000000,1.000000,0
21,1780252362.512860,1,1.020000,0.000000,0.000000,0.000000,1.000000,0
22,1780252363.561082,1,1.020000,855.704864,-162.637663,-34.681409,0.978011,1
22,1780252363.561082,2,1.010142,401.479957,72.875324,25.681287,0.943150,1
22,1780252363.561082,3,1.008437,467.656428,83.358794,33.537123,0.927732,1
22,1780252363.561082,4,1.010000,495.127317,-80.000000,-51.747976,0.839650,1
22,1780252363.561082,5,1.007068,460.071207,85.005719,23.800846,0.962966,1
23,1780252364.862904,1,1.020000,267.993420,-50.692033,-11.946846,0.973334,1
