timestamp_b,waktu,bus,v_berfore_b,v_after_b,i_before_b,i_after_b,v_dt_b,timestamp_m,v_berfore_m,v_after_m,i_before_m,i_after_m,v_dt_m,delta_i_m,delta_i_b,abs_delta_i_m,abs_delta_i_b,drift_v_dt,abs_drift_v_dt,pct_i_inj_m,pct_v_dt_vs_b
2026-05-12 23:44:59,23,4,0.959,0.959,289.551724,289.551724,1.038288,2026-05-12 23:24:46,0.959,0.959,289.551724,289.551724,0.961086,0.0,0.0,0.0,0.0,-0.0772020000000001,0.0772020000000001,0.0,7.435509215713271
2026-05-12 23:44:59,23,5,0.992,0.992,296.0,296.0,1.040327,2026-05-12 23:24:46,0.992,0.992,296.0,296.0,0.963561,0.0,0.0,0.0,0.0,-0.076766,0.076766,0.0,7.37902601068796
2026-05-12 23:45:03,24,1,1.022,1.022,376.0,376.0,1.042723,2026-05-12 23:24:50,1.043,1.043,325.37931,1643.482759,1.026559,1318.103449,0.0,1318.103449,0.0,-0.016164000000000067,0.016164000000000067,405.09749834709066,1.55017200008999
2026-05-12 23:45:03,24,2,1.048,1.048,125.344828,125.344828,1.044443,2026-05-12 23:24:50,0.997,0.997,434.793103,434.793103,1.019778,0.0,0.0,0.0,0.0,-0.024664999999999937,0.024664999999999937,0.0,2.361545816898048
2026-05-12 23:45:03,24,3,0.99,0.99,239.827586,239.827586,1.040863,2026-05-12 23:24:50,1.03,1.03,166.793103,1629.137931,1.010555,1462.344828,0.0,1462.344828,0.0,-0.030308,0.030308,876.7417794443109,2.911814520343393
2026-05-12 23:45:03,24,4,1.036,1.036,190.655172,190.655172,1.038623,2026-05-12 23:24:50,0.959,0.959,289.551724,289.551724,0.988051,0.0,0.0,0.0,0.0,-0.05057200000000006,0.05057200000000006,0.0,4.869139230626383
2026-05-12 23:45:03,24,5,0.969,0.969,294.758621,294.758621,1.040474,2026-05-12 23:24:50,0.992,0.992,296.0,1558.931034,0.99567,1262.931034,0.0,1262.931034,0.0,-0.044803999999999844,0.044803999999999844,426.66588842342605,4.306114324523121
2026-05-12 23:45:07,25,1,1.022,1.022,376.0,376.0,1.042501,2026-05-12 23:24:54,1.022,1.022,376.0,1553.551724,1.019788,1177.551724,0.0,1177.551724,0.0,-0.022712999999999983,0.022712999999999983,313.17864916707805,2.1787029439984185
2026-05-12 23:45:07,25,2,1.048,1.048,125.344828,125.344828,1.045912,2026-05-12 23:24:54,1.048,1.048,125.344828,125.344828,1.022145,0.0,0.0,0.0,0.0,-0.02376699999999987,0.02376699999999987,0.0,2.2723709047487897
2026-05-12 23:45:07,25,3,0.99,0.99,239.827586,239.827586,1.041162,2026-05-12 23:24:54,0.99,0.99,239.827586,1657.758621,1.01014,1417.931035,0.0,1417.931035,0.0,-0.031021999999999883,0.031021999999999883,591.2293296767398,2.9795555322038574
2026-05-12 23:45:07,25,4,1.036,1.036,109.793103,109.793103,1.038987,2026-05-12 23:24:54,1.036,1.036,190.655172,1569.655172,0.999713,1379.0,0.0,1379.0,0.0,-0.03927400000000014,0.03927400000000014,723.2953495576016,3.7800280429110136
2026-05-12 23:45:07,25,5,1.049,1.049,434.551724,434.551724,1.040664,2026-05-12 23:24:54,0.969,0.969,294.758621,1541.034483,0.999388,1246.275862,0.0,1246.275862,0.0,-0.04127599999999998,0.04127599999999998,422.81235186396003,3.9663138112144587
2026-05-12 23:45:11,26,1,0.992,0.992,212.37931,212.37931,1.042335,2026-05-12 23:24:58,0.992,0.992,212.37931,212.37931,1.014423,0.0,0.0,0.0,0.0,-0.027911999999999937,0.027911999999999937,0.0,2.6778338991995465
2026-05-12 23:45:11,26,2,0.974,0.974,507.344828,507.344828,1.046825,2026-05-12 23:24:58,0.974,0.974,507.344828,507.344828,1.018789,0.0,0.0,0.0,0.0,-0.02803599999999995,0.02803599999999995,0.0,2.6781935828068697
2026-05-12 23:45:11,26,3,0.994,0.994,470.068966,470.068966,1.041288,2026-05-12 23:24:58,0.994,0.994,470.068966,470.068966,0.996795,0.0,0.0,0.0,0.0,-0.044493000000000005,0.044493000000000005,0.0,4.2728812736986495
2026-05-12 23:45:11,26,4,1.004,1.004,109.793103,109.793103,1.039157,2026-05-12 23:24:58,1.004,1.004,109.793103,109.793103,0.961668,0.0,0.0,0.0,0.0,-0.07748900000000014,0.07748900000000014,0.0,7.45690977642753
2026-05-12 23:45:11,26,5,1.049,1.049,434.551724,434.551724,1.040495,2026-05-12 23:24:58,1.049,1.049,434.551724,434.551724,0.970064,0.0,0.0,0.0,0.0,-0.07043099999999991,0.07043099999999991,0.0,6.768989753176133
2026-05-12 23:45:15,27,1,1.046,1.046,473.793103,473.793103,1.043386,2026-05-12 23:25:02,1.046,1.046,473.793103,1590.586207,1.011373,1116.793104,0.0,1116.793104,0.0,-0.03201299999999985,0.03201299999999985,235.713245839053,3.0681837756418053
2026-05-12 23:45:15,27,2,1.034,1.034,155.862069,155.862069,1.045397,2026-05-12 23:25:02,1.034,1.034,155.862069,1621.896552,1.02666,1466.034483,0.0,1466.034483,0.0,-0.018737000000000004,0.018737000000000004,940.597339044708,1.7923334371608748
2026-05-12 23:45:15,27,3,0.998,0.998,182.448276,182.448276,1.040401,2026-05-12 23:25:02,0.998,0.998,182.448276,1677.034483,1.011418,1494.5862069999998,0.0,1494.5862069999998,0.0,-0.02898299999999998,0.02898299999999998,819.1835141309664,2.7857527984058508
2026-05-12 23:45:15,27,4,0.99,0.99,115.034483,115.034483,1.039536,2026-05-12 23:25:02,0.99,0.99,115.034483,1629.448276,0.990273,1514.4137930000002,0.0,1514.4137930000002,0.0,-0.04926300000000006,0.04926300000000006,1316.486796254939,4.738941215370188
2026-05-12 23:45:15,27,5,0.987,0.987,528.37931,528.37931,1.040606,2026-05-12 23:25:02,0.987,0.987,528.37931,1520.965517,0.988064,992.5862070000001,0.0,992.5862070000001,0.0,-0.05254199999999987,0.05254199999999987,187.8548584957748,5.049173265338479
2026-05-12 23:45:19,28,1,0.976,0.976,443.793103,443.793103,1.042078,2026-05-12 23:25:06,0.976,0.976,443.793103,1616.103448,1.021357,1172.310345,0.0,1172.310345,0.0,-0.02072099999999999,0.02072099999999999,264.15695386740396,1.9884308065342209
2026-05-12 23:45:19,28,2,0.995,0.995,275.586207,275.586207,1.046417,2026-05-12 23:25:06,0.995,0.995,275.586207,1649.931034,0.975458,1374.344827,0.0,1374.344827,0.0,-0.07095899999999988,0.07095899999999988,498.6986964891944,6.781139825919158
2026-05-12 23:45:19,28,3,1.045,1.045,503.413793,503.413793,1.041021,2026-05-12 23:25:06,1.045,1.045,503.413793,1606.517241,0.975852,1103.103448,0.0,1103.103448,0.0,-0.06516899999999992,0.06516899999999992,219.1245971301295,6.2601042570129595
2026-05-12 23:45:19,28,4,1.004,1.004,402.206897,402.206897,1.039594,2026-05-12 23:25:06,1.004,1.004,402.206897,402.206897,0.952773,0.0,0.0,0.0,0.0,-0.08682099999999993,0.08682099999999993,0.0,8.351433339985187
2026-05-12 23:45:19,28,5,0.965,0.965,226.551724,226.551724,1.040468,2026-05-12 23:25:06,0.965,0.965,226.551724,1606.413793,0.961129,1379.862069,0.0,1379.862069,0.0,-0.07933899999999994,0.07933899999999994,609.0715349883122,7.625318599298273
2026-05-12 23:45:23,29,1,1.046,1.046,327.758621,327.758621,1.041625,2026-05-12 23:25:10,1.046,1.046,327.758621,327.758621,0.997077,0.0,0.0,0.0,0.0,-0.04454800000000003,0.04454800000000003,0.0,4.276779067056977
2026-05-12 23:45:23,29,2,1.004,1.004,415.689655,415.689655,1.046005,2026-05-12 23:25:10,1.004,1.004,415.689655,415.689655,1.002171,0.0,0.0,0.0,0.0,-0.04383400000000015,0.04383400000000015,0.0,4.190610939536048
2026-05-12 23:45:23,29,3,0.955,0.955,361.344828,361.344828,1.040173,2026-05-12 23:25:10,0.955,0.955,361.344828,1539.517241,0.979511,1178.172413,0.0,1178.172413,0.0,-0.060661999999999994,0.060661999999999994,326.05210271322295,5.831914493231495
2026-05-12 23:45:23,29,4,1.0,1.0,463.448276,463.448276,1.03897,2026-05-12 23:25:10,1.0,1.0,463.448276,1675.655172,0.941896,1212.206896,0.0,1212.206896,0.0,-0.097074,0.097074,261.56249923872303,9.3432919051144
2026-05-12 23:45:23,29,5,0.965,0.965,529.275862,529.275862,1.040235,2026-05-12 23:25:10,0.965,0.965,529.275862,529.275862,0.937541,0.0,0.0,0.0,0.0,-0.10269400000000006,0.10269400000000006,0.0,9.872192331663339
2026-05-12 23:45:27,30,1,0.958,0.958,177.344828,177.344828,1.041883,2026-05-12 23:25:14,1.046,1.046,327.758621,327.758621,1.026635,0.0,0.0,0.0,0.0,-0.015247999999999928,0.015247999999999928,0.0,1.4635040580722487
2026-05-12 23:45:27,30,2,1.008,1.008,381.793103,381.793103,1.044994,2026-05-12 23:25:14,1.004,1.004,415.689655,415.689655,0.975585,0.0,0.0,0.0,0.0,-0.06940899999999994,0.06940899999999994,0.0,6.642047699180996
2026-05-12 23:45:27,30,3,0.973,0.973,144.689655,144.689655,1.03934,2026-05-12 23:25:14,0.955,0.955,361.344828,361.344828,0.975226,0.0,0.0,0.0,0.0,-0.0641139999999999,0.0641139999999999,0.0,6.168722452548028
2026-05-12 23:45:27,30,4,1.039,1.039,189.103448,189.103448,1.037217,2026-05-12 23:25:14,1.0,1.0,463.448276,463.448276,0.953373,0.0,0.0,0.0,0.0,-0.08384400000000003,0.08384400000000003,0.0,8.083554349684249
2026-05-12 23:45:27,30,5,1.008,1.008,357.448276,357.448276,1.038577,2026-05-12 23:25:14,0.965,0.965,529.275862,529.275862,0.962419,0.0,0.0,0.0,0.0,-0.07615800000000006,0.07615800000000006,0.0,7.332918014424627
2026-05-12 23:45:32,31,1,0.958,0.958,177.344828,177.344828,1.043439,2026-05-12 23:25:18,0.958,0.958,177.344828,1663.275862,1.030662,1485.931034,0.0,1485.931034,0.0,-0.012777000000000038,0.012777000000000038,837.8767186947413,1.2245085709614987
2026-05-12 23:45:32,31,2,1.008,1.008,381.793103,381.793103,1.045102,2026-05-12 23:25:18,1.008,1.008,381.793103,1555.034483,1.02826,1173.24138,0.0,1173.24138,0.0,-0.016842000000000024,0.016842000000000024,307.2976875978357,1.6115173431765368
2026-05-12 23:45:32,31,3,0.973,0.973,144.689655,144.689655,1.039955,2026-05-12 23:25:18,0.973,0.973,144.689655,1661.413793,1.017507,1516.724138,0.0,1516.724138,0.0,-0.022448000000000023,0.022448000000000023,1048.2602419069958,2.158554935397635
2026-05-12 23:45:32,31,4,1.039,1.039,189.103448,189.103448,1.037845,2026-05-12 23:25:18,1.039,1.039,189.103448,1507.965517,1.005892,1318.862069,0.0,1318.862069,0.0,-0.0319529999999999,0.0319529999999999,697.4288813738135,3.0787834377206678
2026-05-12 23:45:32,31,5,1.008,1.008,357.448276,357.448276,1.039145,2026-05-12 23:25:18,1.008,1.008,357.448276,1612.827586,1.006376,1255.37931,0.0,1255.37931,0.0,-0.03276900000000005,0.03276900000000005,351.2058641144324,3.1534578878275377
2026-05-12 23:45:36,32,1,0.991,0.991,347.931034,347.931034,1.044434,2026-05-12 23:25:22,0.991,0.991,347.931034,347.931034,1.020756,0.0,0.0,0.0,0.0,-0.023678000000000088,0.023678000000000088,0.0,2.26706522167312
2026-05-12 23:45:36,32,2,1.002,1.002,498.551724,498.551724,1.045144,2026-05-12 23:25:22,1.002,1.002,498.551724,498.551724,1.011436,0.0,0.0,0.0,0.0,-0.03370800000000007,0.03370800000000007,0.0,3.225201500247626
2026-05-12 23:45:36,32,3,0.97,0.97,415.758621,415.758621,1.040302,2026-05-12 23:25:22,0.97,0.97,415.758621,1583.965517,0.992905,1168.2068960000001,0.0,1168.2068960000001,0.0,-0.04739700000000002,0.04739700000000002,280.9820011381508,4.556080825994684
2026-05-12 23:45:36,32,4,0.973,0.973,269.37931,269.37931,1.038183,2026-05-12 23:25:22,0.973,0.973,269.37931,1681.827586,0.95729,1412.448276,0.0,1412.448276,0.0,-0.0808930000000001,0.0808930000000001,524.3343561748142,7.791786219007847
2026-05-12 23:45:36,32,5,1.016,1.016,216.448276,216.448276,1.039446,2026-05-12 23:25:22,1.016,1.016,216.448276,1501.448276,0.966383,1285.0,0.0,1285.0,0.0,-0.0730630000000001,0.0730630000000001,593.6753194852182,7.029032766464998
2026-05-12 23:45:40,33,1,0.981,0.981,427.034483,427.034483,1.043779,2026-05-12 23:25:26,0.981,0.981,427.034483,427.034483,1.027263,0.0,0.0,0.0,0.0,-0.016515999999999975,0.016515999999999975,0.0,1.582327291905346
2026-05-12 23:45:40,33,2,0.957,0.957,302.827586,302.827586,1.044364,2026-05-12 23:25:26,0.957,0.957,302.827586,302.827586,1.016528,0.0,0.0,0.0,0.0,-0.027835999999999972,0.027835999999999972,0.0,2.6653542226030797
2026-05-12 23:45:40,33,3,1.049,1.049,501.724138,501.724138,1.040074,2026-05-12 23:25:26,1.049,1.049,501.724138,501.724138,0.996418,0.0,0.0,0.0,0.0,-0.04365599999999992,0.04365599999999992,0.0,4.197393642954826
2026-05-12 23:45:40,33,4,0.957,0.957,190.034483,190.034483,1.039,2026-05-12 23:25:26,0.957,0.957,190.034483,190.034483,0.970283,0.0,0.0,0.0,0.0,-0.06871699999999992,0.06871699999999992,0.0,6.613763227513213
2026-05-12 23:45:40,33,5,0.976,0.976,511.068966,511.068966,1.040361,2026-05-12 23:25:26,0.976,0.976,511.068966,511.068966,0.970573,0.0,0.0,0.0,0.0,-0.06978800000000007,0.06978800000000007,0.0,6.7080561394477005
2026-05-12 23:45:44,34,1,1.038,1.038,457.827586,457.827586,1.042833,2026-05-12 23:25:30,0.981,0.981,427.034483,1522.241379,1.03224,1095.2068960000001,0.0,1095.2068960000001,0.0,-0.010592999999999853,0.010592999999999853,256.4680223810684,1.015790638562641
2026-05-12 23:45:44,34,2,0.986,0.986,159.62069,159.62069,1.04463,2026-05-12 23:25:30,0.957,0.957,302.827586,1575.448276,1.028071,1272.6206900000002,0.0,1272.6206900000002,0.0,-0.01655899999999999,0.01655899999999999,420.24595665387653,1.5851545508121003
2026-05-12 23:45:44,34,3,1.033,1.033,385.034483,385.034483,1.039598,2026-05-12 23:25:30,1.049,1.049,501.724138,501.724138,1.014037,0.0,0.0,0.0,0.0,-0.025560999999999945,0.025560999999999945,0.0,2.4587388563091266
2026-05-12 23:45:44,34,4,1.01,1.01,517.068966,517.068966,1.03895,2026-05-12 23:25:30,0.957,0.957,190.034483,1657.206897,0.987823,1467.1724140000001,0.0,1467.1724140000001,0.0,-0.051127000000000034,0.051127000000000034,772.0558832890562,4.921026031165097
2026-05-12 23:45:44,34,5,1.014,1.014,90.103448,90.103448,1.040071,2026-05-12 23:25:30,0.976,0.976,511.068966,1651.448276,0.994883,1140.37931,0.0,1140.37931,0.0,-0.045188000000000006,0.045188000000000006,223.13608996728615,4.3447033862643005
2026-05-12 23:45:48,35,1,1.031,1.031,213.137931,213.137931,1.041849,2026-05-12 23:25:34,1.038,1.038,457.827586,1564.103448,1.024145,1106.275862,0.0,1106.275862,0.0,-0.017703999999999942,0.017703999999999942,241.6359112933926,1.6992865552500482
2026-05-12 23:45:48,35,2,1.016,1.016,493.482759,493.482759,1.045533,2026-05-12 23:25:34,0.986,0.986,159.62069,1623.724138,1.019431,1464.103448,0.0,1464.103448,0.0,-0.02610200000000007,0.02610200000000007,917.2391366229584,2.496525693118707
2026-05-12 23:45:48,35,3,0.963,0.963,144.172414,144.172414,1.039626,2026-05-12 23:25:34,1.033,1.033,385.034483,1590.413793,1.006555,1205.3793099999998,0.0,1205.3793099999998,0.0,-0.03307099999999985,0.03307099999999985,313.05749487103077,3.181047796822066
2026-05-12 23:45:48,35,4,0.96,0.96,345.275862,345.275862,1.038171,2026-05-12 23:25:34,1.01,1.01,517.068966,1676.206897,0.982199,1159.137931,0.0,1159.137931,0.0,-0.05597199999999991,0.05597199999999991,224.17472425878535,5.391404686326806
2026-05-12 23:45:48,35,5,0.977,0.977,362.689655,362.689655,1.039845,2026-05-12 23:25:34,1.014,1.014,90.103448,1582.482759,0.981922,1492.379311,0.0,1492.379311,0.0,-0.05792299999999995,0.05792299999999995,1656.2954332636034,5.570349421721166
2026-05-12 23:45:52,36,1,1.031,1.031,213.137931,213.137931,1.042983,2026-05-12 23:25:38,1.031,1.031,213.137931,1683.034483,1.015134,1469.896552,0.0,1469.896552,0.0,-0.027849000000000013,0.027849000000000013,689.6456854052612,2.670129807801154
2026-05-12 23:45:52,36,2,1.016,1.016,493.482759,493.482759,1.044764,2026-05-12 23:25:38,1.016,1.016,493.482759,1564.896552,1.001088,1071.413793,0.0,1071.413793,0.0,-0.04367600000000005,0.04367600000000005,217.11270987460637,4.180465632257178
2026-05-12 23:45:52,36,3,0.963,0.963,144.172414,144.172414,1.039847,2026-05-12 23:25:38,0.963,0.963,144.172414,144.172414,0.977342,0.0,0.0,0.0,0.0,-0.06250499999999992,0.06250499999999992,0.0,6.010980455768022
2026-05-12 23:45:52,36,4,0.96,0.96,345.275862,345.275862,1.037906,2026-05-12 23:25:38,0.96,0.96,345.275862,345.275862,0.92625,0.0,0.0,0.0,0.0,-0.11165599999999998,0.11165599999999998,0.0,10.757814281102704
2026-05-12 23:45:52,36,5,0.977,0.977,362.689655,362.689655,1.039539,2026-05-12 23:25:38,0.977,0.977,362.689655,1611.413793,0.937543,1248.724138,0.0,1248.724138,0.0,-0.10199599999999998,0.10199599999999998,344.2954926732181,9.811656888474928
2026-05-12 23:45:56,37,1,1.02,1.02,173.931034,173.931034,1.043711,2026-05-12 23:25:42,1.02,1.02,173.931034,173.931034,1.011777,0.0,0.0,0.0,0.0,-0.03193400000000013,0.03193400000000013,0.0,3.0596592322399143
2026-05-12 23:45:56,37,2,1.012,1.012,201.62069,201.62069,1.044254,2026-05-12 23:25:42,1.012,1.012,201.62069,201.62069,1.006534,0.0,0.0,0.0,0.0,-0.037719999999999976,0.037719999999999976,0.0,3.612147998846879
2026-05-12 23:45:56,37,3,0.998,0.998,487.310345,487.310345,1.039982,2026-05-12 23:25:42,0.998,0.998,487.310345,487.310345,0.994485,0.0,0.0,0.0,0.0,-0.04549700000000001,0.04549700000000001,0.0,4.374787251726678
2026-05-12 23:45:56,37,4,1.034,1.034,124.413793,124.413793,1.037726,2026-05-12 23:25:42,1.034,1.034,124.413793,124.413793,0.968451,0.0,0.0,0.0,0.0,-0.06927499999999998,0.06927499999999998,0.0,6.675654260685714
2026-05-12 23:45:56,37,5,0.992,0.992,211.517241,211.517241,1.039333,2026-05-12 23:25:42,0.992,0.992,211.517241,211.517241,0.967193,0.0,0.0,0.0,0.0,-0.07214000000000009,0.07214000000000009,0.0,6.940990032125429
2026-05-12 23:46:00,38,1,0.95,0.95,450.0,450.0,1.044642,2026-05-12 23:25:46,0.95,0.95,450.0,1556.172414,1.010419,1106.172414,0.0,1106.172414,0.0,-0.034223000000000114,0.034223000000000114,245.816091453742,3.2760505481533007
2026-05-12 23:46:00,38,2,1.012,1.012,200.655172,200.655172,1.04519,2026-05-12 23:25:46,1.012,1.012,200.655172,1603.724138,1.020525,1403.068966,0.0,1403.068966,0.0,-0.02466500000000016,0.02466500000000016,699.2438545304785,2.3598580139880383
2026-05-12 23:46:00,38,3,1.024,1.024,323.206897,323.206897,1.039847,2026-05-12 23:25:46,1.024,1.024,323.206897,1679.241379,1.009053,1356.034482,0.0,1356.034482,0.0,-0.030793999999999988,0.030793999999999988,419.556169868627,2.961397202702514
2026-05-12 23:46:00,38,4,0.992,0.992,93.0,93.0,1.038758,2026-05-12 23:25:46,0.992,0.992,93.0,1630.62069,0.976069,1537.62069,0.0,1537.62069,0.0,-0.0626890000000001,0.0626890000000001,1653.3555628671445,6.034995633212947
2026-05-12 23:46:00,38,5,0.957,0.957,498.137931,498.137931,1.040262,2026-05-12 23:25:46,0.957,0.957,498.137931,498.137931,0.981387,0.0,0.0,0.0,0.0,-0.05887500000000001,0.05887500000000001,0.0,5.659631894984503
2026-05-12 23:46:04,39,1,1.04,1.04,315.586207,315.586207,1.043401,2026-05-12 23:25:50,0.95,0.95,450.0,450.0,1.023522,0.0,0.0,0.0,0.0,-0.01987899999999998,0.01987899999999998,0.0,1.9052118965716784
2026-05-12 23:46:04,39,2,1.033,1.033,333.448276,333.448276,1.045938,2026-05-12 23:25:50,1.033,1.033,333.448276,1518.034483,0.977424,1184.5862069999998,0.0,1184.5862069999998,0.0,-0.06851400000000007,0.06851400000000007,355.2533597287113,6.550483865630202
2026-05-12 23:46:04,39,3,0.964,0.964,149.448276,149.448276,1.040262,2026-05-12 23:25:50,0.964,0.964,149.448276,1647.275862,0.986385,1497.8275859999999,0.0,1497.8275859999999,0.0,-0.053877000000000064,0.053877000000000064,1002.2381094430417,5.179176010294358
2026-05-12 23:46:04,39,4,0.98,0.98,493.413793,493.413793,1.0393,2026-05-12 23:25:50,0.98,0.98,493.413793,1526.275862,0.984127,1032.862069,0.0,1032.862069,0.0,-0.05517299999999992,0.05517299999999992,209.32979206495392,5.308669291534035
2026-05-12 23:46:04,39,5,1.029,1.029,453.655172,453.655172,1.040461,2026-05-12 23:25:50,1.029,1.029,453.655172,1693.655172,0.986029,1240.0,0.0,1240.0,0.0,-0.054432000000000036,0.054432000000000036,273.3353599386819,5.231527173789768
2026-05-12 23:46:08,40,1,1.039,1.039,173.655172,173.655172,1.043185,2026-05-12 23:25:54,1.04,1.04,315.586207,315.586207,1.012773,0.0,0.0,0.0,0.0,-0.030412000000000106,0.030412000000000106,0.0,2.915302652055683
2026-05-12 23:46:08,40,2,0.974,0.974,136.758621,136.758621,1.045583,2026-05-12 23:25:54,1.033,1.033,333.448276,333.448276,0.998995,0.0,0.0,0.0,0.0,-0.04658799999999996,0.04658799999999996,0.0,4.455696004568074
2026-05-12 23:46:08,40,3,1.028,1.028,464.413793,464.413793,1.040026,2026-05-12 23:25:54,0.964,0.964,149.448276,149.448276,0.976598,0.0,0.0,0.0,0.0,-0.06342799999999993,0.06342799999999993,0.0,6.098693680640003
2026-05-12 23:46:08,40,4,0.99,0.99,364.793103,364.793103,1.037403,2026-05-12 23:25:54,0.98,0.98,493.413793,493.413793,0.924008,0.0,0.0,0.0,0.0,-0.11339500000000002,0.11339500000000002,0.0,10.930660494590184
2026-05-12 23:46:08,40,5,0.965,0.965,515.37931,515.37931,1.038776,2026-05-12 23:25:54,1.029,1.029,453.655172,453.655172,0.933951,0.0,0.0,0.0,0.0,-0.10482499999999995,0.10482499999999995,0.0,10.091203483627645
2026-05-12 23:46:12,41,1,1.039,1.039,173.655172,173.655172,1.044187,2026-05-12 23:25:58,1.039,1.039,173.655172,173.655172,1.034114,0.0,0.0,0.0,0.0,-0.010072999999999999,0.010072999999999999,0.0,0.9646739511556128
2026-05-12 23:46:12,41,2,0.974,0.974,136.758621,136.758621,1.045991,2026-05-12 23:25:58,0.974,0.974,136.758621,1652.310345,0.991955,1515.5517240000001,0.0,1515.5517240000001,0.0,-0.05403599999999986,0.05403599999999986,1108.194643844832,5.166010027652224
2026-05-12 23:46:12,41,3,1.028,1.028,464.413793,464.413793,1.039082,2026-05-12 23:25:58,1.028,1.028,464.413793,1512.068966,1.000063,1047.655173,0.0,1047.655173,0.0,-0.03901900000000014,0.03901900000000014,225.5865752773054,3.755141554030261
2026-05-12 23:46:12,41,4,0.99,0.99,364.793103,364.793103,1.036195,2026-05-12 23:25:58,0.99,0.99,364.793103,1559.413793,0.995692,1194.62069,0.0,1194.62069,0.0,-0.040502999999999956,0.040502999999999956,327.4789673655673,3.908820247242242
2026-05-12 23:46:12,41,5,0.965,0.965,515.37931,515.37931,1.03757,2026-05-12 23:25:58,0.965,0.965,515.37931,1669.655172,0.99667,1154.275862,0.0,1154.275862,0.0,-0.04090000000000016,0.04090000000000016,223.96627830487355,3.941902711198389
2026-05-12 23:46:16,42,1,1.036,1.036,499.758621,499.758621,1.044831,2026-05-12 23:26:02,1.036,1.036,499.758621,1664.206897,1.033647,1164.448276,0.0,1164.448276,0.0,-0.011184000000000083,0.011184000000000083,233.00213838031593,1.0704123431728152
2026-05-12 23:46:16,42,2,1.031,1.031,461.862069,461.862069,1.046242,2026-05-12 23:26:02,1.031,1.031,461.862069,461.862069,1.012789,0.0,0.0,0.0,0.0,-0.033452999999999955,0.033452999999999955,0.0,3.1974438005763024
2026-05-12 23:46:16,42,3,0.952,0.952,433.0,433.0,1.038452,2026-05-12 23:26:02,0.952,0.952,433.0,1655.275862,0.997961,1222.275862,0.0,1222.275862,0.0,-0.040490999999999944,0.040490999999999944,282.2807988861875,3.8991691441692296
2026-05-12 23:46:16,42,4,0.983,0.983,506.482759,506.482759,1.035397,2026-05-12 23:26:02,0.983,0.983,506.482759,1595.448276,0.962206,1088.965517,0.0,1088.965517,0.0,-0.0731909999999999,0.0731909999999999,215.00544598990894,7.068882750221516
2026-05-12 23:46:16,42,5,1.03,1.03,454.827586,454.827586,1.036772,2026-05-12 23:26:02,1.03,1.03,454.827586,1527.068966,0.971456,1072.24138,0.0,1072.24138,0.0,-0.06531600000000004,0.06531600000000004,235.74677760256435,6.299938649674244
2026-05-12 23:46:20,43,1,1.031,1.031,199.37931,199.37931,1.042673,2026-05-12 23:26:06,1.031,1.031,199.37931,199.37931,1.023628,0.0,0.0,0.0,0.0,-0.01904499999999998,0.01904499999999998,0.0,1.8265553996060533
2026-05-12 23:46:20,43,2,1.028,1.028,131.862069,131.862069,1.044809,2026-05-12 23:26:06,1.028,1.028,131.862069,131.862069,1.013571,0.0,0.0,0.0,0.0,-0.0312380000000001,0.0312380000000001,0.0,2.9898287600989084
2026-05-12 23:46:20,43,3,1.037,1.037,449.448276,449.448276,1.038199,2026-05-12 23:26:06,1.037,1.037,449.448276,449.448276,0.993999,0.0,0.0,0.0,0.0,-0.04420000000000013,0.04420000000000013,0.0,4.257372619066903
2026-05-12 23:46:20,43,4,0.972,0.972,460.448276,460.448276,1.035177,2026-05-12 23:26:06,0.972,0.972,460.448276,460.448276,0.966366,0.0,0.0,0.0,0.0,-0.06881100000000007,0.06881100000000007,0.0,6.647269011340802
2026-05-12 23:46:20,43,5,0.996,0.996,223.344828,223.344828,1.036648,2026-05-12 23:26:06,0.996,0.996,223.344828,223.344828,0.966521,0.0,0.0,0.0,0.0,-0.07012700000000005,0.07012700000000005,0.0,6.764784182514432
2026-05-12 23:46:24,44,1,1.029,1.029,182.896552,182.896552,1.043714,2026-05-12 23:26:10,1.029,1.029,182.896552,1633.896552,1.031902,1451.0,0.0,1451.0,0.0,-0.011811999999999934,0.011811999999999934,793.344640016261,1.1317276561091119
2026-05-12 23:46:24,44,2,0.952,0.952,181.758621,181.758621,1.045604,2026-05-12 23:26:10,0.952,0.952,181.758621,181.758621,1.028085,0.0,0.0,0.0,0.0,-0.017519000000000062,0.017519000000000062,0.0,1.6754909108271536
2026-05-12 23:46:24,44,3,0.982,0.982,476.896552,476.896552,1.038184,2026-05-12 23:26:10,0.982,0.982,476.896552,1606.931034,1.014416,1130.034482,0.0,1130.034482,0.0,-0.02376800000000001,0.02376800000000001,236.95589219324887,2.289382226763867
2026-05-12 23:46:24,44,4,1.046,1.046,201.586207,201.586207,1.035234,2026-05-12 23:26:10,1.046,1.046,201.586207,201.586207,0.986052,0.0,0.0,0.0,0.0,-0.04918199999999995,0.04918199999999995,0.0,4.750809957216615
2026-05-12 23:46:24,44,5,1.014,1.014,260.344828,260.344828,1.036983,2026-05-12 23:26:10,1.014,1.014,260.344828,1697.689655,0.993838,1437.344827,0.0,1437.344827,0.0,-0.04314499999999999,0.04314499999999999,552.0927120085031,4.16062750868565
