cycle_id,ts_received,ts_sent,bus,V_sent,I_sent,power_factor,breaker_actual
12,1780260122.216855,1780260122.219087,4,1.005295,479.789267,0.870000,1
12,1780260122.366194,1780260122.369751,5,1.009865,497.094436,0.981000,1
13,1780260122.803442,1780260122.804044,1,1.014078,722.582813,0.956500,1
13,1780260122.929937,1780260122.931682,2,1.013527,324.516512,0.902600,1
13,1780260123.077520,1780260123.082119,3,1.008448,401.229292,0.904100,1
13,1780260123.198158,1780260123.198812,4,1.006066,456.781826,0.915000,1
13,1780260123.448985,1780260123.449560,5,1.008656,506.574792,0.968400,1
14,1780260123.942295,1780260123.942732,1,1.020975,902.374746,0.980000,1
14,1780260124.018469,1780260124.018920,2,1.010361,430.351824,0.925200,1
14,1780260124.083157,1780260124.083636,3,1.006015,452.311229,0.915600,1
14,1780260124.183794,1780260124.184442,4,1.013125,518.406865,0.802000,1
14,1780260124.202909,1780260124.203618,5,1.004359,508.219683,0.968400,1
15,1780260124.820059,1780260124.820684,1,1.024396,778.999428,0.969300,1
15,1780260124.923729,1780260124.924369,2,1.006860,327.031211,0.919700,1
15,1780260125.037065,1780260125.037599,3,1.008553,442.053001,0.903600,1
15,1780260125.135062,1780260125.135600,4,1.014214,468.692929,0.884100,1
15,1780260125.234213,1780260125.235745,5,1.010782,478.164184,0.985900,1
16,1780260125.818475,1780260125.819764,1,1.017639,841.080615,0.975100,1
16,1780260125.840772,1780260125.841278,2,1.013386,352.288504,0.917500,1
16,1780260125.957630,1780260125.964796,3,1.009036,505.813535,0.925900,1
16,1780260126.096139,1780260126.096709,4,1.010457,515.729587,0.807500,1
16,1780260126.277574,1780260126.278391,5,1.006471,470.882821,0.951900,1
17,1780260126.879366,1780260126.882427,1,1.021718,761.301259,0.972400,1
17,1780260126.960554,1780260126.960989,2,1.013292,292.048817,0.950200,1
17,1780260127.103879,1780260127.106896,3,1.015032,475.220747,0.918000,1
17,1780260127.171745,1780260127.172261,4,1.008717,476.841173,0.870800,1
17,1780260127.237793,1780260127.238590,5,1.006961,463.752344,0.965300,1
18,1780260127.824089,1780260127.825187,1,1.018990,918.845406,0.984600,1
18,1780260127.948071,1780260127.948658,2,1.015512,436.686314,0.942300,1
18,1780260128.024924,1780260128.025637,3,1.004628,484.865846,0.957500,1
18,1780260128.108163,1780260128.108706,4,1.011195,479.091193,0.868400,1
18,1780260128.255127,1780260128.256024,5,1.005707,454.049386,0.978800,1
19,1780260128.801963,1780260128.804373,1,1.020846,771.316923,0.971200,1
19,1780260128.819811,1780260128.820988,2,1.018290,388.532699,0.943000,1
19,1780260128.899726,1780260128.900374,3,1.007337,377.050827,0.937700,1
19,1780260129.007794,1780260129.008249,4,1.009323,463.939221,0.895900,1
19,1780260129.147717,1780260129.148209,5,0.998816,463.202985,0.967400,1
20,1780260129.725178,1780260129.729168,1,1.023026,842.547157,0.983100,1
20,1780260129.747155,1780260129.748874,2,1.010800,339.796925,0.976300,1
20,1780260129.762768,1780260129.763266,3,1.011569,499.069911,0.903700,1
20,1780260129.773465,1780260129.775033,4,1.004896,505.969936,0.820800,1
20,1780260129.782155,1780260129.782934,5,1.005977,491.168268,0.957100,1
21,1780260130.789875,1780260130.791685,1,1.023275,827.009089,0.983000,1
