cycle_id,ts_received,ts_sent,bus,V_sent,I_sent,power_factor,breaker_actual
4,1780259481.286789,1780259481.287261,1,1.019232,738.433814,0.966900,1
4,1780259481.292330,1780259481.292831,2,1.010322,287.494064,0.915900,1
4,1780259481.297597,1780259481.298289,3,1.006210,444.813380,0.929000,1
4,1780259481.302915,1780259481.303398,4,1.013336,466.636220,0.892200,1
4,1780259481.308692,1780259481.309150,5,1.010111,467.140021,0.973600,1
5,1780259482.500950,1780259482.501565,1,1.021184,887.311323,0.976700,1
5,1780259482.506607,1780259482.507102,2,1.005002,430.082876,0.900500,1
5,1780259482.511829,1780259482.512324,3,1.009519,465.514894,0.942800,1
5,1780259482.517343,1780259482.517885,4,1.004926,515.217501,0.802800,1
5,1780259482.523270,1780259482.523780,5,1.004331,481.231049,0.956200,1
6,1780259483.498245,1780259483.498771,1,1.020916,828.331132,0.970900,1
6,1780259483.504344,1780259483.504861,2,1.011563,440.336648,0.926900,1
6,1780259483.511111,1780259483.511652,3,1.009926,368.224565,0.888700,1
6,1780259483.517771,1780259483.518461,4,1.008017,494.542962,0.845000,1
6,1780259483.524051,1780259483.524660,5,1.008670,501.928841,0.974100,1
7,1780259484.526267,1780259484.526762,1,1.018139,837.657393,0.984200,1
7,1780259484.531394,1780259484.531858,2,1.009968,401.940368,0.958400,1
7,1780259484.536380,1780259484.536845,3,1.010896,409.339308,0.967600,1
7,1780259484.541144,1780259484.541600,4,1.008658,458.431298,0.904000,1
7,1780259484.545848,1780259484.546387,5,1.005438,477.831382,0.972100,1
8,1780259485.532882,1780259485.533362,1,1.017576,911.300471,0.985100,1
8,1780259485.538093,1780259485.538717,2,1.011280,407.565385,0.949500,1
8,1780259485.543487,1780259485.544055,3,1.008145,481.426032,0.932000,1
8,1780259485.549092,1780259485.549543,4,1.003957,523.284276,0.793700,1
8,1780259485.553953,1780259485.554480,5,1.006682,503.007443,0.951800,1
9,1780259486.531390,1780259486.531874,1,1.021492,682.173247,0.951700,1
9,1780259486.536910,1780259486.537397,2,1.006606,320.875102,0.923200,1
9,1780259486.542681,1780259486.543187,3,1.011008,361.585429,0.901000,1
9,1780259486.548334,1780259486.548866,4,1.014322,465.410032,0.894300,1
9,1780259486.554200,1780259486.554775,5,1.007358,464.484581,0.961100,1
10,1780259487.531597,1780259487.532067,1,1.021846,791.749028,0.967700,1
10,1780259487.538788,1780259487.539277,2,1.008642,384.302818,0.929200,1
10,1780259487.543511,1780259487.544150,3,1.006097,410.869985,0.898900,1
10,1780259487.548992,1780259487.549535,4,1.013867,462.418979,0.893200,1
10,1780259487.555637,1780259487.556114,5,1.003627,462.859027,0.987500,1
11,1780259488.535231,1780259488.535812,1,1.024330,754.701079,0.971400,1
11,1780259488.540947,1780259488.541391,2,1.005300,376.222648,0.948700,1
11,1780259488.545753,1780259488.546228,3,1.010072,357.062274,0.945600,1
11,1780259488.550400,1780259488.550899,4,1.006641,459.399390,0.907800,1
11,1780259488.555034,1780259488.555462,5,1.010305,468.069211,0.965200,1
12,1780259489.561382,1780259489.562081,1,1.020737,895.951544,0.984900,1
12,1780259489.566971,1780259489.567412,2,1.014782,436.161876,0.951200,1
12,1780259489.571923,1780259489.572503,3,1.010556,424.721606,0.941600,1
12,1780259489.577682,1780259489.578379,4,1.005295,479.789267,0.870000,1
12,1780259489.583997,1780259489.584659,5,1.009865,497.094436,0.981000,1
4,1780259495.082952,1780259495.083533,1,1.019232,738.433814,0.966900,1
4,1780259495.088651,1780259495.089180,2,1.010322,287.494064,0.915900,1
4,1780259495.094222,1780259495.094684,3,1.006210,444.813380,0.929000,1
4,1780259495.099112,1780259495.099563,4,1.013336,466.636220,0.892200,1
4,1780259495.104757,1780259495.105231,5,1.010111,467.140021,0.973600,1
5,1780259496.100876,1780259496.102102,1,1.021184,887.311323,0.976700,1
5,1780259496.111508,1780259496.111982,2,1.005002,430.082876,0.900500,1
5,1780259496.116835,1780259496.117285,3,1.009519,465.514894,0.942800,1
5,1780259496.122098,1780259496.122594,4,1.004926,515.217501,0.802800,1
5,1780259496.127350,1780259496.127825,5,1.004331,481.231049,0.956200,1
6,1780259497.095291,1780259497.095589,1,1.020916,828.331132,0.970900,1
6,1780259497.099187,1780259497.099480,2,1.011563,440.336648,0.926900,1
6,1780259497.102564,1780259497.102831,3,1.009926,368.224565,0.888700,1
6,1780259497.106076,1780259497.106390,4,1.008017,494.542962,0.845000,1
6,1780259497.109735,1780259497.110006,5,1.008670,501.928841,0.974100,1
7,1780259498.098989,1780259498.099495,1,1.018139,837.657393,0.984200,1
7,1780259498.104457,1780259498.105012,2,1.009968,401.940368,0.958400,1
7,1780259498.109870,1780259498.110439,3,1.010896,409.339308,0.967600,1
7,1780259498.115193,1780259498.115657,4,1.008658,458.431298,0.904000,1
7,1780259498.120348,1780259498.120886,5,1.005438,477.831382,0.972100,1
8,1780259499.099338,1780259499.099796,1,1.017576,911.300471,0.985100,1
8,1780259499.104591,1780259499.105061,2,1.011280,407.565385,0.949500,1
8,1780259499.109457,1780259499.110010,3,1.008145,481.426032,0.932000,1
8,1780259499.114656,1780259499.115259,4,1.003957,523.284276,0.793700,1
8,1780259499.120052,1780259499.120524,5,1.006682,503.007443,0.951800,1
8,1780259500.147161,1780259500.149043,1,1.021492,910.839913,0.985100,1
8,1780259500.159655,1780259500.159961,2,1.006606,320.875102,0.923200,1
8,1780259500.164827,1780259500.165112,3,1.011008,361.585429,0.901000,1
8,1780259500.167830,1780259500.168111,4,1.014322,465.410032,0.894300,1
8,1780259500.171544,1780259500.171821,5,1.007358,464.484581,0.961100,1
9,1780259501.111862,1780259501.113671,1,1.021846,681.349028,0.951700,1
9,1780259501.128051,1780259501.131718,2,1.009642,317.736152,0.923200,1
9,1780259501.148400,1780259501.149392,3,1.006097,359.369985,0.901000,1
9,1780259501.155117,1780259501.155567,4,1.013867,462.418979,0.893200,1
9,1780259501.160103,1780259501.160578,5,1.003627,462.859027,0.987500,1
10,1780259502.139719,1780259502.153147,1,1.024330,793.534412,0.967700,1
10,1780259502.160946,1780259502.161403,2,1.005300,376.222648,0.948700,1
10,1780259502.166333,1780259502.166787,3,1.010072,357.062274,0.945600,1
10,1780259502.171592,1780259502.172064,4,1.006641,459.399390,0.907800,1
10,1780259502.176768,1780259502.177292,5,1.010305,468.069211,0.965200,1
12,1780259503.138966,1780259503.139448,1,1.020737,895.951544,0.984900,1
12,1780259503.144529,1780259503.144983,2,1.014782,436.161876,0.951200,1
12,1780259503.149337,1780259503.149792,3,1.010556,424.721606,0.941600,1
12,1780259503.154083,1780259503.154612,4,1.005295,479.789267,0.870000,1
12,1780259503.159286,1780259503.159771,5,1.009865,497.094436,0.981000,1
4,1780259589.835168,1780259589.835850,1,1.019232,738.433814,0.966900,1
4,1780259589.841258,1780259589.841961,2,1.010322,287.494064,0.915900,1
4,1780259589.846384,1780259589.846932,3,1.006210,444.813380,0.929000,1
4,1780259589.851283,1780259589.851639,4,1.013336,466.636220,0.892200,1
4,1780259589.856623,1780259589.857127,5,1.010111,467.140021,0.973600,1
5,1780259590.836740,1780259590.837317,1,1.021184,887.311323,0.976700,1
5,1780259590.843075,1780259590.843554,2,1.005002,430.082876,0.900500,1
5,1780259590.849840,1780259590.850602,3,1.009519,465.514894,0.942800,1
5,1780259590.856887,1780259590.857414,4,1.004926,515.217501,0.802800,1
5,1780259590.862893,1780259590.863359,5,1.004331,481.231049,0.956200,1
6,1780259591.838812,1780259591.839200,1,1.020916,828.331132,0.970900,1
6,1780259591.843703,1780259591.843998,2,1.011563,440.336648,0.926900,1
6,1780259591.847806,1780259591.848101,3,1.009926,368.224565,0.888700,1
6,1780259591.852261,1780259591.852549,4,1.008017,494.542962,0.845000,1
6,1780259591.858681,1780259591.859118,5,1.008670,501.928841,0.974100,1
7,1780259592.837284,1780259592.837595,1,1.018139,837.657393,0.984200,1
7,1780259592.842223,1780259592.842511,2,1.009968,401.940368,0.958400,1
7,1780259592.859434,1780259592.859766,3,1.010896,409.339308,0.967600,1
7,1780259592.866332,1780259592.866866,4,1.008658,458.431298,0.904000,1
7,1780259592.872369,1780259592.872663,5,1.005438,477.831382,0.972100,1
8,1780259593.843141,1780259593.843638,1,1.017576,911.300471,0.985100,1
8,1780259593.848748,1780259593.849250,2,1.011280,407.565385,0.949500,1
8,1780259593.857971,1780259593.858599,3,1.008145,481.426032,0.932000,1
8,1780259593.863958,1780259593.864430,4,1.003957,523.284276,0.793700,1
8,1780259593.871767,1780259593.872906,5,1.006682,503.007443,0.951800,1
9,1780259594.840168,1780259594.840789,1,1.021492,682.173247,0.951700,1
9,1780259594.846835,1780259594.848399,2,1.006606,320.875102,0.923200,1
9,1780259594.855096,1780259594.855601,3,1.011008,361.585429,0.901000,1
9,1780259594.862716,1780259594.863185,4,1.014322,465.410032,0.894300,1
9,1780259594.871842,1780259594.872540,5,1.007358,464.484581,0.961100,1
10,1780259595.843847,1780259595.844580,1,1.021846,791.749028,0.967700,1
10,1780259595.849566,1780259595.850237,2,1.008642,384.302818,0.929200,1
10,1780259595.856955,1780259595.857470,3,1.006097,410.869985,0.898900,1
10,1780259595.862628,1780259595.863206,4,1.013867,462.418979,0.893200,1
10,1780259595.869311,1780259595.870482,5,1.003627,462.859027,0.987500,1
11,1780259596.861067,1780259596.861671,1,1.024330,754.701079,0.971400,1
11,1780259596.867136,1780259596.867590,2,1.005300,376.222648,0.948700,1
11,1780259596.872463,1780259596.872956,3,1.010072,357.062274,0.945600,1
11,1780259596.877763,1780259596.878385,4,1.006641,459.399390,0.907800,1
11,1780259596.882885,1780259596.883365,5,1.010305,468.069211,0.965200,1
12,1780259597.863533,1780259597.864148,1,1.020737,895.951544,0.984900,1
12,1780259597.869443,1780259597.869747,2,1.014782,436.161876,0.951200,1
12,1780259597.875088,1780259597.875619,3,1.010556,424.721606,0.941600,1
12,1780259597.880458,1780259597.880978,4,1.005295,479.789267,0.870000,1
12,1780259597.885677,1780259597.886251,5,1.009865,497.094436,0.981000,1
4,1780259685.081574,1780259685.081915,1,1.019232,738.433814,0.966900,1
4,1780259685.087418,1780259685.087929,2,1.010322,287.494064,0.915900,1
4,1780259685.092973,1780259685.093505,3,1.006210,444.813380,0.929000,1
4,1780259685.098206,1780259685.098528,4,1.013336,466.636220,0.892200,1
4,1780259685.104293,1780259685.104886,5,1.010111,467.140021,0.973600,1
5,1780259686.084103,1780259686.084573,1,1.021184,887.311323,0.976700,1
5,1780259686.091129,1780259686.091643,2,1.005002,430.082876,0.900500,1
5,1780259686.096618,1780259686.097166,3,1.009519,465.514894,0.942800,1
5,1780259686.102630,1780259686.103329,4,1.004926,515.217501,0.802800,1
5,1780259686.109789,1780259686.110767,5,1.004331,481.231049,0.956200,1
6,1780259687.088453,1780259687.088865,1,1.020916,828.331132,0.970900,1
6,1780259687.093013,1780259687.093520,2,1.011563,440.336648,0.926900,1
6,1780259687.098745,1780259687.099154,3,1.009926,368.224565,0.888700,1
6,1780259687.102853,1780259687.103261,4,1.008017,494.542962,0.845000,1
6,1780259687.109921,1780259687.110389,5,1.008670,501.928841,0.974100,1
7,1780259688.093171,1780259688.093800,1,1.018139,837.657393,0.984200,1
7,1780259688.100131,1780259688.100718,2,1.009968,401.940368,0.958400,1
7,1780259688.107067,1780259688.107805,3,1.010896,409.339308,0.967600,1
7,1780259688.113645,1780259688.114326,4,1.008658,458.431298,0.904000,1
7,1780259688.120434,1780259688.121025,5,1.005438,477.831382,0.972100,1
8,1780259689.093186,1780259689.093747,1,1.017576,911.300471,0.985100,1
8,1780259689.099226,1780259689.099777,2,1.011280,407.565385,0.949500,1
8,1780259689.105366,1780259689.105904,3,1.008145,481.426032,0.932000,1
8,1780259689.111367,1780259689.111903,4,1.003957,523.284276,0.793700,1
8,1780259689.117473,1780259689.117987,5,1.006682,503.007443,0.951800,1
9,1780259690.125540,1780259690.126077,1,1.021492,682.173247,0.951700,1
9,1780259690.133953,1780259690.134606,2,1.006606,320.875102,0.923200,1
9,1780259690.140987,1780259690.141679,3,1.011008,361.585429,0.901000,1
9,1780259690.147947,1780259690.148622,4,1.014322,465.410032,0.894300,1
9,1780259690.154103,1780259690.154647,5,1.007358,464.484581,0.961100,1
10,1780259691.123150,1780259691.123844,1,1.021846,791.749028,0.967700,1
10,1780259691.132212,1780259691.132609,2,1.008642,384.302818,0.929200,1
10,1780259691.139789,1780259691.140319,3,1.006097,410.869985,0.898900,1
10,1780259691.145487,1780259691.146169,4,1.013867,462.418979,0.893200,1
10,1780259691.152345,1780259691.153034,5,1.003627,462.859027,0.987500,1
11,1780259692.193522,1780259692.194177,1,1.024330,754.701079,0.971400,1
11,1780259692.199725,1780259692.200316,2,1.005300,376.222648,0.948700,1
11,1780259692.206361,1780259692.206992,3,1.010072,357.062274,0.945600,1
11,1780259692.212816,1780259692.213418,4,1.006641,459.399390,0.907800,1
11,1780259692.219566,1780259692.220124,5,1.010305,468.069211,0.965200,1
12,1780259693.195966,1780259693.196609,1,1.020737,895.951544,0.984900,1
12,1780259693.202805,1780259693.203514,2,1.014782,436.161876,0.951200,1
12,1780259693.209814,1780259693.210619,3,1.010556,424.721606,0.941600,1
12,1780259693.217450,1780259693.218300,4,1.005295,479.789267,0.870000,1
12,1780259693.224417,1780259693.225011,5,1.009865,497.094436,0.981000,1
93,1780259775.867643,1780259775.868105,1,1.022664,913.762080,0.978300,1
93,1780259775.875395,1780259775.875953,2,1.009164,438.535845,0.931700,1
93,1780259775.881189,1780259775.881591,3,1.007229,479.235345,0.886800,1
93,1780259775.937445,1780259775.947083,4,1.011061,521.652221,0.794200,1
93,1780259775.969286,1780259775.969641,5,1.009279,454.168527,0.989400,1
94,1780259776.868958,1780259776.869948,1,1.016999,769.659252,0.977300,1
94,1780259776.876039,1780259776.876535,2,1.010159,285.863503,0.961800,1
94,1780259776.881323,1780259776.882126,3,1.011387,478.181044,0.934000,1
94,1780259776.936832,1780259776.937341,4,1.007934,447.957391,0.929400,1
94,1780259776.967849,1780259776.968816,5,1.005372,457.371377,0.989400,1
95,1780259777.869007,1780259777.869570,1,1.018519,835.525825,0.973500,1
95,1780259777.874275,1780259777.874726,2,1.008058,412.750290,0.927800,1
95,1780259777.878662,1780259777.879116,3,1.015657,411.288536,0.913400,1
95,1780259777.884326,1780259777.884824,4,1.008697,500.184106,0.832400,1
95,1780259777.889698,1780259777.890378,5,1.006721,486.163961,0.963600,1
