cycle_id,ts_received,bus,line,V_DT,I_line,breaker_actual
12,1780260540.258285,1,1,1.020000,1082.313333,1
12,1780260540.258285,2,2,1.005116,642.474246,1
12,1780260540.258285,3,3,1.001499,0.000000,0
12,1780260540.258285,4,4,0.000000,0.000000,0
12,1780260540.258285,5,,0.000000,0.000000,1
13,1780260541.261904,1,1,1.020000,727.436372,1
13,1780260541.261904,2,2,1.008872,401.650730,1
13,1780260541.261904,3,3,1.006374,0.000000,0
13,1780260541.261904,4,4,0.000000,0.000000,0
13,1780260541.261904,5,,0.000000,0.000000,1
14,1780260542.266508,1,1,1.020000,1032.860024,1
14,1780260542.266508,2,2,1.008708,621.117743,1
14,1780260542.266508,3,3,1.006756,274.727849,1
14,1780260542.266508,4,4,1.010000,0.000000,0
14,1780260542.266508,5,,0.000000,0.000000,1
15,1780260543.268779,1,1,1.020000,728.073676,1
15,1780260543.268779,2,2,1.010544,406.554870,1
15,1780260543.268779,3,3,1.008676,112.143300,1
15,1780260543.268779,4,4,1.010000,0.000000,0
15,1780260543.268779,5,,0.000000,0.000000,1
16,1780260544.272143,1,1,1.020000,862.279225,1
16,1780260544.272143,2,2,1.007351,508.106626,1
16,1780260544.272143,3,3,1.004353,0.000000,0
16,1780260544.272143,4,4,0.000000,0.000000,1
16,1780260544.272143,5,,0.000000,0.000000,1
17,1780260545.304907,1,1,1.020000,1207.459546,1
17,1780260545.304907,2,2,1.010642,935.982903,1
17,1780260545.304907,3,3,1.008633,579.001388,1
17,1780260545.304907,4,4,1.010000,497.086026,1
17,1780260545.304907,5,,1.007175,0.000000,1
18,1780260546.308507,1,1,1.020000,1322.581572,1
18,1780260546.308507,2,2,1.009776,925.090709,1
18,1780260546.308507,3,3,1.008308,547.888816,1
18,1780260546.308507,4,4,1.010000,452.960099,1
18,1780260546.308507,5,,1.007381,0.000000,1
19,1780260547.325973,1,1,1.020000,0.000000,0
19,1780260547.325973,2,2,0.000000,0.000000,0
19,1780260547.325973,3,3,0.000000,0.000000,0
19,1780260547.325973,4,4,0.000000,0.000000,1
19,1780260547.325973,5,,0.000000,0.000000,1
20,1780260548.330288,1,1,1.020000,0.000000,0
20,1780260548.330288,2,2,0.000000,0.000000,0
20,1780260548.330288,3,3,0.000000,0.000000,0
20,1780260548.330288,4,4,0.000000,0.000000,1
20,1780260548.330288,5,,0.000000,0.000000,1
21,1780260549.364351,1,1,1.020000,385.535153,1
21,1780260549.364351,2,2,1.014697,0.000000,0
21,1780260549.364351,3,3,0.000000,0.000000,0
21,1780260549.364351,4,4,0.000000,0.000000,1
21,1780260549.364351,5,,0.000000,0.000000,1
22,1780260550.434181,1,1,1.020000,401.845041,1
22,1780260550.434181,2,2,1.014475,0.000000,0
22,1780260550.434181,3,3,0.000000,0.000000,0
22,1780260550.434181,4,4,0.000000,0.000000,1
22,1780260550.434181,5,,0.000000,0.000000,1
23,1780260551.448100,1,1,1.020000,831.033203,1
23,1780260551.448100,2,2,1.008824,561.491778,1
23,1780260551.448100,3,3,1.005624,0.000000,0
23,1780260551.448100,4,4,0.000000,0.000000,1
23,1780260551.448100,5,,0.000000,0.000000,1
24,1780260552.451365,1,1,1.020000,754.872645,1
24,1780260552.451365,2,2,1.010022,351.021101,1
24,1780260552.451365,3,3,1.007939,0.000000,0
24,1780260552.451365,4,4,0.000000,0.000000,1
24,1780260552.451365,5,,0.000000,0.000000,1
25,1780260553.458323,1,1,1.020000,1216.158288,1
25,1780260553.458323,2,2,1.009818,850.944186,1
25,1780260553.458323,3,3,1.008417,548.367436,1
25,1780260553.458323,4,4,1.010000,464.185987,1
25,1780260553.458323,5,,1.007110,0.000000,1
26,1780260554.301423,1,1,1.020000,1180.705815,1
26,1780260554.301423,2,2,1.010390,865.056338,1
26,1780260554.301423,3,3,1.008816,535.810902,1
26,1780260554.301423,4,4,1.010000,472.679412,1
26,1780260554.301423,5,,1.006980,0.000000,1
27,1780260555.327968,1,1,1.020000,0.000000,0
27,1780260555.327968,2,2,0.000000,0.000000,0
27,1780260555.327968,3,3,0.000000,0.000000,0
27,1780260555.327968,4,4,0.000000,0.000000,1
27,1780260555.327968,5,,0.000000,0.000000,1
28,1780260556.335303,1,1,1.020000,0.000000,0
28,1780260556.335303,2,2,0.000000,0.000000,0
28,1780260556.335303,3,3,0.000000,0.000000,0
28,1780260556.335303,4,4,0.000000,0.000000,1
28,1780260556.335303,5,,0.000000,0.000000,1
29,1780260557.362155,1,1,1.020000,433.490092,1
29,1780260557.362155,2,2,1.014221,0.000000,0
29,1780260557.362155,3,3,0.000000,0.000000,0
29,1780260557.362155,4,4,0.000000,0.000000,1
29,1780260557.362155,5,,0.000000,0.000000,1
30,1780260558.463549,1,1,1.020000,321.275908,1
30,1780260558.463549,2,2,1.015178,0.000000,0
30,1780260558.463549,3,3,0.000000,0.000000,0
30,1780260558.463549,4,4,0.000000,0.000000,1
30,1780260558.463549,5,,0.000000,0.000000,1
31,1780260559.345182,1,1,1.020000,831.547946,1
31,1780260559.345182,2,2,1.007764,412.175172,1
