cmd_id,origin_cycle,ts_received,breaker_DT
1,6,1780250440.084316,1:1;2:1;3:1;4:1;5:1
2,7,1780250441.085677,1:1;2:1;3:1;4:1;5:1
3,8,1780250442.086131,1:1;2:1;3:1;4:1;5:1
4,9,1780250443.086355,1:1;2:1;3:1;4:1;5:1
5,10,1780250444.087082,1:1;2:1;3:1;4:1;5:1
6,11,1780250445.088237,1:1;2:1;3:1;4:1;5:1
7,12,1780250446.089237,1:1;2:1;3:1;4:1;5:1
8,13,1780250447.090359,1:1;2:1;3:1;4:1;5:1
9,14,1780250448.091115,1:1;2:1;3:1;4:1;5:1
10,15,1780250449.091192,1:1;2:1;3:1;4:1;5:1
11,16,1780250450.092750,1:1;2:1;3:1;4:1;5:1
12,17,1780250451.093385,1:1;2:1;3:1;4:1;5:1
13,18,1780250452.094109,1:1;2:1;3:1;4:1;5:1
14,19,1780250453.095529,1:1;2:1;3:1;4:1;5:1
15,20,1780250454.095934,1:1;2:1;3:1;4:1;5:1
16,21,1780250455.097387,1:1;2:1;3:1;4:1;5:1
17,22,1780250456.098471,1:1;2:1;3:1;4:1;5:1
18,23,1780250457.099715,1:1;2:1;3:1;4:1;5:1
19,24,1780250458.104857,1:1;2:1;3:1;4:1;5:1
20,25,1780250459.106575,1:1;2:1;3:1;4:1;5:1
21,26,1780250460.107044,1:1;2:1;3:1;4:1;5:1
22,27,1780250461.107287,1:1;2:1;3:1;4:1;5:1
23,28,1780250462.108519,1:1;2:1;3:1;4:1;5:1
24,29,1780250463.108580,1:1;2:1;3:1;4:1;5:1
25,30,1780250464.109952,1:1;2:1;3:1;4:1;5:1
26,31,1780250465.110874,1:1;2:1;3:1;4:1;5:1
27,32,1780250466.111325,1:1;2:1;3:1;4:1;5:1
28,33,1780250467.112376,1:1;2:1;3:1;4:1;5:1
29,34,1780250468.112732,1:1;2:1;3:1;4:1;5:1
30,35,1780250469.115889,1:1;2:1;3:1;4:1;5:1
31,36,1780250470.115979,1:1;2:1;3:1;4:1;5:1
32,37,1780250471.116862,1:1;2:1;3:1;4:1;5:1
33,38,1780250472.117975,1:1;2:1;3:1;4:1;5:1
34,39,1780250473.118110,1:1;2:1;3:1;4:1;5:1
35,40,1780250474.118565,1:1;2:1;3:1;4:1;5:1
36,41,1780250475.119517,1:1;2:1;3:1;4:1;5:1
37,42,1780250476.120315,1:1;2:1;3:1;4:1;5:1
38,43,1780250477.122076,1:1;2:1;3:1;4:1;5:1
39,44,1780250478.122326,1:1;2:1;3:1;4:1;5:1
40,45,1780250479.126792,1:1;2:1;3:1;4:1;5:1
41,46,1780250480.128129,1:1;2:1;3:1;4:1;5:1
42,47,1780250481.129379,1:1;2:1;3:1;4:1;5:1
43,48,1780250482.131594,1:1;2:1;3:1;4:1;5:1
44,49,1780250483.132817,1:1;2:1;3:1;4:1;5:1
45,50,1780250484.134555,1:1;2:1;3:1;4:1;5:1
46,51,1780250485.135653,1:1;2:1;3:1;4:1;5:1
47,52,1780250486.137402,1:1;2:1;3:1;4:1;5:1
48,53,1780250487.138532,1:1;2:1;3:1;4:1;5:1
49,54,1780250488.139925,1:1;2:1;3:1;4:1;5:1
50,55,1780250489.141905,1:1;2:1;3:1;4:1;5:1
51,56,1780250490.144023,1:1;2:1;3:1;4:1;5:1
52,57,1780250491.144400,1:1;2:1;3:1;4:1;5:1
53,58,1780250492.146805,1:1;2:1;3:1;4:1;5:1
54,59,1780250493.147738,1:1;2:1;3:1;4:1;5:1
55,60,1780250494.148109,1:1;2:1;3:1;4:1;5:1
56,61,1780250495.148692,1:1;2:1;3:1;4:1;5:1
57,62,1780250496.149673,1:1;2:1;3:1;4:1;5:1
58,63,1780250497.151058,1:1;2:1;3:1;4:1;5:1
59,64,1780250498.151764,1:1;2:1;3:1;4:1;5:1
60,65,1780250499.153706,1:1;2:1;3:1;4:1;5:1
61,66,1780250500.154491,1:1;2:1;3:1;4:1;5:1
62,67,1780250501.154596,1:1;2:1;3:1;4:1;5:1
63,68,1780250502.154715,1:1;2:1;3:1;4:1;5:1
64,69,1780250503.155903,1:1;2:1;3:1;4:1;5:1
65,70,1780250504.157874,1:1;2:1;3:1;4:1;5:1
66,71,1780250505.159546,1:1;2:1;3:1;4:1;5:1
67,72,1780250506.160078,1:1;2:1;3:1;4:1;5:1
67,72,1780250507.161263,1:1;2:1;3:1;4:1;5:1
68,73,1780250508.162220,1:1;2:1;3:1;4:1;5:1
68,73,1780250509.163162,1:1;2:1;3:1;4:1;5:1
68,73,1780250510.164380,1:1;2:1;3:1;4:1;5:1
68,73,1780250511.166638,1:1;2:1;3:1;4:1;5:1
68,73,1780250512.166964,1:1;2:1;3:1;4:1;5:1
68,73,1780250513.167115,1:1;2:1;3:1;4:1;5:1
70,79,1780250514.171723,1:1;2:1;3:1;4:1;5:1
71,81,1780250515.172175,1:1;2:1;3:1;4:1;5:1
72,82,1780250516.174244,1:1;2:1;3:1;4:1;5:1
73,83,1780250517.178134,1:1;2:1;3:1;4:1;5:1
74,84,1780250518.178357,1:1;2:1;3:1;4:1;5:1
75,85,1780250519.178911,1:1;2:1;3:1;4:1;5:1
76,86,1780250520.181055,1:1;2:1;3:1;4:1;5:1
