timestamp,run,layer,source,destination,latency_ms
2026-03-05 08:35:13.963218,1,field,h2,h3,266.0
2026-03-05 08:35:13.963247,1,field,h2,h3,0.296
2026-03-05 08:35:13.963253,1,field,h2,h3,0.063
2026-03-05 08:35:13.963257,1,field,h2,h3,193.0
2026-03-05 08:35:13.963260,1,field,h2,h3,0.078
2026-03-05 08:35:13.963263,1,field,h2,h3,2.83
2026-03-05 08:35:13.963267,1,field,h2,h3,0.699
2026-03-05 08:35:13.963270,1,field,h2,h3,0.193
2026-03-05 08:35:13.963273,1,field,h2,h3,307.0
2026-03-05 08:35:13.963278,1,field,h2,h3,33.9
2026-03-05 08:35:13.963282,1,field,h2,h3,1.54
2026-03-05 08:35:13.963286,1,field,h2,h3,0.071
2026-03-05 08:35:13.963289,1,field,h2,h3,12.5
2026-03-05 08:35:13.963292,1,field,h2,h3,3.74
2026-03-05 08:35:13.963295,1,field,h2,h3,14.0
2026-03-05 08:35:13.963298,1,field,h2,h3,34.8
2026-03-05 08:35:13.963301,1,field,h2,h3,1.28
2026-03-05 08:35:13.963304,1,field,h2,h3,1.52
2026-03-05 08:35:13.963307,1,field,h2,h3,141.0
2026-03-05 08:35:13.963310,1,field,h2,h3,5.0
2026-03-05 08:35:34.229139,2,field,h2,h3,5.43
2026-03-05 08:35:34.229176,2,field,h2,h3,61.5
2026-03-05 08:35:34.229187,2,field,h2,h3,21.1
2026-03-05 08:35:34.229195,2,field,h2,h3,1.18
2026-03-05 08:35:34.229202,2,field,h2,h3,139.0
2026-03-05 08:35:34.229209,2,field,h2,h3,5.49
2026-03-05 08:35:34.229215,2,field,h2,h3,1.48
2026-03-05 08:35:34.229223,2,field,h2,h3,3.15
2026-03-05 08:35:34.229231,2,field,h2,h3,1.15
2026-03-05 08:35:34.229239,2,field,h2,h3,9.4
2026-03-05 08:35:34.229247,2,field,h2,h3,46.1
2026-03-05 08:35:34.229254,2,field,h2,h3,0.652
2026-03-05 08:35:34.229261,2,field,h2,h3,52.0
2026-03-05 08:35:34.229267,2,field,h2,h3,9.58
2026-03-05 08:35:34.229273,2,field,h2,h3,0.456
2026-03-05 08:35:34.229280,2,field,h2,h3,0.9
2026-03-05 08:35:34.229287,2,field,h2,h3,23.0
2026-03-05 08:35:34.229294,2,field,h2,h3,0.728
2026-03-05 08:35:34.229301,2,field,h2,h3,3.91
2026-03-05 08:35:34.229307,2,field,h2,h3,175.0
2026-03-05 08:35:55.315584,3,field,h2,h3,26.7
2026-03-05 08:35:55.315622,3,field,h2,h3,4.81
2026-03-05 08:35:55.315633,3,field,h2,h3,23.4
2026-03-05 08:35:55.315641,3,field,h2,h3,40.5
2026-03-05 08:35:55.315648,3,field,h2,h3,0.228
2026-03-05 08:35:55.315656,3,field,h2,h3,9.56
2026-03-05 08:35:55.315663,3,field,h2,h3,137.0
2026-03-05 08:35:55.315672,3,field,h2,h3,0.061
2026-03-05 08:35:55.315681,3,field,h2,h3,10.4
2026-03-05 08:35:55.315687,3,field,h2,h3,245.0
2026-03-05 08:35:55.315695,3,field,h2,h3,0.049
2026-03-05 08:35:55.315703,3,field,h2,h3,11.5
2026-03-05 08:35:55.315711,3,field,h2,h3,164.0
2026-03-05 08:35:55.315718,3,field,h2,h3,0.049
2026-03-05 08:35:55.315725,3,field,h2,h3,17.3
2026-03-05 08:35:55.315731,3,field,h2,h3,29.2
2026-03-05 08:35:55.315738,3,field,h2,h3,11.0
2026-03-05 08:35:55.315745,3,field,h2,h3,2.03
2026-03-05 08:35:55.315753,3,field,h2,h3,4.56
2026-03-05 08:36:15.400122,4,field,h2,h3,12.2
2026-03-05 08:36:15.400162,4,field,h2,h3,16.5
2026-03-05 08:36:15.400172,4,field,h2,h3,2.19
2026-03-05 08:36:15.400179,4,field,h2,h3,111.0
2026-03-05 08:36:15.400185,4,field,h2,h3,11.5
2026-03-05 08:36:15.400190,4,field,h2,h3,44.8
2026-03-05 08:36:15.400194,4,field,h2,h3,1.14
2026-03-05 08:36:15.400198,4,field,h2,h3,33.5
2026-03-05 08:36:15.400203,4,field,h2,h3,0.524
2026-03-05 08:36:15.400208,4,field,h2,h3,72.3
2026-03-05 08:36:15.400212,4,field,h2,h3,10.5
