cmd_id,origin_cycle,ts_received,ts_sent,breaker_DT
7,12,1780246106.871652,1780246106.873590,1:1;2:1;3:1;4:1;5:1
8,13,1780246107.877580,1780246107.881377,1:1;2:1;3:1;4:1;5:1
9,14,1780246108.880259,1780246108.882473,1:1;2:1;3:1;4:1;5:1
10,15,1780246109.881293,1780246109.883167,1:1;2:1;3:1;4:1;5:1
11,16,1780246110.882918,1780246110.884817,1:1;2:1;3:1;4:1;5:1
12,17,1780246111.883192,1780246111.884802,1:1;2:1;3:1;4:1;5:1
13,18,1780246112.886120,1780246112.889132,1:1;2:1;3:1;4:1;5:1
14,19,1780246113.888733,1780246113.890364,1:1;2:1;3:1;4:1;5:1
15,20,1780246114.890203,1780246114.891781,1:1;2:1;3:1;4:1;5:1
16,21,1780246115.891899,1780246115.894489,1:1;2:1;3:1;4:1;5:1
17,22,1780246116.902317,1780246116.904454,1:1;2:1;3:1;4:1;5:1
18,23,1780246117.905705,1780246117.907614,1:1;2:1;3:1;4:1;5:1
19,24,1780246118.932345,1780246118.935007,1:1;2:1;3:1;4:1;5:1
20,25,1780246119.944597,1780246119.950221,1:1;2:1;3:1;4:1;5:1
21,26,1780246120.986842,1780246120.989175,1:1;2:1;3:1;4:1;5:1
22,27,1780246122.019236,1780246122.023543,1:1;2:1;3:1;4:1;5:1
23,28,1780246123.044451,1780246123.047721,1:1;2:1;3:1;4:1;5:1
24,29,1780246124.053622,1780246124.056308,1:1;2:1;3:1;4:1;5:1
25,30,1780246125.285887,1780246125.288606,1:1;2:1;3:1;4:1;5:1
26,31,1780246126.287218,1780246126.293870,1:1;2:1;3:1;4:1;5:1
27,32,1780246127.303213,1780246127.305459,1:1;2:1;3:1;4:1;5:1
28,32,1780246128.311946,1780246128.317402,1:1;2:1;3:1;4:1;5:1
29,34,1780246129.315775,1780246129.317790,1:1;2:1;3:1;4:1;5:1
30,35,1780246130.659956,1780246130.662192,1:1;2:1;3:1;4:1;5:1
31,36,1780246131.680160,1780246131.685140,1:1;2:1;3:1;4:1;5:1
32,37,1780246132.781127,1780246132.788549,1:1;2:1;3:1;4:1;5:1
33,37,1780246133.782807,1780246133.794777,1:1;2:1;3:1;4:1;5:1
