cmd_id,origin_cycle,ts_received,breaker_DT
6,11,1780246106.882931,1:1;2:1;3:1;4:1;5:1
7,12,1780246107.884640,1:1;2:1;3:1;4:1;5:1
8,13,1780246108.885155,1:1;2:1;3:1;4:1;5:1
9,14,1780246109.886920,1:1;2:1;3:1;4:1;5:1
10,15,1780246110.888311,1:1;2:1;3:1;4:1;5:1
11,16,1780246111.890044,1:1;2:1;3:1;4:1;5:1
12,17,1780246112.890918,1:1;2:1;3:1;4:1;5:1
13,18,1780246113.891458,1:1;2:1;3:1;4:1;5:1
14,19,1780246114.892905,1:1;2:1;3:1;4:1;5:1
15,20,1780246115.893637,1:1;2:1;3:1;4:1;5:1
16,21,1780246116.907340,1:1;2:1;3:1;4:1;5:1
17,22,1780246117.911625,1:1;2:1;3:1;4:1;5:1
18,23,1780246118.938145,1:1;2:1;3:1;4:1;5:1
19,24,1780246119.948200,1:1;2:1;3:1;4:1;5:1
20,25,1780246120.990696,1:1;2:1;3:1;4:1;5:1
21,26,1780246122.019442,1:1;2:1;3:1;4:1;5:1
21,26,1780246123.052451,1:1;2:1;3:1;4:1;5:1
22,27,1780246124.053255,1:1;2:1;3:1;4:1;5:1
23,28,1780246125.290884,1:1;2:1;3:1;4:1;5:1
25,30,1780246126.292519,1:1;2:1;3:1;4:1;5:1
25,30,1780246127.298070,1:1;2:1;3:1;4:1;5:1
27,32,1780246128.310413,1:1;2:1;3:1;4:1;5:1
27,32,1780246129.316984,1:1;2:1;3:1;4:1;5:1
29,34,1780246130.659490,1:1;2:1;3:1;4:1;5:1
30,35,1780246131.679878,1:1;2:1;3:1;4:1;5:1
30,35,1780246132.717263,1:1;2:1;3:1;4:1;5:1
31,36,1780246133.723308,1:1;2:1;3:1;4:1;5:1
32,37,1780246134.724552,1:1;2:1;3:1;4:1;5:1
33,37,1780246135.735255,1:1;2:1;3:1;4:1;5:1
34,38,1780246136.737749,1:1;2:1;3:1;4:1;5:1
35,40,1780246137.739060,1:1;2:1;3:1;4:1;5:1
36,41,1780246138.740161,1:1;2:1;3:1;4:1;5:1
37,42,1780246139.741456,1:1;2:1;3:1;4:1;5:1
38,42,1780246140.754150,1:1;2:1;3:1;4:1;5:1
39,43,1780246141.755492,1:1;2:1;3:1;4:1;5:1
40,44,1780246142.756870,1:1;2:1;3:1;4:1;5:1
41,45,1780246143.757947,1:1;2:1;3:1;4:1;5:1
42,46,1780246144.786067,1:1;2:1;3:1;4:1;5:1
43,47,1780246145.788058,1:1;2:1;3:1;4:1;5:1
44,48,1780246146.789645,1:1;2:1;3:1;4:1;5:1
45,49,1780246147.791207,1:1;2:1;3:1;4:1;5:1
46,50,1780246148.792494,1:1;2:1;3:1;4:1;5:1
47,51,1780246149.796816,1:1;2:1;3:1;4:1;5:1
48,52,1780246150.797057,1:1;2:1;3:1;4:1;5:1
49,54,1780246151.797889,1:1;2:1;3:1;4:1;5:1
50,54,1780246152.798090,1:1;2:1;3:1;4:1;5:1
51,56,1780246153.801015,1:1;2:1;3:1;4:1;5:1
52,57,1780246154.802778,1:1;2:1;3:1;4:1;5:1
53,58,1780246155.805016,1:1;2:1;3:1;4:1;5:1
54,59,1780246156.808053,1:1;2:1;3:1;4:1;5:1
55,60,1780246157.809610,1:1;2:1;3:1;4:1;5:1
56,61,1780246158.810808,1:1;2:1;3:1;4:1;5:1
58,63,1780246159.814224,1:1;2:1;3:1;4:1;5:1
58,63,1780246160.815003,1:1;2:1;3:1;4:1;5:1
60,65,1780246161.816232,1:1;2:1;3:1;4:1;5:1
61,66,1780246162.817381,1:1;2:1;3:1;4:1;5:1
62,67,1780246163.820330,1:1;2:1;3:1;4:1;5:1
63,68,1780246164.822137,1:1;2:1;3:1;4:1;5:1
64,69,1780246165.822660,1:1;2:1;3:1;4:1;5:1
65,70,1780246166.825280,1:1;2:1;3:1;4:1;5:1
66,71,1780246167.826688,1:1;2:1;3:1;4:1;5:1
67,72,1780246168.828106,1:1;2:1;3:1;4:1;5:1
68,73,1780246169.830941,1:1;2:1;3:1;4:1;5:1
69,74,1780246170.832511,1:1;2:1;3:1;4:1;5:1
70,75,1780246171.834008,1:1;2:1;3:1;4:1;5:1
71,76,1780246172.835611,1:1;2:1;3:1;4:1;5:1
71,76,1780246173.870937,1:1;2:1;3:1;4:1;5:1
72,77,1780246174.872201,1:1;2:1;3:1;4:1;5:1
73,78,1780246175.873139,1:1;2:1;3:1;4:1;5:1
75,80,1780246176.874363,1:1;2:1;3:1;4:1;5:1
75,80,1780246177.875290,1:1;2:1;3:1;4:1;5:1
76,80,1780246178.877971,1:1;2:1;3:1;4:1;5:1
77,82,1780246179.878208,1:1;2:1;3:1;4:1;5:1
79,84,1780246180.879380,1:1;2:1;3:1;4:1;5:1
80,85,1780246181.962768,1:1;2:1;3:1;4:1;5:1
81,86,1780246182.964032,1:1;2:1;3:1;4:1;5:1
82,87,1780246183.966067,1:1;2:1;3:1;4:1;5:1
83,88,1780246184.967741,1:1;2:1;3:1;4:1;5:1
84,89,1780246185.968794,1:1;2:1;3:1;4:1;5:1
85,90,1780246186.970620,1:1;2:1;3:1;4:1;5:1
86,91,1780246187.971709,1:1;2:1;3:1;4:1;5:1
87,92,1780246188.972568,1:1;2:1;3:1;4:1;5:1
88,93,1780246189.972996,1:1;2:1;3:1;4:1;5:1
89,94,1780246190.973999,1:1;2:1;3:1;4:1;5:1
89,94,1780246191.975405,1:1;2:1;3:1;4:1;5:1
91,96,1780246192.977022,1:1;2:1;3:1;4:1;5:1
