cmd_id,origin_cycle,ts_sent,breaker_DT
7,12,1780246106.068424,1:1;2:1;3:1;4:1;5:1
8,13,1780246107.071030,1:1;2:1;3:1;4:1;5:1
9,14,1780246108.079436,1:1;2:1;3:1;4:1;5:1
10,15,1780246109.081063,1:1;2:1;3:1;4:1;5:1
11,16,1780246110.082720,1:1;2:1;3:1;4:1;5:1
12,17,1780246111.087631,1:1;2:1;3:1;4:1;5:1
13,18,1780246112.083217,1:1;2:1;3:1;4:1;5:1
14,19,1780246113.087998,1:1;2:1;3:1;4:1;5:1
15,20,1780246114.091679,1:1;2:1;3:1;4:1;5:1
16,21,1780246115.092183,1:1;2:1;3:1;4:1;5:1
17,22,1780246116.095225,1:1;2:1;3:1;4:1;5:1
18,23,1780246117.094494,1:1;2:1;3:1;4:1;5:1
19,24,1780246118.098985,1:1;2:1;3:1;4:1;5:1
20,25,1780246119.098861,1:1;2:1;3:1;4:1;5:1
21,26,1780246120.100940,1:1;2:1;3:1;4:1;5:1
22,27,1780246121.099493,1:1;2:1;3:1;4:1;5:1
23,28,1780246122.096588,1:1;2:1;3:1;4:1;5:1
24,29,1780246123.123650,1:1;2:1;3:1;4:1;5:1
25,30,1780246124.118631,1:1;2:1;3:1;4:1;5:1
26,31,1780246125.352977,1:1;2:1;3:1;4:1;5:1
27,32,1780246126.343191,1:1;2:1;3:1;4:1;5:1
28,32,1780246127.354129,1:1;2:1;3:1;4:1;5:1
29,34,1780246128.364327,1:1;2:1;3:1;4:1;5:1
30,35,1780246129.369691,1:1;2:1;3:1;4:1;5:1
31,36,1780246130.726116,1:1;2:1;3:1;4:1;5:1
32,37,1780246131.730602,1:1;2:1;3:1;4:1;5:1
33,37,1780246132.835684,1:1;2:1;3:1;4:1;5:1
34,38,1780246133.837093,1:1;2:1;3:1;4:1;5:1
35,40,1780246134.847904,1:1;2:1;3:1;4:1;5:1
36,41,1780246135.849308,1:1;2:1;3:1;4:1;5:1
37,42,1780246136.852186,1:1;2:1;3:1;4:1;5:1
38,42,1780246137.857358,1:1;2:1;3:1;4:1;5:1
39,43,1780246138.858506,1:1;2:1;3:1;4:1;5:1
40,44,1780246139.863153,1:1;2:1;3:1;4:1;5:1
41,45,1780246140.863964,1:1;2:1;3:1;4:1;5:1
42,46,1780246141.876170,1:1;2:1;3:1;4:1;5:1
43,47,1780246142.876172,1:1;2:1;3:1;4:1;5:1
44,48,1780246143.867605,1:1;2:1;3:1;4:1;5:1
45,49,1780246144.870140,1:1;2:1;3:1;4:1;5:1
46,50,1780246145.873713,1:1;2:1;3:1;4:1;5:1
47,51,1780246146.872625,1:1;2:1;3:1;4:1;5:1
48,52,1780246147.875683,1:1;2:1;3:1;4:1;5:1
