cmd_id,origin_cycle,ts_received,ts_sent,breaker_DT
7,12,1780246106.973917,1780246106.983078,1:1;2:1;3:1;4:1;5:1
8,13,1780246107.974449,1780246107.984834,1:1;2:1;3:1;4:1;5:1
9,14,1780246108.975992,1780246108.983840,1:1;2:1;3:1;4:1;5:1
10,15,1780246109.976157,1780246109.984405,1:1;2:1;3:1;4:1;5:1
11,16,1780246110.978143,1780246110.986589,1:1;2:1;3:1;4:1;5:1
12,17,1780246111.979906,1780246111.987497,1:1;2:1;3:1;4:1;5:1
13,18,1780246112.981380,1780246112.991678,1:1;2:1;3:1;4:1;5:1
14,19,1780246113.982368,1780246113.990283,1:1;2:1;3:1;4:1;5:1
15,20,1780246114.983478,1780246114.990958,1:1;2:1;3:1;4:1;5:1
16,21,1780246115.984346,1780246115.993478,1:1;2:1;3:1;4:1;5:1
17,22,1780246116.991649,1780246117.002294,1:1;2:1;3:1;4:1;5:1
18,23,1780246117.992280,1780246118.002496,1:1;2:1;3:1;4:1;5:1
19,24,1780246119.006995,1780246119.017315,1:1;2:1;3:1;4:1;5:1
20,25,1780246120.007624,1780246120.018299,1:1;2:1;3:1;4:1;5:1
21,26,1780246121.008584,1780246121.032069,1:1;2:1;3:1;4:1;5:1
21,26,1780246122.009145,1780246122.046901,1:1;2:1;3:1;4:1;5:1
22,27,1780246123.042231,1780246123.085818,1:1;2:1;3:1;4:1;5:1
23,28,1780246124.044172,1780246124.064396,1:1;2:1;3:1;4:1;5:1
25,30,1780246125.290399,1780246125.328596,1:1;2:1;3:1;4:1;5:1
25,30,1780246126.291030,1780246126.329096,1:1;2:1;3:1;4:1;5:1
27,32,1780246127.302922,1780246127.332024,1:1;2:1;3:1;4:1;5:1
27,32,1780246128.310442,1780246128.357211,1:1;2:1;3:1;4:1;5:1
29,34,1780246129.318047,1780246129.353823,1:1;2:1;3:1;4:1;5:1
30,35,1780246130.662405,1780246130.697553,1:1;2:1;3:1;4:1;5:1
30,35,1780246131.666727,1780246131.676379,1:1;2:1;3:1;4:1;5:1
31,36,1780246132.776266,1780246132.793750,1:1;2:1;3:1;4:1;5:1
32,37,1780246133.778484,1780246133.798451,1:1;2:1;3:1;4:1;5:1
33,37,1780246134.786932,1780246134.805423,1:1;2:1;3:1;4:1;5:1
34,38,1780246135.787941,1780246135.803189,1:1;2:1;3:1;4:1;5:1
35,40,1780246136.793590,1780246136.810980,1:1;2:1;3:1;4:1;5:1
36,41,1780246137.798888,1780246137.817473,1:1;2:1;3:1;4:1;5:1
37,42,1780246138.802186,1780246138.819246,1:1;2:1;3:1;4:1;5:1
38,42,1780246139.811810,1780246139.825387,1:1;2:1;3:1;4:1;5:1
39,43,1780246140.812906,1780246140.827560,1:1;2:1;3:1;4:1;5:1
40,44,1780246141.814286,1780246141.827405,1:1;2:1;3:1;4:1;5:1
41,45,1780246142.815744,1780246142.829966,1:1;2:1;3:1;4:1;5:1
42,46,1780246143.816725,1780246143.827510,1:1;2:1;3:1;4:1;5:1
43,47,1780246144.817150,1780246144.829193,1:1;2:1;3:1;4:1;5:1
44,48,1780246145.818562,1780246145.831472,1:1;2:1;3:1;4:1;5:1
45,49,1780246146.819723,1780246146.827461,1:1;2:1;3:1;4:1;5:1
46,50,1780246147.821175,1780246147.836098,1:1;2:1;3:1;4:1;5:1
47,51,1780246148.823192,1780246148.833733,1:1;2:1;3:1;4:1;5:1
48,52,1780246149.823585,1780246149.830583,1:1;2:1;3:1;4:1;5:1
49,54,1780246150.825266,1780246150.838468,1:1;2:1;3:1;4:1;5:1
50,54,1780246151.825967,1780246151.833947,1:1;2:1;3:1;4:1;5:1
51,56,1780246152.827198,1780246152.840479,1:1;2:1;3:1;4:1;5:1
52,57,1780246153.828320,1780246153.842540,1:1;2:1;3:1;4:1;5:1
53,58,1780246154.828587,1780246154.838384,1:1;2:1;3:1;4:1;5:1
54,59,1780246155.830571,1780246155.843746,1:1;2:1;3:1;4:1;5:1
55,60,1780246156.831634,1780246156.845093,1:1;2:1;3:1;4:1;5:1
56,61,1780246157.836072,1780246157.849149,1:1;2:1;3:1;4:1;5:1
58,63,1780246158.837180,1780246158.846967,1:1;2:1;3:1;4:1;5:1
58,63,1780246159.838090,1780246159.852915,1:1;2:1;3:1;4:1;5:1
60,65,1780246160.841504,1780246160.856763,1:1;2:1;3:1;4:1;5:1
61,66,1780246161.842961,1780246161.852920,1:1;2:1;3:1;4:1;5:1
62,67,1780246162.843539,1780246162.860082,1:1;2:1;3:1;4:1;5:1
63,68,1780246163.844950,1780246163.853029,1:1;2:1;3:1;4:1;5:1
64,69,1780246164.846008,1780246164.854316,1:1;2:1;3:1;4:1;5:1
65,70,1780246165.847441,1780246165.857746,1:1;2:1;3:1;4:1;5:1
66,71,1780246166.848000,1780246166.855736,1:1;2:1;3:1;4:1;5:1
67,72,1780246167.848825,1780246167.856880,1:1;2:1;3:1;4:1;5:1
68,73,1780246168.850230,1780246168.859504,1:1;2:1;3:1;4:1;5:1
69,74,1780246169.851527,1780246169.861976,1:1;2:1;3:1;4:1;5:1
70,75,1780246170.852022,1780246170.861795,1:1;2:1;3:1;4:1;5:1
71,76,1780246171.857805,1780246171.875516,1:1;2:1;3:1;4:1;5:1
71,76,1780246172.862225,1780246172.876390,1:1;2:1;3:1;4:1;5:1
72,77,1780246173.868092,1780246173.895357,1:1;2:1;3:1;4:1;5:1
73,78,1780246174.869911,1780246174.890513,1:1;2:1;3:1;4:1;5:1
75,80,1780246175.871871,1780246175.898128,1:1;2:1;3:1;4:1;5:1
75,80,1780246176.873903,1780246176.908960,1:1;2:1;3:1;4:1;5:1
76,80,1780246177.874755,1780246177.911547,1:1;2:1;3:1;4:1;5:1
77,82,1780246178.878524,1780246178.914970,1:1;2:1;3:1;4:1;5:1
79,84,1780246179.899505,1780246179.910156,1:1;2:1;3:1;4:1;5:1
80,85,1780246180.901402,1780246180.911996,1:1;2:1;3:1;4:1;5:1
81,86,1780246181.962582,1780246182.008587,1:1;2:1;3:1;4:1;5:1
82,87,1780246182.966395,1780246183.004975,1:1;2:1;3:1;4:1;5:1
83,88,1780246183.967645,1780246184.009039,1:1;2:1;3:1;4:1;5:1
84,89,1780246184.967779,1780246185.008542,1:1;2:1;3:1;4:1;5:1
85,90,1780246185.968704,1780246186.019588,1:1;2:1;3:1;4:1;5:1
86,91,1780246186.970642,1780246187.008442,1:1;2:1;3:1;4:1;5:1
87,92,1780246187.972094,1780246188.112584,1:1;2:1;3:1;4:1;5:1
88,93,1780246188.998576,1780246189.282725,1:1;2:1;3:1;4:1;5:1
89,94,1780246190.344773,1780246190.652055,1:1;2:1;3:1;4:1;5:1
91,96,1780246191.899643,1780246192.271903,1:1;2:1;3:1;4:1;5:1
92,97,1780246193.178337,1780246193.186357,1:1;2:1;3:1;4:1;5:1
