cycle_id,ts_received,ts_sent,bus,V_received,I_received,P_sent,Q_sent,breaker_actual
0,1780254329.028898,1780254329.028992,1,0.000000,0.000000,0.000000,0.000000,0
0,1780254329.029366,1780254329.029452,2,0.000000,0.000000,0.000000,0.000000,0
0,1780254329.029623,1780254329.029702,3,0.000000,0.000000,0.000000,0.000000,0
0,1780254329.029859,1780254329.029932,4,0.000000,0.000000,0.000000,0.000000,0
0,1780254329.030089,1780254329.030164,5,0.000000,0.000000,0.000000,0.000000,0
0,1780254330.030043,1780254330.030128,1,0.000000,0.000000,0.000000,0.000000,0
0,1780254330.030396,1780254330.030484,2,0.000000,0.000000,0.000000,0.000000,0
0,1780254330.030675,1780254330.030762,3,0.000000,0.000000,0.000000,0.000000,0
0,1780254330.030949,1780254330.031030,4,0.000000,0.000000,0.000000,0.000000,0
0,1780254330.031188,1780254330.031265,5,0.000000,0.000000,0.000000,0.000000,0
4,1780254331.030591,1780254331.030684,1,1.019000,738.433333,138.618230,36.580019,1
4,1780254331.030999,1780254331.031093,2,1.010000,287.466667,50.665256,22.204786,1
4,1780254331.031270,1780254331.031354,3,1.006000,444.800000,79.201204,31.550872,1
4,1780254331.031514,1780254331.031598,4,1.013000,466.633333,80.352748,40.675361,1
4,1780254331.031759,1780254331.031841,5,1.010000,467.133333,87.517743,20.518569,1
5,1780254332.030779,1780254332.030875,1,1.021000,887.300000,168.581814,37.042294,1
5,1780254332.031150,1780254332.031251,2,1.005000,430.066667,74.154733,35.809696,1
5,1780254332.031420,1780254332.031528,3,1.009000,465.500000,84.369162,29.831578,1
5,1780254332.031715,1780254332.031796,4,1.004000,515.200000,79.117079,58.761126,1
5,1780254332.031956,1780254332.032034,5,1.004000,481.200000,88.015950,26.943644,1
6,1780254333.160348,1780254333.160470,1,1.020000,828.300000,156.284406,38.549605,1
6,1780254333.160831,1780254333.160925,2,1.011000,440.333333,78.617443,31.832761,1
6,1780254333.161116,1780254333.161202,3,1.009000,368.200000,62.904750,32.453186,1
6,1780254333.161514,1780254333.161630,4,1.008000,494.533333,80.253896,50.789443,1
6,1780254333.161799,1780254333.161894,5,1.008000,501.900000,93.893296,21.795433,1
7,1780254334.160570,1780254334.160736,1,1.018000,837.633333,159.896296,28.765790,1
7,1780254334.161196,1780254334.161340,2,1.009000,401.933333,74.053452,22.054432,1
7,1780254334.161562,1780254334.161668,3,1.010000,409.333333,76.216264,19.888073,1
7,1780254334.161840,1780254334.162104,4,1.008000,458.400000,79.584205,37.638087,1
7,1780254334.162303,1780254334.162388,5,1.005000,477.800000,88.935769,21.460117,1
8,1780254335.162321,1780254335.162442,1,1.017000,911.300000,173.946604,30.368264,1
8,1780254335.162803,1780254335.162949,2,1.011000,407.533333,74.535398,24.630596,1
8,1780254335.163147,1780254335.163236,3,1.008000,481.400000,86.165982,33.510272,1
8,1780254335.163453,1780254335.163540,4,1.003000,523.266667,79.365854,60.827761,1
8,1780254335.163704,1780254335.163781,5,1.006000,503.000000,91.762445,29.570622,1
9,1780254336.163600,1780254336.163700,1,1.021000,682.166667,126.290190,40.742685,1
9,1780254336.164029,1780254336.164123,2,1.006000,320.866667,56.776902,23.635714,1
9,1780254336.164290,1780254336.164375,3,1.011000,361.566667,62.750566,30.213533,1
9,1780254336.164580,1780254336.164665,4,1.014000,465.400000,80.408299,40.232732,1
9,1780254336.164823,1780254336.164903,5,1.007000,464.466667,85.645769,24.612856,1
10,1780254337.165431,1780254337.165529,1,1.021000,681.333333,126.135915,40.692914,1
10,1780254337.165851,1780254337.165943,2,1.008000,384.300000,68.579360,27.276553,1
10,1780254337.166109,1780254337.166193,3,1.006000,410.866667,70.788642,34.504745,1
10,1780254337.166354,1780254337.166435,4,1.013000,462.400000,79.713026,40.129566,1
10,1780254337.166596,1780254337.166675,5,1.003000,462.833333,87.340561,13.940792,1
11,1780254338.166625,1780254338.166726,1,1.024000,754.700000,143.029532,34.962140,1
11,1780254338.167047,1780254338.167140,2,1.005000,376.200000,68.338756,22.775575,1
11,1780254338.167308,1780254338.167395,3,1.010000,357.033333,64.966716,22.351655,1
11,1780254338.167559,1780254338.167641,4,1.006000,459.366667,79.928369,36.926883,1
11,1780254338.167853,1780254338.167941,5,1.010000,468.066667,86.936012,23.554582,1
12,1780254339.167076,1780254339.167181,1,1.020000,895.933333,171.483096,30.143034,1
12,1780254339.167549,1780254339.167647,2,1.014000,436.133333,80.146099,25.999881,1
12,1780254339.167839,1780254339.167927,3,1.010000,424.700000,76.952618,27.519672,1
12,1780254339.168090,1780254339.168176,4,1.005000,479.766667,79.922433,45.294130,1
12,1780254339.168348,1780254339.168431,5,1.009000,497.066667,93.740686,18.538652,1
13,1780254340.167802,1780254340.167927,1,1.014000,722.566667,133.522411,40.724311,1
13,1780254340.168376,1780254340.168510,2,1.013000,324.500000,56.529193,26.960670,1
13,1780254340.168728,1780254340.168833,3,1.008000,401.200000,69.661246,32.925240,1
13,1780254340.169094,1780254340.169247,4,1.006000,456.766667,80.106322,35.321533,1
13,1780254340.169434,1780254340.169526,5,1.009000,459.200000,87.190950,13.803027,1
14,1780254341.170530,1780254341.170639,1,1.020000,902.366667,171.855171,34.896681,1
14,1780254341.170951,1780254341.171092,2,1.010000,430.333333,76.615263,31.424502,1
14,1780254341.171268,1780254341.171351,3,1.006000,452.300000,79.374987,34.857924,1
