timestamp,run,fase,layer,source,destination,throughput_Mbps,status,error,raw_output_tail
2026-05-17 01:24:23.907512,1,dos_light,field,h2,h3,3.02,ok,,
2026-05-17 01:24:31.783764,2,dos_light,field,h2,h3,2.97,ok,,
2026-05-17 01:24:39.425235,3,dos_light,field,h2,h3,2.73,ok,,
2026-05-17 01:24:46.792979,1,dos_light,system,h3,h4,4.95,ok,,
2026-05-17 01:24:54.279473,2,dos_light,system,h3,h4,4.84,ok,,
2026-05-17 01:25:01.549430,3,dos_light,system,h3,h4,5.03,ok,,
