timestamp,run,fase,layer,source,destination,packet_loss_percent
2026-05-12 22:19:08.611170,1,normal,field,h2,h3,0.0
2026-05-12 22:19:30.313471,2,normal,field,h2,h3,0.0
2026-05-12 22:19:51.903914,3,normal,field,h2,h3,0.0
2026-05-12 22:20:12.510700,1,normal,system,h3,h4,0.0
2026-05-12 22:20:33.390711,2,normal,system,h3,h4,0.0
2026-05-12 22:20:54.594559,3,normal,system,h3,h4,0.0
